time,IPSL-CM6A-LR,CESM2,MRI-ESM2-0,EC-EARTH3,EC-EARTH3-VEG,INM-CM4-8,INM-CM5-0,ACCESS-ESM1-5,CAMS-CSM1-0,TAIESM1,CESM2-WACCM,MPI-ESM1-2-HR,NORESM2-MM,FGOALS-F3-L,BCC-CSM2-MR,CANESM5,CMCC-CM2-SR5,GFDL-ESM4,ACCESS-CM2
2010.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0
2011.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0
2012.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0
2013.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0
2014.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0
2015.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0
2016.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0
2017.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0
2018.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0
2019.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0
2020.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0
2021.0,18082720000000.0,18060800000000.0,18116890000000.0,18083878000000.0,18051364000000.0,18051450000000.0,18192538000000.0,18060570000000.0,18051685000000.0,18060935000000.0,18058456000000.0,18120803000000.0,18134866000000.0,18124234000000.0,18105967000000.0,18061280000000.0,18143318000000.0,18113242000000.0,17991070000000.0
2022.0,17935305000000.0,17963050000000.0,18057510000000.0,17986850000000.0,17959600000000.0,17892990000000.0,18156576000000.0,17950789000000.0,17904723000000.0,18004222000000.0,17843990000000.0,18049690000000.0,18048280000000.0,18117766000000.0,17950656000000.0,17996469000000.0,18066335000000.0,18085407000000.0,17864856000000.0
2023.0,17826614000000.0,17901847000000.0,17894539000000.0,17889015000000.0,17882063000000.0,17799332000000.0,18005832000000.0,17706544000000.0,17836573000000.0,17955239000000.0,17686782000000.0,17951682000000.0,17948580000000.0,18118770000000.0,17772283000000.0,17868924000000.0,18001000000000.0,17956992000000.0,17816620000000.0
2024.0,17723906000000.0,17720343000000.0,17762294000000.0,17757492000000.0,17755867000000.0,17659656000000.0,17940294000000.0,17587075000000.0,17733081000000.0,17873100000000.0,17545245000000.0,17809222000000.0,17833774000000.0,18072610000000.0,17674927000000.0,17752155000000.0,17867260000000.0,17835984000000.0,17586115000000.0
2025.0,17541521000000.0,17616765000000.0,17619210000000.0,17606357000000.0,17620710000000.0,17525183000000.0,17818465000000.0,17479209000000.0,17547893000000.0,17706756000000.0,17384955000000.0,17705545000000.0,17664854000000.0,17855729000000.0,17544217000000.0,17690639000000.0,17911895000000.0,17752590000000.0,17496252000000.0
2026.0,17454770000000.0,17473578000000.0,17512830000000.0,17457332000000.0,17496986000000.0,17438558000000.0,17668170000000.0,17367523000000.0,17469326000000.0,17645936000000.0,17208508000000.0,17721876000000.0,17528930000000.0,17770465000000.0,17363490000000.0,17649870000000.0,17885768000000.0,17667455000000.0,17359160000000.0
2027.0,17371471000000.0,17339928000000.0,17414792000000.0,17334349000000.0,17380517000000.0,17382476000000.0,17568212000000.0,17248962000000.0,17376782000000.0,17461686000000.0,16988928000000.0,17564295000000.0,17469780000000.0,17692000000000.0,17172207000000.0,17540803000000.0,17729988000000.0,17510691000000.0,17234903000000.0
2028.0,17222463000000.0,17144929000000.0,17348349000000.0,17217777000000.0,17135752000000.0,17351472000000.0,17447878000000.0,17130138000000.0,17245364000000.0,17315219000000.0,16759327000000.0,17515673000000.0,17367266000000.0,17570534000000.0,17002576000000.0,17481016000000.0,17655201000000.0,17385671000000.0,17080848000000.0
2029.0,17058953000000.0,16958463000000.0,17209693000000.0,17004127000000.0,16946031000000.0,17250014000000.0,17332869000000.0,16992123000000.0,17191234000000.0,17202159000000.0,16632641000000.0,17439193000000.0,17314894000000.0,17402145000000.0,16874380000000.0,17335302000000.0,17633724000000.0,17274228000000.0,16849254000000.0
2030.0,16860012000000.0,16771000000000.0,17162242000000.0,16721121000000.0,16854080000000.0,17127099000000.0,17245032000000.0,16754230000000.0,17111162000000.0,17097070000000.0,16542683000000.0,17379169000000.0,17225992000000.0,17295772000000.0,16692893000000.0,17204788000000.0,17570032000000.0,17085541000000.0,16661215000000.0
2031.0,16601244000000.0,16587128000000.0,16919490000000.0,16622793000000.0,16768819000000.0,17026278000000.0,17204448000000.0,16563438000000.0,16969514000000.0,16968679000000.0,16423588000000.0,17273544000000.0,17219327000000.0,17039873000000.0,16498192000000.0,17065590000000.0,17473030000000.0,16939045000000.0,16555843000000.0
2032.0,16488530000000.0,16441045000000.0,16767075000000.0,16509487000000.0,16605972000000.0,16953582000000.0,17108097000000.0,16423782000000.0,16784944000000.0,16815183000000.0,16317531000000.0,17183454000000.0,17070351000000.0,16888917000000.0,16232380000000.0,16875999000000.0,17359047000000.0,16817844000000.0,16429205000000.0
2033.0,16404773000000.0,16258874000000.0,16624551000000.0,16357366000000.0,16403876000000.0,16803015000000.0,17048843000000.0,16245972000000.0,16621796000000.0,16681802000000.0,16195242000000.0,17067396000000.0,17012154000000.0,16750631000000.0,16031939000000.0,16782357000000.0,17263382000000.0,16700855000000.0,16314490000000.0
2034.0,16298648000000.0,16209684000000.0,16550721000000.0,16203293000000.0,16246486000000.0,16691557000000.0,16963198000000.0,16064888000000.0,16557800000000.0,16472563000000.0,16007541000000.0,16956725000000.0,17012645000000.0,16629735000000.0,15732099000000.0,16612230000000.0,17218156000000.0,16576062000000.0,16131138000000.0
2035.0,16220029000000.0,16051760000000.0,16501897000000.0,16057093000000.0,16103680000000.0,16494528000000.0,16841401000000.0,15919637000000.0,16397234000000.0,16338798000000.0,15801038000000.0,16747570000000.0,16917380000000.0,16509383000000.0,15528270000000.0,16489759000000.0,17105955000000.0,16505884000000.0,15953585000000.0
2036.0,16135243000000.0,15789192000000.0,16398275000000.0,15859423000000.0,15987309000000.0,16287994000000.0,16746834000000.0,15796042000000.0,16198075000000.0,16185192000000.0,15669586000000.0,16609131000000.0,16668711000000.0,16351760000000.0,15260319000000.0,16350517000000.0,16974097000000.0,16436961000000.0,15737651000000.0
2037.0,15990701000000.0,15693429000000.0,16283359000000.0,15650205000000.0,15776303000000.0,16117791000000.0,16624878000000.0,15609807000000.0,16070758000000.0,16028434000000.0,15489234000000.0,16513740000000.0,16535290000000.0,16224429000000.0,15167618000000.0,16164109000000.0,16825195000000.0,16349133000000.0,15527358000000.0
2038.0,15807438000000.0,15597747000000.0,16049648000000.0,15513301000000.0,15585778000000.0,15998938000000.0,16531134000000.0,15495822000000.0,15882987000000.0,15863201000000.0,15250030000000.0,16416072000000.0,16429468000000.0,16063596000000.0,15037239000000.0,16091232000000.0,16650687000000.0,16219244000000.0,15350246000000.0
2039.0,15686316000000.0,15353100000000.0,15851282000000.0,15381998000000.0,15453073000000.0,15817908000000.0,16415341000000.0,15219352000000.0,15787811000000.0,15699702000000.0,15111613000000.0,16297973000000.0,16291891000000.0,15920130000000.0,14941608000000.0,15975384000000.0,16445981000000.0,16107605000000.0,15273344000000.0
2040.0,15496758000000.0,15195367000000.0,15627509000000.0,15164200000000.0,15365629000000.0,15660730000000.0,16289698000000.0,15015995000000.0,15689669000000.0,15491224000000.0,15041698000000.0,16302205000000.0,16148153000000.0,15816872000000.0,14768671000000.0,15784673000000.0,16379225000000.0,16008951000000.0,15176923000000.0
2041.0,15359032000000.0,15006761000000.0,15500695000000.0,14916688000000.0,15290796000000.0,15556434000000.0,16224770000000.0,14791492000000.0,15634336000000.0,15288695000000.0,14900348000000.0,16275720000000.0,15930424000000.0,15756787000000.0,14527703000000.0,15563607000000.0,16204540000000.0,15949406000000.0,14949949000000.0
2042.0,15236235000000.0,14821376000000.0,15241903000000.0,14734424000000.0,15187129000000.0,15469798000000.0,16102425000000.0,14613066000000.0,15582396000000.0,15047879000000.0,14645319000000.0,16176081000000.0,15800638000000.0,15697834000000.0,14382793000000.0,15422166000000.0,16040041000000.0,15791556000000.0,14775911000000.0
2043.0,15127212000000.0,14554324000000.0,15091507000000.0,14569074000000.0,15064281000000.0,15340086000000.0,16008081000000.0,14469870000000.0,15559898000000.0,14886377000000.0,14432623000000.0,15990301000000.0,15634276000000.0,15605420000000.0,14123302000000.0,15200114000000.0,15742944000000.0,15671003000000.0,14527606000000.0
2044.0,14997549000000.0,14334477000000.0,14936588000000.0,14461477000000.0,14862359000000.0,15213459000000.0,15891988000000.0,14333793000000.0,15379475000000.0,14685163000000.0,14274158000000.0,15848716000000.0,15489106000000.0,15446690000000.0,13927078000000.0,14971830000000.0,15601038000000.0,15545102000000.0,14346861000000.0
2045.0,14818779000000.0,14135240000000.0,14771071000000.0,14306287000000.0,14695429000000.0,15130190000000.0,15777955000000.0,14191442000000.0,15295969000000.0,14463461000000.0,14108299000000.0,15754391000000.0,15249092000000.0,15324625000000.0,13766407000000.0,14738946000000.0,15477681000000.0,15333454000000.0,14131574000000.0
2046.0,14604559000000.0,13978003000000.0,14650971000000.0,14055305000000.0,14566715000000.0,14996154000000.0,15682281000000.0,14088058000000.0,15221419000000.0,14272232000000.0,13888818000000.0,15707244000000.0,15020061000000.0,15123016000000.0,13588284000000.0,14525916000000.0,15405327000000.0,15184530000000.0,13915827000000.0
2047.0,14366817000000.0,13829363000000.0,14503398000000.0,13759509000000.0,14397343000000.0,14877333000000.0,15638817000000.0,13855341000000.0,15127096000000.0,14045976000000.0,13796242000000.0,15568073000000.0,14791738000000.0,15036959000000.0,13399253000000.0,14342827000000.0,15226139000000.0,15078926000000.0,13701412000000.0
2048.0,14207590000000.0,13705673000000.0,14332377000000.0,13586130000000.0,14273810000000.0,14719306000000.0,15530756000000.0,13726268000000.0,15032896000000.0,13783637000000.0,13486441000000.0,15422803000000.0,14553937000000.0,14791342000000.0,13194260000000.0,14118214000000.0,14937437000000.0,14931735000000.0,13552584000000.0
2049.0,13975844000000.0,13549252000000.0,14145639000000.0,13368116000000.0,14105602000000.0,14580858000000.0,15410153000000.0,13577681000000.0,14869580000000.0,13509363000000.0,13194071000000.0,15332268000000.0,14370969000000.0,14626256000000.0,13072797000000.0,13911074000000.0,14613623000000.0,14799185000000.0,13397057000000.0
2050.0,13773667000000.0,13350148000000.0,14005489000000.0,13156824000000.0,13895669000000.0,14448961000000.0,15269187000000.0,13456260000000.0,14695730000000.0,13287193000000.0,12973614000000.0,15177276000000.0,14146771000000.0,14461115000000.0,12817369000000.0,13717730000000.0,14387831000000.0,14620656000000.0,13197236000000.0
2051.0,13618848000000.0,13084503000000.0,13830598000000.0,12949956000000.0,13695128000000.0,14283709000000.0,15251783000000.0,13373817000000.0,14607142000000.0,13086635000000.0,12830438000000.0,15072198000000.0,13973264000000.0,14311290000000.0,12566424000000.0,13505972000000.0,14298718000000.0,14465812000000.0,12990665000000.0
2052.0,13367864000000.0,12939807000000.0,13765347000000.0,12727968000000.0,13513843000000.0,14200357000000.0,15151804000000.0,13210743000000.0,14526156000000.0,12893598000000.0,12675694000000.0,14952058000000.0,13713437000000.0,14231679000000.0,12379154000000.0,13296930000000.0,14158845000000.0,14391863000000.0,12844330000000.0
2053.0,13163450000000.0,12643772000000.0,13642762000000.0,12456645000000.0,13314709000000.0,14045935000000.0,15062846000000.0,12978778000000.0,14443888000000.0,12712664000000.0,12505503000000.0,14847309000000.0,13368752000000.0,14090570000000.0,12177454000000.0,13111708000000.0,13968099000000.0,14312968000000.0,12677006000000.0
2054.0,12905204000000.0,12427956000000.0,13482811000000.0,12262327000000.0,13066361000000.0,13933745000000.0,14885813000000.0,12777251000000.0,14209359000000.0,12433199000000.0,12171739000000.0,14740987000000.0,13145511000000.0,13945392000000.0,12025504000000.0,12939457000000.0,13787314000000.0,14142524000000.0,12460031000000.0
2055.0,12698333000000.0,12229305000000.0,13322809000000.0,12057514000000.0,12855767000000.0,13815164000000.0,14776650000000.0,12531970000000.0,14125642000000.0,12189779000000.0,11878457000000.0,14683368000000.0,12990641000000.0,13865730000000.0,11893104000000.0,12762221000000.0,13595211000000.0,14033766000000.0,12247689000000.0
2056.0,12531166000000.0,12008446000000.0,13185993000000.0,11887260000000.0,12608541000000.0,13606685000000.0,14630789000000.0,12322079000000.0,13989235000000.0,11855576000000.0,11652308000000.0,14570967000000.0,12803969000000.0,13662265000000.0,11749935000000.0,12589937000000.0,13316232000000.0,13898464000000.0,11993654000000.0
2057.0,12302766000000.0,11770885000000.0,13075748000000.0,11684010000000.0,12503948000000.0,13469477000000.0,14454745000000.0,12031921000000.0,13830555000000.0,11655640000000.0,11376557000000.0,14441010000000.0,12623068000000.0,13572590000000.0,11607617000000.0,12344790000000.0,13086190000000.0,13783922000000.0,11715746000000.0
2058.0,12098594000000.0,11594183000000.0,12865960000000.0,11511569000000.0,12344906000000.0,13343113000000.0,14245184000000.0,11795365000000.0,13801017000000.0,11415478000000.0,11171681000000.0,14321854000000.0,12385561000000.0,13398980000000.0,11413608000000.0,12123149000000.0,12839573000000.0,13690835000000.0,11522827000000.0
2059.0,11912297000000.0,11352252000000.0,12701088000000.0,11310890000000.0,12149076000000.0,13208387000000.0,14132940000000.0,11520285000000.0,13626648000000.0,11078134000000.0,10964226000000.0,14173842000000.0,12089867000000.0,13194972000000.0,11147548000000.0,11949708000000.0,12606297000000.0,13516446000000.0,11303958000000.0
2060.0,11661769000000.0,11014188000000.0,12472522000000.0,11062958000000.0,11897975000000.0,13109852000000.0,13978202000000.0,11238158000000.0,13475697000000.0,10778515000000.0,10693566000000.0,14072928000000.0,11841103000000.0,13010456000000.0,10829847000000.0,11737294000000.0,12437484000000.0,13418343000000.0,11089578000000.0
2061.0,11479781000000.0,10703506000000.0,12300483000000.0,10843973000000.0,11680899000000.0,12982606000000.0,13910834000000.0,10951717000000.0,13379338000000.0,10444045000000.0,10447250000000.0,13931685000000.0,11603190000000.0,12863599000000.0,10541353000000.0,11530318000000.0,12303987000000.0,13296726000000.0,10855737000000.0
2062.0,11210926000000.0,10485320000000.0,12163065000000.0,10691640000000.0,11506515000000.0,12859438000000.0,13833350000000.0,10804511000000.0,13226779000000.0,10087468000000.0,10214962000000.0,13841005000000.0,11334719000000.0,12695161000000.0,10316197000000.0,11331756000000.0,12092112000000.0,13120534000000.0,10660322000000.0
2063.0,11021773000000.0,10223475000000.0,11990226000000.0,10452267000000.0,11367336000000.0,12769150000000.0,13721486000000.0,10572495000000.0,13087428000000.0,9867394000000.0,9993996000000.0,13744579000000.0,11064894000000.0,12549441000000.0,10138396000000.0,11142713000000.0,11820150000000.0,13030005000000.0,10403661000000.0
2064.0,10827208000000.0,10038206000000.0,11731396000000.0,10252106000000.0,11134740000000.0,12732713000000.0,13540552000000.0,10379259000000.0,13002978000000.0,9662172000000.0,9758849000000.0,13654485000000.0,10896008000000.0,12380805000000.0,9913785000000.0,10990250000000.0,11620369000000.0,12915148000000.0,10197301000000.0
2065.0,10640647000000.0,9793493000000.0,11628891000000.0,10157531000000.0,10931937000000.0,12575967000000.0,13400380000000.0,10134254000000.0,12872407000000.0,9427910000000.0,9426787000000.0,13565114000000.0,10655167000000.0,12188778000000.0,9760347000000.0,10826302000000.0,11383827000000.0,12776189000000.0,9968684000000.0
2066.0,10397225000000.0,9577020000000.0,11456199000000.0,9987340000000.0,10724690000000.0,12431910000000.0,13305080000000.0,9849127000000.0,12808256000000.0,9119370000000.0,9129265000000.0,13461836000000.0,10398467000000.0,11988316000000.0,9501532000000.0,10678546000000.0,11153550000000.0,12647654000000.0,9797230000000.0
2067.0,10174182000000.0,9368416000000.0,11343056000000.0,9837224000000.0,10543248000000.0,12269183000000.0,13157773000000.0,9648262000000.0,12773862000000.0,8821002000000.0,8797170000000.0,13337595000000.0,10134603000000.0,11765839000000.0,9273039000000.0,10437339000000.0,10879923000000.0,12515425000000.0,9572508000000.0
2068.0,9998142000000.0,9150508000000.0,11206799000000.0,9641693000000.0,10381770000000.0,12151217000000.0,13054650000000.0,9428655000000.0,12637710000000.0,8425501600000.0,8490822000000.0,13206825000000.0,9916880000000.0,11650916000000.0,9117344000000.0,10257814000000.0,10585753000000.0,12352179000000.0,9330369000000.0
2069.0,9847849000000.0,8900054000000.0,11115429000000.0,9320550000000.0,10124030000000.0,12033164000000.0,12884608000000.0,9200920000000.0,12538989000000.0,8193695500000.0,8289038400000.0,13101919000000.0,9716181000000.0,11412508000000.0,8889435000000.0,10103248000000.0,10361678000000.0,12203751000000.0,9111647000000.0
2070.0,9671721000000.0,8623861300000.0,11013883000000.0,9054249000000.0,9937504000000.0,11884571000000.0,12782114000000.0,8898450000000.0,12376284000000.0,7940198600000.0,8128877000000.0,13051142000000.0,9489556000000.0,11196153000000.0,8670826000000.0,9902937000000.0,10144952000000.0,12069814000000.0,8913363000000.0
2071.0,9509671000000.0,8399173500000.0,10835235000000.0,8812469000000.0,9705736000000.0,11773011000000.0,12618976000000.0,8672211000000.0,12265296000000.0,7651065000000.0,7853826400000.0,12929874000000.0,9224304000000.0,10933012000000.0,8441978400000.0,9689889000000.0,9885106000000.0,11917221000000.0,8716892500000.0
2072.0,9274798000000.0,8154850500000.0,10661801000000.0,8624709000000.0,9468542000000.0,11648115000000.0,12486103000000.0,8389582700000.0,12176200000000.0,7402161700000.0,7558518000000.0,12831596000000.0,8960248000000.0,10723247000000.0,8178301000000.0,9485815000000.0,9691177000000.0,11824441000000.0,8523254600000.0
2073.0,9111175000000.0,7931289400000.0,10496481000000.0,8382883000000.0,9206930000000.0,11517678000000.0,12383623000000.0,8169036700000.0,12099729000000.0,7199320400000.0,7275330700000.0,12735182000000.0,8750784000000.0,10539289000000.0,7965475000000.0,9319141000000.0,9420586000000.0,11735513000000.0,8289325700000.0
2074.0,8988532000000.0,7652012700000.0,10351485000000.0,8108618300000.0,8936470000000.0,11418893000000.0,12222668000000.0,7934606000000.0,12027937000000.0,6953948000000.0,7045484400000.0,12560252000000.0,8492701700000.0,10439686000000.0,7717466400000.0,9116737000000.0,9181675000000.0,11578947000000.0,8071380700000.0
2075.0,8817081000000.0,7433237000000.0,10207920000000.0,7805409000000.0,8705801700000.0,11294859000000.0,12100617000000.0,7762661600000.0,11941806000000.0,6675223300000.0,6763864000000.0,12441205000000.0,8330084000000.0,10304087000000.0,7515279500000.0,8934937000000.0,8991046000000.0,11474808000000.0,7844831700000.0
2076.0,8674940000000.0,7173972000000.0,10052950000000.0,7552001600000.0,8469686500000.0,11142781000000.0,11948189000000.0,7621121000000.0,11830945000000.0,6407944000000.0,6497646400000.0,12334773000000.0,8145224600000.0,10118374000000.0,7239720000000.0,8789324000000.0,8738341000000.0,11329256000000.0,7665115700000.0
2077.0,8537616400000.0,6929594000000.0,9852192000000.0,7426709000000.0,8266138500000.0,11035042000000.0,11859537000000.0,7411367000000.0,11668310000000.0,6189650000000.0,6238206000000.0,12253552000000.0,7888741300000.0,10004151000000.0,7029794500000.0,8634991400000.0,8556071400000.0,11238244000000.0,7450322300000.0
2078.0,8394059500000.0,6708438000000.0,9665574000000.0,7218746000000.0,8063874500000.0,10908527000000.0,11770649000000.0,7246285600000.0,11564830000000.0,5909663000000.0,6003153000000.0,12170582000000.0,7668746400000.0,9863242000000.0,6891224700000.0,8495354600000.0,8345241000000.0,11079477000000.0,7224515600000.0
2079.0,8262999000000.0,6468809500000.0,9470249000000.0,6950302000000.0,7919314700000.0,10743135000000.0,11599309000000.0,7065261000000.0,11497133000000.0,5685547400000.0,5796862600000.0,12059924000000.0,7417699000000.0,9629619000000.0,6732388500000.0,8355806400000.0,7993879000000.0,10925358000000.0,6956349000000.0
2080.0,8115444000000.0,6246067000000.0,9287868000000.0,6754122000000.0,7685970000000.0,10648632000000.0,11501623000000.0,6939054400000.0,11361163000000.0,5469866000000.0,5603866400000.0,11956213000000.0,7251979400000.0,9487408000000.0,6566889700000.0,8213604000000.0,7725698000000.0,10809203000000.0,6735311000000.0
2081.0,7940051000000.0,6034050500000.0,9097812000000.0,6581352700000.0,7450834500000.0,10500931000000.0,11381490000000.0,6696844000000.0,11219153000000.0,5242747400000.0,5405742000000.0,11871237000000.0,7055589000000.0,9392879000000.0,6383848000000.0,8071494500000.0,7535627000000.0,10695693000000.0,6508635500000.0
2082.0,7723052000000.0,5847643600000.0,8933484000000.0,6354339600000.0,7230718000000.0,10382063000000.0,11303988000000.0,6471516400000.0,11062461000000.0,5015998600000.0,5240968400000.0,11775151000000.0,6894212600000.0,9213418000000.0,6202937000000.0,7947769000000.0,7322938000000.0,10609056000000.0,6328702000000.0
2083.0,7595108600000.0,5665676000000.0,8781693500000.0,6118160000000.0,6976680500000.0,10272379000000.0,11181956000000.0,6273837300000.0,10917736000000.0,4803947700000.0,5086080700000.0,11670699000000.0,6696518300000.0,9066404000000.0,5998675000000.0,7808423000000.0,7091721000000.0,10450802000000.0,6198609000000.0
2084.0,7444480700000.0,5489774000000.0,8604192600000.0,5927256000000.0,6744582000000.0,10096480000000.0,11081815000000.0,6091091500000.0,10830057000000.0,4633646300000.0,4890932300000.0,11604669000000.0,6457588700000.0,8950308000000.0,5809324400000.0,7680122400000.0,6849533300000.0,10348857000000.0,6021016700000.0
2085.0,7276364000000.0,5318839400000.0,8435602600000.0,5797800000000.0,6494431000000.0,10003898000000.0,10980588000000.0,5940530600000.0,10627913000000.0,4446795000000.0,4728372000000.0,11524894000000.0,6209862000000.0,8778136700000.0,5673475600000.0,7536838700000.0,6592937000000.0,10212392000000.0,5807800300000.0
