time,MPI-ESM1-2-HR,NORESM2-MM,FGOALS-F3-L,BCC-CSM2-MR,CMCC-CM2-SR5,GFDL-ESM4,CESM2,EC-EARTH3,MRI-ESM2-0,EC-EARTH3-VEG,INM-CM5-0,INM-CM4-8,CAMS-CSM1-0,CESM2-WACCM
2035.0,17142195000000.0,16330600000000.0,16653231000000.0,16529141000000.0,17090823000000.0,16358881000000.0,16329202000000.0,15680155000000.0,16563114000000.0,15834786000000.0,16513548000000.0,16813491000000.0,16553909000000.0,15480551000000.0
2036.0,17097492000000.0,16241844000000.0,16590157000000.0,16481133000000.0,16985824000000.0,16269328000000.0,16180369000000.0,15453638000000.0,16449841000000.0,15716873000000.0,16409755000000.0,16759805000000.0,16410922000000.0,15300303000000.0
2037.0,17049701000000.0,16060352000000.0,16499693000000.0,16316934000000.0,16839630000000.0,16172234000000.0,15987155000000.0,15275798000000.0,16371965000000.0,15568854000000.0,16373825000000.0,16721819000000.0,16351294000000.0,15086228000000.0
2038.0,16966445000000.0,15841842000000.0,16439472000000.0,16202355000000.0,16730843000000.0,16100603000000.0,15745921000000.0,15174260000000.0,16179876000000.0,15437326000000.0,16324124000000.0,16552456000000.0,16235309000000.0,14951414000000.0
2039.0,16899454000000.0,15702680000000.0,16386567000000.0,16039118000000.0,16565081000000.0,15958499000000.0,15549794000000.0,14979830000000.0,16037540000000.0,15367748000000.0,16244644000000.0,16448070000000.0,16061107000000.0,14717262000000.0
2040.0,16861691000000.0,15599242000000.0,16247331000000.0,15813332000000.0,16530360000000.0,15876312000000.0,15394830000000.0,14782298000000.0,15866985000000.0,15226764000000.0,16138213000000.0,16350995000000.0,15884445000000.0,14617530000000.0
2041.0,16786341000000.0,15557374000000.0,16207370000000.0,15581244000000.0,16444316000000.0,15762126000000.0,15134559000000.0,14634626000000.0,15812983000000.0,15063072000000.0,15989710000000.0,16195416000000.0,15818059000000.0,14443056000000.0
2042.0,16690693000000.0,15440532000000.0,16243825000000.0,15396139000000.0,16302245000000.0,15592476000000.0,14951238000000.0,14398322000000.0,15625759000000.0,14972740000000.0,15850307000000.0,15994125000000.0,15790102000000.0,14321727000000.0
2043.0,16588319000000.0,15331465000000.0,16082400000000.0,15166505000000.0,16160860000000.0,15508655000000.0,14651650000000.0,14286253000000.0,15445902000000.0,14826604000000.0,15716971000000.0,15899156000000.0,15759283000000.0,14194609000000.0
2044.0,16569738000000.0,15202016000000.0,15952706000000.0,14985879000000.0,15952959000000.0,15469332000000.0,14390634000000.0,14161012000000.0,15308814000000.0,14662150000000.0,15566930000000.0,15802911000000.0,15654316000000.0,14035908000000.0
2045.0,16516109000000.0,15033074000000.0,15988894000000.0,14742547000000.0,15740704000000.0,15339091000000.0,14085450000000.0,13956679000000.0,15194773000000.0,14480818000000.0,15459475000000.0,15728042000000.0,15556054000000.0,13826391000000.0
2046.0,16453899000000.0,14884283000000.0,15899041000000.0,14514460000000.0,15561058000000.0,15269715000000.0,13934186000000.0,13790984000000.0,15044731000000.0,14328936000000.0,15305558000000.0,15614062000000.0,15493329000000.0,13626069000000.0
2047.0,16379584000000.0,14632615000000.0,15753141000000.0,14394635000000.0,15393388000000.0,15187693000000.0,13679975000000.0,13635458000000.0,14849528000000.0,14162323000000.0,15210434000000.0,15542418000000.0,15415185000000.0,13372944000000.0
2048.0,16284741000000.0,14492710000000.0,15577880000000.0,14330531000000.0,15257637000000.0,15033989000000.0,13541454000000.0,13436542000000.0,14691447000000.0,14018150000000.0,15115083000000.0,15519623000000.0,15382896000000.0,13060228000000.0
2049.0,16223870000000.0,14312437000000.0,15424012000000.0,14222008000000.0,15071523000000.0,14899368000000.0,13356080000000.0,13252451000000.0,14463805000000.0,13871117000000.0,15041627000000.0,15437104000000.0,15264566000000.0,12851077000000.0
2050.0,16147095000000.0,14071596000000.0,15292551000000.0,14159984000000.0,14863238000000.0,14797318000000.0,13174881000000.0,13063581000000.0,14336005000000.0,13696939000000.0,14933536000000.0,15319240000000.0,15153598000000.0,12620250000000.0
2051.0,16121997000000.0,13962167000000.0,15219440000000.0,14035596000000.0,14737363000000.0,14684551000000.0,13002043000000.0,12887416000000.0,14157764000000.0,13477054000000.0,14842520000000.0,15219058000000.0,15078315000000.0,12355984000000.0
2052.0,16016502000000.0,13779617000000.0,15041230000000.0,13932139000000.0,14506161000000.0,14557891000000.0,12846598000000.0,12752503000000.0,14032685000000.0,13354466000000.0,14781870000000.0,15232456000000.0,14979764000000.0,12195731000000.0
2053.0,15929182000000.0,13620040000000.0,14881288000000.0,13761784000000.0,14316023000000.0,14505611000000.0,12664227000000.0,12600574000000.0,13931424000000.0,13148335000000.0,14747799000000.0,15128607000000.0,14956995000000.0,11995094000000.0
2054.0,15780511000000.0,13366067000000.0,14732176000000.0,13642056000000.0,14136390000000.0,14326679000000.0,12426132000000.0,12489926000000.0,13769223000000.0,13009616000000.0,14698606000000.0,15030214000000.0,14803446000000.0,11783110000000.0
2055.0,15701397000000.0,13143191000000.0,14641018000000.0,13489141000000.0,13978183000000.0,14199962000000.0,12265331000000.0,12309211000000.0,13644976000000.0,12921199000000.0,14641033000000.0,14978439000000.0,14738210000000.0,11611805000000.0
2056.0,15644727000000.0,12942609000000.0,14520888000000.0,13320722000000.0,13866222000000.0,14067335000000.0,12083299000000.0,12131768000000.0,13561686000000.0,12793058000000.0,14581065000000.0,14877345000000.0,14552678000000.0,11428199000000.0
2057.0,15646599000000.0,12745223000000.0,14444105000000.0,13144150000000.0,13710043000000.0,13959949000000.0,11937648000000.0,11999731000000.0,13399588000000.0,12591103000000.0,14435637000000.0,14770526000000.0,14428847000000.0,11235845000000.0
2058.0,15554278000000.0,12600497000000.0,14264564000000.0,13049821000000.0,13502828000000.0,13863972000000.0,11741537000000.0,11859114000000.0,13288227000000.0,12379456000000.0,14378613000000.0,14571361000000.0,14288077000000.0,11060939000000.0
2059.0,15451142000000.0,12399160000000.0,14119671000000.0,12911296000000.0,13289963000000.0,13752281000000.0,11517237000000.0,11681946000000.0,13068712000000.0,12153479000000.0,14314487000000.0,14460948000000.0,14203520000000.0,10932295000000.0
2060.0,15399186000000.0,12200259000000.0,14005087000000.0,12705993000000.0,13143030000000.0,13654932000000.0,11262889000000.0,11480040000000.0,12842838000000.0,11927648000000.0,14145907000000.0,14371163000000.0,14107589000000.0,10708377000000.0
2061.0,15342055000000.0,11980762000000.0,13805077000000.0,12555197000000.0,13053533000000.0,13489468000000.0,11089941000000.0,11242172000000.0,12810058000000.0,11710416000000.0,14019404000000.0,14219025000000.0,13931303000000.0,10547039000000.0
2062.0,15197942000000.0,11825044000000.0,13653141000000.0,12368575000000.0,12872591000000.0,13367025000000.0,10908688000000.0,11066102000000.0,12660776000000.0,11500570000000.0,13896159000000.0,14109190000000.0,13776090000000.0,10332327000000.0
2063.0,15123078000000.0,11671879000000.0,13610351000000.0,12238921000000.0,12665017000000.0,13259670000000.0,10729800000000.0,10906769000000.0,12476849000000.0,11339653000000.0,13876031000000.0,13987381000000.0,13715903000000.0,10207772000000.0
2064.0,14980523000000.0,11497975000000.0,13494683000000.0,12093775000000.0,12426839000000.0,13180403000000.0,10537268000000.0,10696707000000.0,12327302000000.0,11164891000000.0,13735762000000.0,13871985000000.0,13630421000000.0,10042890000000.0
2065.0,14885633000000.0,11338179000000.0,13330768000000.0,11946121000000.0,12170490000000.0,13075104000000.0,10350258000000.0,10454997000000.0,12195123000000.0,11001047000000.0,13665516000000.0,13851968000000.0,13505453000000.0,9885882000000.0
2066.0,14812133000000.0,11229939000000.0,13250372000000.0,11744642000000.0,11963379000000.0,12969683000000.0,10160350000000.0,10291906000000.0,12031576000000.0,10867032000000.0,13555875000000.0,13774126000000.0,13391475000000.0,9720927000000.0
2067.0,14741954000000.0,11098524000000.0,13082076000000.0,11541391000000.0,11792657000000.0,12894869000000.0,9988533000000.0,10042075000000.0,11882230000000.0,10676971000000.0,13429233000000.0,13662918000000.0,13305933000000.0,9573077000000.0
2068.0,14656279000000.0,11035010000000.0,12985700000000.0,11397090000000.0,11582392000000.0,12804882000000.0,9903380000000.0,9884993000000.0,11827018000000.0,10526524000000.0,13339512000000.0,13542682000000.0,13247686000000.0,9323518000000.0
2069.0,14584780000000.0,10900536000000.0,12867755000000.0,11240824000000.0,11375074000000.0,12644713000000.0,9807083000000.0,9778072000000.0,11726991000000.0,10370011000000.0,13264667000000.0,13478768000000.0,13163199000000.0,9136061000000.0
2070.0,14537282000000.0,10748910000000.0,12694649000000.0,11067746000000.0,11120521000000.0,12522317000000.0,9605938000000.0,9605023000000.0,11599194000000.0,10185405000000.0,13236803000000.0,13413049000000.0,13036424000000.0,8939596000000.0
2071.0,14459330000000.0,10614277000000.0,12639726000000.0,10951033000000.0,10920960000000.0,12429810000000.0,9446009000000.0,9419850000000.0,11460578000000.0,9982890000000.0,13098538000000.0,13337994000000.0,12954972000000.0,8819383000000.0
2072.0,14352771000000.0,10449627000000.0,12424578000000.0,10765352000000.0,10765200000000.0,12382526000000.0,9270299000000.0,9317264000000.0,11366849000000.0,9848515000000.0,12962072000000.0,13263809000000.0,12834843000000.0,8644347000000.0
2073.0,14315100000000.0,10311089000000.0,12279961000000.0,10626184000000.0,10605224000000.0,12231995000000.0,9092061000000.0,9191856000000.0,11262828000000.0,9664058000000.0,12856798000000.0,13180418000000.0,12778922000000.0,8524286000000.0
2074.0,14276002000000.0,10165892000000.0,12135085000000.0,10404928000000.0,10379852000000.0,12204906000000.0,8928477000000.0,9031816000000.0,11118348000000.0,9520384000000.0,12680107000000.0,13078366000000.0,12691600000000.0,8322008000000.0
2075.0,14204712000000.0,10039929000000.0,12000186000000.0,10165426000000.0,10176562000000.0,12127563000000.0,8768442000000.0,8905674000000.0,11011661000000.0,9406271000000.0,12617799000000.0,13018509000000.0,12527805000000.0,8188450000000.0
2076.0,14167034000000.0,9904333000000.0,11897298000000.0,10041881000000.0,9964487000000.0,12042264000000.0,8583655700000.0,8761361600000.0,10863218000000.0,9272339000000.0,12544475000000.0,12906908000000.0,12375558000000.0,8046219000000.0
2077.0,14048556000000.0,9722384000000.0,11836701000000.0,9797312000000.0,9714883000000.0,11942810000000.0,8464779700000.0,8605567300000.0,10711363000000.0,9172603000000.0,12474669000000.0,12860780000000.0,12284909000000.0,7911838000000.0
2078.0,13920623000000.0,9571617000000.0,11751102000000.0,9629375000000.0,9553087000000.0,11835779000000.0,8218854600000.0,8453704600000.0,10632808000000.0,9031150000000.0,12407103000000.0,12801546000000.0,12200778000000.0,7822952600000.0
2079.0,13852970000000.0,9468153000000.0,11683050000000.0,9471408000000.0,9403043000000.0,11751983000000.0,8062722600000.0,8286509000000.0,10520221000000.0,8905724000000.0,12305321000000.0,12729700000000.0,12111979000000.0,7711620000000.0
2080.0,13793229000000.0,9311361000000.0,11537664000000.0,9304702000000.0,9223617000000.0,11713224000000.0,7881178000000.0,8117745000000.0,10415638000000.0,8697150000000.0,12202080000000.0,12645520000000.0,12032763000000.0,7647513300000.0
2081.0,13663404000000.0,9149357000000.0,11495496000000.0,9193167000000.0,9040569000000.0,11668310000000.0,7726341600000.0,7940049700000.0,10300729000000.0,8493169000000.0,12132538000000.0,12493575000000.0,11881354000000.0,7493397000000.0
2082.0,13592100000000.0,9008607000000.0,11272568000000.0,9059570000000.0,8814241000000.0,11581165000000.0,7593184500000.0,7788442000000.0,10243487000000.0,8370505400000.0,12082300000000.0,12367241000000.0,11793154000000.0,7333851700000.0
2083.0,13445927000000.0,8857199000000.0,11156438000000.0,8896263000000.0,8545171400000.0,11446952000000.0,7438191300000.0,7595276400000.0,10099082000000.0,8235604000000.0,11979593000000.0,12286124000000.0,11660922000000.0,7198369000000.0
2084.0,13408057000000.0,8748306000000.0,11027696000000.0,8730611000000.0,8359912700000.0,11307064000000.0,7307853300000.0,7534754000000.0,9961409000000.0,8069083000000.0,11881432000000.0,12226911000000.0,11604234000000.0,7024611400000.0
2085.0,13347430000000.0,8560805000000.0,10902312000000.0,8657615500000.0,8243217700000.0,11226075000000.0,7208218000000.0,7442442000000.0,9800040000000.0,7886741700000.0,11769830000000.0,12176549000000.0,11538381000000.0,6888557000000.0
2086.0,13232536000000.0,8407603000000.0,10787908000000.0,8536352000000.0,8084937000000.0,11153887000000.0,7076460000000.0,7313147600000.0,9737912000000.0,7723742000000.0,11684766000000.0,12100790000000.0,11402914000000.0,6807649000000.0
2087.0,13154340000000.0,8271701000000.0,10614290000000.0,8410867000000.0,7921672400000.0,11105031000000.0,6942652600000.0,7167023000000.0,9655229000000.0,7596372700000.0,11640315000000.0,12020249000000.0,11341727000000.0,6717916000000.0
2088.0,13101747000000.0,8149687000000.0,10474470000000.0,8233499000000.0,7772110300000.0,11027488000000.0,6822201000000.0,7077815600000.0,9613191000000.0,7418360000000.0,11579005000000.0,11879313000000.0,11270663000000.0,6476607000000.0
2089.0,13026512000000.0,8015392000000.0,10388155000000.0,8061792000000.0,7611219000000.0,10893131000000.0,6683702000000.0,6922728000000.0,9471909000000.0,7274597000000.0,11476223000000.0,11759832000000.0,11192666000000.0,6348743400000.0
2090.0,12936069000000.0,7841759400000.0,10243478000000.0,7931387400000.0,7427190700000.0,10729567000000.0,6582594000000.0,6817104500000.0,9388236000000.0,7135118000000.0,11436069000000.0,11714445000000.0,11021230000000.0,6285594500000.0
2091.0,12850941000000.0,7728388400000.0,10138662000000.0,7789025400000.0,7282233400000.0,10648692000000.0,6446951400000.0,6665267000000.0,9258709000000.0,7020846500000.0,11365408000000.0,11608772000000.0,10902635000000.0,6167564600000.0
2092.0,12784765000000.0,7567095400000.0,9999452000000.0,7668170000000.0,7100469000000.0,10599126000000.0,6328501000000.0,6534709000000.0,9150115000000.0,6865448600000.0,11284065000000.0,11511407000000.0,10872462000000.0,6100672300000.0
2093.0,12769461000000.0,7419748000000.0,9929584000000.0,7512696300000.0,6982305600000.0,10558276000000.0,6185738600000.0,6426744300000.0,9104942000000.0,6761812000000.0,11219645000000.0,11485997000000.0,10818438000000.0,5951545000000.0
2094.0,12636316000000.0,7288922300000.0,9851162000000.0,7395579000000.0,6863534400000.0,10516646000000.0,6108815600000.0,6322919600000.0,9005103000000.0,6604954000000.0,11159484000000.0,11377710000000.0,10763707000000.0,5851445000000.0
2095.0,12548390000000.0,7150568000000.0,9749882000000.0,7256806000000.0,6730612700000.0,10430068000000.0,6002668700000.0,6251377300000.0,8927658000000.0,6470488300000.0,11062582000000.0,11312501000000.0,10697485000000.0,5769410400000.0
2096.0,12447387000000.0,7028366400000.0,9558709000000.0,7160406000000.0,6577888000000.0,10316307000000.0,5913264000000.0,6171668000000.0,8853752000000.0,6299982500000.0,10973470000000.0,11234561000000.0,10600403000000.0,5648811000000.0
2097.0,12408097000000.0,6913488600000.0,9506761000000.0,7063276600000.0,6410943000000.0,10256460000000.0,5836398000000.0,6074748000000.0,8725949600000.0,6155400600000.0,10921880000000.0,11203526000000.0,10526296000000.0,5540519000000.0
2098.0,12319488000000.0,6792962600000.0,9421412000000.0,7006174300000.0,6226603700000.0,10205739000000.0,5750127600000.0,6026267000000.0,8612183300000.0,5998658500000.0,10860766000000.0,11150723000000.0,10514357000000.0,5448639000000.0
2099.0,12290537000000.0,6656705400000.0,9392124000000.0,6898796500000.0,6066448000000.0,10143058000000.0,5662403000000.0,5984098500000.0,8522091700000.0,5879865000000.0,10807110000000.0,11039412000000.0,10483344000000.0,5346288000000.0
2100.0,12218996000000.0,6551114000000.0,9285418000000.0,6866105500000.0,5928628000000.0,10112910000000.0,5558831700000.0,5873867000000.0,8472251000000.0,5812611000000.0,10752418000000.0,10976845000000.0,10402254000000.0,5275258000000.0
