time,NORESM1-M,CESM1-CAM5,MPI-ESM-LR,CSIRO-MK3-6-0
2189.0,20254960000.0,17718161000.0,31306492000.0,23561505000.0
2190.0,20310766000.0,17658417000.0,31216052000.0,23505580000.0
2191.0,20459837000.0,17628940000.0,31149056000.0,23473383000.0
2192.0,20638940000.0,17539686000.0,31012960000.0,23346799000.0
2193.0,20243020000.0,17447561000.0,30898311000.0,23280427000.0
2194.0,20145148000.0,17413892000.0,30738416000.0,23220150000.0
2195.0,20100410000.0,17372094000.0,30723930000.0,23127603000.0
2196.0,20079163000.0,17258222000.0,31551977000.0,23023989000.0
2197.0,19951575000.0,17229345000.0,30501059000.0,22966143000.0
2198.0,19911993000.0,17340154000.0,30594654000.0,22904275000.0
2199.0,19930851000.0,17294910000.0,31060441000.0,22872994000.0
2200.0,19797627000.0,17297846000.0,30694822000.0,22768159000.0
2201.0,19734458000.0,17089903000.0,30349031000.0,22694832000.0
2202.0,19607900000.0,16965523000.0,30179400000.0,22580548000.0
2203.0,19567512000.0,16953098000.0,30063864000.0,22484052000.0
2204.0,19539114000.0,17055071000.0,29990797000.0,22434732000.0
2205.0,19458218000.0,16841755000.0,30120958000.0,22353148000.0
2206.0,19375497000.0,16725486000.0,29910073000.0,22259048000.0
2207.0,19389741000.0,17572794000.0,29860899000.0,22215946000.0
2208.0,19337611000.0,16719825000.0,29837154000.0,22139818000.0
2209.0,19553757000.0,16599767000.0,29662240000.0,22089157000.0
2210.0,19264807000.0,17154695000.0,30089175000.0,22039273000.0
2211.0,19126470000.0,16732348000.0,30158119000.0,21941088000.0
2212.0,19050560000.0,16522726000.0,29745150000.0,21926710000.0
2213.0,18971064000.0,16435916000.0,29445011000.0,21806449000.0
2214.0,19055116000.0,16394135000.0,29709826000.0,21722999000.0
2215.0,18926270000.0,16815131000.0,29286785000.0,21648886000.0
2216.0,19016782000.0,16546774000.0,29572618000.0,21556916000.0
2217.0,18914247000.0,16333807000.0,29406136000.0,21412030000.0
2218.0,18730670000.0,16223688000.0,29182976000.0,21324943000.0
2219.0,18626257000.0,16211604000.0,29261117000.0,21207093000.0
2220.0,18675892000.0,16165444000.0,29068380000.0,21010141000.0
2221.0,18484770000.0,16179686000.0,29337470000.0,20887048000.0
2222.0,18377700000.0,16523220000.0,29292714000.0,20833386000.0
2223.0,18504485000.0,16087169000.0,29395750000.0,20737739000.0
2224.0,18300113000.0,16026336000.0,28980378000.0,20601780000.0
2225.0,18662600000.0,16095102000.0,28871928000.0,20455363000.0
2226.0,18556770000.0,16271786000.0,28782220000.0,20265546000.0
2227.0,19134855000.0,15903781000.0,28721854000.0,20195880000.0
2228.0,18320919000.0,15834187000.0,28696752000.0,20195030000.0
2229.0,18226831000.0,15859306000.0,28827687000.0,20570208000.0
2230.0,18358186000.0,15799194000.0,28678828000.0,20031816000.0
2231.0,18138710000.0,15734431000.0,29603449000.0,19886650000.0
2232.0,18154723000.0,15679263000.0,28628396000.0,19993770000.0
2233.0,18061126000.0,15621929000.0,29219336000.0,20368280000.0
2234.0,18148266000.0,15574159000.0,29162643000.0,20278590000.0
2235.0,17913293000.0,15850705000.0,28666829000.0,20025400000.0
2236.0,17957317000.0,15485389000.0,28846578000.0,20462195000.0
2237.0,19043564000.0,15530972000.0,30021840000.0,19809220000.0
2238.0,17990902000.0,15420901000.0,28768207000.0,20257092000.0
2239.0,17867624000.0,15315243000.0,28496538000.0,19901640000.0
2240.0,17789266000.0,15298719000.0,28479582000.0,19821085000.0
2241.0,17795190000.0,15441113000.0,28415973000.0,19742090000.0
2242.0,17729610000.0,15418925000.0,29186520000.0,20627575000.0
2243.0,17966344000.0,15296374000.0,28781758000.0,20055073000.0
2244.0,17929714000.0,15206104000.0,29036394000.0,19867360000.0
2245.0,18074935000.0,15148371000.0,28537469000.0,19822572000.0
2246.0,17687347000.0,15117593000.0,28477866000.0,19778236000.0
2247.0,17640770000.0,15073133000.0,28435683000.0,20241600000.0
2248.0,17621105000.0,15117690000.0,28379146000.0,19848833000.0
2249.0,17696555000.0,15123537000.0,28732390000.0,19759417000.0
2250.0,17876785000.0,15026124000.0,28414300000.0,19697654000.0
2251.0,17617093000.0,14986668000.0,28417942000.0,20031551000.0
2252.0,17588800000.0,14987146000.0,29286870000.0,19671953000.0
2253.0,17543570000.0,14948080000.0,28481368000.0,19621517000.0
2254.0,17529813000.0,14896688000.0,30061963000.0,19563800000.0
2255.0,17511948000.0,15270207000.0,28307761000.0,19572576000.0
2256.0,17523409000.0,14948102000.0,28255545000.0,19605221000.0
2257.0,17445343000.0,14825656000.0,28248164000.0,19525097000.0
2258.0,17423450000.0,14806386000.0,29252047000.0,19455010000.0
2259.0,17517955000.0,14880524000.0,28732447000.0,19407548000.0
2260.0,17555935000.0,14822860000.0,28859888000.0,19393927000.0
2261.0,17334786000.0,14754288000.0,28465230000.0,19323738000.0
2262.0,17315047000.0,14790203000.0,28241891000.0,19323505000.0
2263.0,17276463000.0,14745811000.0,28181866000.0,19246836000.0
2264.0,17274184000.0,14655184000.0,28142359000.0,19227169000.0
2265.0,18181253000.0,14613299000.0,28026442000.0,19201315000.0
2266.0,17967733000.0,15158201000.0,27991431000.0,19171516000.0
2267.0,17275322000.0,14852196000.0,27964774000.0,19115483000.0
2268.0,17204062000.0,14649100000.0,28038828000.0,19099611000.0
2269.0,17245704000.0,14944365000.0,27938521000.0,19069334000.0
2270.0,17139339000.0,14610642000.0,28022300000.0,19021574000.0
2271.0,17135134000.0,14823771000.0,28103928000.0,19132854000.0
2272.0,17363046000.0,14863675000.0,28763791000.0,18970307000.0
2273.0,17135511000.0,14546088000.0,28965233000.0,18941702000.0
2274.0,17254427000.0,14533249000.0,28103414000.0,18868445000.0
2275.0,18096740000.0,14436378000.0,27845680000.0,18877442000.0
2276.0,17231034000.0,14877659000.0,27769166000.0,18784358000.0
2277.0,17082536000.0,14498854000.0,27818463000.0,18765982000.0
2278.0,17106336000.0,14457143000.0,27716899000.0,18761712000.0
2279.0,17084325000.0,14633764000.0,27698903000.0,18654663000.0
2280.0,17668514000.0,14395401000.0,27847756000.0,18578962000.0
2281.0,17597430000.0,14390744000.0,27674466000.0,18562028000.0
2282.0,17182770000.0,15041211000.0,27671656000.0,18743566000.0
2283.0,17104310000.0,14562600000.0,27596876000.0,18636460000.0
2284.0,17044867000.0,14344208000.0,27575300000.0,18518280000.0
2285.0,17055755000.0,14301405000.0,27515435000.0,18532813000.0
2286.0,17069810000.0,14338139000.0,27817920000.0,18606105000.0
2287.0,17007935000.0,14248107000.0,27503235000.0,18418033000.0
2288.0,16975889000.0,14230018000.0,28666225000.0,18873364000.0
2289.0,16959422000.0,14227888000.0,28224586000.0,18380510000.0
2290.0,16980452000.0,14250881000.0,28699787000.0,18341579000.0
2291.0,17023618000.0,14270798000.0,27953381000.0,18316268000.0
2292.0,16937445000.0,14179551000.0,28107299000.0,18264515000.0
2293.0,16929964000.0,14143363000.0,27870745000.0,18381625000.0
2294.0,16931876000.0,14118881000.0,27755684000.0,18182881000.0
2295.0,18673154000.0,14161799000.0,27828490000.0,18102620000.0
2296.0,17437518000.0,14054902000.0,27562254000.0,18117032000.0
2297.0,16922090000.0,14024200000.0,28712047000.0,18054734000.0
2298.0,16877710000.0,13985327000.0,27929830000.0,18012980000.0
2299.0,17298633000.0,13945979000.0,27600445000.0,17987172000.0
2300.0,16911174000.0,13925750000.0,27426330000.0,17965620000.0
