time,CESM1-CAM5,CANESM2,MPI-ESM-LR
2000.0,87715920000.0,87715920000.0,87715920000.0
2001.0,88070840000.0,88070840000.0,88070840000.0
2002.0,87760240000.0,87760240000.0,87760240000.0
2003.0,87546360000.0,87546360000.0,87546360000.0
2004.0,87360940000.0,87360940000.0,87360940000.0
2005.0,87202824000.0,87202824000.0,87202824000.0
2006.0,87080900000.0,87080900000.0,87080900000.0
2007.0,87030550000.0,87030550000.0,87030550000.0
2008.0,86972980000.0,86972980000.0,86972980000.0
2009.0,87331170000.0,87331170000.0,87331170000.0
2010.0,86907550000.0,86907550000.0,86907550000.0
2011.0,86778130000.0,86778130000.0,86778130000.0
2012.0,86709805000.0,86709805000.0,86709805000.0
2013.0,86802440000.0,86802440000.0,86802440000.0
2014.0,86541690000.0,86541690000.0,86541690000.0
2015.0,86330300000.0,86330300000.0,86330300000.0
2016.0,86145410000.0,86145410000.0,86145410000.0
2017.0,85831030000.0,85831030000.0,85831030000.0
2018.0,85600260000.0,85600260000.0,85600260000.0
2019.0,85395160000.0,85395160000.0,85395160000.0
2020.0,85067540000.0,85067540000.0,85067540000.0
2021.0,84842960000.0,84814004000.0,84888500000.0
2022.0,84617740000.0,84520250000.0,84568390000.0
2023.0,84230180000.0,84200950000.0,84221010000.0
2024.0,83999220000.0,83726524000.0,83863320000.0
2025.0,83677100000.0,83671515000.0,83435660000.0
2026.0,83240215000.0,83281265000.0,83157580000.0
2027.0,82907950000.0,82776050000.0,82626910000.0
2028.0,82416340000.0,82483405000.0,82101110000.0
2029.0,81902900000.0,81941490000.0,81263090000.0
2030.0,81391740000.0,81194020000.0,80833446000.0
2031.0,81036640000.0,80722485000.0,80043750000.0
2032.0,80771560000.0,80246325000.0,79302010000.0
2033.0,79896306000.0,79764685000.0,78679460000.0
2034.0,79025005000.0,79143500000.0,78100230000.0
2035.0,78547000000.0,78668140000.0,77725630000.0
2036.0,77962930000.0,77732070000.0,76873690000.0
2037.0,77477945000.0,77141470000.0,76246290000.0
2038.0,76831605000.0,76953805000.0,75492230000.0
2039.0,76046350000.0,76057260000.0,74631070000.0
2040.0,74999546000.0,75679015000.0,73774590000.0
2041.0,74815580000.0,75159814000.0,72930300000.0
2042.0,73722970000.0,74321764000.0,72294720000.0
2043.0,72665920000.0,73715500000.0,71665205000.0
2044.0,71843100000.0,72870650000.0,70906640000.0
2045.0,71179270000.0,72202150000.0,69655355000.0
2046.0,70678680000.0,71831470000.0,69183080000.0
2047.0,70114230000.0,71165820000.0,68639527000.0
2048.0,69401190000.0,70650270000.0,67907473000.0
2049.0,68560425000.0,70019640000.0,67595887000.0
2050.0,68342366000.0,69267415000.0,66867024000.0
2051.0,68068600000.0,68533887000.0,68434797000.0
2052.0,67009696000.0,68096745000.0,66673570000.0
2053.0,66111066000.0,67714335000.0,65838363000.0
2054.0,65498240000.0,67316273000.0,65135450000.0
2055.0,66370560000.0,66697830000.0,64358560000.0
2056.0,64714805000.0,66319348000.0,63863714000.0
2057.0,63910773000.0,66039820000.0,63408280000.0
2058.0,63346130000.0,65439076000.0,63030768000.0
2059.0,63023790000.0,64761565000.0,62791156000.0
2060.0,62251540000.0,64171840000.0,62257705000.0
2061.0,61662376000.0,63644800000.0,61577840000.0
2062.0,60856080000.0,63554146000.0,61079890000.0
2063.0,60484637000.0,62975603000.0,60319970000.0
2064.0,60453570000.0,63763816000.0,59601834000.0
2065.0,59435352000.0,62293410000.0,59143320000.0
2066.0,58849235000.0,61796487000.0,58761740000.0
2067.0,58435160000.0,61147660000.0,58331700000.0
2068.0,57790644000.0,60475527000.0,57544643000.0
2069.0,57134540000.0,60413604000.0,56968258000.0
2070.0,56627860000.0,60347690000.0,57406000000.0
2071.0,56090415000.0,59527803000.0,57143190000.0
2072.0,55496647000.0,59454538000.0,56076325000.0
2073.0,55889097000.0,58711890000.0,55407632000.0
2074.0,54527830000.0,58553324000.0,54920585000.0
2075.0,53972152000.0,60242964000.0,54510920000.0
2076.0,53363417000.0,59750994000.0,54109745000.0
2077.0,53241217000.0,58437923000.0,54005750000.0
2078.0,52550710000.0,57973494000.0,53648003000.0
2079.0,51931787000.0,58880303000.0,53405712000.0
2080.0,51749540000.0,57122560000.0,52783784000.0
2081.0,52138640000.0,58298280000.0,52375070000.0
2082.0,51180564000.0,57222885000.0,52070730000.0
2083.0,50610455000.0,56393404000.0,52715196000.0
2084.0,50128880000.0,56845705000.0,52040937000.0
2085.0,49678025000.0,56042942000.0,51261650000.0
2086.0,49420380000.0,55656616000.0,51884737000.0
2087.0,48873402000.0,55803273000.0,50646893000.0
2088.0,48434405000.0,55944640000.0,50615484000.0
2089.0,49368960000.0,54891143000.0,50312710000.0
2090.0,47776150000.0,54485520000.0,50496217000.0
2091.0,47348666000.0,54099456000.0,50017550000.0
2092.0,46840700000.0,54088910000.0,50874016000.0
2093.0,46627308000.0,53976430000.0,49254080000.0
2094.0,46229524000.0,53497954000.0,49044870000.0
2095.0,45857153000.0,53211050000.0,48678003000.0
2096.0,45617860000.0,52854215000.0,49596650000.0
2097.0,46297612000.0,52625175000.0,49228050000.0
2098.0,45011320000.0,52517120000.0,48563855000.0
2099.0,45132374000.0,52091916000.0,48195465000.0
2100.0,47305236000.0,51836514000.0,47938507000.0
2101.0,45781873000.0,51546673000.0,48063910000.0
2102.0,44525000000.0,51652055000.0,47495820000.0
2103.0,43712676000.0,51400800000.0,47276274000.0
2104.0,43239805000.0,50997817000.0,46965838000.0
2105.0,44035613000.0,50808570000.0,46699282000.0
2106.0,44110987000.0,50554670000.0,46538297000.0
2107.0,43153300000.0,50364580000.0,48192380000.0
2108.0,42321314000.0,50137420000.0,46135714000.0
2109.0,41976377000.0,49932538000.0,45808964000.0
2110.0,41464127000.0,49718268000.0,45571277000.0
2111.0,41112162000.0,49578676000.0,45353760000.0
2112.0,41050630000.0,49646090000.0,45359310000.0
2113.0,41053300000.0,49449234000.0,44942787000.0
2114.0,40511787000.0,49159550000.0,44595730000.0
2115.0,40699744000.0,49446600000.0,44365210000.0
2116.0,39857332000.0,48812315000.0,44611875000.0
2117.0,39548498000.0,49394340000.0,43976335000.0
2118.0,39302770000.0,49630544000.0,43806355000.0
2119.0,38887473000.0,49046740000.0,43597870000.0
2120.0,38719623000.0,52345550000.0,43862060000.0
