time,GISS-E2-R,CSIRO-MK3-6-0,CESM1-CAM5,GFDL-ESM2G,CANESM2,IPSL-CM5A-LR,MPI-ESM-LR,CNRM-CM5,NORESM1-M,GFDL-CM3,CCSM4
2028.0,17458211000000.0,17052419000000.0,17188502000000.0,17799328000000.0,17200826000000.0,16836097000000.0,17072063000000.0,17171148000000.0,17097078000000.0,16942331000000.0,17382004000000.0
2029.0,17349870000000.0,16938315000000.0,17060684000000.0,17679847000000.0,17075516000000.0,16738049000000.0,16812800000000.0,17073579000000.0,16906895000000.0,16884784000000.0,17281063000000.0
2030.0,17302869000000.0,16875995000000.0,16928706000000.0,17469792000000.0,16876069000000.0,16609962000000.0,16712245000000.0,17002628000000.0,16739454000000.0,16812871000000.0,17135596000000.0
2031.0,17262545000000.0,16799393000000.0,16839704000000.0,17332031000000.0,16747214000000.0,16467313000000.0,16519472000000.0,16873579000000.0,16531869000000.0,16628740000000.0,16928117000000.0
2032.0,17058413000000.0,16678673000000.0,16750836000000.0,17249251000000.0,16610756000000.0,16358786000000.0,16318831000000.0,16852928000000.0,16370823000000.0,16540368000000.0,16850042000000.0
2033.0,16964064000000.0,16466897000000.0,16527749000000.0,17240595000000.0,16480555000000.0,16184017000000.0,16173068000000.0,16712645000000.0,16193639000000.0,16355805000000.0,16732862000000.0
2034.0,16964996000000.0,16281140000000.0,16290217000000.0,17223533000000.0,16342528000000.0,16031801000000.0,16039888000000.0,16593675000000.0,16048321000000.0,16272082000000.0,16572096000000.0
2035.0,16989650000000.0,16166509000000.0,16164472000000.0,17227378000000.0,16229193000000.0,15915055000000.0,15959069000000.0,16456241000000.0,15811812000000.0,16157165000000.0,16532497000000.0
2036.0,16952980000000.0,16160087000000.0,16027294000000.0,17164775000000.0,16016959000000.0,15857466000000.0,15779957000000.0,16314458000000.0,15682522000000.0,16045131000000.0,16412304000000.0
2037.0,16855339000000.0,16043382000000.0,15923756000000.0,17058741000000.0,15874198000000.0,15702188000000.0,15657000000000.0,16182612000000.0,15516339000000.0,15809237000000.0,16255016000000.0
2038.0,16770530000000.0,15927446000000.0,15771290000000.0,16955282000000.0,15816135000000.0,15494550000000.0,15487709000000.0,16070618000000.0,15316088000000.0,15690986000000.0,16009797000000.0
2039.0,16645404000000.0,15751976000000.0,15567246000000.0,16783936000000.0,15638563000000.0,15296372000000.0,15276565000000.0,15955332000000.0,15270603000000.0,15556761000000.0,15881703000000.0
2040.0,16553530000000.0,15707849000000.0,15279982000000.0,16712570000000.0,15553751000000.0,15099509000000.0,15063978000000.0,15894331000000.0,15122775000000.0,15505606000000.0,15838453000000.0
2041.0,16473224000000.0,15639553000000.0,15169064000000.0,16576371000000.0,15432221000000.0,14965104000000.0,14885977000000.0,15807874000000.0,14948046000000.0,15334682000000.0,15735340000000.0
2042.0,16387545000000.0,15459490000000.0,14995198000000.0,16535526000000.0,15258102000000.0,14811372000000.0,14734533000000.0,15725496000000.0,14796874000000.0,15126500000000.0,15688807000000.0
2043.0,16359296000000.0,15372287000000.0,14749832000000.0,16419379000000.0,15146899000000.0,14658008000000.0,14598566000000.0,15648020000000.0,14700250000000.0,14999261000000.0,15639253000000.0
2044.0,16285205000000.0,15222796000000.0,14546054000000.0,16355777000000.0,14943690000000.0,14554629000000.0,14427856000000.0,15613814000000.0,14526066000000.0,14879837000000.0,15639754000000.0
2045.0,16190082000000.0,15129312000000.0,14388924000000.0,16229945000000.0,14791869000000.0,14387708000000.0,14117097000000.0,15636052000000.0,14367805000000.0,14771923000000.0,15512584000000.0
2046.0,16047878000000.0,15024807000000.0,14272189000000.0,16093573000000.0,14694648000000.0,14268989000000.0,14002385000000.0,15574329000000.0,14168745000000.0,14607745000000.0,15341241000000.0
2047.0,16051070000000.0,14965513000000.0,14148360000000.0,15897744000000.0,14542277000000.0,14172907000000.0,13853049000000.0,15429324000000.0,14004216000000.0,14469359000000.0,15185250000000.0
2048.0,15980372000000.0,14921697000000.0,13987417000000.0,15885723000000.0,14400126000000.0,14102295000000.0,13692084000000.0,15449094000000.0,13820071000000.0,14313163000000.0,15031749000000.0
2049.0,15959925000000.0,14875069000000.0,13791643000000.0,15794541000000.0,14252591000000.0,13952689000000.0,13600918000000.0,15434938000000.0,13689771000000.0,14136684000000.0,14901363000000.0
2050.0,15889007000000.0,14743667000000.0,13690523000000.0,15701342000000.0,14068034000000.0,13918818000000.0,13459163000000.0,15339382000000.0,13609401000000.0,14003918000000.0,14757617000000.0
2051.0,15770451000000.0,14587437000000.0,13627865000000.0,15731108000000.0,13901333000000.0,13800167000000.0,13432511000000.0,15298473000000.0,13614688000000.0,13833814000000.0,14628873000000.0
2052.0,15791960000000.0,14466079000000.0,13448195000000.0,15623895000000.0,13795537000000.0,13684194000000.0,13341161000000.0,15271206000000.0,13548620000000.0,13673691000000.0,14541401000000.0
2053.0,15765441000000.0,14382760000000.0,13218576000000.0,15624710000000.0,13700036000000.0,13568880000000.0,13206638000000.0,15188491000000.0,13381054000000.0,13501656000000.0,14475657000000.0
2054.0,15706629000000.0,14295885000000.0,13086715000000.0,15585045000000.0,13603464000000.0,13447377000000.0,13061083000000.0,15136790000000.0,13240168000000.0,13307675000000.0,14303244000000.0
2055.0,15661099000000.0,14199253000000.0,13042815000000.0,15551670000000.0,13477238000000.0,13363420000000.0,12874277000000.0,15018433000000.0,13154687000000.0,13202322000000.0,14118901000000.0
2056.0,15725751000000.0,14082664000000.0,12890299000000.0,15456483000000.0,13382677000000.0,13289970000000.0,12754088000000.0,14937893000000.0,13068381000000.0,13082119000000.0,14056818000000.0
2057.0,15731405000000.0,13919833000000.0,12710478000000.0,15313231000000.0,13319986000000.0,13201684000000.0,12654241000000.0,14849779000000.0,12964810000000.0,12870626000000.0,13966766000000.0
2058.0,15649191000000.0,13850520000000.0,12584030000000.0,15225944000000.0,13211279000000.0,13084211000000.0,12555233000000.0,14743519000000.0,12795147000000.0,12703273000000.0,13912332000000.0
2059.0,15548057000000.0,13692387000000.0,12452784000000.0,15107328000000.0,13047196000000.0,13040476000000.0,12494338000000.0,14655539000000.0,12652440000000.0,12561800000000.0,13808869000000.0
2060.0,15478719000000.0,13606249000000.0,12304320000000.0,15027709000000.0,12918239000000.0,13004614000000.0,12387636000000.0,14541309000000.0,12599341000000.0,12410954000000.0,13694287000000.0
2061.0,15417567000000.0,13507893000000.0,12184286000000.0,15043492000000.0,12784187000000.0,12912858000000.0,12266568000000.0,14387662000000.0,12462271000000.0,12227098000000.0,13609712000000.0
2062.0,15409567000000.0,13365049000000.0,12004534000000.0,14948945000000.0,12720907000000.0,12848798000000.0,12132481000000.0,14328723000000.0,12348848000000.0,12115057000000.0,13500284000000.0
2063.0,15342410000000.0,13249683000000.0,11920204000000.0,14908023000000.0,12633181000000.0,12712365000000.0,11978072000000.0,14218768000000.0,12244528000000.0,11939933000000.0,13361436000000.0
2064.0,15281173000000.0,13126633000000.0,11854785000000.0,14907695000000.0,12611358000000.0,12637047000000.0,11804476000000.0,14049395000000.0,12236296000000.0,11790125000000.0,13259755000000.0
2065.0,15279436000000.0,13023618000000.0,11686474000000.0,14852534000000.0,12497254000000.0,12513690000000.0,11719931000000.0,13989330000000.0,12190337000000.0,11757400000000.0,13192198000000.0
2066.0,15246710000000.0,12921826000000.0,11528042000000.0,14808739000000.0,12398073000000.0,12366162000000.0,11628432000000.0,13936343000000.0,12068587000000.0,11729190000000.0,13002478000000.0
2067.0,15254004000000.0,12846432000000.0,11423981000000.0,14768911000000.0,12230794000000.0,12240900000000.0,11547594000000.0,13848683000000.0,12102198000000.0,11574224000000.0,12930360000000.0
2068.0,15184667000000.0,12751406000000.0,11260566000000.0,14671415000000.0,12086854000000.0,12175770000000.0,11338826000000.0,13704787000000.0,12014838000000.0,11377963000000.0,12836164000000.0
2069.0,15160731000000.0,12580508000000.0,11090881000000.0,14710152000000.0,12022281000000.0,12148072000000.0,11178659000000.0,13618699000000.0,11929834000000.0,11241420000000.0,12761858000000.0
2070.0,15155983000000.0,12448660000000.0,10962564000000.0,14554079000000.0,11972585000000.0,11999387000000.0,11125584000000.0,13619789000000.0,11761708000000.0,11094227000000.0,12718924000000.0
2071.0,15110782000000.0,12391858000000.0,10809173000000.0,14473717000000.0,11869922000000.0,11945838000000.0,11082886000000.0,13472479000000.0,11629336000000.0,11020547000000.0,12652164000000.0
2072.0,15048738000000.0,12333282000000.0,10638810000000.0,14470519000000.0,11801160000000.0,11899058000000.0,10990535000000.0,13402457000000.0,11460062000000.0,10893047000000.0,12569558000000.0
2073.0,15063456000000.0,12337763000000.0,10576761000000.0,14370538000000.0,11692841000000.0,11812374000000.0,10850567000000.0,13323086000000.0,11314518000000.0,10777912000000.0,12482904000000.0
2074.0,15050440000000.0,12268698000000.0,10434300000000.0,14314723000000.0,11639024000000.0,11723442000000.0,10721344000000.0,13215006000000.0,11200312000000.0,10683044000000.0,12452271000000.0
2075.0,15003327000000.0,12098929000000.0,10294476000000.0,14320815000000.0,11632112000000.0,11679207000000.0,10599709000000.0,13142564000000.0,11104826000000.0,10565599000000.0,12319986000000.0
2076.0,14948376000000.0,11989162000000.0,10105393000000.0,14235121000000.0,11608047000000.0,11624808000000.0,10499263000000.0,13103570000000.0,11061698000000.0,10483078000000.0,12203671000000.0
2077.0,14916400000000.0,11935921000000.0,10032261000000.0,14183967000000.0,11563371000000.0,11488114000000.0,10424992000000.0,13013109000000.0,10905627000000.0,10428788000000.0,12150936000000.0
2078.0,14827557000000.0,11824605000000.0,9894941000000.0,14051113000000.0,11524407000000.0,11455647000000.0,10368289000000.0,12880670000000.0,10780723000000.0,10344073000000.0,12056200000000.0
2079.0,14825306000000.0,11729452000000.0,9722052000000.0,13950419000000.0,11514175000000.0,11371634000000.0,10320859000000.0,12776585000000.0,10647295000000.0,10207596000000.0,11948342000000.0
2080.0,14826549000000.0,11658162000000.0,9626760000000.0,13900293000000.0,11405160000000.0,11271448000000.0,10217799000000.0,12763094000000.0,10537995000000.0,10115574000000.0,11947850000000.0
2081.0,14804099000000.0,11582742000000.0,9580956000000.0,13909468000000.0,11387282000000.0,11236846000000.0,10135548000000.0,12762148000000.0,10508423000000.0,9981779000000.0,11893631000000.0
2082.0,14787646000000.0,11458563000000.0,9505583000000.0,13981025000000.0,11343462000000.0,11201324000000.0,10078106000000.0,12717183000000.0,10459410000000.0,9877873000000.0,11875614000000.0
2083.0,14654157000000.0,11356819000000.0,9403079000000.0,13851521000000.0,11246907000000.0,11087476000000.0,10051467000000.0,12704353000000.0,10357925000000.0,9821045000000.0,11800178000000.0
2084.0,14672798000000.0,11265485000000.0,9285064000000.0,13818724000000.0,11231299000000.0,10912608000000.0,10011211000000.0,12708078000000.0,10227809000000.0,9779355000000.0,11696823000000.0
2085.0,14620870000000.0,11212880000000.0,9190976000000.0,13849174000000.0,11165493000000.0,10790659000000.0,9932566000000.0,12689708000000.0,10144645000000.0,9745739000000.0,11667759000000.0
2086.0,14627189000000.0,11146742000000.0,9117723000000.0,13810238000000.0,11103013000000.0,10660322000000.0,9893865000000.0,12609826000000.0,10047464000000.0,9647991000000.0,11605681000000.0
2087.0,14594373000000.0,10992135000000.0,9002774000000.0,13743735000000.0,11073380000000.0,10558202000000.0,9808866000000.0,12573818000000.0,9862258000000.0,9571463000000.0,11553165000000.0
2088.0,14552309000000.0,10861406000000.0,8906777000000.0,13727948000000.0,11050204000000.0,10500179000000.0,9771072000000.0,12482927000000.0,9789547000000.0,9498398000000.0,11484899000000.0
2089.0,14435601000000.0,10762175000000.0,8888386000000.0,13754252000000.0,10970008000000.0,10360715000000.0,9737898000000.0,12374330000000.0,9656469000000.0,9387227000000.0,11479231000000.0
2090.0,14445730000000.0,10697754000000.0,8785301000000.0,13687747000000.0,10887416000000.0,10283377000000.0,9708785000000.0,12336365000000.0,9607598000000.0,9281894000000.0,11488104000000.0
2091.0,14388720000000.0,10646543000000.0,8675727500000.0,13607830000000.0,10809672000000.0,10157917000000.0,9668545000000.0,12267756000000.0,9565813000000.0,9193657000000.0,11472225000000.0
2092.0,14340944000000.0,10571475000000.0,8554025000000.0,13478825000000.0,10779930000000.0,10087052000000.0,9648334000000.0,12275128000000.0,9494671000000.0,9108439000000.0,11429193000000.0
2093.0,14377486000000.0,10458041000000.0,8500271400000.0,13432954000000.0,10741843000000.0,9949588000000.0,9562756000000.0,12305963000000.0,9403279000000.0,9011953000000.0,11377516000000.0
2094.0,14359753000000.0,10363669000000.0,8418958500000.0,13444715000000.0,10685145000000.0,9825064000000.0,9503174000000.0,12198787000000.0,9331409000000.0,8881332000000.0,11325102000000.0
2095.0,14329880000000.0,10323734000000.0,8330414700000.0,13467180000000.0,10636784000000.0,9708897000000.0,9431563000000.0,12136044000000.0,9197146000000.0,8827821000000.0,11248810000000.0
2096.0,14265865000000.0,10253619000000.0,8264648500000.0,13496450000000.0,10545424000000.0,9582368000000.0,9406250000000.0,12059660000000.0,9157913000000.0,8798318000000.0,11248473000000.0
2097.0,14212329000000.0,10089356000000.0,8215278400000.0,13464883000000.0,10478529000000.0,9576499000000.0,9377304000000.0,12004617000000.0,9057087000000.0,8760182000000.0,11192286000000.0
2098.0,14195200000000.0,9920234000000.0,8139167000000.0,13549250000000.0,10439245000000.0,9403871000000.0,9344085000000.0,12016244000000.0,8954313000000.0,8687608000000.0,11137103000000.0
2099.0,14125959000000.0,9842768000000.0,8066588700000.0,13492410000000.0,10333929000000.0,9306359000000.0,9319797000000.0,12025536000000.0,8907307000000.0,8651474000000.0,11107403000000.0
2100.0,14116075000000.0,9770252000000.0,8054656500000.0,13441708000000.0,10237830000000.0,9191855000000.0,9272814000000.0,12015519000000.0,8791605000000.0,8542994000000.0,11092323000000.0
