time,MPI-ESM-LR,NORESM1-M,CSIRO-MK3-6-0,CESM1-CAM5
2039.0,11453391000.0,10633879000.0,11015370000.0,10979785000.0
2040.0,11255575000.0,10827184000.0,10946596000.0,10860791000.0
2041.0,11029495000.0,10340940000.0,10753811000.0,10589354000.0
2042.0,10911235000.0,10180395000.0,10494966000.0,10391121000.0
2043.0,10708990000.0,9972018000.0,10320821000.0,10174622000.0
2044.0,10480090000.0,9770178000.0,10114294000.0,9937417000.0
2045.0,10227647000.0,9540959000.0,9883819000.0,9747944000.0
2046.0,10081960000.0,9357416000.0,9731104000.0,9570705000.0
2047.0,9911730000.0,9648311000.0,9466092000.0,9354216000.0
2048.0,9751016000.0,9256749000.0,9249449000.0,9356109000.0
2049.0,9501286000.0,9044481000.0,9079446000.0,9157006000.0
2050.0,9313925000.0,8785084000.0,8949380000.0,8966276000.0
2051.0,9133638000.0,8635685000.0,8922843000.0,8771248000.0
2052.0,8898428000.0,9033844000.0,8654674000.0,8577602000.0
2053.0,8691334000.0,8560473000.0,8474895000.0,8406427600.0
2054.0,8492431000.0,8576370000.0,8277658600.0,8250090000.0
2055.0,8294160400.0,8292748000.0,8108904400.0,8063858000.0
2056.0,8083980000.0,8233373700.0,7912931300.0,7916495400.0
2057.0,7896762000.0,8122172400.0,7719872000.0,7779330000.0
2058.0,7718261000.0,7944749000.0,7761330000.0,7638977000.0
2059.0,7559604000.0,7919476700.0,7433412000.0,7629627400.0
2060.0,7357633500.0,7707823600.0,7317544000.0,7461508000.0
2061.0,7188128000.0,7641327000.0,7135082000.0,7270901000.0
2062.0,7282537000.0,7542032400.0,7002554000.0,7229426000.0
2063.0,6976112600.0,7402746000.0,6792167400.0,6987340300.0
2064.0,6837817300.0,7287645000.0,6928477700.0,6856549000.0
2065.0,6681538000.0,7181039600.0,6530435600.0,6728719400.0
2066.0,6495345700.0,8459380700.0,6514527000.0,6597223400.0
2067.0,6364535300.0,7524393000.0,6344410600.0,6487272400.0
2068.0,6233626000.0,7273658000.0,6283837400.0,6345355300.0
2069.0,6131625000.0,7191752700.0,6506055700.0,6311913500.0
2070.0,7141880300.0,7009134000.0,6177071600.0,6123742000.0
2071.0,6169577500.0,6833600000.0,6539318300.0,5985920000.0
2072.0,6240119300.0,6734522400.0,6061598700.0,5876812000.0
2073.0,5921530000.0,6682195000.0,5960794000.0,5799123000.0
2074.0,5857723000.0,6594341000.0,5923031000.0,5648897000.0
2075.0,5712249000.0,6508838000.0,5830414300.0,5558017000.0
2076.0,5630028300.0,6442914300.0,5818061000.0,5552253400.0
2077.0,5571435000.0,6362698000.0,5632207000.0,5378324000.0
2078.0,5491058000.0,6303321600.0,5615501000.0,5379928600.0
2079.0,5508843500.0,6383795000.0,5472835600.0,5242277000.0
2080.0,5739305000.0,6246095400.0,5375384000.0,5253804000.0
2081.0,5438014000.0,6151053300.0,5254124000.0,5113952000.0
2082.0,5489326000.0,6107672000.0,5156039000.0,5033250300.0
2083.0,5458536400.0,6002729000.0,5091128000.0,4959776300.0
2084.0,5295734300.0,5968385500.0,4998692000.0,4884266500.0
2085.0,5194159000.0,5939435500.0,4975446000.0,4802686000.0
2086.0,5139300400.0,5844893000.0,4828281300.0,4717791000.0
2087.0,5143767000.0,5972935700.0,4757923300.0,4678061600.0
2088.0,5063046700.0,5780173000.0,4770280400.0,4607272400.0
2089.0,4986335000.0,5737734700.0,4546463000.0,4539564000.0
2090.0,5020045300.0,5665239000.0,4405589000.0,4500385300.0
2091.0,5022122500.0,5607148500.0,4373449000.0,4421735000.0
2092.0,4984066600.0,5533024000.0,4235232000.0,4335111700.0
2093.0,5973558300.0,5547988500.0,4209626600.0,4256172800.0
2094.0,5479950000.0,5423437300.0,4074179800.0,4269990100.0
2095.0,5165196300.0,5456063500.0,3986936300.0,4162964200.0
2096.0,4985731000.0,5339279000.0,4247835400.0,4162508300.0
2097.0,4843808300.0,5257015000.0,4763400000.0,4103066400.0
2098.0,4751897000.0,5198208500.0,4109427500.0,4005549000.0
2099.0,4706793500.0,5117359000.0,4068151300.0,3968572200.0
2100.0,4667544600.0,5086025700.0,4160630300.0,3920234500.0
2101.0,4656843000.0,5040846300.0,4050295000.0,3922833700.0
2102.0,4581266400.0,4986880500.0,3976025000.0,3829524700.0
2103.0,4543486000.0,5078412000.0,4074768400.0,3841855000.0
2104.0,4482655000.0,5007270000.0,4330887000.0,3777379800.0
2105.0,4501079600.0,4862435300.0,4267218700.0,3716046800.0
2106.0,4394831400.0,4807705000.0,4282469400.0,3685287700.0
2107.0,4338938000.0,4758768000.0,4276226600.0,3669529300.0
2108.0,4405439000.0,4788525600.0,4208069400.0,3621151200.0
2109.0,4305262000.0,4701843500.0,5474666500.0,3593641000.0
2110.0,4187213800.0,4689238500.0,4634771500.0,3559547400.0
2111.0,4140284000.0,4725959000.0,4432383500.0,3686135000.0
2112.0,4102329300.0,4727152600.0,4218543000.0,3553103000.0
2113.0,4028515600.0,4609382400.0,4135026200.0,3518369500.0
2114.0,3977855500.0,4606565400.0,4735731000.0,3541373200.0
2115.0,3911033300.0,4551385600.0,4269398500.0,3577815800.0
2116.0,3833875000.0,4631831000.0,4086698000.0,3524809500.0
2117.0,3823664600.0,4756151000.0,4042162200.0,3492324900.0
2118.0,3792044000.0,4630369300.0,4035796000.0,3443463200.0
2119.0,3726018300.0,4517283000.0,3988864300.0,3621590800.0
2120.0,3687248000.0,4491860000.0,3998382300.0,3425590500.0
2121.0,3702704400.0,4460370400.0,3900468200.0,3404265500.0
2122.0,3679294200.0,4709312500.0,4014280000.0,3414820900.0
2123.0,3601482200.0,4566447600.0,3869748000.0,3496280300.0
2124.0,3764193800.0,4437021000.0,3959044000.0,3382064400.0
2125.0,3676723000.0,4410640400.0,3860659200.0,3545555000.0
2126.0,3581062700.0,4596509000.0,3769641200.0,3386413300.0
2127.0,3644020200.0,4500081000.0,3791464200.0,4132201500.0
2128.0,3621561900.0,4357388300.0,3793579800.0,3689108700.0
2129.0,3535939600.0,4397241000.0,4244411100.0,3500001500.0
2130.0,3759119400.0,4340758000.0,3993188400.0,3451389000.0
2131.0,3965955800.0,4894557000.0,4462427600.0,3377515300.0
2132.0,3589581600.0,4460232700.0,3989112600.0,3365522700.0
2133.0,3596791300.0,4366065700.0,3991595500.0,3335177500.0
2134.0,3548790000.0,4522475500.0,3928581000.0,3288967200.0
2135.0,3488836400.0,4374944300.0,3910490600.0,3269146400.0
2136.0,4009074200.0,4907101000.0,3890318000.0,3255774000.0
2137.0,3684402200.0,4429469700.0,4121530000.0,3238760200.0
2138.0,4243472600.0,4491815400.0,4291641300.0,3217049900.0
2139.0,4846515700.0,5471574500.0,4007233800.0,3204753200.0
2140.0,4041122000.0,4935336400.0,4084607500.0,3172785000.0
2141.0,3775268600.0,4828997600.0,3954987300.0,3160947700.0
2142.0,3719189000.0,4780612600.0,3923996400.0,3146777000.0
2143.0,3840895500.0,5134080000.0,3857151200.0,3127838200.0
2144.0,3992639500.0,5280577500.0,3856467500.0,3270604300.0
2145.0,3902792700.0,4799287300.0,3818188800.0,3093902800.0
2146.0,3871063800.0,4699769300.0,4121460700.0,3068865300.0
2147.0,3717011200.0,4696085000.0,3875558400.0,3049778400.0
2148.0,3700254000.0,4793331700.0,3761506600.0,3041812200.0
2149.0,3671089400.0,4695110000.0,3713875700.0,3012763600.0
2150.0,3673473300.0,5377596000.0,3647462700.0,3060307000.0
2151.0,3640554500.0,4923488000.0,3587874600.0,3070940200.0
2152.0,3717845500.0,4762991600.0,3534576000.0,3024314000.0
2153.0,3643904300.0,4642724000.0,3718222000.0,3068846300.0
2154.0,3614780400.0,4607729700.0,3615332000.0,3005370600.0
2155.0,3593588200.0,4577321000.0,3522585300.0,2997988600.0
2156.0,3643153700.0,4573115400.0,3416679700.0,2960993500.0
2157.0,3908990200.0,4517760500.0,3382974000.0,2931917800.0
2158.0,3625240800.0,4515120000.0,3770983700.0,2930803500.0
2159.0,3850578000.0,4515922400.0,3455185200.0,2963489300.0
2160.0,3859652900.0,4708550700.0,3348518700.0,2902832400.0
2161.0,3786621700.0,4433010000.0,3316392700.0,2918326500.0
2162.0,3650644500.0,4387984000.0,3271380500.0,2910156300.0
2163.0,3681662000.0,4458981000.0,3443108900.0,2866122000.0
2164.0,3607071500.0,4326235600.0,3324665600.0,2848390000.0
2165.0,3566131200.0,4737677000.0,3347615000.0,2844992500.0
2166.0,3988145000.0,4421073000.0,3208068600.0,3054562800.0
2167.0,3734910000.0,4513700400.0,3165691100.0,2986385200.0
2168.0,3563127600.0,4253473000.0,3144815600.0,2827473400.0
2169.0,3515955200.0,4228893400.0,3111750700.0,2811812600.0
2170.0,3740148500.0,4176181800.0,3076619000.0,2984895500.0
2171.0,3656423000.0,4458340000.0,3067041300.0,2856297000.0
2172.0,3845435000.0,4215743000.0,3026583000.0,2839938000.0
2173.0,3641809700.0,4111734500.0,3003366400.0,3341070800.0
2174.0,3541504300.0,4697114000.0,3148266500.0,2856087600.0
2175.0,3483266300.0,4246671600.0,3097976300.0,2785775900.0
2176.0,3454876700.0,4165498400.0,3147449900.0,2786540800.0
2177.0,3443470000.0,4119044400.0,3374207700.0,2815780600.0
2178.0,3432397000.0,4096810800.0,3327269600.0,2788070000.0
2179.0,3687953200.0,4170015200.0,3399570200.0,2810041000.0
2180.0,3570250800.0,4091532800.0,3453446100.0,2769286100.0
2181.0,3503638500.0,4139787300.0,3336308200.0,2764598000.0
2182.0,3422007600.0,4094105600.0,3303324400.0,2744265700.0
2183.0,3419401500.0,4065348600.0,3250502400.0,2874020400.0
2184.0,3460980200.0,4032275200.0,3256533800.0,2735057200.0
2185.0,3396726000.0,4012627700.0,3179503600.0,2731827700.0
2186.0,3375399400.0,3993992000.0,3174171100.0,2789736000.0
2187.0,3507944200.0,3968437800.0,3417757700.0,2844305200.0
2188.0,3377358600.0,3954297600.0,3217266400.0,2748924200.0
2189.0,3692124000.0,3922969900.0,3353231000.0,2737174800.0
2190.0,3505536500.0,3896114000.0,3103525600.0,2854153000.0
2191.0,4115388400.0,3884134100.0,3083892500.0,2745970400.0
2192.0,3747166200.0,3917723600.0,3376292600.0,2704617700.0
2193.0,3589464800.0,3847871200.0,3183868200.0,2728154400.0
2194.0,3535060700.0,3824157200.0,3064463600.0,2689655600.0
2195.0,3499643000.0,3776436000.0,3067545300.0,2690947300.0
2196.0,3434957300.0,4093207600.0,3036662000.0,2852980700.0
2197.0,3525435000.0,3868686600.0,3477887700.0,2759431400.0
2198.0,4324517400.0,3774490600.0,3201838600.0,2729675300.0
2199.0,3770885600.0,3845659000.0,3185319000.0,2672290300.0
2200.0,3653726200.0,4184796700.0,3074707500.0,2660856000.0
2201.0,3547027200.0,3754422000.0,3013340200.0,2663946800.0
2202.0,3569016800.0,3705091300.0,2991026400.0,2723560200.0
2203.0,3959549400.0,3676047600.0,2961132800.0,2816191000.0
2204.0,3647683800.0,3654984000.0,2967173000.0,2692778200.0
2205.0,3522538000.0,3648191700.0,2937160000.0,2669806800.0
2206.0,3491315700.0,3649377300.0,3331028200.0,2695671300.0
2207.0,3479220700.0,3807169300.0,3250467800.0,2795231500.0
2208.0,3456044500.0,3714892800.0,3053388300.0,2750147600.0
2209.0,3568072200.0,3717617200.0,2971819300.0,2666826800.0
2210.0,3459030500.0,3679916800.0,3034270700.0,2660945200.0
2211.0,3656472600.0,3644712200.0,3163481300.0,2679624400.0
2212.0,3406998300.0,3759888400.0,3142882800.0,2657240600.0
2213.0,3393098000.0,3657774300.0,3071621600.0,2648857600.0
2214.0,3928269800.0,3687161600.0,3212343300.0,2851755500.0
2215.0,3426504400.0,3663521800.0,3065951200.0,2743178200.0
2216.0,3403309300.0,3658829800.0,2975946500.0,2705635600.0
2217.0,3420850200.0,3635702300.0,3131494000.0,2731059200.0
2218.0,3569410600.0,3628955100.0,3170282000.0,2693471200.0
2219.0,3531549400.0,3614141200.0,2949136000.0,2724424000.0
2220.0,3452541400.0,3691699000.0,2936798700.0,2701582300.0
2221.0,3388800800.0,3587021800.0,2899134000.0,2672355300.0
2222.0,3546246700.0,4063377000.0,2986299000.0,2652183600.0
2223.0,3402180900.0,4193148700.0,2877463000.0,2648457500.0
2224.0,3363188000.0,3896651000.0,2858615600.0,2637481000.0
2225.0,3726018000.0,3696032500.0,2981448400.0,2637977600.0
2226.0,3767232000.0,3690815500.0,2877261300.0,2621237200.0
2227.0,3473589800.0,3742096000.0,2812086500.0,2597260300.0
2228.0,3397430500.0,4101993500.0,2793148000.0,2842083800.0
2229.0,3570893000.0,3839974400.0,3015986700.0,2608001500.0
2230.0,3380967200.0,3947234000.0,3332635100.0,2611805400.0
2231.0,3514366700.0,3781404400.0,3052767000.0,2587859000.0
2232.0,3389590300.0,3751633700.0,2883573000.0,2785135600.0
2233.0,3329546800.0,3919620900.0,3013627000.0,2684604000.0
2234.0,3313376300.0,3756314600.0,2970762800.0,2623608600.0
2235.0,3299050000.0,3727652000.0,2814954800.0,2582475500.0
2236.0,3402786300.0,4065397200.0,2789318000.0,2654553000.0
2237.0,3283580400.0,3920070100.0,2763674400.0,2641141000.0
2238.0,3244078800.0,3862369500.0,2714975700.0,2559539500.0
2239.0,3381240800.0,3792965000.0,2694744000.0,2557832000.0
2240.0,3259142700.0,3775251500.0,2686992400.0,2684361700.0
2241.0,3347544000.0,3778498600.0,2659281200.0,2613465000.0
2242.0,3389808600.0,3758295600.0,2611018800.0,2561251000.0
2243.0,3290444000.0,3739154700.0,2594872600.0,2561718300.0
2244.0,3232401200.0,3735795700.0,2627008500.0,2722155300.0
2245.0,4028999000.0,3729389600.0,2635831800.0,2592039000.0
2246.0,3339008500.0,3916009500.0,2551980300.0,2533710800.0
2247.0,3243506200.0,3809372700.0,2475416600.0,2646782200.0
2248.0,3589129700.0,4574355000.0,2420587000.0,2626179600.0
2249.0,3241105700.0,4039319600.0,2474365700.0,2575726600.0
2250.0,3476660500.0,3850089000.0,2397041400.0,2581655800.0
2251.0,3257599000.0,3760049400.0,2367891500.0,2569187600.0
2252.0,3240661500.0,3698926800.0,2321649200.0,2543847200.0
2253.0,3286192600.0,3712652500.0,2360650800.0,2567281700.0
2254.0,3363350500.0,3680055800.0,2280983000.0,2579647200.0
2255.0,3912231700.0,3629958100.0,2244107000.0,2551882500.0
2256.0,3577432300.0,3633906700.0,2315329000.0,2567864000.0
2257.0,3590468900.0,3669052400.0,2242646800.0,2521669600.0
2258.0,3552702200.0,3637934600.0,2241793800.0,2565723100.0
2259.0,3410969300.0,4008951800.0,2209487600.0,2525544400.0
2260.0,3348222200.0,3758748400.0,2169439700.0,2575585000.0
2261.0,3337866200.0,3579998700.0,2144174500.0,2504782300.0
2262.0,3534155300.0,3598182100.0,2125502100.0,2499264300.0
2263.0,3388713000.0,3558431700.0,2130863900.0,2494395600.0
2264.0,3906429400.0,3521761300.0,2154693400.0,2526417000.0
2265.0,3480234200.0,4146269700.0,2154963200.0,2516328200.0
2266.0,3595525400.0,3747268900.0,2160714500.0,2500385500.0
2267.0,3378990600.0,3557929500.0,2398079000.0,2494115300.0
2268.0,3565068300.0,3718460000.0,2630205700.0,2601729500.0
2269.0,3417623800.0,3542174700.0,2472291000.0,2539700500.0
2270.0,3427687400.0,3641363000.0,2411918000.0,2548952000.0
2271.0,3347079400.0,3539524900.0,2400012500.0,2544593700.0
2272.0,3331467500.0,3544472000.0,2290878700.0,2524358400.0
2273.0,3315778600.0,3496647200.0,2777896200.0,2523882200.0
2274.0,3306293500.0,3705227800.0,2315265800.0,2857535500.0
2275.0,3308591400.0,3679915300.0,2252610800.0,2673767200.0
2276.0,3248167400.0,3608321800.0,2203854300.0,2601637600.0
2277.0,3224773400.0,3612401700.0,2195208700.0,2574009300.0
2278.0,3198383600.0,3563566000.0,2171477200.0,2603597600.0
2279.0,3173747500.0,3689263600.0,2199568600.0,2618448000.0
2280.0,3143197000.0,3605300500.0,2135996400.0,2547063800.0
2281.0,3111362300.0,3583686400.0,2099662000.0,2551266000.0
2282.0,3092599300.0,3636674600.0,2069067800.0,2539900000.0
2283.0,3088972000.0,3578209300.0,2168943900.0,2525820400.0
2284.0,3086038800.0,3547807200.0,2202125600.0,3058417400.0
2285.0,3029776000.0,3655030800.0,2323235300.0,2618468400.0
2286.0,3156902400.0,3654427100.0,2068557200.0,2538434800.0
2287.0,3559175200.0,3618153000.0,2060629500.0,2534619000.0
2288.0,3178011600.0,3646925300.0,2433710800.0,2498508000.0
2289.0,3035835400.0,3553804500.0,2490728000.0,2517145900.0
2290.0,3212664800.0,3561797400.0,2375637000.0,2489718800.0
2291.0,3245014000.0,3557725000.0,2209541400.0,2522105900.0
2292.0,3075860500.0,3594243000.0,2212605200.0,2491904300.0
2293.0,3662522400.0,3579700500.0,2337842700.0,2722226400.0
2294.0,3101340400.0,3546251000.0,2571488500.0,2734131200.0
2295.0,3032576000.0,3577320000.0,2664650800.0,2583240000.0
2296.0,3027653600.0,3534008000.0,2221051100.0,2519768800.0
2297.0,3420473900.0,3753000200.0,2150031000.0,2496687600.0
2298.0,3268224000.0,3602268700.0,2215704600.0,2476503800.0
2299.0,3036369400.0,3558063900.0,2126987900.0,2518521000.0
2300.0,3469925000.0,3701779500.0,2103690900.0,2477612800.0
