time,MPI-ESM-LR,CANESM2,CESM1-CAM5
2044.0,10507108000.0,10367621000.0,10073629000.0
2045.0,10166980000.0,10324626000.0,9876495000.0
2046.0,10106328000.0,10098485000.0,9832233000.0
2047.0,9851466000.0,9921995000.0,9562458000.0
2048.0,9679490000.0,9816197000.0,9574280000.0
2049.0,9524934000.0,9683290000.0,9388746000.0
2050.0,9428840000.0,9573021000.0,9208543000.0
2051.0,9861251000.0,9578827000.0,9138284000.0
2052.0,9360735000.0,9292018000.0,8998812000.0
2053.0,9273267000.0,9142641000.0,9279975000.0
2054.0,9339680000.0,9038736000.0,8809189000.0
2055.0,9181637000.0,8960914000.0,8686968000.0
2056.0,9380703000.0,8765961000.0,8564528600.0
2057.0,8985845000.0,8708573000.0,9032727000.0
2058.0,8841570000.0,8961057000.0,8380182000.0
2059.0,9143246000.0,8525742000.0,8228461600.0
2060.0,8818026000.0,8366958600.0,8258247700.0
2061.0,8732699000.0,8243917000.0,8018321400.0
2062.0,8749969000.0,8128587000.0,7945181700.0
2063.0,8637329000.0,8005828000.0,8001901000.0
2064.0,8856237000.0,7900710400.0,7735336400.0
2065.0,8529472000.0,7773899000.0,7624991000.0
2066.0,8472710000.0,7680640500.0,7585774000.0
2067.0,8754950000.0,7549321000.0,8067373600.0
2068.0,8554713000.0,7587243500.0,7495908000.0
2069.0,8446618000.0,7373010400.0,7356424700.0
2070.0,8296196600.0,7243494400.0,7254626300.0
2071.0,8300094500.0,7219992000.0,7168434000.0
2072.0,8334383600.0,7084833300.0,7086783500.0
2073.0,8159199700.0,7001917000.0,6962667500.0
2074.0,8435164700.0,6910795300.0,6878925000.0
2075.0,8318417400.0,7212580000.0,6843905000.0
2076.0,8428055000.0,6822110000.0,7192165400.0
2077.0,8175392000.0,6877897000.0,7016441000.0
2078.0,8386496000.0,6863666700.0,6735170000.0
2079.0,8381238000.0,6726230500.0,6689373700.0
2080.0,8058685000.0,6674353700.0,6581671400.0
2081.0,8430132000.0,6791905000.0,6560553500.0
2082.0,8352583700.0,6793911000.0,6491193000.0
2083.0,8223558700.0,6640381400.0,6457843700.0
2084.0,7991723000.0,7030009300.0,6521471000.0
2085.0,8027307500.0,7835409000.0,6385570000.0
2086.0,8652258000.0,7293399600.0,6334897000.0
2087.0,8042139000.0,6984499700.0,6305480700.0
2088.0,8792850000.0,7915093000.0,6746442000.0
2089.0,8457837600.0,7468296700.0,6308058000.0
2090.0,8005434000.0,7011777000.0,6207852000.0
2091.0,8152728600.0,7373009400.0,6252721000.0
2092.0,7949792000.0,8012677000.0,7037906000.0
2093.0,8358728000.0,7809656000.0,6446931500.0
2094.0,8063589000.0,7371151400.0,6182738400.0
2095.0,8406599700.0,7529211400.0,6761561000.0
2096.0,8189502000.0,7281159000.0,6246108700.0
2097.0,8028891000.0,7221125000.0,6193149000.0
2098.0,8007707000.0,7168549400.0,6338666000.0
2099.0,7982579000.0,7088972000.0,6239063000.0
2100.0,7966687700.0,7050006500.0,6278897000.0
2101.0,8610312000.0,7165075500.0,6096645000.0
2102.0,8897248000.0,7603416000.0,6124058600.0
2103.0,8385977000.0,8148756000.0,6116624400.0
2104.0,8146893000.0,7499859500.0,6402693600.0
2105.0,8284950000.0,7323773000.0,6310641000.0
2106.0,8296525000.0,7208222700.0,6082480600.0
2107.0,8347266000.0,7105588700.0,6053698600.0
2108.0,8493392400.0,7176540000.0,6085629400.0
2109.0,8322184700.0,7202293000.0,6098518000.0
2110.0,8137774600.0,7163133000.0,6268041000.0
2111.0,8389427000.0,7061678600.0,6127182000.0
2112.0,8153938000.0,7057887000.0,6086114000.0
2113.0,8298921500.0,7033761300.0,5998888000.0
2114.0,8530179600.0,6948274000.0,5983244300.0
2115.0,8200791600.0,7704930000.0,5958907000.0
2116.0,8252112000.0,7008127500.0,6009170400.0
2117.0,8450723300.0,7023186000.0,6001763300.0
2118.0,8156681000.0,6953730000.0,5932792300.0
2119.0,8505520600.0,7399069000.0,5876719600.0
2120.0,8701565000.0,7290120000.0,6508690400.0
2121.0,8947248000.0,6990820400.0,6242731000.0
2122.0,8658936000.0,6920601600.0,6130328600.0
2123.0,8766092000.0,7041523000.0,5908668400.0
2124.0,8669052000.0,7774401500.0,5948602000.0
2125.0,9244357000.0,7610099700.0,5829052400.0
2126.0,8568149500.0,7102448000.0,5820417500.0
2127.0,8502775300.0,7098252000.0,5752799700.0
2128.0,8468477400.0,7013093400.0,6069950000.0
2129.0,8733359000.0,7075006500.0,5771554000.0
2130.0,9929134000.0,6920578600.0,5749320000.0
2131.0,9392289000.0,6930875000.0,5729892000.0
2132.0,9334869000.0,7000429000.0,5745190000.0
2133.0,8860932000.0,6973445000.0,5688349000.0
2134.0,8763691000.0,6913293300.0,5633585000.0
2135.0,8616410000.0,6956160500.0,5605371000.0
2136.0,8809882000.0,6851672600.0,5621827600.0
2137.0,8667308000.0,6807106000.0,5613977000.0
2138.0,8622654000.0,6965712000.0,5821120500.0
2139.0,9156362000.0,8783821000.0,5605232600.0
2140.0,8954772000.0,7281339000.0,5571670000.0
2141.0,8743307000.0,7064159000.0,5533289000.0
2142.0,8965074000.0,7008389000.0,5517896700.0
2143.0,8776235000.0,7146643500.0,5742126600.0
2144.0,8714660000.0,7384403500.0,5512596500.0
2145.0,8642740000.0,7526967000.0,5632816600.0
2146.0,8664973000.0,7233582000.0,5942491600.0
2147.0,9143326000.0,7182432000.0,6043337700.0
2148.0,8981676000.0,7870729700.0,6140861000.0
2149.0,8774748000.0,7204661000.0,5751053000.0
2150.0,8866124000.0,7072949000.0,5736515600.0
2151.0,8773764000.0,7039092000.0,5645360000.0
2152.0,8907061000.0,7456701400.0,5687836000.0
2153.0,8869865000.0,7085719000.0,5657975000.0
2154.0,9138695000.0,7016460000.0,5691015700.0
2155.0,8805268000.0,7191725600.0,5738505700.0
2156.0,8884925000.0,7042697000.0,5608899600.0
2157.0,8956074000.0,7063369000.0,5683828000.0
2158.0,8842574000.0,6995690000.0,5891641300.0
2159.0,9176905000.0,7130452000.0,5769500000.0
2160.0,9650318000.0,7387008000.0,5615366700.0
2161.0,9100107000.0,6942561000.0,5768728600.0
2162.0,8919768000.0,7118834700.0,5714735000.0
2163.0,9377638000.0,6857655000.0,6067647000.0
2164.0,9736600000.0,7050871000.0,5892620000.0
2165.0,9341448000.0,6848928300.0,6025458700.0
2166.0,9283901000.0,7746454000.0,5778542600.0
2167.0,9069190000.0,7544896000.0,5689483000.0
2168.0,9070670000.0,7127388000.0,5672362500.0
2169.0,9169402000.0,7101508000.0,5674427000.0
2170.0,9364998000.0,6869208600.0,5657864000.0
2171.0,9397259000.0,6882512400.0,5656225000.0
2172.0,9087569000.0,6930345500.0,5788273700.0
2173.0,9391257000.0,7465252000.0,5817468000.0
2174.0,9709731000.0,6868482000.0,5942334000.0
2175.0,10040117000.0,7091951000.0,5763980000.0
2176.0,9514435000.0,6875306000.0,5714988000.0
2177.0,9333314000.0,7321714000.0,5625435000.0
2178.0,9586567000.0,6848766000.0,5628117500.0
2179.0,9788507000.0,6825289000.0,6135756300.0
2180.0,9678471000.0,6874190000.0,6640761300.0
2181.0,9597613000.0,6830977000.0,6303167000.0
2182.0,10119986000.0,7481119000.0,5873072600.0
2183.0,10464482000.0,7124392000.0,5811546600.0
2184.0,10026706000.0,7039893500.0,5737387500.0
2185.0,9691671000.0,6923817500.0,5882949000.0
2186.0,9984977000.0,7625374700.0,5841924600.0
2187.0,10016672000.0,7324837000.0,5925778000.0
2188.0,11514081000.0,7076847000.0,5763984400.0
2189.0,10525162000.0,8104865000.0,6195522600.0
2190.0,10448979000.0,7295053000.0,6234775000.0
2191.0,10193930000.0,7513037300.0,5940037600.0
2192.0,10245801000.0,7199067600.0,5902821000.0
2193.0,10513540000.0,7032064000.0,6478452000.0
2194.0,10394495000.0,7498411000.0,6057643000.0
2195.0,10241488000.0,7748458000.0,5956424700.0
2196.0,10685868000.0,7275510000.0,5863315500.0
2197.0,11297876000.0,7313516500.0,6619308500.0
2198.0,10533530000.0,7386478000.0,6710022000.0
2199.0,10610880000.0,7372624000.0,6316762000.0
2200.0,10479843000.0,7211799000.0,6295739400.0
2201.0,10889847000.0,7322810400.0,6084377600.0
2202.0,10536503000.0,7399831600.0,5944401400.0
2203.0,10624004000.0,7364467700.0,5946524000.0
2204.0,10556432000.0,8503541000.0,6167587000.0
2205.0,11551030000.0,7823167000.0,6008469000.0
2206.0,10617147000.0,7826701300.0,5861439000.0
2207.0,10531449000.0,8173797000.0,5878107600.0
2208.0,10478319000.0,7728677400.0,6099572000.0
2209.0,10565538000.0,7535405600.0,6352054300.0
2210.0,10432307000.0,7749603000.0,5924127000.0
2211.0,10414531000.0,7588576000.0,5891181600.0
2212.0,10472529000.0,7683249000.0,5857881600.0
2213.0,10584426000.0,7801101300.0,5832432600.0
2214.0,10760013000.0,7776054300.0,6032579000.0
2215.0,10868956000.0,7608698400.0,6085889500.0
2216.0,10586066000.0,7554516500.0,6130594000.0
2217.0,10486386000.0,7622648000.0,6124293600.0
2218.0,10628105000.0,7471363600.0,5978612700.0
2219.0,10775452000.0,7860248600.0,6042406400.0
2220.0,10463069000.0,8023419400.0,6441999000.0
2221.0,10638327000.0,7782089700.0,6084419000.0
2222.0,10776250000.0,7657543000.0,5938485000.0
2223.0,10586350000.0,7535066600.0,6259484700.0
2224.0,10617999000.0,7535848400.0,6223508500.0
2225.0,10846230000.0,7617112600.0,5961743000.0
2226.0,10441609000.0,7461529600.0,5889936400.0
2227.0,10625624000.0,7597056000.0,6007917000.0
2228.0,10644872000.0,7449441000.0,5952483000.0
2229.0,10622530000.0,7547139600.0,5889662500.0
2230.0,10706094000.0,7567985000.0,5878526500.0
2231.0,10762093000.0,7359687700.0,5900017700.0
2232.0,10798926000.0,7531844600.0,5989020000.0
2233.0,10763125000.0,7547686000.0,6015869400.0
2234.0,10528356000.0,7496943000.0,6106979300.0
2235.0,10568217000.0,7847437000.0,5985228000.0
2236.0,10867319000.0,7584718300.0,6580646400.0
2237.0,10868282000.0,8109337000.0,6216182300.0
2238.0,10693198000.0,7778744300.0,6077379000.0
2239.0,10848380000.0,7648298000.0,5981991400.0
2240.0,10780631000.0,7993289700.0,5994699300.0
2241.0,10639170000.0,7684115000.0,6087097000.0
2242.0,10555212000.0,7595874000.0,6048811500.0
2243.0,11145140000.0,7520457700.0,6008693000.0
2244.0,12113183000.0,7973092400.0,5971245600.0
2245.0,11915269000.0,7593993000.0,6609693700.0
2246.0,11659130000.0,7469001700.0,6084183000.0
2247.0,11222430000.0,7457210000.0,6005210000.0
2248.0,11655507000.0,7440981500.0,6024257500.0
2249.0,11176570000.0,8843561000.0,5964253000.0
2250.0,11337940000.0,7969341000.0,5988046300.0
2251.0,11159907000.0,7765274000.0,6173352400.0
2252.0,11101076000.0,8089913300.0,5959428600.0
2253.0,11101014000.0,7764122600.0,5954084400.0
2254.0,11599469000.0,8532718600.0,6453816300.0
2255.0,11344092000.0,8025229000.0,6235416600.0
2256.0,11492174000.0,8387040000.0,6269252000.0
2257.0,11325000000.0,8079728000.0,6077240300.0
2258.0,11240041000.0,8296234000.0,5959603700.0
2259.0,11207236000.0,8287134000.0,6017484000.0
2260.0,11157587000.0,8023911400.0,5974568000.0
2261.0,11135236000.0,7807209000.0,6034926000.0
2262.0,11176362000.0,7866539000.0,6208678400.0
2263.0,12272814000.0,7870286300.0,5999770600.0
2264.0,11687062000.0,8940861000.0,6080607700.0
2265.0,11488904000.0,9408263000.0,6759768600.0
2266.0,11375682000.0,8438723600.0,6292952600.0
2267.0,11199472000.0,8220334600.0,6298371000.0
2268.0,11789711000.0,8514835000.0,6344061000.0
2269.0,11349850000.0,8454302700.0,6172503600.0
2270.0,11340867000.0,8559100000.0,6264044500.0
2271.0,11167148000.0,8236279300.0,6519220700.0
2272.0,12631233000.0,8447929300.0,6146560500.0
2273.0,11844414000.0,8239339500.0,6213704000.0
2274.0,11701103000.0,8261212000.0,6192827400.0
2275.0,11461519000.0,8139521000.0,6179386400.0
2276.0,11225202000.0,8257646000.0,6172430300.0
2277.0,11363868000.0,8561719000.0,6279708700.0
2278.0,11648014000.0,8264993300.0,6212914000.0
2279.0,11338325000.0,8122819000.0,6337959400.0
2280.0,11670393000.0,8112639000.0,7436577000.0
2281.0,11375352000.0,9269973000.0,6877661700.0
2282.0,11479284000.0,8507074600.0,6487802400.0
2283.0,12522214000.0,9082111000.0,6523981000.0
2284.0,11551625000.0,8410965000.0,6602236000.0
2285.0,11524525000.0,8230366000.0,6612632600.0
2286.0,11424898000.0,8169582000.0,6359948000.0
2287.0,11733218000.0,8164976000.0,6323615000.0
2288.0,11527646000.0,8189309400.0,6556296000.0
2289.0,11543223000.0,8417475000.0,6292165600.0
2290.0,11955896000.0,8148857300.0,6325669000.0
2291.0,11832278000.0,8090353700.0,6512746500.0
2292.0,11569520000.0,8313541000.0,7249131000.0
2293.0,11505687000.0,8228627000.0,6636139500.0
2294.0,11511594000.0,8393420000.0,6397604400.0
2295.0,12258764000.0,8194427000.0,6324270600.0
2296.0,11801069000.0,8059757000.0,6315580400.0
2297.0,11546896000.0,8097873000.0,6570797600.0
2298.0,11512182000.0,8374850600.0,6453942000.0
2299.0,12087730000.0,8563321300.0,6358175000.0
2300.0,11964202000.0,8086333400.0,6326184400.0
