time,CCSM4,MPI-ESM-LR,CSIRO-MK3-6-0
2044.0,9237221000.0,9805662000.0,10486902000.0
2045.0,9037131000.0,9721106000.0,10519758000.0
2046.0,8830294000.0,9428632000.0,10155702000.0
2047.0,8680419000.0,9179197000.0,9965208000.0
2048.0,8498105000.0,8965105000.0,9807138000.0
2049.0,8314266000.0,8759520000.0,9594369000.0
2050.0,8136221000.0,8556347000.0,9420680000.0
2051.0,7961481000.0,8316612600.0,9572038000.0
2052.0,7844898000.0,8185961000.0,9461145000.0
2053.0,7595792400.0,7927300000.0,9349637000.0
2054.0,7401532000.0,7690847000.0,9172447000.0
2055.0,7239686700.0,7492305000.0,9051271000.0
2056.0,7036545500.0,7209015000.0,8875981000.0
2057.0,6844396000.0,6962005500.0,8721018000.0
2058.0,6653405000.0,6845358000.0,8434982400.0
2059.0,6504012300.0,6526633000.0,8257556500.0
2060.0,6290311000.0,6400986000.0,8233784000.0
2061.0,6109888500.0,6125874700.0,7947638300.0
2062.0,5909062700.0,5932852700.0,7701036000.0
2063.0,5699627000.0,5728525300.0,7413659600.0
2064.0,5489770000.0,5457910300.0,7188217000.0
2065.0,5321588000.0,5212077000.0,6941739000.0
2066.0,5157518300.0,5059343400.0,6753376000.0
2067.0,4967499000.0,4864889000.0,6575621000.0
2068.0,4795827700.0,4692212700.0,6319576000.0
2069.0,4597992400.0,4554097700.0,6043007000.0
2070.0,4432951000.0,4396491000.0,5898030600.0
2071.0,4306377000.0,4220803000.0,5775745000.0
2072.0,4158642000.0,4027764500.0,5516583000.0
2073.0,4006642000.0,3888325400.0,5464318000.0
2074.0,3862145500.0,3709099000.0,5130902500.0
2075.0,3731089000.0,3558232600.0,4911816700.0
2076.0,3620383200.0,3443918600.0,4771041000.0
2077.0,3521006600.0,3326409000.0,4585527000.0
2078.0,3390756400.0,3172455000.0,4390950000.0
2079.0,3290216400.0,3067177200.0,4268338200.0
2080.0,3190548700.0,2936628200.0,4095432000.0
2081.0,3065929500.0,2839488300.0,3920545000.0
2082.0,2979262200.0,2730896000.0,3762227200.0
2083.0,2890252300.0,2623673300.0,4069382700.0
2084.0,2802494700.0,2517804800.0,3798314800.0
2085.0,2731814100.0,2423662600.0,3679384000.0
2086.0,2630289400.0,2324920300.0,3359327500.0
2087.0,2564954400.0,2245864200.0,3200391400.0
2088.0,2503781400.0,2166860000.0,3085676300.0
2089.0,2428115200.0,2067763000.0,2981826800.0
2090.0,2348844500.0,1964324900.0,2872324900.0
2091.0,2282776600.0,1890000400.0,2779707100.0
2092.0,2225182700.0,1827200900.0,2673701600.0
2093.0,2163328000.0,1765658000.0,2652861200.0
2094.0,2151644200.0,1703380200.0,2554296600.0
2095.0,2085169200.0,1639298200.0,2431381200.0
2096.0,2029116300.0,1613915300.0,2340597800.0
2097.0,1976577900.0,1568103700.0,2257843500.0
2098.0,1914254600.0,1535307900.0,2204996900.0
2099.0,1867405200.0,1494817500.0,2337806300.0
2100.0,1855271000.0,1453136400.0,2145108600.0
2101.0,1778015700.0,1404914600.0,2081595600.0
2102.0,1753783900.0,1353994400.0,2035950300.0
2103.0,1726282500.0,1318294000.0,1969099000.0
2104.0,1706178700.0,1259193000.0,1926106900.0
2105.0,1661926500.0,1216582100.0,1925040500.0
2106.0,1634367900.0,1164019600.0,1901587300.0
2107.0,1606529500.0,1181032100.0,1818249300.0
2108.0,1605087500.0,1102582100.0,1760142700.0
2109.0,1562716800.0,1066164740.0,1710196200.0
2110.0,1551149400.0,1054721150.0,1645465100.0
2111.0,1520677200.0,1046650430.0,1615255900.0
2112.0,1496734000.0,1017493760.0,1585670800.0
2113.0,1486308700.0,984372860.0,1537379700.0
2114.0,1443466100.0,950970500.0,1499672800.0
2115.0,1416796000.0,922992640.0,1462464100.0
2116.0,1386485200.0,900278500.0,1425053700.0
2117.0,1371339600.0,873291400.0,1396450600.0
2118.0,1346916400.0,846507800.0,1355657300.0
2119.0,1323713400.0,832502500.0,1316491100.0
2120.0,1297076200.0,807262700.0,1291281700.0
2121.0,1268426400.0,773149800.0,1301053400.0
2122.0,1259991800.0,743289600.0,1224450200.0
2123.0,1235768600.0,719908740.0,1168849800.0
2124.0,1252967800.0,701370500.0,1133437200.0
2125.0,1213664600.0,686543740.0,1095718000.0
2126.0,1216124300.0,664157630.0,1052507000.0
2127.0,1185438100.0,661311500.0,1017321860.0
2128.0,1157273200.0,639031300.0,1007235840.0
2129.0,1139349400.0,620734140.0,1028505300.0
2130.0,1131545900.0,598604400.0,949028860.0
2131.0,1111207200.0,585739400.0,911719200.0
2132.0,1092775700.0,569034000.0,914089300.0
2133.0,1073280300.0,556847500.0,905895740.0
2134.0,1055595700.0,548403200.0,877153700.0
2135.0,1039354000.0,539911230.0,855862340.0
2136.0,1022200400.0,530756200.0,844990400.0
2137.0,1005849200.0,518132380.0,816195650.0
2138.0,980533800.0,495481060.0,801385860.0
2139.0,962498000.0,476811170.0,789418240.0
2140.0,939536500.0,456794660.0,773275800.0
2141.0,916817400.0,436320740.0,795065660.0
2142.0,904163500.0,426729180.0,803534200.0
2143.0,881478000.0,415888450.0,785006660.0
2144.0,864468800.0,409968060.0,775078400.0
2145.0,858466600.0,392275420.0,781112700.0
2146.0,837656260.0,383796740.0,752453900.0
2147.0,829905500.0,372961100.0,725721540.0
2148.0,831907500.0,363034430.0,698718600.0
2149.0,823066560.0,353233250.0,679834050.0
2150.0,811027140.0,339879700.0,638751550.0
2151.0,794760100.0,324688130.0,622095700.0
2152.0,778728600.0,311456300.0,601672200.0
2153.0,763897500.0,297267260.0,564098050.0
2154.0,754331500.0,294697860.0,565915650.0
2155.0,747617800.0,304189540.0,524301760.0
2156.0,725858600.0,278124350.0,517653980.0
2157.0,721718660.0,272423070.0,506568130.0
2158.0,708076160.0,260303220.0,492722850.0
2159.0,707973800.0,255758540.0,475071970.0
2160.0,684168400.0,246438030.0,459361950.0
2161.0,664225300.0,239934350.0,464356160.0
2162.0,657961660.0,238826430.0,436210140.0
2163.0,646195650.0,226639710.0,440466660.0
2164.0,632204600.0,223161520.0,452191230.0
2165.0,623169500.0,221549060.0,431749060.0
2166.0,619604700.0,214167470.0,446326560.0
2167.0,612389700.0,210564030.0,423389700.0
2168.0,597644800.0,204067860.0,458586050.0
2169.0,586960640.0,201604670.0,434383740.0
2170.0,577029440.0,200435170.0,411230340.0
2171.0,564591600.0,196952770.0,386502370.0
2172.0,554793200.0,195054860.0,368523000.0
2173.0,549579900.0,199647180.0,352866500.0
2174.0,544836300.0,190979250.0,343296700.0
2175.0,536547780.0,189310220.0,319105470.0
2176.0,528807200.0,185970200.0,374789920.0
2177.0,524103400.0,183846240.0,347249100.0
2178.0,520850880.0,180611780.0,303614900.0
2179.0,506473730.0,177265170.0,293699170.0
2180.0,498896160.0,175705870.0,296670430.0
2181.0,499078560.0,174748880.0,276550140.0
2182.0,492549120.0,170175520.0,266838260.0
2183.0,482370850.0,169483490.0,278348160.0
2184.0,486296930.0,165189600.0,274073150.0
2185.0,480972540.0,163773120.0,279571300.0
2186.0,476363140.0,157156750.0,280958430.0
2187.0,471643520.0,149865340.0,256250780.0
2188.0,465889120.0,147181010.0,265830190.0
2189.0,465527230.0,145609860.0,257410460.0
2190.0,466252300.0,152322080.0,242095340.0
2191.0,456703800.0,142400640.0,212716780.0
2192.0,448750900.0,140721490.0,198540720.0
2193.0,452652670.0,135541810.0,186694740.0
2194.0,447206560.0,140850220.0,178199700.0
2195.0,439711260.0,138092910.0,192143060.0
2196.0,437647840.0,131211704.0,171591200.0
2197.0,443350000.0,141407900.0,164291730.0
2198.0,432128670.0,130022180.0,163204540.0
2199.0,434596320.0,127456960.0,162477870.0
2200.0,430139680.0,126252710.0,161428130.0
2201.0,429264030.0,125253784.0,162152910.0
2202.0,439444380.0,122750860.0,156633950.0
2203.0,422445980.0,122179960.0,152529710.0
2204.0,416890080.0,138441840.0,151290670.0
2205.0,413365730.0,124421890.0,146018820.0
2206.0,410111650.0,119580104.0,141832180.0
2207.0,417583940.0,122715050.0,137697460.0
2208.0,409895400.0,120299520.0,131807816.0
2209.0,405456450.0,128132930.0,118828570.0
2210.0,397492160.0,122310590.0,112332480.0
2211.0,399352100.0,118292970.0,125962376.0
2212.0,395060540.0,115197540.0,116842930.0
2213.0,393455000.0,120108690.0,117713010.0
2214.0,394702800.0,114477560.0,116232710.0
2215.0,390666370.0,111261416.0,113548390.0
2216.0,382390900.0,124382590.0,122275070.0
2217.0,392254940.0,118038664.0,113085970.0
2218.0,378324380.0,112188970.0,109378616.0
2219.0,377649100.0,110876130.0,112129530.0
2220.0,382866270.0,110371410.0,104258070.0
2221.0,376377000.0,108826070.0,99127080.0
2222.0,367746020.0,106056936.0,100663150.0
2223.0,363879000.0,105548450.0,96447710.0
2224.0,368574200.0,104868520.0,96291720.0
2225.0,365081630.0,104674490.0,109767130.0
2226.0,358279500.0,99502060.0,103897540.0
2227.0,352891840.0,98607190.0,105731610.0
2228.0,345364770.0,97465864.0,110499064.0
2229.0,341535800.0,93543240.0,138252620.0
2230.0,342132060.0,92648220.0,139448220.0
2231.0,341973700.0,89652110.0,124657950.0
2232.0,340165800.0,87038870.0,119719630.0
2233.0,337987260.0,85403030.0,111829830.0
2234.0,331708450.0,83958104.0,107407950.0
2235.0,326986100.0,82730530.0,113643250.0
2236.0,319900540.0,79683400.0,107008650.0
2237.0,319567260.0,79507670.0,109754696.0
2238.0,325986270.0,79754800.0,110213360.0
2239.0,321875500.0,75478040.0,110273416.0
2240.0,317798240.0,73718100.0,138441490.0
2241.0,308731780.0,72068936.0,126649520.0
2242.0,302473380.0,72287944.0,117756104.0
2243.0,300141920.0,76768620.0,111378330.0
2244.0,307229400.0,68888180.0,111499490.0
2245.0,307795360.0,74915990.0,116418630.0
2246.0,305935300.0,79770450.0,110465430.0
2247.0,305369950.0,78671300.0,106582260.0
2248.0,299667700.0,78288344.0,104933760.0
2249.0,297655170.0,77137070.0,101554024.0
2250.0,327673380.0,77099820.0,103332296.0
2251.0,313113950.0,76724640.0,102127930.0
2252.0,302023680.0,76492936.0,100424664.0
2253.0,300944580.0,74374280.0,98758970.0
2254.0,303575650.0,73165720.0,99236300.0
2255.0,303799140.0,74854170.0,97265570.0
2256.0,299580160.0,73611550.0,95092424.0
2257.0,296784830.0,73102500.0,81951016.0
2258.0,293280450.0,74124780.0,80440424.0
2259.0,292756320.0,70760480.0,82387470.0
2260.0,288603800.0,70324104.0,81449050.0
2261.0,288544700.0,69921170.0,78311580.0
2262.0,296678500.0,69746000.0,80411460.0
2263.0,292837500.0,69121420.0,90461360.0
2264.0,282691940.0,68836664.0,89481120.0
2265.0,286127300.0,68784344.0,89911850.0
2266.0,280396450.0,71851496.0,85266940.0
2267.0,281116960.0,70049070.0,81750536.0
2268.0,280013380.0,65521924.0,78712090.0
2269.0,278440350.0,65525220.0,79604540.0
2270.0,275029820.0,64282196.0,76575420.0
2271.0,273219800.0,65356160.0,78237790.0
2272.0,298782600.0,65166410.0,83257040.0
2273.0,294786200.0,64045764.0,81263030.0
2274.0,287590300.0,65596124.0,77523510.0
2275.0,282423300.0,64088570.0,78912904.0
2276.0,278968160.0,67578780.0,69120010.0
2277.0,276223360.0,64556704.0,72232050.0
2278.0,270603000.0,63782732.0,69898350.0
2279.0,276152260.0,63889240.0,66097016.0
2280.0,267211660.0,63648340.0,82701050.0
2281.0,269469660.0,63406200.0,71571470.0
2282.0,273500770.0,63085016.0,69888950.0
2283.0,264881980.0,62704116.0,67884510.0
2284.0,265689810.0,62278644.0,67736600.0
2285.0,265423580.0,63186268.0,65543750.0
2286.0,261200640.0,61372864.0,64663012.0
2287.0,264825380.0,61440516.0,63007736.0
2288.0,261267380.0,61588332.0,60450636.0
2289.0,258405260.0,59240576.0,59613588.0
2290.0,276163600.0,59227492.0,56696904.0
2291.0,266347300.0,59155520.0,54684240.0
2292.0,263962980.0,62928410.0,52772610.0
2293.0,265959780.0,62655268.0,53748988.0
2294.0,272421220.0,61027756.0,57589040.0
2295.0,262985040.0,62412036.0,61767748.0
2296.0,263056940.0,61293444.0,94190220.0
2297.0,263329400.0,60934052.0,86026270.0
2298.0,254502340.0,60245988.0,74830540.0
2299.0,289154530.0,59790740.0,70257976.0
2300.0,260275100.0,59527304.0,71376890.0
