time,CESM1-CAM5,CCSM4
2000.0,14632250000.0,14632250000.0
2001.0,14675153000.0,14675153000.0
2002.0,14690946000.0,14690946000.0
2003.0,14723055000.0,14723055000.0
2004.0,14711697000.0,14711697000.0
2005.0,14718628000.0,14718628000.0
2006.0,14699132000.0,14699132000.0
2007.0,14647201000.0,14647201000.0
2008.0,14597407000.0,14597407000.0
2009.0,14590518000.0,14590518000.0
2010.0,14507159000.0,14507159000.0
2011.0,14470100000.0,14470100000.0
2012.0,14402713000.0,14402713000.0
2013.0,14316458000.0,14316458000.0
2014.0,14286078000.0,14286078000.0
2015.0,14189383000.0,14189383000.0
2016.0,14135802000.0,14135802000.0
2017.0,14042730000.0,14042730000.0
2018.0,13954212000.0,13954212000.0
2019.0,13841055000.0,13841055000.0
2020.0,13793167000.0,13793167000.0
2021.0,13757355000.0,13641542000.0
2022.0,13630596000.0,13537300000.0
2023.0,13552498000.0,13460917000.0
2024.0,13360818000.0,13306522000.0
2025.0,13277768000.0,13256295000.0
2026.0,13184707000.0,13118288000.0
2027.0,13075164000.0,12981403000.0
2028.0,12917090000.0,12914928000.0
2029.0,12703233000.0,12748720000.0
2030.0,12623153000.0,12632520000.0
2031.0,12435149000.0,12704687000.0
2032.0,12306150000.0,12507824000.0
2033.0,12512800000.0,12309379000.0
2034.0,12092338000.0,12164756000.0
2035.0,11904301000.0,11967532000.0
2036.0,11708417000.0,11871129000.0
2037.0,11542311000.0,11711342000.0
2038.0,11446432000.0,11555038000.0
2039.0,11233505000.0,11328748000.0
2040.0,11320192000.0,11187664000.0
2041.0,11113909000.0,11068863000.0
2042.0,10940582000.0,10879842000.0
2043.0,10767333000.0,10712671000.0
2044.0,10599866000.0,10575058000.0
2045.0,10393720000.0,10383167000.0
2046.0,10288898000.0,10197766000.0
2047.0,10078716000.0,10177534000.0
2048.0,10132209000.0,9943223000.0
2049.0,9965913000.0,9743650000.0
2050.0,9791069000.0,9604754000.0
2051.0,9648568000.0,9407551000.0
2052.0,9489444000.0,9271886000.0
2053.0,9339158000.0,9133728000.0
2054.0,9210120000.0,8910802000.0
2055.0,9063406000.0,8770962000.0
2056.0,9119568000.0,8650566000.0
2057.0,8896433000.0,8488340000.0
2058.0,8848076000.0,8301473300.0
2059.0,8720997000.0,8191945000.0
2060.0,8582188500.0,8617534000.0
2061.0,8525425700.0,8347543600.0
2062.0,8356229000.0,8043058000.0
2063.0,8224219600.0,7888283000.0
2064.0,8084631600.0,7703084500.0
2065.0,7949266400.0,7558557700.0
