time,GISS-E2-R,CSIRO-MK3-6-0,CESM1-CAM5,GFDL-ESM2G,CANESM2,IPSL-CM5A-LR,MPI-ESM-LR,CNRM-CM5,NORESM1-M,GFDL-CM3,CCSM4
2032.0,145139499555000.0,143134233555000.0,141243768541000.0,145630484766000.0,142927788751000.0,141646870829000.0,143491224145000.0,143761174637000.0,142473517656000.0,142122852403000.0,143307455109000.0
2033.0,144723708690000.0,142646518293000.0,140301870341000.0,145407833258000.0,142165555525000.0,141075137942000.0,142908794525000.0,143217437542000.0,141819325494000.0,141269831102000.0,142804460943000.0
2034.0,144475413372000.0,142098590127000.0,139499572099000.0,145120441960000.0,141494166922000.0,140319606925000.0,142432761258000.0,142853983137000.0,141178499481000.0,140633620169000.0,142198105566000.0
2035.0,144055042656000.0,141499857489000.0,138646193109000.0,144935490369000.0,140889873317000.0,139758716269000.0,141901241117000.0,142341897622000.0,140421123889000.0,140024986745000.0,141851221421000.0
2036.0,143774725530000.0,141110926884000.0,137852719031000.0,144616665716000.0,140156255183000.0,139137600977000.0,141352807657000.0,141886876305000.0,139750707002000.0,139377736014000.0,141311210048000.0
2037.0,143456137441000.0,140758523747000.0,137190262531000.0,144216659095000.0,139560892329000.0,138520086060000.0,140936189898000.0,141405096161000.0,139173939336000.0,138625825300000.0,140585403868000.0
2038.0,143169483558000.0,140312722398000.0,136484452522000.0,143897356555000.0,138865673328000.0,137881133433000.0,140313201219000.0,141056114720000.0,138629055185000.0,138068490316000.0,139943110356000.0
2039.0,142906316283000.0,139597018736000.0,135690997605000.0,143416897851000.0,138182822079000.0,137207522560000.0,139637596208000.0,140501713701000.0,138257311841000.0,137522342393000.0,139432185697000.0
2040.0,142403481764000.0,139215773063000.0,134724415712000.0,143160736865000.0,137652796407000.0,136444787877000.0,139034300208000.0,139930603363000.0,137608103577000.0,136833042883000.0,138983257741000.0
2041.0,141976695910000.0,138698373648000.0,133873524524000.0,142847857954000.0,137216867122000.0,136009863218000.0,138481259848000.0,139499061633000.0,136949667660000.0,136166714392000.0,138502133937000.0
2042.0,141624686472000.0,138114696522000.0,132770829286000.0,142706126359000.0,136609616473000.0,135630416732000.0,137963942513000.0,139026885004000.0,136316816427000.0,135366204174000.0,138160131099000.0
2043.0,141372743131000.0,137668295780000.0,131603352144000.0,142348449814000.0,135858162042000.0,135004463732000.0,137485637884000.0,138474027278000.0,135732179798000.0,134611136598000.0,137708915580000.0
2044.0,140848029900000.0,137167294479000.0,130793338962000.0,142034525745000.0,135173390874000.0,134444726539000.0,136900279643000.0,137877066159000.0,134992788121000.0,133838833086000.0,137214996398000.0
2045.0,140431521410000.0,136709477003000.0,130054444630000.0,141712792954000.0,134562209115000.0,133797575795000.0,136074064565000.0,137287298265000.0,134273172364000.0,133065486241000.0,136492132399000.0
2046.0,140145560037000.0,136174831534000.0,129232671696000.0,141308171388000.0,133991456334000.0,133102212316000.0,135379936572000.0,136832699341000.0,133615075248000.0,132361792328000.0,135836070505000.0
2047.0,139988429623000.0,135682914471000.0,128475864817000.0,140836428539000.0,133501563795000.0,132460642589000.0,134712801171000.0,136093627896000.0,132994642408000.0,131752604400000.0,135262413050000.0
2048.0,139448688182000.0,135177243164000.0,127684852135000.0,140541431302000.0,132789414851000.0,131771276545000.0,134238813942000.0,135717173567000.0,132475359831000.0,131082960372000.0,134697974069000.0
2049.0,139010468337000.0,134718661255000.0,126706098341000.0,140291187402000.0,132259109255000.0,131105711135000.0,133732064702000.0,135144552720000.0,131959186193000.0,130306722860000.0,134107780749000.0
2050.0,138552325797000.0,134116115207000.0,125911563637000.0,139963854513000.0,131723151810000.0,130599441581000.0,133190245607000.0,134427440298000.0,131351465840000.0,129536626888000.0,133636836832000.0
2051.0,138197644215000.0,133604683009000.0,125232644628000.0,139851573787000.0,130840450373000.0,129951844004000.0,132863179959000.0,133958821178000.0,130796993650000.0,128799868594000.0,133337380078000.0
2052.0,137889025934000.0,133123989102000.0,124302376186000.0,139397637205000.0,130083475736000.0,129190953768000.0,132326387510000.0,133388252849000.0,130390594925000.0,127856637726000.0,133008618085000.0
2053.0,137691679989000.0,132700205856000.0,123349005068000.0,139160269022000.0,129512069530000.0,128530532469000.0,131779653132000.0,132768856184000.0,130027873566000.0,127160503817000.0,132566011505000.0
2054.0,137343990450000.0,132176988739000.0,122488388296000.0,138956852108000.0,128810005386000.0,127970941183000.0,131305130381000.0,132286542635000.0,129328549416000.0,126149847327000.0,132175413477000.0
2055.0,137156786494000.0,131637869160000.0,121668486929000.0,138783560290000.0,128157670643000.0,127416064505000.0,130743682072000.0,131686752676000.0,128734155130000.0,125440502956000.0,131558823930000.0
2056.0,136869746120000.0,131213496528000.0,120834199608000.0,138450211973000.0,127448353398000.0,126856988464000.0,130370389572000.0,131038867727000.0,128352842270000.0,124757839243000.0,131288580110000.0
2057.0,136517888922000.0,130630840569000.0,119957400109000.0,138228872909000.0,126792278959000.0,126351465065000.0,130030356911000.0,130366459028000.0,127990407888000.0,123925189399000.0,130960991947000.0
2058.0,136196626629000.0,130155757062000.0,119074308591000.0,138037402825000.0,126283285020000.0,125809567886000.0,129739360823000.0,129796303522000.0,127367614410000.0,123208279507000.0,130728726336000.0
2059.0,135737533216000.0,129557035398000.0,118099966768000.0,137638366366000.0,125626709033000.0,125562281087000.0,129500053026000.0,129145286106000.0,126742442949000.0,122431296453000.0,130358513242000.0
2060.0,135273933459000.0,129071479264000.0,117192951492000.0,137425847400000.0,125015018336000.0,124989660000000.0,129140258685000.0,128232795917000.0,126100639347000.0,121853151095000.0,129943147402000.0
2061.0,134998723802000.0,128714688899000.0,116108456540000.0,137264382292000.0,124452536712000.0,124568706561000.0,128542056463000.0,127468170012000.0,125384858447000.0,121017393010000.0,129645666751000.0
2062.0,134842743089000.0,128295229870000.0,115044375616000.0,136985554227000.0,123843501727000.0,124050005018000.0,128095287141000.0,126743342169000.0,124868889799000.0,120467788802000.0,129200411747000.0
2063.0,134464885592000.0,127894313200000.0,113973933357000.0,136747141778000.0,123284264900000.0,123578120579000.0,127672941023000.0,126038806460000.0,124389108864000.0,119770039860000.0,128785529268000.0
2064.0,134060479160000.0,127434861453000.0,113011706777000.0,136558282000000.0,122765277582000.0,123050126127000.0,127229229951000.0,125236032321000.0,124013541382000.0,119141236682000.0,128411150728000.0
2065.0,133846837825000.0,126963827370000.0,112026816621000.0,136329499751000.0,122287629524000.0,122545139663000.0,126845594070000.0,124525045617000.0,123563134796000.0,118515608978000.0,128109180238000.0
2066.0,133593391960000.0,126627851007000.0,111111938742000.0,136184030199000.0,121472352006000.0,122025453312000.0,126418543622000.0,124010390315000.0,123041498747000.0,117967916837000.0,127791510691000.0
2067.0,133288411102000.0,126210474050000.0,110248746485000.0,136138555666000.0,120871524557000.0,121356833913000.0,126113679852000.0,123372344442000.0,122619567757000.0,117297404634000.0,127597956189000.0
2068.0,132959065113000.0,125724679459000.0,109464864569000.0,135804562893000.0,120135228658000.0,120824130449000.0,125499376033000.0,122812965299000.0,122134135926000.0,116528716479000.0,127271106664000.0
2069.0,132776883041000.0,125234918853000.0,108631240689000.0,135654004411000.0,119597904722000.0,120291233998000.0,125056184548000.0,122221485465000.0,121590865527000.0,115786201367000.0,126976406637000.0
2070.0,132662328143000.0,124807397000000.0,107827862011000.0,135356818222000.0,119091430316000.0,119706645354000.0,124725452278000.0,121650410596000.0,121053518623000.0,115221489106000.0,126584488699000.0
2071.0,132371059841000.0,124411143461000.0,106937185243000.0,135263499608000.0,118540228645000.0,119176421231000.0,124397066410000.0,120913834058000.0,120565481896000.0,114570490855000.0,126206942454000.0
2072.0,132039547131000.0,123982666118000.0,105983410335000.0,135247669813000.0,118182155180000.0,118493617399000.0,124016459053000.0,120236563310000.0,120046097146000.0,113907075414000.0,125625632844000.0
2073.0,131950017344000.0,123738193157000.0,105167810705000.0,135088905286000.0,117621687358000.0,117938115902000.0,123658402441000.0,119768310237000.0,119520836352000.0,113293828751000.0,125284476098000.0
2074.0,131800366231000.0,123415219689000.0,104296973412000.0,134936967237000.0,117219873388000.0,117330877458000.0,123334472281000.0,119272769289000.0,119094229994000.0,112538564989000.0,125014945667000.0
2075.0,131565692361000.0,123007691364000.0,103559174166000.0,135015977453000.0,116907013375000.0,116873226969000.0,122847614486000.0,118694881785000.0,118544214259000.0,111944298252000.0,124526080364000.0
2076.0,131208967573000.0,122601250516000.0,102755338660000.0,134857702999000.0,116524807340000.0,116360716094000.0,122417147102000.0,118147978849000.0,118155735353000.0,111291978769000.0,123920576458000.0
2077.0,130916925870000.0,122248670127000.0,102072607749000.0,134715777200000.0,116109563765000.0,115723568480000.0,122105331118000.0,117496731348000.0,117617922747000.0,110678136874000.0,123658405393000.0
2078.0,130568955772000.0,121750527606000.0,101344159093000.0,134618085483000.0,115727240955000.0,115258992992000.0,121776970365000.0,116897417464000.0,117210103937000.0,110003132494000.0,123371888216000.0
2079.0,130304035413000.0,121375454519000.0,100497907175000.0,134354192220000.0,115270161925000.0,114619984130000.0,121546635097000.0,116222329737000.0,116658746841000.0,109254816198000.0,122862973208000.0
2080.0,130176488156000.0,120801804798000.0,99435756205000.0,134125317722000.0,114749327206000.0,114015375692000.0,121190155734000.0,115680221546000.0,116264578070000.0,108706272941000.0,122558672138000.0
2081.0,129873130667000.0,120393474192000.0,98730572352000.0,134002261419000.0,114254188466000.0,113383214276000.0,120787299137000.0,115144557830000.0,115782015300000.0,108139062717000.0,122208468546000.0
2082.0,129639768971000.0,119914899375000.0,98080033109000.0,133957566199000.0,113935406344000.0,113006850744000.0,120504893048000.0,114642980676000.0,115268017698000.0,107564554749000.0,121883419588000.0
2083.0,129349101923000.0,119432372416000.0,97474099243000.0,133746148586000.0,113407619759000.0,112363054469000.0,120244288483000.0,114052595989000.0,114645386134000.0,107140126280000.0,121510289665000.0
2084.0,129260057750000.0,118935268121000.0,96791315230000.0,133556904754000.0,112943612837000.0,111787693607000.0,119804909188000.0,113840644960000.0,113849106167000.0,106718113372000.0,121227141360000.0
2085.0,128976624353000.0,118614368390000.0,96156906327000.0,133496204593000.0,112488699738000.0,111221326291000.0,119612258312000.0,113311434070000.0,113389735129000.0,106263300540000.0,120978523927000.0
2086.0,128694124016000.0,118182681515000.0,95525322972000.0,133273629311000.0,111879023042000.0,110685596562000.0,119253503470000.0,112658063479000.0,112889312309000.0,105706496904000.0,120790661487000.0
2087.0,128412097266000.0,117626136402000.0,94946289608000.0,133163119937000.0,111379382676000.0,110253500117000.0,118876487965000.0,112070560231000.0,112370406294000.0,105191999909500.0,120454357722000.0
2088.0,128212503542000.0,117113410732000.0,94223612506000.0,133093484585000.0,111063759518000.0,109699734200000.0,118730514764000.0,111640481293000.0,111923400470000.0,104742715202600.0,120276111649000.0
2089.0,127872457963000.0,116575971416000.0,93583291922000.0,133049790903000.0,110640044678000.0,109284614874000.0,118637660282000.0,110947823231000.0,111335436473000.0,104196801862400.0,120000062097000.0
2090.0,127770466668000.0,116214736313000.0,92791389395000.0,132872513484000.0,110164107014000.0,108927613800000.0,118388350327000.0,110438312654000.0,110832186132000.0,103651077078000.0,119627148751000.0
2091.0,127637403023000.0,115749840479000.0,92018348877000.0,132761723325000.0,109526270453000.0,108455483468000.0,118119789269000.0,109873085897000.0,110392065306000.0,103112892394700.0,119328396495000.0
2092.0,127479652057000.0,115305163387000.0,91277897130000.0,132560534277000.0,109065403410000.0,108029904482000.0,117922601771000.0,109467909182000.0,109842463083000.0,102472561788300.0,119095688404000.0
2093.0,127253245196000.0,114827200575000.0,90454121713000.0,132363180911000.0,108558395312000.0,107412076608000.0,117685349000000.0,109046610103000.0,109433570227000.0,101782814540700.0,118739994698000.0
2094.0,127094259171000.0,114287160311000.0,89752097543000.0,132287248783000.0,108105840622000.0,107068074399000.0,117475987090000.0,108540219402000.0,109035570021000.0,101347644720000.0,118284421860000.0
2095.0,126976122843000.0,113919048832000.0,89115351246000.0,132238961527000.0,107689065362000.0,106635709013000.0,117176635005000.0,107877337875000.0,108615502494000.0,100787159466600.0,117941343661000.0
2096.0,126840358245000.0,113396060724000.0,88490106426000.0,132168948893000.0,107244962527000.0,106222321925000.0,116951867347000.0,107335189560000.0,108404733873000.0,100435314600700.0,117651687052000.0
2097.0,126514398929000.0,112892548857000.0,87820099540000.0,132146668612000.0,106829755675000.0,105870961240000.0,116614156181000.0,106779422252000.0,107901668679000.0,99934231877000.0,117416764518000.0
2098.0,126303796883000.0,112227243579000.0,87146307617000.0,132190578396000.0,106407890274000.0,105360521666000.0,116286106787000.0,106283072685000.0,107506933394000.0,99453153937300.0,117252081875000.0
2099.0,126056140243000.0,111698947260000.0,86378966302000.0,132123414962000.0,105958136335000.0,105062666001000.0,116022590912000.0,105914732981000.0,107108113241000.0,99001673236000.0,116870040911000.0
2100.0,125771821938000.0,111245857105000.0,85716951742000.0,131941510903000.0,105483974446000.0,104749169987000.0,115771528180000.0,105538878327000.0,106634922879000.0,98321365763000.0,116731282124000.0
