time,CANESM2,GFDL-ESM2G,CESM1-CAM5,GISS-E2-R,CSIRO-MK3-6-0,GFDL-CM3,CCSM4,CNRM-CM5,NORESM1-M,MPI-ESM-LR,IPSL-CM5A-LR
2032.0,142145001472000.0,144204856262000.0,141117725408000.0,144652623696000.0,143865391867000.0,141719757424000.0,144558482245000.0,144317950362000.0,143211589215000.0,143004128998000.0,142508251858000.0
2033.0,141586674445000.0,143728914137000.0,140168529436000.0,144387483175000.0,143289275061000.0,141053675537000.0,144031474908000.0,143773113974000.0,142612724085000.0,142293619002000.0,141887883480000.0
2034.0,141154597496000.0,143356936248000.0,139214044249000.0,143829821444000.0,142480074098000.0,140383808713000.0,143697417466000.0,143284474063000.0,142129608593000.0,141748079670000.0,141178971576000.0
2035.0,140402958234000.0,143105911095000.0,138325066864000.0,143316714338000.0,141873512618000.0,139533469189000.0,143098693547000.0,142687629784000.0,141466362140000.0,141224139885000.0,140596754267000.0
2036.0,139649280934000.0,142706098796000.0,137293860908000.0,142774734223000.0,141288034817000.0,138896951846000.0,142438054863000.0,142054086927000.0,140995809708000.0,140740631125000.0,140010663543000.0
2037.0,138751473965000.0,142301048418000.0,136228642907000.0,142244130696000.0,140700242940000.0,138157097567000.0,142018822838000.0,141483140866000.0,140293865145000.0,140147068171000.0,139419653371000.0
2038.0,137946472865000.0,141994692874000.0,135223716916000.0,141822962734000.0,140158689524000.0,137269779361000.0,141537221658000.0,140991551604000.0,139532785124000.0,139573374174000.0,138727100139000.0
2039.0,137039803277000.0,141688455038000.0,134123197890000.0,141425682794000.0,139636149140000.0,136523326536000.0,141076778619000.0,140378561757000.0,138826998763000.0,138976788832000.0,138033619871000.0
2040.0,136225951531000.0,141137776001000.0,133294702963000.0,140968913384000.0,138997636306000.0,135923572274000.0,140502860611000.0,139609372347000.0,138265903027000.0,138317569916000.0,137279522397000.0
2041.0,135505764326000.0,140719715621000.0,132258093493000.0,140335720125000.0,138501586771000.0,135014447165000.0,139988154724000.0,138939020737000.0,137486743254000.0,137755518716000.0,136581624156000.0
2042.0,134751622137000.0,140174071920000.0,131293611760000.0,139841131156000.0,137680218351000.0,134255514741000.0,139430227017000.0,138308826144000.0,136735600993000.0,137198028073000.0,135871303251000.0
2043.0,134110496719000.0,139701241639000.0,130310611802000.0,139446532549000.0,137193096232000.0,133465713734000.0,138737132777000.0,137735006516000.0,135761820153000.0,136694539989000.0,135060083208000.0
2044.0,133347794218000.0,139304447923000.0,129182817743000.0,138857122363000.0,136487360156000.0,132653121444000.0,138320501781000.0,137018349392000.0,135058398559000.0,136107463270000.0,134266804468000.0
2045.0,132371095352000.0,138840232142000.0,127851305948000.0,138366981687000.0,135733604007000.0,131804362030000.0,137814102064000.0,136427493291000.0,134229818321000.0,135463054677000.0,133300917084000.0
2046.0,131448380864000.0,138457255782000.0,126764944586000.0,137767459477000.0,135082654227000.0,130913739838000.0,137291127186000.0,135864285866000.0,133292822742000.0,134774204869000.0,132432507345000.0
2047.0,130624213775000.0,137905561780000.0,125734837501000.0,137352004380000.0,134312485789000.0,129927720459000.0,136578298531000.0,135157091060000.0,132496121175000.0,134211664817000.0,131732775020000.0
2048.0,129802098655000.0,137380055195000.0,124559896000000.0,136852557080000.0,133521264429000.0,129127738810000.0,136045042531000.0,134464813435000.0,131840147808000.0,133609674362000.0,130890645452000.0
2049.0,128978257260000.0,136709825006000.0,123420361413000.0,136375749785000.0,132917374876000.0,128261787040000.0,135455002246000.0,133579401917000.0,131077419784000.0,133020991579000.0,130090396637000.0
2050.0,128231932706000.0,136293444935000.0,122432060230000.0,135795048055000.0,132336650983000.0,127575160140000.0,135044428138000.0,132814172887000.0,130064116140000.0,132492643685000.0,129164543984000.0
2051.0,127298013055000.0,135849051249000.0,121175701991000.0,135300532812000.0,131602146831000.0,126981160790000.0,134492262126000.0,132323514990000.0,129383264419000.0,131913241557000.0,128136274093000.0
2052.0,126523492638000.0,135413446711000.0,119784221713000.0,134654490932000.0,130960412457000.0,126276712467000.0,134050417972000.0,131574569795000.0,128563813521000.0,131290037178000.0,127306561108000.0
2053.0,125579898765000.0,135056719187000.0,118621860950000.0,134197844551000.0,130225265649000.0,125563709674000.0,133552730539000.0,131005658467000.0,127769720459000.0,130560271825000.0,126397901001000.0
2054.0,124672344490000.0,134730360168000.0,117425380473000.0,133633731456000.0,129553006648000.0,124682387520000.0,132936770807000.0,130279031872000.0,126924980369000.0,129766422449000.0,125717594356000.0
2055.0,123850669476000.0,134395992200000.0,116181968457000.0,133107320648000.0,128793585550000.0,123794341284000.0,132223185830000.0,129641358799000.0,126262260437000.0,129254099606000.0,125049324553000.0
2056.0,123040070491000.0,133998050888000.0,114779363257000.0,132452417927000.0,127926369084000.0,122860508347000.0,131705696317000.0,128801973249000.0,125549081831000.0,128623253494000.0,123993907277000.0
2057.0,122215697279000.0,133379965244000.0,113350006479000.0,131855204104000.0,127021479064000.0,121956112463300.0,131022770737000.0,128133958752000.0,124762598449000.0,127804868089000.0,123002769672000.0
2058.0,121357731771000.0,132982191374000.0,112183140426000.0,131394813135000.0,126278397749000.0,120796312430700.0,130639487482000.0,127423726726000.0,123947092708000.0,127172534542000.0,122307006999000.0
2059.0,120449689373000.0,132676598550000.0,110990850426000.0,131024805230000.0,125430678062000.0,119991757576000.0,130084333635000.0,126668080286000.0,123079277253000.0,126532815013000.0,121599496499000.0
2060.0,119668061708000.0,132268176482000.0,109771671905000.0,130562157101000.0,124585545666000.0,119167995678300.0,129433401066000.0,125966390516000.0,122471336027000.0,125759594949000.0,120693451192000.0
2061.0,118601503256000.0,131846497883000.0,108606545789000.0,130164092631000.0,123768317615000.0,118209610006300.0,128756690943000.0,125244511466000.0,121606506419000.0,125072850447000.0,119857720782000.0
2062.0,117743403327000.0,131560821609000.0,107439977600000.0,129731764713000.0,123163698462000.0,117255675200600.0,128071144135000.0,124339012272000.0,120938779054000.0,124459550486000.0,119036582767000.0
2063.0,116741641463000.0,131272528846000.0,106381547021000.0,129153693336000.0,122428971518300.0,116365941617100.0,127384592431000.0,123594101134000.0,120189247998000.0,123950142976000.0,118083603589000.0
2064.0,115909595980000.0,130895587918000.0,105135442828000.0,128691367103000.0,121733249615000.0,115622306212400.0,126527376116000.0,122764997189000.0,119399928342000.0,123329714991000.0,117246526323000.0
2065.0,114990231379000.0,130459850147000.0,104015524611000.0,128212897620000.0,121030648929500.0,115057836969600.0,125854352518000.0,121956139501000.0,118722515754000.0,122658542787000.0,116585714739000.0
2066.0,114098795255000.0,130064023800000.0,102991569217000.0,127641518263000.0,120265504764000.0,114298495083600.0,125271824988000.0,121116099593000.0,117733118021000.0,122123536026000.0,115671931986000.0
2067.0,113259336556000.0,129566110974000.0,101844024646000.0,127111098697000.0,119608311220000.0,113612630304300.0,124684010352000.0,120435179689000.0,116960682003000.0,121543302368000.0,114916909495000.0
2068.0,112636525447000.0,129117155596000.0,100334223132000.0,126698504571000.0,118921252154000.0,113003452217800.0,124047243861000.0,119746262366000.0,116254400768000.0,120927284799000.0,114328539694000.0
2069.0,111765724512000.0,128673339275000.0,99121329726000.0,126146706947000.0,118211805648000.0,112281664980700.0,123359492593000.0,119077644648000.0,115482709765000.0,120271169303000.0,113543098330000.0
2070.0,110987306566000.0,128346986928000.0,97844442231000.0,125677914372000.0,117655367643500.0,111497129618000.0,122665679533000.0,118290721311000.0,114752435768000.0,119648764364000.0,112764054519000.0
2071.0,110189285589000.0,127923128798000.0,96332051894000.0,125365490459000.0,117036000904500.0,110560057873600.0,121976210372000.0,117629045373000.0,114197168081000.0,118958740197000.0,111910857702000.0
2072.0,109465460705000.0,127595194934000.0,95174618599000.0,124984219618000.0,116413082132300.0,109772376232300.0,121361356791000.0,117006470638000.0,113417604607000.0,118443074827000.0,111178236941000.0
2073.0,108732044603000.0,127082816770000.0,94060263551000.0,124503980974000.0,115827536014000.0,108926606608500.0,120743485724000.0,116234566474000.0,112606147364000.0,117887678228000.0,110452616978000.0
2074.0,108045652220000.0,126823294308000.0,92874057458000.0,124060093453000.0,115232800116000.0,108248221225100.0,120081622235000.0,115445857025000.0,111825596845000.0,117285130903000.0,109756590625000.0
2075.0,107501876547000.0,126302783453000.0,91745460494000.0,123594321199000.0,114629201253400.0,107362365519900.0,119389539596000.0,114555102122000.0,111088033222000.0,116675862323000.0,108838735203000.0
2076.0,106880609689000.0,125988736367000.0,90696017653000.0,123159284874000.0,113880713535000.0,106510668638000.0,118625371214000.0,113410888115000.0,110348665860000.0,116019368650000.0,108059087911000.0
2077.0,106242606278000.0,125650194050000.0,89684148603000.0,122705514443000.0,113215602165000.0,105649505691400.0,117952804860000.0,112470732768000.0,109570989266000.0,115390250669000.0,107275216932000.0
2078.0,105519166102000.0,125198165310000.0,88558877053000.0,122352461037000.0,112533961779500.0,104858739654700.0,117464744666000.0,111514233230000.0,108728142503000.0,114634689776000.0,106446069961000.0
2079.0,104740477936000.0,124718434169000.0,87497371976000.0,122037705411000.0,111822180870300.0,104298834114300.0,116942551341000.0,110639875031000.0,108035054385000.0,114000223211000.0,105632669295000.0
2080.0,103994694975000.0,124504005484000.0,86297589757000.0,121557384187000.0,111098804399100.0,103796036887000.0,116304842191000.0,109816515030000.0,107340092945000.0,113571334454000.0,104719215961000.0
2081.0,103296082489000.0,124242610104000.0,85206125007000.0,121077167128000.0,110569279488300.0,103273267426700.0,115751912902000.0,108865229987000.0,106496840440000.0,113013316153000.0,103726630137000.0
2082.0,102511325783000.0,123955332796000.0,84141658603000.0,120443043034000.0,109947868849300.0,102775189610400.0,115182991866000.0,107927964163000.0,105697294885000.0,112394310260000.0,102955042891000.0
2083.0,101766481305000.0,123661483343000.0,82848575472000.0,119765992376000.0,109338919829600.0,102208633911600.0,114300865202000.0,107211073715000.0,104950792784000.0,111936517419000.0,102117555663000.0
2084.0,101021030206000.0,123295032717000.0,81559130050000.0,119362158055000.0,108581563748400.0,101536856030800.0,113596510650000.0,106210165343000.0,104210716987000.0,111393992871000.0,101379808956000.0
2085.0,100336050671000.0,122886171045000.0,80531185960000.0,119029743807000.0,107852464695000.0,100951568659000.0,112740240503000.0,105226113561000.0,103416335626000.0,110941812864000.0,100742269328000.0
2086.0,99435189801000.0,122438341507000.0,79375481151000.0,118555561925000.0,107144798210500.0,100359580551700.0,112115980773000.0,104512393660000.0,102703316415000.0,110522274985000.0,100091580612000.0
2087.0,98559628999000.0,122121796517000.0,78281886046000.0,118192257179000.0,106458852740600.0,99644312915200.0,111502260846000.0,103820395763000.0,102063295938000.0,109940691870000.0,99437156087000.0
2088.0,97684207228000.0,121784274089000.0,77123665449000.0,117705047850000.0,105813139036900.0,98968644872300.0,111010205432000.0,103056596268000.0,101484382140000.0,109470942974000.0,98786196029000.0
2089.0,96743476088000.0,121534912270000.0,76063957420000.0,117321790142000.0,105143738649500.0,98215882299600.0,110250210564000.0,102386067438000.0,100848429882000.0,108843001474000.0,98138560643000.0
2090.0,95985573889000.0,121080936738000.0,74901275192000.0,116949675186000.0,104492311934000.0,97587015388200.0,109611051027000.0,101670374745000.0,100079822901700.0,108294662080000.0,97438912957700.0
2091.0,95401791929000.0,120566610498000.0,73820314353000.0,116642990422000.0,103732819738700.0,97001051339500.0,108843869377000.0,100859194884000.0,99298091683500.0,107814968496000.0,96786752985400.0
2092.0,94731926768000.0,120125278983000.0,72774297894000.0,116282283704000.0,103032696512600.0,96493897215800.0,108284501373000.0,100106317518000.0,98533610525300.0,107181554595000.0,96067879809500.0
2093.0,94255653938000.0,119842630281000.0,71869575776000.0,115999582201000.0,102303775391900.0,95775206180700.0,107633085687000.0,99566050933000.0,97816551444700.0,106569360291000.0,95469478413600.0
2094.0,93499010764000.0,119485805329000.0,70874998256000.0,115592504874000.0,101621582888300.0,95019546379800.0,106985955136000.0,98868769487000.0,97126718194000.0,106081199437000.0,94762844426600.0
2095.0,92721753463000.0,118955750045000.0,70043780381000.0,115259399151000.0,100977308051500.0,94355379185300.0,106405614028000.0,98104735643000.0,96403583324400.0,105465762270000.0,94242571497600.0
2096.0,91968875410000.0,118620349739000.0,69209578888000.0,114586038770000.0,100451956235200.0,93746054950200.0,105926232720000.0,97268962099000.0,95734608852000.0,104792858448000.0,93791071674000.0
2097.0,91340209630000.0,118422777056000.0,68303237164000.0,114098416066000.0,100073169948100.0,93119422516000.0,105396010899000.0,96387669929000.0,95081179065000.0,104305362612000.0,93224325876000.0
2098.0,90690110642000.0,118018346856000.0,67375653900000.0,113536775696000.0,99574356361000.0,92401460675500.0,104709063682000.0,95663340029000.0,94362816117000.0,103892564974000.0,92605037345000.0
2099.0,89890136647500.0,117892571307000.0,66307897168000.0,113071236659000.0,98828810973400.0,91767521468500.0,103948215260000.0,94850986495000.0,93453146884300.0,103428158051000.0,92075607626000.0
2100.0,89033389762000.0,117539127021000.0,65328666266000.0,112791626260000.0,98205403211800.0,91077908324600.0,103491389403000.0,94185767742000.0,92966297191000.0,103043070115000.0,91503039351300.0
