time,CNRM-CM5,GISS-E2-R,MPI-ESM-LR,GFDL-CM3,CCSM4,NORESM1-M,IPSL-CM5A-LR,GFDL-ESM2G,CANESM2,CESM1-CAM5,CSIRO-MK3-6-0
2047.0,103009230000.0,103558340000.0,102783370000.0,101815660000.0,102932030000.0,102222100000.0,102017280000.0,103299780000.0,102840580000.0,101981800000.0,102991680000.0
2048.0,103224880000.0,103245020000.0,102927655000.0,101664580000.0,102934995000.0,102489220000.0,101864145000.0,103197150000.0,102691200000.0,101823360000.0,102975324000.0
2049.0,102988090000.0,103142900000.0,102707230000.0,101515720000.0,102854780000.0,102133550000.0,101730664000.0,103173870000.0,102695040000.0,101600895000.0,102875660000.0
2050.0,102812450000.0,102996440000.0,102775650000.0,101331650000.0,102801260000.0,101947600000.0,101634440000.0,103081130000.0,102912220000.0,101552310000.0,102788006000.0
2051.0,102881200000.0,102978710000.0,102563594000.0,101089714000.0,102972040000.0,101765540000.0,101660656000.0,103069570000.0,102458120000.0,101418420000.0,102701200000.0
2052.0,102601640000.0,102867480000.0,102413960000.0,100891420000.0,102815875000.0,101604990000.0,101282430000.0,102978250000.0,102315780000.0,101206500000.0,102655700000.0
2053.0,102414500000.0,102784720000.0,102363290000.0,100665475000.0,102679840000.0,102037850000.0,101077360000.0,103165700000.0,102198450000.0,100992990000.0,102572850000.0
2054.0,102650765000.0,102677860000.0,102281890000.0,100341694000.0,102582920000.0,101473460000.0,100876130000.0,102955660000.0,102078366000.0,100833540000.0,102466170000.0
2055.0,102353910000.0,103232440000.0,102211090000.0,100075210000.0,102439960000.0,101277310000.0,100722130000.0,103190910000.0,101975376000.0,100590810000.0,102404465000.0
2056.0,102142220000.0,102657690000.0,102091580000.0,99820690000.0,103623590000.0,101260700000.0,100635090000.0,102879620000.0,101800624000.0,100348180000.0,102340220000.0
2057.0,101964960000.0,102550090000.0,102025860000.0,99507140000.0,103031960000.0,101452850000.0,100521270000.0,102843860000.0,101619820000.0,100092420000.0,102211510000.0
2058.0,102954310000.0,102414290000.0,101901200000.0,99311630000.0,102539070000.0,100989075000.0,100185090000.0,102815965000.0,101620244000.0,99802230000.0,102083674000.0
2059.0,102400470000.0,102383305000.0,101959910000.0,99033710000.0,102377290000.0,100831175000.0,100491800000.0,102684400000.0,101518220000.0,99467550000.0,101996495000.0
2060.0,101556710000.0,102180550000.0,101798560000.0,98901260000.0,102171165000.0,100635320000.0,99799410000.0,102833900000.0,101485670000.0,99156960000.0,101854430000.0
2061.0,101578940000.0,102109860000.0,101548490000.0,98547050000.0,102254740000.0,100382930000.0,99636370000.0,102598160000.0,101331180000.0,98817330000.0,102150720000.0
2062.0,101343740000.0,103565210000.0,101420980000.0,98260030000.0,101983830000.0,100243325000.0,99626600000.0,102542490000.0,101133820000.0,98477480000.0,101799990000.0
2063.0,101163430000.0,101968600000.0,101298260000.0,97916396000.0,102392520000.0,100089380000.0,99433470000.0,102468250000.0,101343500000.0,98019060000.0,101683910000.0
2064.0,100915970000.0,101802975000.0,101136780000.0,97527440000.0,102001230000.0,99962010000.0,99148620000.0,102362110000.0,100920570000.0,97549220000.0,101601810000.0
2065.0,100772856000.0,101734640000.0,101316790000.0,97229414000.0,102160910000.0,99741475000.0,98982580000.0,102284984000.0,100843856000.0,97087510000.0,101464420000.0
2066.0,100747960000.0,102014470000.0,101023900000.0,96913330000.0,101907450000.0,99623444000.0,98968945000.0,102446050000.0,100703980000.0,96774750000.0,101408280000.0
2067.0,100477630000.0,101616050000.0,100876730000.0,96449280000.0,102533180000.0,99450140000.0,98591570000.0,102196250000.0,100629820000.0,96341250000.0,101280550000.0
2068.0,100909230000.0,101469000000.0,100726870000.0,96073600000.0,101878200000.0,99200290000.0,98443840000.0,102059420000.0,100415990000.0,96117760000.0,101177020000.0
2069.0,100277790000.0,101402900000.0,100683120000.0,95749870000.0,101555634000.0,99581230000.0,98133570000.0,102010320000.0,100329720000.0,95715160000.0,101098860000.0
2070.0,100128500000.0,101767760000.0,100601680000.0,95580430000.0,101409380000.0,98987480000.0,97966470000.0,101867200000.0,100107310000.0,95332350000.0,101040420000.0
2071.0,99940190000.0,102128270000.0,100464880000.0,95168586000.0,101333700000.0,98745930000.0,97720300000.0,101954440000.0,100037930000.0,95400330000.0,100878420000.0
2072.0,99825930000.0,101730960000.0,100264030000.0,94731756000.0,101088625000.0,98625190000.0,97403360000.0,102403660000.0,99920690000.0,94782095000.0,100827940000.0
2073.0,99643910000.0,101281540000.0,100120715000.0,94501626000.0,100989650000.0,98412360000.0,97076430000.0,101907735000.0,99888460000.0,94443350000.0,100760500000.0
2074.0,99513850000.0,101213070000.0,100142514000.0,94099325000.0,100904260000.0,98258420000.0,96741810000.0,101764450000.0,99606980000.0,94118175000.0,100678580000.0
2075.0,99389710000.0,101213670000.0,99833020000.0,93902450000.0,100754750000.0,98100570000.0,96514290000.0,102232460000.0,99569550000.0,93726200000.0,100572020000.0
2076.0,99246190000.0,100813324000.0,99661420000.0,93315180000.0,100604940000.0,98041760000.0,96279690000.0,101738010000.0,99293140000.0,93460290000.0,100487950000.0
2077.0,98980630000.0,100720490000.0,99608730000.0,93201920000.0,100624950000.0,97807160000.0,96225170000.0,101701470000.0,99164680000.0,93157190000.0,100378770000.0
2078.0,100367790000.0,100547320000.0,99607120000.0,92681060000.0,101522430000.0,97633130000.0,95937750000.0,101934850000.0,99649634000.0,92666680000.0,100173210000.0
2079.0,98836620000.0,100402500000.0,99896950000.0,92229320000.0,100422220000.0,97384010000.0,95615040000.0,101505460000.0,98774220000.0,92220360000.0,100107680000.0
2080.0,98644370000.0,100590060000.0,99305970000.0,91811316000.0,100460920000.0,97280460000.0,95415850000.0,101383225000.0,98548320000.0,91691090000.0,99936950000.0
2081.0,98412765000.0,100200750000.0,99070984000.0,91479950000.0,100200800000.0,96951420000.0,95157084000.0,101272750000.0,98274280000.0,91243010000.0,99812980000.0
2082.0,98240790000.0,100065790000.0,98955480000.0,91027860000.0,100048300000.0,96780255000.0,95545090000.0,101264010000.0,99015205000.0,90843690000.0,99677970000.0
2083.0,98078910000.0,100481200000.0,98746390000.0,90731110000.0,99950190000.0,96489865000.0,94811330000.0,101113135000.0,97987550000.0,90381720000.0,99536850000.0
2084.0,98563990000.0,100431725000.0,98564620000.0,90404730000.0,100225606000.0,96163226000.0,94743994000.0,100999350000.0,97943480000.0,89864905000.0,99441820000.0
2085.0,97781465000.0,99969180000.0,98876480000.0,90037395000.0,100255980000.0,96053190000.0,94381070000.0,100933860000.0,97727635000.0,89729280000.0,99655640000.0
2086.0,97645720000.0,99837740000.0,98295500000.0,89671420000.0,99809530000.0,95844710000.0,94208614000.0,100831100000.0,97336790000.0,89275924000.0,99477864000.0
2087.0,97403710000.0,99732390000.0,98074850000.0,89184580000.0,99646160000.0,95710904000.0,94974430000.0,100826710000.0,97269970000.0,88976620000.0,100600185000.0
2088.0,97893500000.0,99941390000.0,97970150000.0,88907990000.0,99484660000.0,95411850000.0,93789920000.0,100714980000.0,97328260000.0,88479510000.0,99138130000.0
2089.0,97096990000.0,99494230000.0,97934360000.0,88723560000.0,99324130000.0,95138140000.0,95019700000.0,100689740000.0,97077540000.0,88029680000.0,98920464000.0
2090.0,96722630000.0,99347070000.0,97708470000.0,87770600000.0,99125200000.0,94858230000.0,93521670000.0,100568940000.0,97526930000.0,87443540000.0,98840720000.0
2091.0,96793760000.0,100910660000.0,98104070000.0,87215280000.0,98998300000.0,94599774000.0,93350800000.0,100532100000.0,96429430000.0,86834390000.0,98621660000.0
2092.0,96442155000.0,99948990000.0,97436975000.0,86768755000.0,99304700000.0,94286740000.0,93064000000.0,100467515000.0,96284380000.0,86167780000.0,98672490000.0
2093.0,96232186000.0,99454630000.0,98878325000.0,86440220000.0,99673965000.0,94061410000.0,92821545000.0,100381960000.0,96079060000.0,85545360000.0,98441495000.0
2094.0,96028990000.0,99232120000.0,97361460000.0,86804414000.0,98680010000.0,93965660000.0,92889100000.0,100324750000.0,96130830000.0,85008966000.0,98226364000.0
2095.0,95773200000.0,99119570000.0,97154800000.0,85654890000.0,98559100000.0,93972990000.0,92290480000.0,100651510000.0,95897840000.0,84473230000.0,98310520000.0
2096.0,96071890000.0,100496570000.0,97364810000.0,87075540000.0,98820560000.0,93912050000.0,91980644000.0,100382720000.0,95534140000.0,84121430000.0,97978660000.0
2097.0,95534840000.0,98926240000.0,96989590000.0,85224840000.0,98527290000.0,93471510000.0,91737645000.0,100341030000.0,95399300000.0,83649600000.0,98099765000.0
2098.0,95387840000.0,98781815000.0,96728640000.0,84752650000.0,98439545000.0,93172740000.0,91424850000.0,100057790000.0,95207290000.0,83108460000.0,97712760000.0
2099.0,95133114000.0,98759730000.0,96740580000.0,84369380000.0,98075615000.0,92921670000.0,91296680000.0,99968890000.0,95117600000.0,82050470000.0,97595670000.0
2100.0,94998725000.0,98578735000.0,96620860000.0,83933760000.0,98839490000.0,92841290000.0,91220860000.0,99889370000.0,95035290000.0,81453600000.0,97527955000.0
