time,IPSL-CM6A-LR,CESM2,MRI-ESM2-0,EC-EARTH3,EC-EARTH3-VEG,INM-CM4-8,INM-CM5-0,ACCESS-ESM1-5,CAMS-CSM1-0,TAIESM1,CESM2-WACCM,MPI-ESM1-2-HR,NORESM2-MM,FGOALS-F3-L,BCC-CSM2-MR,CANESM5,CMCC-CM2-SR5,GFDL-ESM4,ACCESS-CM2
2010.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0
2011.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0
2012.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0
2013.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0
2014.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0
2015.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0
2016.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0
2017.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0
2018.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0
2019.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0
2020.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0
2021.0,697855776900.0,697338375700.0,697571617300.0,698746203000.0,697650053500.0,698133726200.0,697996427500.0,698001399600.0,698300609600.0,697990439600.0,697809479600.0,698270728600.0,698121961800.0,698732135000.0,697931260800.0,698360612400.0,699570598800.0,698102747000.0,697488394000.0
2022.0,697100208500.0,696262230100.0,696955810900.0,696408802800.0,696398843700.0,696323240200.0,696695822400.0,696259971500.0,697579488100.0,695834552100.0,696007936200.0,697647440500.0,697472852000.0,697167068660.0,696161709200.0,696400489200.0,696821131200.0,699279011200.0,695878883900.0
2023.0,695797966200.0,694734508400.0,694516989050.0,695003837200.0,695225209900.0,695022129400.0,695658487900.0,694486141160.0,696920339160.0,694309506640.0,694192487300.0,696135569800.0,695441359200.0,696037485700.0,694583365340.0,694687255100.0,696584928500.0,695897501990.0,694668040500.0
2024.0,694400641830.0,693244757870.0,693090155250.0,692941822750.0,694521135600.0,694109108260.0,694006736700.0,693796939200.0,695385239000.0,693741834160.0,692409517800.0,694210731000.0,694394326640.0,694605923700.0,693484057400.0,692468146550.0,695139533100.0,694859703600.0,692437937400.0
2025.0,692550947900.0,691785524650.0,691926089900.0,692008460840.0,692193177200.0,692497168100.0,692283509560.0,691380626300.0,694395632100.0,691167913790.0,690561420280.0,692734579400.0,692839468400.0,692826139680.0,692160472400.0,690310686540.0,695102938300.0,693197901600.0,690963994000.0
2026.0,690254365200.0,689625724720.0,689699007340.0,690373084600.0,690368417460.0,690892879050.0,691269322640.0,689941153800.0,691976159000.0,689415902400.0,688193327550.0,692322541800.0,690645441100.0,692125069700.0,689877963140.0,688807295650.0,695509357550.0,691575631000.0,692682619140.0
2027.0,689052932600.0,687400466440.0,687816989280.0,687412250070.0,688314018200.0,688891989440.0,689593630490.0,687945126060.0,690922301500.0,687526589600.0,686429248840.0,690966401000.0,688732705300.0,689710700660.0,688098816210.0,687250849940.0,691741043040.0,690514946140.0,688367247400.0
2028.0,687385505030.0,685558903750.0,685898367750.0,685587686740.0,686275759160.0,687533890960.0,687733309300.0,685918264800.0,688871726050.0,685113994640.0,684265735340.0,689001793700.0,687005505580.0,688213785460.0,686535863300.0,683788381730.0,689399054920.0,688815564700.0,686406231610.0
2029.0,685335642540.0,684655195400.0,684183679300.0,682990098940.0,683791386300.0,685599065300.0,686144288200.0,684179375700.0,687635794140.0,683098913950.0,681731285100.0,688264601240.0,685987653450.0,685782163300.0,685130127910.0,680746545840.0,688255408700.0,686933583200.0,683163276060.0
2030.0,683118282500.0,681756610960.0,682173162600.0,680070856200.0,681810317130.0,683499927640.0,684330499710.0,682598397940.0,685996571350.0,680125959040.0,680296150900.0,686670973100.0,684479411760.0,683706920300.0,682287662760.0,679003377280.0,686890598800.0,684375805360.0,680920693600.0
2031.0,680182975700.0,679116137100.0,679485017400.0,677284113900.0,679845099310.0,681811237370.0,681960301400.0,678961790490.0,684990323390.0,677294361600.0,677256878900.0,685417731300.0,682345291400.0,682206588700.0,680485039500.0,674864485300.0,685541098660.0,682864301800.0,678588977600.0
2032.0,677287793260.0,676767189660.0,676499321640.0,674628898300.0,678381249090.0,680095526920.0,679653094530.0,676404305060.0,683357415750.0,674476719500.0,674749881040.0,683065472310.0,680234463960.0,679536214500.0,677828786200.0,671340729460.0,683473877940.0,680408760060.0,675876492540.0
2033.0,675110280600.0,673723637640.0,674257402000.0,671488147130.0,675131059650.0,678307248300.0,678677443900.0,673820831800.0,681046649070.0,671513564860.0,671930671750.0,681255040970.0,678985838260.0,676776722640.0,675295736750.0,667429582600.0,681152153360.0,678823039940.0,673503621300.0
2034.0,673331134300.0,671708442460.0,671612588260.0,668467750340.0,672787948740.0,675604468000.0,676395554400.0,670698113500.0,679238421800.0,667467172130.0,669275088910.0,679980529800.0,676609445600.0,674494449800.0,672341758110.0,663501798900.0,679832929800.0,676306126400.0,670933590460.0
2035.0,671637997500.0,668539768640.0,670152086300.0,664952500100.0,669784598000.0,674411492850.0,674097063700.0,668204729000.0,677225807940.0,663922171000.0,667399189000.0,678485081600.0,674571843260.0,672060001000.0,670076877500.0,659503031710.0,677474797350.0,675363701920.0,668008406050.0
2036.0,668334457600.0,665359683500.0,666845954360.0,660985288300.0,667464884850.0,671139704510.0,671130151200.0,665247403700.0,674907037200.0,660047859400.0,664549359900.0,675965241550.0,671751554700.0,670074999500.0,667971782200.0,655280000950.0,674884595140.0,672964501800.0,664607178500.0
2037.0,665488721700.0,662363747640.0,663895369370.0,657383919340.0,665391534800.0,668108744250.0,668909003960.0,662765897740.0,673584290500.0,655544744470.0,661048505600.0,673975500550.0,669637374820.0,666709410110.0,665130647300.0,651552186760.0,673129192100.0,671167022200.0,661482286900.0
2038.0,662857199400.0,659589396450.0,660367726200.0,653598482810.0,661680545000.0,665745926400.0,665751791840.0,659278389000.0,670473142460.0,651243231600.0,657290930000.0,671532166360.0,666779883700.0,664132180700.0,662391336400.0,646674849300.0,669080984030.0,669599374400.0,658074227200.0
2039.0,659116208860.0,656132540900.0,656423421960.0,649523811200.0,658327067040.0,663042567200.0,662884848250.0,656655383500.0,668043148350.0,647027692600.0,654136024810.0,669516456400.0,664707526350.0,660937658750.0,659829550600.0,641748140650.0,666092640600.0,666466774710.0,655346176760.0
2040.0,657122351500.0,652264367800.0,653294986250.0,644475393700.0,655122549600.0,660214854500.0,660596218500.0,652132956400.0,666920263360.0,641907623860.0,651878393900.0,669300995600.0,661725301830.0,659215495750.0,656508801700.0,638224516060.0,663954259000.0,664262012100.0,651813126660.0
2041.0,653350684830.0,648642548540.0,649223320690.0,639653659300.0,652448458860.0,657685372900.0,657608860550.0,648598411900.0,664651827500.0,636754432140.0,648213433950.0,666498183760.0,658556351750.0,657319974200.0,653303407760.0,632515097660.0,661228940350.0,661576833190.0,648448346040.0
2042.0,649217109900.0,645104910370.0,645568790840.0,634809766700.0,648401300110.0,655193886100.0,654546789970.0,645465628440.0,663337005400.0,632093585700.0,644975363750.0,665074853860.0,655490632560.0,654178191950.0,650035454010.0,627085876500.0,657794699300.0,658713569500.0,645053988360.0
2043.0,645720328040.0,641014747040.0,641762780140.0,630039988350.0,645074721630.0,651971389260.0,652380239680.0,643566233470.0,661590508740.0,626353208760.0,640734883340.0,661485065280.0,653125358300.0,651119198060.0,646667863340.0,622630237150.0,655149742800.0,656170037040.0,641079011120.0
2044.0,642104083070.0,636923676190.0,637341897440.0,625134683940.0,641571014340.0,649050897000.0,649216261340.0,639359336180.0,658759275900.0,620747182400.0,637424349300.0,659149710930.0,649544114460.0,647935903090.0,643537133350.0,615681388460.0,651485395750.0,653260250490.0,636847364000.0
2045.0,637855682300.0,632969103120.0,633107887890.0,620060704000.0,637825404070.0,646621421690.0,646168252140.0,635551338420.0,656482765640.0,614830279850.0,633210940040.0,656768360000.0,646163436250.0,643954818950.0,640305545440.0,611153005570.0,647905263190.0,650685222500.0,632595993020.0
2046.0,633209778560.0,629290403160.0,628781444640.0,614138654170.0,633417486260.0,643850594360.0,644076670200.0,632798556450.0,655330646100.0,609387261730.0,629401626200.0,655652110000.0,643331265860.0,640425640520.0,637455319540.0,605196283800.0,644880712780.0,647230482250.0,628290850990.0
2047.0,628679429240.0,625726205290.0,624245759940.0,607764716570.0,629223819350.0,640493116200.0,641877323060.0,628759825580.0,652404198750.0,602814573440.0,625549876560.0,652743301120.0,639389942350.0,637279105830.0,633115005620.0,597982542440.0,640747621240.0,644625259250.0,624088711020.0
2048.0,624713754640.0,621481730500.0,619434601310.0,601998405200.0,624935033600.0,638073331060.0,637983577820.0,625065268060.0,649832374950.0,596111123220.0,622082934320.0,649575153720.0,635584244740.0,632666815560.0,629259842410.0,591471971400.0,636155101090.0,641762971300.0,620138618010.0
2049.0,619432201760.0,616990874680.0,614817614310.0,596283724560.0,620100585140.0,635096328920.0,635170002130.0,622051858500.0,647435841200.0,589042507570.0,617089095800.0,646449775000.0,632144647240.0,629343404540.0,626059151020.0,585115461510.0,631495682440.0,639042800650.0,615868578060.0
2050.0,614293838050.0,612387007570.0,609884415320.0,590207908690.0,615247757800.0,631596698300.0,631262043170.0,618297017320.0,644757008840.0,582610991380.0,612598699070.0,644609994440.0,628204276030.0,626262897810.0,621196820900.0,579445124330.0,627189964380.0,636153198110.0,611287243000.0
2051.0,610025364160.0,607423630560.0,605465580590.0,584567885740.0,610054289130.0,628325861160.0,629008747230.0,614815906090.0,641719739870.0,575425594450.0,608882654380.0,640387708200.0,624436900750.0,622215072400.0,616765609740.0,573229167270.0,623452984460.0,633678640900.0,606667347400.0
2052.0,604696886100.0,602636903960.0,602409941620.0,578588366450.0,604645732690.0,625790235400.0,625176135360.0,611126749420.0,639261371830.0,568753080360.0,604450723410.0,637463842040.0,620720898220.0,618579127210.0,613040350150.0,567178995250.0,618997965760.0,629590878640.0,602387016130.0
2053.0,599527719670.0,597512384220.0,596887927000.0,572722136000.0,599042973980.0,622287715560.0,621914215530.0,606861883960.0,636798210630.0,561366401770.0,599974526110.0,634814138760.0,617376566710.0,614435867920.0,608333442460.0,561058202080.0,614501851180.0,625982574300.0,598088702320.0
2054.0,593926077900.0,592902366410.0,592568304510.0,567366588660.0,593097875770.0,619168064190.0,618271400060.0,603241780540.0,633427726140.0,553677884040.0,595538070700.0,630968781140.0,613071194840.0,611712984280.0,604219090390.0,555075720450.0,609218965330.0,622863613790.0,593709271620.0
2055.0,588487738450.0,587986987710.0,587658999350.0,560685225880.0,587393604230.0,616029230110.0,614963469310.0,598839251390.0,631048967240.0,546525369550.0,590198305180.0,628042120610.0,609426933310.0,607650296380.0,600364364180.0,548983241650.0,603732031240.0,619488935700.0,588975725700.0
2056.0,582919290240.0,583048119810.0,583175280600.0,555229713320.0,581540064680.0,611397281320.0,611700726910.0,595206497220.0,628548478900.0,538583076530.0,586184815370.0,624341741660.0,605866091230.0,603275707660.0,595908755780.0,543097776650.0,598402421170.0,616737433880.0,583701828530.0
2057.0,577507713660.0,577853641210.0,578843911170.0,549837184150.0,576029448080.0,607820322760.0,607902971280.0,590895834400.0,626361273060.0,530693950170.0,581581796880.0,621177309730.0,602472810680.0,599456545770.0,591870006060.0,536868487370.0,592744806360.0,612335539720.0,578410918500.0
2058.0,571918028790.0,572674948770.0,573877918980.0,543720528390.0,569609285030.0,604235599350.0,604103896400.0,586874990220.0,623865882860.0,523866056910.0,576761888040.0,618099351640.0,598783708270.0,595420870640.0,587173762070.0,530725686810.0,587049664780.0,609270708310.0,573754838350.0
2059.0,566696115080.0,567158743170.0,569750891440.0,537714410850.0,563403669040.0,600583032880.0,600709401670.0,582324210770.0,619825977730.0,516160622540.0,571648836070.0,614380558960.0,594156358220.0,590921045220.0,581984639640.0,525045250640.0,581303103840.0,605123262800.0,568865105210.0
2060.0,560451831190.0,560723162590.0,564812372310.0,531557692060.0,557168891030.0,597110285590.0,597389812990.0,578227803010.0,616161900400.0,507803898030.0,566113889400.0,611292214780.0,590222598970.0,586813631720.0,576676466590.0,518806746940.0,575749733570.0,601286821590.0,564438265080.0
2061.0,555151214030.0,556124507010.0,559849221970.0,525193018170.0,550465256260.0,593697913220.0,594474798940.0,573433378710.0,613777275130.0,499707674330.0,560362509770.0,608002297880.0,585973716000.0,583122629060.0,571273722120.0,512957834240.0,571421313630.0,597961929840.0,559552832230.0
2062.0,550429451260.0,549997305130.0,554654317160.0,519100992620.0,544697910690.0,590397110410.0,592142887950.0,569300189700.0,609681429620.0,492317339990.0,555282086720.0,604581189560.0,581914256810.0,578444584430.0,566717302610.0,506425780720.0,565390822040.0,594356002300.0,554607267080.0
2063.0,544346360450.0,544678773890.0,550191330340.0,513159931370.0,539111507300.0,586846734840.0,587532020800.0,564681602230.0,607081390040.0,485288355790.0,550164836540.0,600967561260.0,577580872450.0,574962801000.0,561194279650.0,500071695560.0,558834168580.0,590730333380.0,549665476460.0
2064.0,538112104880.0,538469841500.0,544880306110.0,507137712330.0,533258471450.0,583825793110.0,583194754070.0,560781794810.0,603490184230.0,478106432120.0,544865938670.0,597232653560.0,573603608400.0,570931614000.0,556024167400.0,493714928180.0,552376160690.0,588306814250.0,545049330110.0
2065.0,532381414630.0,532438125060.0,541946532080.0,501164920180.0,526484352040.0,578788790550.0,579226981920.0,556952181090.0,601550827690.0,470109608030.0,539998463770.0,593616759000.0,569942496950.0,566346635940.0,550695701690.0,487600818460.0,545657479150.0,583574261600.0,539838083550.0
2066.0,526479206760.0,527308576250.0,536907366360.0,494958263980.0,520083592860.0,574909925040.0,575946398560.0,552435911660.0,598441032750.0,462404212890.0,534168760830.0,590629045680.0,566373280260.0,561732279740.0,545169510700.0,481512905620.0,539791328820.0,579567981560.0,535581849840.0
2067.0,520330636550.0,521630861640.0,531908491610.0,489040882680.0,513760223340.0,571206184990.0,572221148490.0,547437708740.0,596253677120.0,454852887620.0,528119333130.0,586543075700.0,561949204360.0,557094505320.0,539478345350.0,475449358170.0,533210705440.0,576467686420.0,530380591130.0
2068.0,513341698980.0,516732315210.0,527149751650.0,482947097170.0,506747429010.0,567411589680.0,568865368870.0,543384413550.0,592584549150.0,446909918800.0,522410538410.0,582525739780.0,557480284970.0,552961960410.0,534365148050.0,469528925730.0,526150061230.0,572068877430.0,524199566040.0
2069.0,507822883390.0,510489437290.0,522963326090.0,475577444180.0,499801803090.0,563017591220.0,565738581750.0,538494428590.0,589645246870.0,439031265380.0,516494853580.0,578923032920.0,553079716520.0,548388259730.0,529203137690.0,463203056840.0,519572083890.0,568076333720.0,518677613320.0
2070.0,501951911950.0,504729780420.0,518270820140.0,468544857520.0,493233162340.0,558666765840.0,562074811540.0,533335493750.0,587085987650.0,431306975420.0,510859310490.0,575914189720.0,549374179130.0,543964924790.0,523921134340.0,456941923910.0,512896079390.0,564438395930.0,512998584140.0
2071.0,496047024280.0,498494741430.0,513216293810.0,462342535050.0,486107130730.0,554861249600.0,558479831030.0,528138896640.0,583409750870.0,423368211430.0,504851718130.0,572301155380.0,544507774530.0,538981072960.0,518127830780.0,450362552240.0,507302080070.0,561315036600.0,507773213460.0
2072.0,489223035560.0,492935636290.0,507990569390.0,455647232120.0,478195832240.0,550978185780.0,554380765430.0,523023715390.0,580533662420.0,415481931670.0,499133533300.0,568361044290.0,540275268320.0,533820789840.0,512625637810.0,443690922510.0,501058278240.0,557437155590.0,502006156880.0
2073.0,483780484090.0,486135857746.0,503578043070.0,448483537430.0,471119320590.0,546968390510.0,551951771010.0,518393862936.0,578115050760.0,407538644490.0,492298077140.0,565057156600.0,535710354880.0,529632651080.0,506954979910.0,438110550080.0,494148197680.0,553857938440.0,496104069270.0
2074.0,476821561140.0,479873747740.0,498947679990.0,441529575320.0,463099089510.0,543485140060.0,548559614140.0,513265015010.0,575930435300.0,398786619616.0,485546530300.0,561231254040.0,531497346970.0,525066980520.0,501589002114.0,431247841750.0,487550828940.0,551205491940.0,491105305790.0
2075.0,470650167184.0,473114295524.0,494364859380.0,434088842170.0,455520744800.0,538588695500.0,544839925120.0,508375918640.0,573045612090.0,390175136084.0,478724064260.0,557018345040.0,527221076320.0,520444223640.0,495847541510.0,425126444150.0,481024652260.0,547044965880.0,484895322330.0
2076.0,464777181970.0,466586556430.0,489432551510.0,426560774424.0,447943659430.0,533521198380.0,540398616420.0,504003309540.0,569087149890.0,382339163318.0,472508545530.0,553184633310.0,522974295890.0,514874436140.0,490832685664.0,418927510646.0,474351113290.0,543281269240.0,479089894060.0
2077.0,457826717610.0,460242307980.0,483972762520.0,419192295790.0,439950328630.0,529853854800.0,536763885834.0,499338750480.0,566685335900.0,374281634842.0,465269032680.0,549450934090.0,518349595490.0,510025538810.0,485172424430.0,412908389386.0,467945876110.0,539764328230.0,473377116910.0
2078.0,451561430166.0,453444306294.0,479221562330.0,412046888284.0,432069649310.0,526712352150.0,533297882534.0,494530878720.0,564177080470.0,365569173714.0,458256760186.0,545470470650.0,513819433970.0,505422220490.0,480328800196.0,407389936030.0,460530472900.0,536548063600.0,467079831520.0
2079.0,445795246614.0,445978435342.0,473926122140.0,404814956816.0,424094023430.0,522272053960.0,529337551300.0,490166680330.0,560726953650.0,357081893516.0,451534429464.0,541976284530.0,509299536130.0,499770343610.0,475180415720.0,401066699490.0,453221365374.0,531855085710.0,460785033816.0
2080.0,439433053998.0,439137643796.0,468299252850.0,396858828460.0,416720173930.0,517678651310.0,525912605560.0,484814748096.0,558070753570.0,348986514594.0,443688042840.0,538410400710.0,504674494980.0,494075559650.0,470403309824.0,395086666050.0,445318417904.0,528214620470.0,455171242504.0
2081.0,432640829520.0,432114435606.0,462834386410.0,389006937226.0,408019029170.0,513252960324.0,522076616576.0,479896638060.0,555516390320.0,341042378274.0,437082930670.0,534676717460.0,500029471910.0,489025097280.0,465155230200.0,389402655498.0,438243752120.0,523857563130.0,448948506942.0
2082.0,425334497234.0,425318615830.0,457563933120.0,381247312540.0,399797287950.0,509339517500.0,518690705444.0,474609724122.0,551383052260.0,332891765176.0,429166663770.0,531006723470.0,494972499280.0,483874814630.0,459488644914.0,383283496920.0,430809584002.0,520523056230.0,443087381612.0
2083.0,419094397678.0,417933606154.0,452916218560.0,373025477690.0,391973817440.0,504905740190.0,514691754764.0,469239690030.0,548627852280.0,324587347268.0,421929762106.0,527211987510.0,490173486160.0,478229811340.0,453977755876.0,377529496232.0,423506295322.0,516447566080.0,437138224770.0
2084.0,412325370920.0,411036786164.0,447503152010.0,363723420502.0,383116877244.0,500264175930.0,511044073144.0,464121334644.0,545112617270.0,315960067860.0,414635166080.0,522707813010.0,485558328290.0,472778344950.0,448662730198.0,371606752236.0,416639626920.0,512243018850.0,431291930940.0
2085.0,406230741320.0,403925078848.0,442744477650.0,355946270360.0,373999209080.0,497498825070.0,507379976766.0,459011020358.0,542005275570.0,308506683120.0,407575875360.0,519237783530.0,480817201474.0,467327809380.0,444099791114.0,365456563100.0,409122617466.0,508125875820.0,425303168302.0
2086.0,399927940858.0,396659184820.0,437572237860.0,347801656276.0,364914467950.0,492533267610.0,503728181260.0,455117577080.0,539100119220.0,300870841694.0,399128699514.0,514842567860.0,476437395274.0,462184313264.0,438471728570.0,359603469688.0,401815148428.0,503895915120.0,417856552894.0
2087.0,392446620586.0,389251796030.0,432921821260.0,337527954434.0,356704612420.0,488950961490.0,500552072240.0,449896159986.0,534494112490.0,292765404106.0,392366626846.0,514251605240.0,471222997458.0,457117784666.0,432803195400.0,353766215374.0,394957664360.0,500805266850.0,411344758564.0
2088.0,385407254966.0,382269258618.0,427453861390.0,328213916772.0,348253137704.0,485655233570.0,496530880756.0,443482368764.0,530787770760.0,284811854452.0,384412791888.0,507583600070.0,466302816384.0,451860864296.0,427231400054.0,348634460110.0,386743166478.0,496105074280.0,404856912574.0
2089.0,378935106336.0,376715301092.0,422281673690.0,320391690506.0,339008735606.0,481528607786.0,492637220760.0,437796083670.0,528944271220.0,277221063364.0,377321105192.0,503166600320.0,461311553804.0,446998735660.0,421225834166.0,343123134380.0,379096370944.0,493445148140.0,399383528266.0
2090.0,372021046028.0,369515132818.0,416653787020.0,312046316614.0,330251525416.0,477853484084.0,488898339670.0,433459129936.0,525965980020.0,270204762762.0,370427767816.0,502519004040.0,456076952090.0,441815783880.0,416078338148.0,338237205532.0,371478846308.0,487894748176.0,392239581350.0
2091.0,364063109324.0,362715007836.0,410651477770.0,303095876268.0,322049344440.0,474460644062.0,485109414310.0,427421169424.0,522413192180.0,262342058835.0,363001216928.0,496036683520.0,450674416630.0,436363856480.0,411807840276.0,332836251066.0,364510230554.0,484946141524.0,385366825358.0
2092.0,356489142402.0,355266308546.0,405198663574.0,294628165910.0,311792804866.0,470206745914.0,481735606810.0,421983118166.0,519550175200.0,255032299115.0,354798782412.0,491644249750.0,445690477984.0,431002280090.0,406155311130.0,327306383344.0,356815034444.0,480124550950.0,378745324792.0
2093.0,348648260592.0,347461251822.0,399837225350.0,286402072382.0,303273523206.0,466342227170.0,478470715676.0,417025591600.0,516227691410.0,248310374683.0,346869830090.0,487735926180.0,440660665324.0,425589699840.0,400928142872.0,321342455752.0,349751698554.0,475214180190.0,372563532356.0
2094.0,342370833074.0,338996967004.0,394426768424.0,278766799412.0,294444770226.0,462007064040.0,474816308344.0,412103753018.0,512744844580.0,241573998978.0,338089987374.0,483909825770.0,435906482566.0,421662973030.0,396824291230.0,315966271530.0,342425678636.0,470775645460.0,366022766272.0
2095.0,335853604196.0,331838708666.0,388546097094.0,270091646694.0,285318871198.0,458115044798.0,471322188542.0,406699586598.0,509619247340.0,234505237234.0,330163769786.0,480146119740.0,431008553666.0,415986363324.0,392576522140.0,310191152382.0,335331658450.0,466752471160.0,359482923212.0
2096.0,329310381904.0,323941431084.0,382683593440.0,261697554940.0,277769218424.0,453706521850.0,467393675374.0,401972982428.0,506591889830.0,228161642575.0,321832111222.0,476918517834.0,426163204020.0,409840306904.0,387355051300.0,304060093480.0,328270801200.0,463076117750.0,352189688440.0
2097.0,322658894650.0,316007754154.0,377011005556.0,253729609044.0,269272433352.0,449686151760.0,463612260730.0,395755415074.0,503528980120.0,221088731039.0,314545068696.0,472708148590.0,421329990900.0,404763899670.0,381488839500.0,298133570520.0,321032979568.0,458283336264.0,345911447492.0
