time,NORESM2-MM,MPI-ESM1-2-HR,GFDL-ESM4,BCC-CSM2-MR,FGOALS-F3-L,INM-CM4-8,INM-CM5-0,EC-EARTH3-VEG,MRI-ESM2-0,EC-EARTH3,CESM2,CESM2-WACCM,CAMS-CSM1-0
2050.0,641689081500.0,646543759100.0,641667407140.0,625235864060.0,625402955640.0,644233420320.0,635120004250.0,630548779900.0,630030083840.0,606920676320.0,626504899480.0,631580910470.0,649741732500.0
2051.0,637903436840.0,644812070000.0,638911806670.0,622060505900.0,622453438230.0,641224271760.0,632737553400.0,626698860830.0,625592435040.0,602352828590.0,622517331940.0,627948824000.0,647270071500.0
2052.0,634775236000.0,641170629150.0,636389204800.0,618828214850.0,617895636060.0,638265841460.0,629646878240.0,623215491100.0,621741439730.0,597313841260.0,619401705300.0,625119268910.0,644922309100.0
2053.0,631000664900.0,637951725750.0,633468540920.0,614751200940.0,614022096680.0,635539674910.0,626794243060.0,618774349160.0,617962387710.0,592523592680.0,615597315820.0,622659733460.0,643165597900.0
2054.0,627506236530.0,635032676310.0,630104265930.0,610785948940.0,613092438830.0,632367178050.0,623665391510.0,613419979390.0,614226018600.0,587858393540.0,611661584810.0,620216629660.0,640888796560.0
2055.0,624043964010.0,631636130470.0,626888374200.0,606812291120.0,607105738810.0,630178489280.0,620200603970.0,608075668410.0,610240102900.0,581968427100.0,607596317710.0,616880742900.0,639779339100.0
2056.0,621281028040.0,628264265160.0,624851069260.0,602859718000.0,603267786580.0,627900734170.0,618153090550.0,603453714670.0,606637745390.0,576876830140.0,604732105100.0,611700502000.0,635800549910.0
2057.0,617780712420.0,625165393700.0,622229669960.0,598742567140.0,599748613300.0,624202764370.0,615481431400.0,599174189700.0,602646367890.0,571237192140.0,600764057220.0,607640652160.0,632883001650.0
2058.0,613692799020.0,621613384740.0,618823778170.0,593971489400.0,595787892370.0,620909162320.0,611965308240.0,594298893200.0,598882204200.0,565798827890.0,597133592820.0,603117505780.0,630252314740.0
2059.0,610112404810.0,617825888920.0,615398326620.0,589248615620.0,591687220780.0,617629993590.0,608576743490.0,589513096610.0,594909970760.0,560205528940.0,593729609990.0,599671388710.0,628286772040.0
2060.0,606842113920.0,613627782940.0,612814086240.0,584114142170.0,588466835750.0,615157777660.0,605466777060.0,586750119960.0,591799301960.0,554398376560.0,589568801970.0,596002025440.0,625182243740.0
2061.0,604152924240.0,610445493700.0,608591752370.0,579679734810.0,584673874080.0,611989814190.0,602616273440.0,580227219070.0,587142477000.0,548843844410.0,585730692360.0,592042637810.0,623036930260.0
2062.0,600119202040.0,607436509030.0,605947922320.0,574944065150.0,580552396080.0,608659046780.0,599252478320.0,574463528810.0,583763418780.0,543576549400.0,582209428860.0,588060041710.0,620157756920.0
2063.0,596643059460.0,604426907480.0,601843225480.0,569881519300.0,576207740570.0,605568864830.0,596145488650.0,568485330040.0,579524123640.0,537110883460.0,577883172960.0,583561619660.0,617085119550.0
2064.0,593428708390.0,601382575850.0,598287688770.0,565754273920.0,572470561610.0,602943137040.0,592980818390.0,562672968550.0,577468106610.0,531952080490.0,573531367070.0,579551034490.0,614040687880.0
2065.0,589858558140.0,597464957630.0,594947388260.0,561708057120.0,568600561880.0,599071626510.0,589601053820.0,556934799770.0,571933580340.0,526676257760.0,569233797240.0,574509710350.0,611684608630.0
2066.0,585708191750.0,593916890030.0,591260000740.0,557083919140.0,564765900730.0,596323631820.0,588112380490.0,550938535110.0,568036792570.0,520619667330.0,565189878300.0,570389799850.0,610890539150.0
2067.0,581281790180.0,590612295690.0,587802654800.0,552500381140.0,561678600190.0,592690814290.0,584023714040.0,545166570120.0,563786277940.0,514243456780.0,560510691250.0,566219176370.0,606432915330.0
2068.0,578184292740.0,587253261200.0,585109437010.0,548412138970.0,558229421660.0,589010083330.0,581107705810.0,539237814820.0,559245448680.0,508387995450.0,556205517820.0,561503182190.0,602876466210.0
2069.0,574473312730.0,583660524540.0,581176443500.0,543648257380.0,553746923440.0,586175583460.0,578891880660.0,533171497890.0,555793658050.0,502859859870.0,551842628340.0,557701659230.0,601292418250.0
2070.0,570189652920.0,579853755420.0,578008670870.0,539302745170.0,550165242810.0,582482999910.0,575937023310.0,527111739300.0,550761299510.0,497068476170.0,546837057310.0,552669743490.0,598929749150.0
2071.0,566799876050.0,575707751270.0,576080968440.0,534250511560.0,545849150200.0,578692524960.0,574224976340.0,521178914550.0,545854762340.0,491407953960.0,542455129700.0,548056184060.0,595962489460.0
2072.0,562553614560.0,572407479730.0,571590545040.0,531013998130.0,541488353830.0,575713812830.0,570646468240.0,513831398480.0,540946051460.0,486191425790.0,537836639080.0,543438852720.0,592399929640.0
2073.0,558879739600.0,569164043480.0,568228061080.0,525084609380.0,538441299620.0,572485501560.0,567380811930.0,507197218630.0,537038261360.0,479873149930.0,533238933910.0,538405361720.0,589961907010.0
2074.0,555199345170.0,565865106180.0,563881508090.0,520370988130.0,533099733210.0,568514895700.0,564733874980.0,500258747660.0,532486120080.0,474263689540.0,528370230260.0,533397374260.0,587601804550.0
2075.0,551194487050.0,562387655450.0,560018748150.0,515683059020.0,528817617590.0,564757780420.0,562429264490.0,494395289080.0,528335562140.0,468970161070.0,524373285730.0,529093267600.0,586329298350.0
2076.0,546988378800.0,558716239830.0,560102231770.0,511132065590.0,524843184440.0,561326641070.0,558420971110.0,486987944350.0,523716730990.0,462957214786.0,519087506180.0,524052561940.0,581716773920.0
2077.0,542959520420.0,555269684620.0,553530108010.0,506438278560.0,520422856490.0,557482256350.0,554945348400.0,480187883020.0,519029155040.0,457073401200.0,513923400590.0,519371344070.0,578860406750.0
2078.0,539788714580.0,552029733820.0,549781092060.0,502368023500.0,516097893050.0,554050267490.0,551884091440.0,473432421140.0,514212010450.0,450652338450.0,509550274790.0,514536425560.0,576226931420.0
2079.0,535862594150.0,548107140260.0,546355234020.0,498245444020.0,512156541740.0,550819791150.0,549693966210.0,466123429700.0,509765431610.0,444285996520.0,503805487870.0,509906013640.0,574959138880.0
2080.0,532598322080.0,544780226180.0,542649279960.0,493311076110.0,508192764650.0,546767844660.0,546576593270.0,459681071370.0,505452996020.0,437138808610.0,497635583770.0,505039919140.0,572038123820.0
2081.0,529708959690.0,541760633260.0,538799877000.0,488712488310.0,504313463630.0,542901137880.0,543546456080.0,452122255720.0,501273260320.0,430548467086.0,492428793460.0,500304236300.0,567914496120.0
2082.0,525070455970.0,539986706180.0,535317537080.0,484641754450.0,500270349770.0,539821069020.0,540819541520.0,444517042370.0,496606954380.0,424202495640.0,487034674820.0,495890127950.0,565720580400.0
2083.0,520742153490.0,535252408770.0,531955753610.0,479144252610.0,495683942340.0,536184720880.0,537394329820.0,437300742110.0,492003745510.0,418199865820.0,481523131750.0,491661687480.0,563053425430.0
2084.0,516755243240.0,532317637780.0,528173540960.0,474748913226.0,491988037550.0,531746014460.0,534052340800.0,430401157280.0,487891605150.0,412090820270.0,476066460050.0,485346402010.0,558929830320.0
2085.0,512087202700.0,529499865970.0,524296727560.0,469589964640.0,487865946950.0,528129060130.0,530802014150.0,422967264800.0,483281967340.0,406349163300.0,470502123900.0,480500811530.0,556357934560.0
2086.0,507412855830.0,526357267320.0,522456979700.0,464875180990.0,483430760340.0,524972807150.0,527506817670.0,415370506170.0,478531844300.0,399729596570.0,465084468260.0,474663547140.0,553829763380.0
2087.0,502941545820.0,522224939740.0,517322146330.0,460837614080.0,479494592070.0,521705460310.0,523753331670.0,407806866024.0,473562584350.0,393446003384.0,459213322660.0,469270949430.0,550603190590.0
2088.0,499162843570.0,518795933490.0,514330821820.0,455783861400.0,475201635360.0,518078870300.0,522418598870.0,400455751630.0,468849678740.0,387136233076.0,453874762260.0,464314699140.0,547960330930.0
2089.0,495117233366.0,514978635730.0,510768599930.0,451185278000.0,471216667720.0,514808698140.0,518393002950.0,393183488090.0,464976190350.0,380755028770.0,447784211776.0,458671938690.0,544861868610.0
2090.0,490062681070.0,511727162160.0,508937431340.0,446531030694.0,467032839200.0,511326741260.0,515219041200.0,386472261080.0,460212919540.0,373448086910.0,441620145740.0,453197594080.0,542771905080.0
2091.0,485294940580.0,509400282400.0,503865596020.0,442765780180.0,463701780500.0,508442232130.0,511742200090.0,378931890416.0,456185520300.0,366702420180.0,435873713630.0,447247514140.0,538835420840.0
2092.0,480912751330.0,505133936310.0,500681242210.0,437863709814.0,459352827720.0,503901275270.0,508335828200.0,371387654480.0,451786448420.0,359849663916.0,429661945748.0,442320131750.0,535816949390.0
2093.0,476763364484.0,501554151330.0,496419960590.0,433953432930.0,454792636480.0,500322723060.0,505201142130.0,364462844304.0,446268444660.0,351443636652.0,423601299190.0,436176577530.0,531852249300.0
2094.0,473216635300.0,497646591040.0,493039090816.0,428857637292.0,451225827150.0,495950827930.0,501356734910.0,356931150680.0,441575480940.0,344324322356.0,418047373014.0,430720875800.0,528803579630.0
2095.0,468304081710.0,494614585040.0,488697660720.0,423757775406.0,448028171460.0,492356816950.0,498356938320.0,349581630954.0,437185948420.0,337767244094.0,412870104384.0,425026110594.0,527644532280.0
2096.0,463609724380.0,490945559970.0,485464033920.0,419200272320.0,443664585270.0,488797058700.0,495201527074.0,342342926870.0,432084252590.0,331269104920.0,406579851870.0,419738512246.0,524385502820.0
2097.0,459318522316.0,488035792430.0,482298313250.0,415260954080.0,439789327370.0,485113161860.0,492350415070.0,334358458996.0,427808343510.0,323984199614.0,401029171490.0,413597586486.0,520435046770.0
2098.0,455177131374.0,484054463330.0,478725081220.0,410404664454.0,435189305040.0,482970240000.0,489177314200.0,326527160598.0,423226389800.0,317181633400.0,394777206108.0,408500684286.0,517103542000.0
2099.0,450966815016.0,480590141050.0,474888013896.0,406196928924.0,431118857190.0,477637485080.0,486514340796.0,318756366808.0,420352827040.0,310251648284.0,389318352094.0,402328520170.0,514138300260.0
2100.0,446468166762.0,477812163750.0,471129846650.0,401737092464.0,427115073030.0,474174998320.0,484397517580.0,312054261900.0,417650044040.0,303377021542.0,383138851386.0,398038788006.0,511655951410.0
