time,MRI-ESM2-0,CESM2-WACCM,IPSL-CM6A-LR,CANESM5
2124.0,98657600000.0,78025015000.0,101737020000.0,97828250000.0
2125.0,97953680000.0,77259460000.0,101540200000.0,97558585000.0
2126.0,97805520000.0,76574610000.0,101369094000.0,96946230000.0
2127.0,97436440000.0,76145476000.0,100972090000.0,96514190000.0
2128.0,96828920000.0,75361690000.0,100101760000.0,96197640000.0
2129.0,96186690000.0,74832495000.0,99801810000.0,95726910000.0
2130.0,95787690000.0,74577215000.0,98889290000.0,95843350000.0
2131.0,95214100000.0,73836380000.0,98898485000.0,95141580000.0
2132.0,94689640000.0,73261180000.0,98415485000.0,94454680000.0
2133.0,94204190000.0,72755140000.0,97851850000.0,94063220000.0
2134.0,93342240000.0,72080430000.0,97308836000.0,93493730000.0
2135.0,93037740000.0,71181320000.0,96798930000.0,93247635000.0
2136.0,92571030000.0,70519370000.0,96418870000.0,92921550000.0
2137.0,92116890000.0,69902710000.0,96030530000.0,92709190000.0
2138.0,91583530000.0,69330190000.0,95935510000.0,92085070000.0
2139.0,91392480000.0,68691930000.0,95473750000.0,91564270000.0
2140.0,90888500000.0,68406153000.0,95012150000.0,91241230000.0
2141.0,90396000000.0,67765998000.0,94885265000.0,91331140000.0
2142.0,89754210000.0,67235303000.0,94651340000.0,91347080000.0
2143.0,89444890000.0,66915054000.0,94292730000.0,90400460000.0
2144.0,88916670000.0,66443043000.0,93952690000.0,89666850000.0
2145.0,88071790000.0,66176537000.0,94353310000.0,89701520000.0
2146.0,87498350000.0,65411027000.0,93503420000.0,89066540000.0
2147.0,86998670000.0,65256464000.0,93038895000.0,89378005000.0
2148.0,86562510000.0,64647356000.0,93051320000.0,88537285000.0
2149.0,86228510000.0,64059326000.0,92414920000.0,88484830000.0
2150.0,85735790000.0,63619330000.0,91506510000.0,87825740000.0
2151.0,85254350000.0,63108436000.0,91101680000.0,88379750000.0
2152.0,84566290000.0,62685413000.0,91285955000.0,87494400000.0
2153.0,84283654000.0,62174330000.0,90479810000.0,87167730000.0
2154.0,84305175000.0,61681670000.0,90182410000.0,87080430000.0
2155.0,83395580000.0,61315520000.0,90244874000.0,86815080000.0
2156.0,82892940000.0,60977983000.0,89856590000.0,86824530000.0
2157.0,83051270000.0,60358255000.0,89349825000.0,86580216000.0
2158.0,82474120000.0,59959770000.0,89318740000.0,86190350000.0
2159.0,81717395000.0,59423056000.0,88707860000.0,86078270000.0
2160.0,81247265000.0,59045590000.0,88655830000.0,85643756000.0
2161.0,80842110000.0,58726020000.0,88189100000.0,85446400000.0
2162.0,80402370000.0,58226405000.0,87979024000.0,84802830000.0
2163.0,79938810000.0,57982720000.0,89031580000.0,84032725000.0
2164.0,80101790000.0,57823820000.0,89186030000.0,83754640000.0
2165.0,79700380000.0,57388660000.0,87528510000.0,83487056000.0
2166.0,78585890000.0,56998610000.0,86988440000.0,83333970000.0
2167.0,78099880000.0,56727820000.0,86695000000.0,83086620000.0
2168.0,77836640000.0,56383865000.0,86112250000.0,82801566000.0
2169.0,77525450000.0,55887856000.0,85832840000.0,82553070000.0
2170.0,76714885000.0,55385930000.0,85680734000.0,82313560000.0
2171.0,76372980000.0,54940918000.0,85015470000.0,82764825000.0
2172.0,76018180000.0,54559035000.0,84591470000.0,82323550000.0
2173.0,75546360000.0,54393110000.0,84788896000.0,83013310000.0
2174.0,75176380000.0,53981757000.0,84129310000.0,81104355000.0
2175.0,74878345000.0,53686770000.0,84163210000.0,81546940000.0
2176.0,74429555000.0,53314250000.0,83929570000.0,81200340000.0
2177.0,74119470000.0,53006275000.0,83488030000.0,80501020000.0
2178.0,73485680000.0,52647715000.0,83307840000.0,79944940000.0
2179.0,73264640000.0,52555620000.0,82926215000.0,79692460000.0
2180.0,72695730000.0,52123380000.0,82974190000.0,79779440000.0
2181.0,72419610000.0,51677655000.0,82766230000.0,79453405000.0
2182.0,72024220000.0,51354477000.0,82438920000.0,79014510000.0
2183.0,71785865000.0,51507384000.0,82457020000.0,78784930000.0
2184.0,71536970000.0,50754347000.0,82779620000.0,78967850000.0
2185.0,71100690000.0,50428640000.0,82130490000.0,79027225000.0
2186.0,70741200000.0,50053603000.0,82005795000.0,78542170000.0
2187.0,70438170000.0,49656430000.0,81640550000.0,78265926000.0
2188.0,69807660000.0,49384493000.0,81484440000.0,77743020000.0
2189.0,69512340000.0,49208160000.0,81321440000.0,77815720000.0
2190.0,69132485000.0,48868640000.0,80951000000.0,77716450000.0
2191.0,68626153000.0,48610587000.0,80414065000.0,77961630000.0
2192.0,68632360000.0,48459104000.0,80277400000.0,77995420000.0
2193.0,68000133000.0,48039145000.0,80163815000.0,77276185000.0
2194.0,68058178000.0,47880237000.0,80130640000.0,77716540000.0
2195.0,67623825000.0,47509610000.0,80023490000.0,76946150000.0
2196.0,67714750000.0,47274578000.0,79684170000.0,76238050000.0
2197.0,66859400000.0,46861115000.0,79975100000.0,76468360000.0
2198.0,66965352000.0,46662808000.0,79731720000.0,76025920000.0
2199.0,66671750000.0,46504382000.0,78776330000.0,75836190000.0
2200.0,65924415000.0,46312880000.0,78719754000.0,75724350000.0
2201.0,65630580000.0,46211860000.0,78556760000.0,75485140000.0
2202.0,65535144000.0,46091194000.0,78854595000.0,75929090000.0
2203.0,65268486000.0,45845640000.0,78172135000.0,75533860000.0
2204.0,64739230000.0,45276430000.0,77881240000.0,75034020000.0
2205.0,64506036000.0,44963226000.0,77400070000.0,74799190000.0
2206.0,64075014000.0,44685500000.0,77718470000.0,74437345000.0
2207.0,63892540000.0,44536594000.0,78104260000.0,74478860000.0
2208.0,63330130000.0,44473350000.0,78002315000.0,74313790000.0
2209.0,63010767000.0,44281684000.0,77556120000.0,74060130000.0
2210.0,62706980000.0,43899690000.0,76731140000.0,73944056000.0
2211.0,62608454000.0,43661550000.0,76638590000.0,73574190000.0
2212.0,62380980000.0,43456360000.0,76402040000.0,74142420000.0
2213.0,62172220000.0,43300170000.0,76590060000.0,73781125000.0
2214.0,61746060000.0,43066800000.0,76583985000.0,73127650000.0
2215.0,61386695000.0,42931294000.0,75912720000.0,73062710000.0
2216.0,60909683000.0,42839695000.0,75920065000.0,73348596000.0
2217.0,60575620000.0,43060933000.0,75723540000.0,72787580000.0
2218.0,60540596000.0,42689307000.0,75774290000.0,73643180000.0
2219.0,60436513000.0,42413232000.0,77019880000.0,73163440000.0
2220.0,60337690000.0,41974825000.0,76293060000.0,72550320000.0
2221.0,59883270000.0,41889554000.0,75468866000.0,72027220000.0
2222.0,59703790000.0,41660936000.0,75541750000.0,71835060000.0
2223.0,59833745000.0,41529557000.0,75823320000.0,71562440000.0
2224.0,59045980000.0,41229940000.0,74736050000.0,72042580000.0
2225.0,58952892000.0,40807444000.0,75075750000.0,71993250000.0
2226.0,59048767000.0,40636520000.0,74751320000.0,71955110000.0
2227.0,58632004000.0,40367354000.0,74489780000.0,71112050000.0
2228.0,58161780000.0,40327197000.0,74593980000.0,71630880000.0
2229.0,57944867000.0,40165396000.0,74512600000.0,70826740000.0
2230.0,57802450000.0,40027380000.0,74807770000.0,70734140000.0
2231.0,57599255000.0,39888720000.0,74425320000.0,71053976000.0
2232.0,57506914000.0,39830130000.0,74631030000.0,70741430000.0
2233.0,56852566000.0,39508554000.0,74220330000.0,70209660000.0
2234.0,56904204000.0,39533140000.0,74600910000.0,69852520000.0
2235.0,56410227000.0,39160870000.0,73951030000.0,69796410000.0
2236.0,56027510000.0,38982713000.0,74620940000.0,70242510000.0
2237.0,55785350000.0,38729236000.0,73720110000.0,71573120000.0
2238.0,55790277000.0,38541040000.0,73483360000.0,69976180000.0
2239.0,56107500000.0,38414336000.0,73493200000.0,69534840000.0
2240.0,55849562000.0,38251282000.0,73756890000.0,69395480000.0
2241.0,55472345000.0,37954822000.0,73960400000.0,69442330000.0
2242.0,54979850000.0,37820070000.0,73158090000.0,69189020000.0
2243.0,54579440000.0,37594270000.0,73343050000.0,68963050000.0
2244.0,54826590000.0,37510400000.0,72802120000.0,69289440000.0
2245.0,54589846000.0,37320420000.0,72366160000.0,69262205000.0
2246.0,54633310000.0,37106475000.0,72284290000.0,69035680000.0
2247.0,54179650000.0,36950737000.0,72414420000.0,68741500000.0
2248.0,54271330000.0,36773460000.0,72526430000.0,68554273000.0
2249.0,53910800000.0,36557775000.0,72234440000.0,68147704000.0
2250.0,53787960000.0,36471706000.0,72135600000.0,68427125000.0
2251.0,53712765000.0,36404482000.0,72472850000.0,68291530000.0
2252.0,53489510000.0,36243993000.0,71951670000.0,68824500000.0
2253.0,53151347000.0,36084527000.0,71725000000.0,68055510000.0
2254.0,52800012000.0,36006363000.0,72291940000.0,67823464000.0
2255.0,52635930000.0,35960414000.0,71575810000.0,67713040000.0
2256.0,52418760000.0,35857433000.0,71504945000.0,67485880000.0
2257.0,52355715000.0,35699954000.0,71314180000.0,67633150000.0
2258.0,52097730000.0,35442766000.0,71283660000.0,67462660000.0
2259.0,51929840000.0,35387620000.0,71858225000.0,67364960000.0
2260.0,51804705000.0,35278123000.0,71505260000.0,67880055000.0
2261.0,51692860000.0,35065504000.0,71010610000.0,66822720000.0
2262.0,51418595000.0,35028693000.0,71040150000.0,67108536000.0
2263.0,50958050000.0,34833072000.0,70753330000.0,67304567000.0
2264.0,50815220000.0,34625290000.0,71005140000.0,66844496000.0
2265.0,50697400000.0,34558136000.0,70570990000.0,67011130000.0
2266.0,50557166000.0,34337405000.0,70359990000.0,66440237000.0
2267.0,50482102000.0,34270333000.0,70166130000.0,66505550000.0
2268.0,50048510000.0,34163160000.0,70475000000.0,66684000000.0
2269.0,49933430000.0,34188825000.0,69897720000.0,66349355000.0
2270.0,49805850000.0,34011850000.0,69819820000.0,66378040000.0
2271.0,49500774000.0,33808660000.0,69582350000.0,65952657000.0
2272.0,49717527000.0,33718106000.0,69546010000.0,66562610000.0
2273.0,49402150000.0,33643660000.0,69464860000.0,65970016000.0
2274.0,49104335000.0,33551950000.0,69713360000.0,65814323000.0
2275.0,49064755000.0,33410148000.0,69430680000.0,65542520000.0
2276.0,48857610000.0,33334274000.0,69173580000.0,65216967000.0
2277.0,48689120000.0,33098338000.0,68982190000.0,65014678000.0
2278.0,48576850000.0,32957362000.0,68869140000.0,65645070000.0
2279.0,48465834000.0,32788443000.0,68976830000.0,66992935000.0
2280.0,48366146000.0,32787626000.0,69276920000.0,64792350000.0
2281.0,48234250000.0,32562930000.0,68896260000.0,64600936000.0
2282.0,48065020000.0,32613069000.0,68863990000.0,65120276000.0
2283.0,47886234000.0,32527356000.0,68374670000.0,64602784000.0
2284.0,47718347000.0,32705554000.0,68825700000.0,64673214000.0
2285.0,49667215000.0,32262412000.0,68534860000.0,64424960000.0
2286.0,47638393000.0,32203915000.0,68336330000.0,64589193000.0
2287.0,47599460000.0,32157876000.0,68277256000.0,65153446000.0
2288.0,47345610000.0,32047303000.0,68009017000.0,64743380000.0
2289.0,47365812000.0,32212062000.0,69931426000.0,64473756000.0
2290.0,47030837000.0,32001430000.0,68271200000.0,64857756000.0
2291.0,46877550000.0,32049723000.0,68383890000.0,66076422000.0
2292.0,46689960000.0,32289384000.0,68041150000.0,64008647000.0
2293.0,46682620000.0,31896435000.0,67500350000.0,63894510000.0
2294.0,46595650000.0,31734315000.0,67468850000.0,64535233000.0
2295.0,46082840000.0,31584200000.0,67636740000.0,64744296000.0
2296.0,46424140000.0,31482102000.0,67992977000.0,64612176000.0
2297.0,45897056000.0,31543417000.0,67326560000.0,64209490000.0
2298.0,45736296000.0,31353810000.0,67587700000.0,63867687000.0
2299.0,46241650000.0,31266785000.0,67417956000.0,63675280000.0
2300.0,45514056000.0,31881742000.0,66893062000.0,66523558000.0
