time,CNRM-CM6-1,IITM-ESM,IPSL-CM6A-LR,CNRM-ESM2-1,UKESM1-0-LL,EC-EARTH3,MIROC6,CESM2-WACCM,TAIESM1,KACE-1-0-G,MRI-ESM2-0,MPI-ESM1-2-HR,CANESM5,GFDL-ESM4
2029.0,7937741300000.0,7841563000000.0,7725446600000.0,7623616000000.0,7783936700000.0,7261142000000.0,7751940000000.0,7783065300000.0,7452371700000.0,7776322000000.0,7529495000000.0,7863330000000.0,7671947700000.0,7862141000000.0
2030.0,7920608600000.0,7842952600000.0,7680863000000.0,7592112000000.0,7713977000000.0,7147297000000.0,7702881000000.0,7720919400000.0,7341420000000.0,7715864700000.0,7460107000000.0,7860285000000.0,7590796300000.0,7829160000000.0
2031.0,7930960000000.0,7791079000000.0,7626110000000.0,7554229300000.0,7669202000000.0,7012154300000.0,7649860500000.0,7619854000000.0,7231211000000.0,7648221600000.0,7374631300000.0,7829327000000.0,7523880400000.0,7771494000000.0
2032.0,7910518000000.0,7730279000000.0,7599453000000.0,7496716500000.0,7621585000000.0,6924746600000.0,7571966500000.0,7531772000000.0,7153686000000.0,7567544700000.0,7321091600000.0,7812799300000.0,7462852000000.0,7757229500000.0
2033.0,7875591000000.0,7701543000000.0,7533376000000.0,7417964000000.0,7532512000000.0,6878212400000.0,7507170300000.0,7469748700000.0,7094719000000.0,7517815400000.0,7262030000000.0,7809046000000.0,7362431000000.0,7735891000000.0
2034.0,7841260000000.0,7659566000000.0,7488814400000.0,7373330000000.0,7427398300000.0,6747041000000.0,7448208000000.0,7418159300000.0,7032507700000.0,7409160400000.0,7198488400000.0,7758334700000.0,7313292300000.0,7699492000000.0
2035.0,7816505000000.0,7622551000000.0,7405238000000.0,7336263000000.0,7366920600000.0,6637542700000.0,7415070700000.0,7365531300000.0,6937242000000.0,7357474000000.0,7136702600000.0,7706160700000.0,7246164500000.0,7669634000000.0
2036.0,7799357000000.0,7576416000000.0,7343893400000.0,7332808000000.0,7293509000000.0,6542341000000.0,7353143000000.0,7258913600000.0,6873053000000.0,7314378600000.0,7131594000000.0,7662723400000.0,7126842000000.0,7635331000000.0
2037.0,7745844000000.0,7544419000000.0,7318650000000.0,7340761000000.0,7218344000000.0,6454531000000.0,7283477000000.0,7139688000000.0,6745705000000.0,7260428300000.0,7094405700000.0,7636699300000.0,6978310500000.0,7600390000000.0
2038.0,7737856000000.0,7521852500000.0,7286456000000.0,7329344000000.0,7168032000000.0,6352890500000.0,7203967000000.0,7087988400000.0,6615902700000.0,7172420300000.0,7041478300000.0,7608585400000.0,6891644600000.0,7545037000000.0
2039.0,7694293400000.0,7477526500000.0,7253428500000.0,7289364000000.0,7073037000000.0,6235408000000.0,7154009400000.0,7045740000000.0,6524676000000.0,7096041500000.0,6960369000000.0,7545795600000.0,6816898000000.0,7508007600000.0
2040.0,7653472300000.0,7423236500000.0,7194633000000.0,7268208000000.0,7023861000000.0,6142266700000.0,7075863000000.0,6994995000000.0,6420998000000.0,7005061000000.0,6880575000000.0,7508288000000.0,6760503400000.0,7443828400000.0
2041.0,7624829400000.0,7365240000000.0,7131422500000.0,7236916600000.0,6938738000000.0,6029367000000.0,7062469000000.0,6894310000000.0,6271649000000.0,6967899000000.0,6855967400000.0,7472704700000.0,6660934000000.0,7391676500000.0
2042.0,7612333000000.0,7301657300000.0,7101493000000.0,7221969000000.0,6889735700000.0,5922150700000.0,7036497000000.0,6781731300000.0,6168803500000.0,6890874500000.0,6834686500000.0,7392680000000.0,6560531000000.0,7375218000000.0
2043.0,7568033000000.0,7241169600000.0,7062226500000.0,7204727400000.0,6804365000000.0,5779396000000.0,6961943000000.0,6767295000000.0,6049081300000.0,6789912000000.0,6756185000000.0,7348653400000.0,6490688600000.0,7327664000000.0
2044.0,7561902000000.0,7152362000000.0,7005079000000.0,7179636000000.0,6692569400000.0,5673749000000.0,6946617000000.0,6711944400000.0,5961605000000.0,6696237000000.0,6669693000000.0,7323513000000.0,6412193000000.0,7307067000000.0
2045.0,7557501000000.0,7118252400000.0,6958818500000.0,7175512500000.0,6608793000000.0,5576540600000.0,6891067400000.0,6643971500000.0,5840793000000.0,6635308700000.0,6618402000000.0,7300624400000.0,6317037600000.0,7272866500000.0
2046.0,7540398600000.0,7044651000000.0,6908754300000.0,7105216500000.0,6524967600000.0,5483620500000.0,6836131500000.0,6540995000000.0,5690042000000.0,6580339000000.0,6578988000000.0,7287718000000.0,6239208600000.0,7234727000000.0
2047.0,7532657500000.0,6962927400000.0,6833041300000.0,7085595600000.0,6438612000000.0,5386042000000.0,6792786500000.0,6450666000000.0,5622352000000.0,6514539500000.0,6516880000000.0,7226214300000.0,6158323500000.0,7207815500000.0
2048.0,7486555300000.0,6911311000000.0,6768455000000.0,7085838000000.0,6366620500000.0,5258310000000.0,6722413000000.0,6447499000000.0,5513267000000.0,6439555000000.0,6480228000000.0,7194401000000.0,6069207700000.0,7157636400000.0
2049.0,7479147000000.0,6827911000000.0,6688599400000.0,7051314000000.0,6305262000000.0,5221051000000.0,6638746500000.0,6391947300000.0,5448902000000.0,6368130500000.0,6423532500000.0,7143063300000.0,6001926000000.0,7118600500000.0
2050.0,7430172000000.0,6749952700000.0,6591450400000.0,7003455400000.0,6185684600000.0,5120373300000.0,6557909000000.0,6332337400000.0,5352452500000.0,6297551400000.0,6363028000000.0,7132133500000.0,5945210000000.0,7088920600000.0
2051.0,7413422000000.0,6701889600000.0,6547340000000.0,6980128700000.0,6084050300000.0,5013110000000.0,6516419600000.0,6223657700000.0,5275921000000.0,6241224000000.0,6315468000000.0,7092374600000.0,5856567500000.0,7062005000000.0
2052.0,7393726400000.0,6625515000000.0,6468241700000.0,6937354700000.0,6013989000000.0,4930442000000.0,6470483000000.0,6151724000000.0,5163503000000.0,6192048400000.0,6265293000000.0,7070849400000.0,5800637000000.0,7035556000000.0
2053.0,7398467000000.0,6526414000000.0,6410471500000.0,6917003400000.0,5918180000000.0,4835270000000.0,6413108000000.0,6092042000000.0,5028661000000.0,6096263000000.0,6232750400000.0,7034214300000.0,5712421000000.0,7011444500000.0
2054.0,7358783000000.0,6454068600000.0,6361991000000.0,6863531000000.0,5826633300000.0,4721359700000.0,6343058500000.0,6032707300000.0,4927696400000.0,6023146000000.0,6170326600000.0,7011982400000.0,5650263000000.0,6987652000000.0
2055.0,7324270300000.0,6392517000000.0,6249002000000.0,6846321000000.0,5735807000000.0,4662414000000.0,6249893000000.0,5946984000000.0,4858619400000.0,5947638000000.0,6079654700000.0,7004942000000.0,5543362000000.0,6961714700000.0
2056.0,7302712700000.0,6306882700000.0,6171224700000.0,6813340700000.0,5660318600000.0,4625006600000.0,6191032000000.0,5865873600000.0,4785980300000.0,5888889300000.0,5990598000000.0,6953916400000.0,5475226600000.0,6944010500000.0
2057.0,7292102000000.0,6248375000000.0,6150799000000.0,6788193000000.0,5574364000000.0,4575054500000.0,6147351000000.0,5795006600000.0,4649664400000.0,5830436500000.0,5960247000000.0,6894433300000.0,5370485000000.0,6871235700000.0
2058.0,7235067400000.0,6171045400000.0,6112973000000.0,6748237700000.0,5473036000000.0,4478089000000.0,6093328000000.0,5746081700000.0,4501068600000.0,5780128000000.0,5880282000000.0,6860050500000.0,5282466000000.0,6826953300000.0
2059.0,7156760300000.0,6073787000000.0,6047516000000.0,6717581600000.0,5394931000000.0,4405174000000.0,6057661000000.0,5707987400000.0,4389556200000.0,5706864000000.0,5872285000000.0,6812578300000.0,5222280700000.0,6808283000000.0
2060.0,7099482400000.0,6000319000000.0,5976171000000.0,6704351000000.0,5278542600000.0,4337755500000.0,6003298000000.0,5652153400000.0,4273200200000.0,5649132000000.0,5801454000000.0,6799858600000.0,5116949000000.0,6791562000000.0
2061.0,7110971000000.0,5958341000000.0,5890810000000.0,6704986600000.0,5231626700000.0,4275102300000.0,5962457000000.0,5604965400000.0,4171267000000.0,5598784000000.0,5717718700000.0,6758002000000.0,5013123000000.0,6740037300000.0
2062.0,7068444000000.0,5874394000000.0,5821533500000.0,6699523000000.0,5127410000000.0,4216532800000.0,5947310000000.0,5560094000000.0,4093707000000.0,5542574000000.0,5652656700000.0,6725126000000.0,4943817700000.0,6682550000000.0
2063.0,7058040600000.0,5809638000000.0,5778954500000.0,6683571000000.0,5066052300000.0,4163080000000.0,5903659000000.0,5436249000000.0,3975584700000.0,5511742000000.0,5573571000000.0,6679138700000.0,4890838000000.0,6637918000000.0
2064.0,7025688300000.0,5762908000000.0,5689766300000.0,6613564000000.0,5005525000000.0,4130179400000.0,5863617600000.0,5356957700000.0,3885568400000.0,5433621000000.0,5511296600000.0,6638416000000.0,4843580000000.0,6609765400000.0
2065.0,6982258400000.0,5684278600000.0,5638431000000.0,6565430000000.0,4909272000000.0,4032915800000.0,5817295700000.0,5277160600000.0,3786136400000.0,5376624300000.0,5446396500000.0,6628025300000.0,4778053600000.0,6570967600000.0
2066.0,6956927000000.0,5622149400000.0,5593736000000.0,6552378000000.0,4813942700000.0,3970805800000.0,5747017500000.0,5193002400000.0,3671934400000.0,5304517000000.0,5403258000000.0,6600000500000.0,4653597000000.0,6545731500000.0
2067.0,6948561000000.0,5553781000000.0,5509525500000.0,6531636000000.0,4723582000000.0,3919391500000.0,5639256400000.0,5107223000000.0,3568869300000.0,5247498000000.0,5356965000000.0,6599131000000.0,4550579700000.0,6540481300000.0
2068.0,6915958000000.0,5501885000000.0,5435952000000.0,6527158000000.0,4631318000000.0,3845930600000.0,5574102600000.0,5065249700000.0,3499119600000.0,5206239600000.0,5281577000000.0,6581700000000.0,4483818000000.0,6510040600000.0
2069.0,6865573400000.0,5442740700000.0,5366164000000.0,6448805300000.0,4531852700000.0,3755587400000.0,5500131300000.0,5007166000000.0,3416601700000.0,5125846000000.0,5242064700000.0,6549103000000.0,4384372000000.0,6492722000000.0
2070.0,6836337500000.0,5358870000000.0,5315035000000.0,6447765000000.0,4429985000000.0,3710318300000.0,5447984600000.0,4951051300000.0,3335798400000.0,5043246300000.0,5187514000000.0,6512478500000.0,4341071600000.0,6466114000000.0
2071.0,6798241000000.0,5289074000000.0,5260195000000.0,6386811400000.0,4343300400000.0,3623973300000.0,5418419000000.0,4882232000000.0,3245406200000.0,4963682500000.0,5149343400000.0,6492538300000.0,4254078900000.0,6442156300000.0
2072.0,6750012000000.0,5214111300000.0,5154437300000.0,6372894700000.0,4247504000000.0,3515119800000.0,5351038000000.0,4836619700000.0,3193497200000.0,4916743000000.0,5114833000000.0,6453220300000.0,4193154000000.0,6400533000000.0
2073.0,6702850000000.0,5152733000000.0,5052783000000.0,6343621600000.0,4153035700000.0,3416161300000.0,5274010600000.0,4765078500000.0,3096612000000.0,4848139400000.0,5052593300000.0,6440502000000.0,4123155000000.0,6368055000000.0
2074.0,6639987000000.0,5084077000000.0,4957142500000.0,6269047400000.0,4065715000000.0,3360431800000.0,5227575000000.0,4687885000000.0,3021053600000.0,4796052400000.0,5027536000000.0,6411124000000.0,4053049300000.0,6308742300000.0
2075.0,6643314000000.0,5016059400000.0,4895411300000.0,6205323300000.0,3979282500000.0,3310619200000.0,5179260300000.0,4638853600000.0,2905766400000.0,4751101000000.0,4985963000000.0,6375465000000.0,3953943000000.0,6284703000000.0
2076.0,6610820300000.0,4975056000000.0,4826096700000.0,6184749000000.0,3888726000000.0,3249309500000.0,5086980300000.0,4596640500000.0,2855935000000.0,4688032000000.0,4929979700000.0,6357009000000.0,3869188800000.0,6215106600000.0
2077.0,6545761000000.0,4909471000000.0,4738510000000.0,6108180000000.0,3812453000000.0,3160001700000.0,5033566400000.0,4536313000000.0,2798996700000.0,4614171700000.0,4866449600000.0,6331772700000.0,3795890000000.0,6196687300000.0
2078.0,6538350000000.0,4848866000000.0,4657053000000.0,6047284000000.0,3755899400000.0,3097569000000.0,4982969000000.0,4507690000000.0,2702420200000.0,4556425500000.0,4818094000000.0,6293110700000.0,3743188800000.0,6179312000000.0
2079.0,6475990700000.0,4790458000000.0,4573832400000.0,6028576000000.0,3683810000000.0,3042031400000.0,4929346300000.0,4414767000000.0,2621409000000.0,4450229000000.0,4742481700000.0,6253710400000.0,3670365200000.0,6162739000000.0
2080.0,6472896300000.0,4719028000000.0,4496407000000.0,5954447000000.0,3595779000000.0,2980904700000.0,4841706400000.0,4340377000000.0,2549816800000.0,4359754000000.0,4730762000000.0,6199704600000.0,3631474500000.0,6105631000000.0
2081.0,6421211500000.0,4667243000000.0,4426801000000.0,5931150000000.0,3523359800000.0,2905855000000.0,4778066700000.0,4312111800000.0,2463209400000.0,4295761000000.0,4697855000000.0,6159444500000.0,3558611000000.0,6065850000000.0
2082.0,6376078700000.0,4609108600000.0,4340872000000.0,5872388400000.0,3463724100000.0,2831014000000.0,4721474000000.0,4293540200000.0,2362293600000.0,4225427300000.0,4636010300000.0,6136547000000.0,3506320000000.0,6040181500000.0
2083.0,6359103000000.0,4555772000000.0,4302873300000.0,5812245000000.0,3389382000000.0,2761936900000.0,4654806000000.0,4257687500000.0,2296014700000.0,4159943000000.0,4582326000000.0,6099719700000.0,3436511500000.0,5986352400000.0
2084.0,6378368000000.0,4509380000000.0,4229647800000.0,5768744000000.0,3322140200000.0,2697292000000.0,4569373000000.0,4193281400000.0,2214981000000.0,4118901000000.0,4524929000000.0,6070302000000.0,3372584300000.0,5945039500000.0
2085.0,6358949000000.0,4441907000000.0,4165037200000.0,5726291400000.0,3254998300000.0,2676913600000.0,4504410000000.0,4137876500000.0,2162828900000.0,4061534400000.0,4487308000000.0,6014226000000.0,3300801600000.0,5913673500000.0
2086.0,6344184700000.0,4387310100000.0,4083060000000.0,5676524400000.0,3188629400000.0,2598938300000.0,4468980600000.0,4087393600000.0,2106636000000.0,4015667500000.0,4459164300000.0,5976827600000.0,3241604800000.0,5844812400000.0
2087.0,6334715000000.0,4325534000000.0,3988901600000.0,5656977000000.0,3095700700000.0,2549206200000.0,4419294000000.0,3983083300000.0,2036586900000.0,3967391000000.0,4395414000000.0,5975119000000.0,3169157600000.0,5807192700000.0
2088.0,6326960000000.0,4271732200000.0,3938558400000.0,5592074700000.0,3040143700000.0,2481308300000.0,4348213000000.0,3930493800000.0,1988836300000.0,3902934400000.0,4351703400000.0,5916579000000.0,3115181000000.0,5766854000000.0
2089.0,6310162600000.0,4202782300000.0,3877441400000.0,5568742000000.0,2959270700000.0,2416592000000.0,4262101300000.0,3856844000000.0,1919941300000.0,3845759400000.0,4300652200000.0,5830751600000.0,3065350700000.0,5727310000000.0
2090.0,6242930500000.0,4160607200000.0,3773176500000.0,5532162700000.0,2866944700000.0,2377757500000.0,4220521300000.0,3799483700000.0,1872815200000.0,3785391600000.0,4272539800000.0,5781551000000.0,3033026800000.0,5691630700000.0
2091.0,6178998300000.0,4119523800000.0,3693136600000.0,5452288500000.0,2799627100000.0,2337609600000.0,4161316000000.0,3753388300000.0,1829979300000.0,3737298000000.0,4249179000000.0,5754828400000.0,2963605800000.0,5655420000000.0
2092.0,6162940400000.0,4055287700000.0,3640276800000.0,5418452000000.0,2750839500000.0,2295563300000.0,4108387000000.0,3694090800000.0,1777258700000.0,3658811700000.0,4238963600000.0,5731167000000.0,2876010400000.0,5596899700000.0
2093.0,6141882400000.0,4010588200000.0,3559318000000.0,5338362000000.0,2697186500000.0,2245914300000.0,4071297400000.0,3674309400000.0,1746463100000.0,3600121000000.0,4169247800000.0,5712749000000.0,2796865700000.0,5548802000000.0
2094.0,6125077000000.0,3973220400000.0,3519469300000.0,5276881600000.0,2642339000000.0,2169579600000.0,4030655600000.0,3642077500000.0,1699297100000.0,3528418100000.0,4140648400000.0,5687799700000.0,2743363700000.0,5510821000000.0
2095.0,6048355700000.0,3910650600000.0,3468674200000.0,5215915000000.0,2557869000000.0,2117520200000.0,3956460500000.0,3585456500000.0,1644495500000.0,3463223000000.0,4151761700000.0,5672110400000.0,2692247500000.0,5464536400000.0
2096.0,6028779000000.0,3842629200000.0,3411698300000.0,5151301600000.0,2511120400000.0,2082701000000.0,3924378800000.0,3554804800000.0,1595695800000.0,3416660000000.0,4105633800000.0,5658761500000.0,2638737300000.0,5421285000000.0
2097.0,5997734700000.0,3806742200000.0,3345922400000.0,5098607000000.0,2446204300000.0,2038882800000.0,3845862000000.0,3515547400000.0,1553031800000.0,3386886600000.0,4052204000000.0,5624893000000.0,2582482800000.0,5400485700000.0
2098.0,5975673000000.0,3772215000000.0,3276146200000.0,5046539000000.0,2401554400000.0,2006787800000.0,3772163000000.0,3450943600000.0,1499113200000.0,3344207700000.0,4015095000000.0,5574568000000.0,2542570300000.0,5350961400000.0
2099.0,5933057000000.0,3731248000000.0,3227681600000.0,4991850400000.0,2347263600000.0,1957472500000.0,3711603300000.0,3410667200000.0,1435755100000.0,3276296700000.0,3978151600000.0,5543779400000.0,2491505000000.0,5307585000000.0
2100.0,5896869000000.0,3704630000000.0,3182131200000.0,4958660000000.0,2286440400000.0,1913079000000.0,3674751600000.0,3364984200000.0,1387594500000.0,3226832500000.0,3960957800000.0,5524891400000.0,2435993000000.0,5285352000000.0
