time,IPSL-CM6A-LR,CNRM-ESM2-1,UKESM1-0-LL,CNRM-CM6-1,IITM-ESM,MPI-ESM1-2-HR,CANESM5,GFDL-ESM4,KACE-1-0-G,MRI-ESM2-0,MIROC6,CESM2-WACCM,TAIESM1,EC-EARTH3
2029.0,7735825400000.0,7741752500000.0,7719283000000.0,7876188000000.0,7607464000000.0,7944221000000.0,7496297000000.0,7742764000000.0,7676536000000.0,7738716300000.0,7727105000000.0,7841395000000.0,7550567700000.0,7471023000000.0
2030.0,7691296600000.0,7718019000000.0,7669794500000.0,7881248700000.0,7549542000000.0,7904359400000.0,7458278000000.0,7730038000000.0,7628739600000.0,7707560000000.0,7711294500000.0,7816394300000.0,7457293000000.0,7374832000000.0
2031.0,7660152300000.0,7664366000000.0,7572633000000.0,7830581500000.0,7461919500000.0,7864112400000.0,7410406700000.0,7688046000000.0,7580675500000.0,7711528300000.0,7641553700000.0,7807892500000.0,7340672000000.0,7280232000000.0
2032.0,7585641000000.0,7609481000000.0,7546051000000.0,7809232500000.0,7417495600000.0,7825088600000.0,7370882700000.0,7636147000000.0,7507006000000.0,7669922000000.0,7583815400000.0,7814220000000.0,7222917600000.0,7181077300000.0
2033.0,7567709300000.0,7544878700000.0,7427964500000.0,7746397700000.0,7349060000000.0,7792881000000.0,7253291700000.0,7629588400000.0,7443375000000.0,7630003000000.0,7541381000000.0,7741236000000.0,7136419500000.0,7057893000000.0
2034.0,7512199300000.0,7504646400000.0,7370206300000.0,7707852000000.0,7255518300000.0,7766341000000.0,7179117000000.0,7597733000000.0,7374224000000.0,7570867600000.0,7442670000000.0,7679812000000.0,6985623000000.0,6941852000000.0
2035.0,7474333600000.0,7444336500000.0,7284687600000.0,7663543400000.0,7166894300000.0,7724692700000.0,7128470000000.0,7565461700000.0,7327915000000.0,7525685000000.0,7358441300000.0,7613328700000.0,6869096600000.0,6834449000000.0
2036.0,7436353700000.0,7380456700000.0,7212554500000.0,7663769000000.0,7099474500000.0,7697753000000.0,7034801000000.0,7528892000000.0,7290061000000.0,7507017700000.0,7307454300000.0,7518428300000.0,6767125000000.0,6756031300000.0
2037.0,7410454000000.0,7318583000000.0,7123018700000.0,7635882500000.0,7023713300000.0,7657303000000.0,6967028000000.0,7510896000000.0,7233414400000.0,7454546000000.0,7261128000000.0,7489733500000.0,6621415600000.0,6679517700000.0
2038.0,7353266600000.0,7268939600000.0,7047646000000.0,7602833000000.0,6984263300000.0,7604887600000.0,6868497300000.0,7482457000000.0,7165994000000.0,7395845600000.0,7207318500000.0,7426095400000.0,6473506000000.0,6618380000000.0
2039.0,7342665500000.0,7196376000000.0,7002815700000.0,7567893300000.0,6923487300000.0,7567348000000.0,6784812000000.0,7461779000000.0,7109841000000.0,7348526500000.0,7154500000000.0,7342492500000.0,6428088600000.0,6572826700000.0
2040.0,7311581500000.0,7162732500000.0,6888174000000.0,7567777500000.0,6853263600000.0,7529946000000.0,6721037000000.0,7411201500000.0,7043285000000.0,7332077500000.0,7088650600000.0,7227051000000.0,6335848500000.0,6471606000000.0
2041.0,7261007600000.0,7060606000000.0,6813904000000.0,7538647500000.0,6778507000000.0,7474405400000.0,6649139000000.0,7364399000000.0,6980934000000.0,7276622500000.0,7057547700000.0,7165513000000.0,6171475000000.0,6383783000000.0
2042.0,7197877600000.0,6977429000000.0,6712288300000.0,7511404400000.0,6708784500000.0,7437516000000.0,6597838000000.0,7311695000000.0,6883546000000.0,7256528000000.0,6999927000000.0,7046980700000.0,6027128000000.0,6243755000000.0
2043.0,7141318000000.0,6875231300000.0,6624534000000.0,7506906000000.0,6632745000000.0,7418948000000.0,6499274300000.0,7289803600000.0,6792121000000.0,7193358000000.0,6948171000000.0,6965883300000.0,5948888000000.0,6142247000000.0
2044.0,7074227000000.0,6836560300000.0,6539063600000.0,7472228000000.0,6559233500000.0,7410986500000.0,6375737000000.0,7242267000000.0,6686076600000.0,7097507000000.0,6875102300000.0,6810812500000.0,5845086000000.0,6066762400000.0
2045.0,7007436300000.0,6773260400000.0,6418401300000.0,7452509000000.0,6462018000000.0,7390599000000.0,6305818000000.0,7187070500000.0,6644451000000.0,7033120000000.0,6817197300000.0,6720079000000.0,5738725400000.0,5970033000000.0
2046.0,6938206000000.0,6703821000000.0,6324673300000.0,7445802400000.0,6391624400000.0,7347808000000.0,6224706300000.0,7138444300000.0,6555336000000.0,6885963000000.0,6737470000000.0,6626369000000.0,5619994000000.0,5779181500000.0
2047.0,6872265000000.0,6613854300000.0,6213887600000.0,7404986000000.0,6302412000000.0,7338970300000.0,6115351000000.0,7086995400000.0,6454393000000.0,6796870000000.0,6668599000000.0,6568249700000.0,5451153400000.0,5608171000000.0
2048.0,6780324700000.0,6554004000000.0,6048389300000.0,7388363500000.0,6205986000000.0,7269003600000.0,6004423500000.0,7009529000000.0,6366662500000.0,6658772700000.0,6571162000000.0,6529184000000.0,5325250400000.0,5452624600000.0
2049.0,6680082000000.0,6515336000000.0,5926562600000.0,7321409300000.0,6100710000000.0,7254440000000.0,5886407000000.0,6979149400000.0,6296373300000.0,6554415300000.0,6504532000000.0,6443836000000.0,5200051000000.0,5331224000000.0
2050.0,6561999000000.0,6457802600000.0,5840004000000.0,7271483400000.0,5994728400000.0,7201839600000.0,5780749700000.0,6931125600000.0,6223483600000.0,6442593600000.0,6435192700000.0,6332246700000.0,5039960600000.0,5198024500000.0
2051.0,6465405300000.0,6329179000000.0,5730437000000.0,7212747500000.0,5909195000000.0,7173810700000.0,5658672000000.0,6904604500000.0,6154464000000.0,6331113700000.0,6374626400000.0,6215626000000.0,4945870000000.0,5083307700000.0
2052.0,6402375400000.0,6266200500000.0,5623588600000.0,7198529000000.0,5808472500000.0,7160619000000.0,5523047400000.0,6840842700000.0,6092043600000.0,6288164000000.0,6328011000000.0,6163829000000.0,4841897700000.0,4934083000000.0
2053.0,6297960000000.0,6210498600000.0,5555642000000.0,7183387300000.0,5723712400000.0,7127605700000.0,5419113000000.0,6791778300000.0,5983152000000.0,6208501600000.0,6259463400000.0,6057992000000.0,4689171000000.0,4827863000000.0
2054.0,6209370000000.0,6153063400000.0,5444175700000.0,7080970000000.0,5628516000000.0,7066631500000.0,5325954000000.0,6735295700000.0,5878574000000.0,6080487000000.0,6185762000000.0,5972654300000.0,4520750000000.0,4713334000000.0
2055.0,6121222300000.0,6089973000000.0,5320696400000.0,7038131000000.0,5514074000000.0,7036745500000.0,5251559000000.0,6670312300000.0,5803218600000.0,5943185000000.0,6098177000000.0,5885959000000.0,4369213300000.0,4577158500000.0
2056.0,5983492400000.0,6056325400000.0,5200376500000.0,6978216700000.0,5431446000000.0,7010392700000.0,5169149400000.0,6602243000000.0,5721773000000.0,5861800400000.0,5973871700000.0,5801455000000.0,4231662000000.0,4471112000000.0
2057.0,5857820500000.0,6040264000000.0,5094955000000.0,6901066000000.0,5342465000000.0,6990961600000.0,5063577000000.0,6538687000000.0,5582969000000.0,5771793000000.0,5876905700000.0,5693098000000.0,4087056000000.0,4355456500000.0
2058.0,5776903500000.0,5910167600000.0,4993157400000.0,6857250300000.0,5254832000000.0,6942498000000.0,4953903000000.0,6496659000000.0,5498856000000.0,5702857000000.0,5787500000000.0,5608860300000.0,3992886200000.0,4241913300000.0
2059.0,5647927000000.0,5818440000000.0,4851581300000.0,6803014000000.0,5161450000000.0,6897084000000.0,4868081700000.0,6462508000000.0,5411235700000.0,5605987000000.0,5698328000000.0,5486689600000.0,3856866000000.0,4102389200000.0
2060.0,5537390000000.0,5702634000000.0,4729154000000.0,6761174000000.0,5088391000000.0,6859941000000.0,4762179700000.0,6429298700000.0,5340346000000.0,5543219000000.0,5603503000000.0,5400214000000.0,3768441000000.0,3978928600000.0
2061.0,5422818000000.0,5628126300000.0,4624964600000.0,6639163000000.0,5012403500000.0,6800438000000.0,4638600000000.0,6402504000000.0,5221721300000.0,5433899000000.0,5529393400000.0,5280690000000.0,3656936000000.0,3866045000000.0
2062.0,5263412000000.0,5581473600000.0,4520935000000.0,6597154000000.0,4928743000000.0,6743158400000.0,4504085300000.0,6346107000000.0,5130022300000.0,5311415000000.0,5461689000000.0,5205377700000.0,3518302500000.0,3766248300000.0
2063.0,5100811600000.0,5523066300000.0,4427759000000.0,6548882500000.0,4837723000000.0,6688084600000.0,4344300200000.0,6298283300000.0,5046166600000.0,5273034400000.0,5388169000000.0,5096564000000.0,3418095000000.0,3669052600000.0
2064.0,4972516700000.0,5474276600000.0,4287535500000.0,6514732400000.0,4766345000000.0,6655393000000.0,4224268000000.0,6276821000000.0,4982573000000.0,5220744000000.0,5300761000000.0,5008655000000.0,3295980800000.0,3530504800000.0
2065.0,4835278600000.0,5387469000000.0,4169154700000.0,6428722500000.0,4683554400000.0,6591258600000.0,4115437200000.0,6201880300000.0,4860475000000.0,5181716600000.0,5199278000000.0,4934793700000.0,3170928400000.0,3419125300000.0
2066.0,4654116000000.0,5321488000000.0,4066600300000.0,6361071000000.0,4582544000000.0,6548084500000.0,3991426600000.0,6132507000000.0,4733348600000.0,5115954600000.0,5066879000000.0,4842357500000.0,3067485400000.0,3302445800000.0
2067.0,4502948700000.0,5244459000000.0,3959600000000.0,6271908000000.0,4499048000000.0,6484847000000.0,3886855000000.0,6069089000000.0,4605824500000.0,5016148000000.0,4966364000000.0,4743919300000.0,2980367300000.0,3205956400000.0
2068.0,4378307900000.0,5155237400000.0,3844127300000.0,6171716000000.0,4439643500000.0,6433251000000.0,3758447100000.0,6008774000000.0,4478562500000.0,4931312000000.0,4856251000000.0,4661567000000.0,2879235300000.0,3087910800000.0
2069.0,4272478200000.0,5041676600000.0,3727484800000.0,6056279000000.0,4366088500000.0,6361144400000.0,3623584800000.0,5950450000000.0,4381260600000.0,4839735600000.0,4757023000000.0,4538942000000.0,2758709300000.0,2960494700000.0
2070.0,4154644800000.0,4915168000000.0,3631390700000.0,6000470400000.0,4293455500000.0,6325305600000.0,3543517400000.0,5881457500000.0,4290696200000.0,4721688000000.0,4662823000000.0,4434554000000.0,2659921200000.0,2829849500000.0
2071.0,4021895600000.0,4817707600000.0,3500978200000.0,5913183000000.0,4210110000000.0,6286062600000.0,3447265000000.0,5795800400000.0,4177997600000.0,4642161300000.0,4571030600000.0,4399341500000.0,2547708600000.0,2723339800000.0
2072.0,3839222600000.0,4753302000000.0,3385875800000.0,5842662300000.0,4133651500000.0,6237737500000.0,3312096400000.0,5732593300000.0,4073929600000.0,4563530700000.0,4471245000000.0,4317695000000.0,2429423700000.0,2631122600000.0
2073.0,3691501000000.0,4665847000000.0,3273437000000.0,5784402000000.0,4058718700000.0,6181902000000.0,3174033500000.0,5666736400000.0,3981965800000.0,4493824500000.0,4339268000000.0,4205526000000.0,2337439200000.0,2540197600000.0
2074.0,3550411000000.0,4585413400000.0,3158445000000.0,5712865000000.0,3960862700000.0,6161143700000.0,3019168500000.0,5612557600000.0,3881291700000.0,4422025000000.0,4196811400000.0,4055200200000.0,2237642800000.0,2432522000000.0
2075.0,3421091700000.0,4538732400000.0,3025364300000.0,5619673700000.0,3868173500000.0,6106100300000.0,2902629800000.0,5499500600000.0,3776118500000.0,4338025200000.0,4110090000000.0,3954357600000.0,2127072300000.0,2321914000000.0
2076.0,3312203900000.0,4441224000000.0,2906767000000.0,5459237400000.0,3775859500000.0,6042383000000.0,2726645700000.0,5445452300000.0,3676574800000.0,4272297300000.0,3991271600000.0,3833655200000.0,2038658400000.0,2222311000000.0
2077.0,3173103400000.0,4373379500000.0,2768645000000.0,5343292700000.0,3674614500000.0,5988299600000.0,2599550200000.0,5367814000000.0,3551767000000.0,4182414000000.0,3873950700000.0,3726343000000.0,1951362700000.0,2133535500000.0
2078.0,3001740200000.0,4284201600000.0,2641773700000.0,5263374400000.0,3592781300000.0,5951777000000.0,2509120700000.0,5307694000000.0,3452464000000.0,4111869400000.0,3757903200000.0,3614072600000.0,1861794300000.0,2020808000000.0
2079.0,2882490900000.0,4187958500000.0,2492941700000.0,5170887400000.0,3497222200000.0,5889536000000.0,2385602400000.0,5239011000000.0,3357603800000.0,3998732300000.0,3636932600000.0,3527212000000.0,1769279300000.0,1951060300000.0
2080.0,2735144700000.0,4077439700000.0,2384503000000.0,5112940500000.0,3423386700000.0,5866689400000.0,2304469600000.0,5185414000000.0,3268715000000.0,3905623200000.0,3496253300000.0,3402746000000.0,1691902500000.0,1855317300000.0
2081.0,2605892200000.0,3961230700000.0,2275640600000.0,5002854700000.0,3345024800000.0,5804887400000.0,2211823500000.0,5131343000000.0,3164439800000.0,3781240000000.0,3382548600000.0,3314682200000.0,1617369900000.0,1769441600000.0
2082.0,2482656200000.0,3872392000000.0,2181987200000.0,4915036000000.0,3272295300000.0,5767274000000.0,2064723500000.0,5073395000000.0,3049655400000.0,3694208700000.0,3266267000000.0,3164035600000.0,1535868500000.0,1694527300000.0
2083.0,2386520200000.0,3785064200000.0,2071383600000.0,4795452600000.0,3179312300000.0,5724465300000.0,1966658800000.0,5037363300000.0,2927434000000.0,3582804000000.0,3153570000000.0,3038998000000.0,1450501700000.0,1616664700000.0
2084.0,2276859800000.0,3698977700000.0,1945203100000.0,4680015000000.0,3087621700000.0,5695607400000.0,1863656000000.0,4929911500000.0,2808038800000.0,3476798600000.0,3052237000000.0,2917374600000.0,1365091200000.0,1517020800000.0
2085.0,2175480400000.0,3596950000000.0,1834986200000.0,4582152000000.0,3023370500000.0,5665368000000.0,1779410700000.0,4868408000000.0,2714136200000.0,3403346300000.0,2957225800000.0,2857956300000.0,1302286400000.0,1435038300000.0
2086.0,2065359800000.0,3475148400000.0,1718437500000.0,4487288700000.0,2941689300000.0,5623952400000.0,1675787500000.0,4801350000000.0,2640788600000.0,3332981000000.0,2875770800000.0,2744067600000.0,1223398300000.0,1354229000000.0
2087.0,1945458800000.0,3368577700000.0,1618215000000.0,4355170200000.0,2868263500000.0,5602533700000.0,1576099300000.0,4734788000000.0,2535338500000.0,3268755000000.0,2766695300000.0,2649287000000.0,1135001900000.0,1253828700000.0
2088.0,1844567500000.0,3263710600000.0,1519091800000.0,4262902400000.0,2797479000000.0,5543195300000.0,1482212100000.0,4651933500000.0,2468475300000.0,3176284800000.0,2670940000000.0,2518672000000.0,1065864860000.0,1178134900000.0
2089.0,1746369800000.0,3160967200000.0,1421025300000.0,4156711800000.0,2719809000000.0,5489571700000.0,1389047200000.0,4594055000000.0,2390298200000.0,3094537300000.0,2569839000000.0,2428043000000.0,982516240000.0,1104183000000.0
2090.0,1650491800000.0,3049588500000.0,1317096500000.0,4019575800000.0,2651226600000.0,5447320300000.0,1293960500000.0,4508926600000.0,2320956000000.0,3014683000000.0,2470966700000.0,2322330000000.0,929214800000.0,1033620900000.0
2091.0,1540072100000.0,2958175000000.0,1224668700000.0,3920467000000.0,2588560300000.0,5404795300000.0,1194675900000.0,4444773000000.0,2251153700000.0,2920543700000.0,2369601400000.0,2229876300000.0,850235560000.0,970137100000.0
2092.0,1440475600000.0,2855910200000.0,1131263000000.0,3792666400000.0,2515567400000.0,5346268000000.0,1111520000000.0,4382148500000.0,2154059900000.0,2834087000000.0,2259006800000.0,2107133100000.0,782391050000.0,903505050000.0
2093.0,1348350400000.0,2745554200000.0,1038921300000.0,3654541000000.0,2451355500000.0,5261840000000.0,1039461250000.0,4315553200000.0,2082266700000.0,2756240700000.0,2160335300000.0,2023827000000.0,733975200000.0,841447200000.0
2094.0,1256988100000.0,2658418800000.0,946310350000.0,3533799400000.0,2377957000000.0,5214248600000.0,958137300000.0,4265939800000.0,1988422800000.0,2689412400000.0,2069773000000.0,1897786000000.0,690662900000.0,774488260000.0
2095.0,1173363500000.0,2540173500000.0,863329900000.0,3403177300000.0,2320066000000.0,5142646600000.0,892588300000.0,4205957000000.0,1895763000000.0,2633365500000.0,2005108000000.0,1786764200000.0,637612500000.0,715571660000.0
2096.0,1091112700000.0,2440918500000.0,782258730000.0,3269673600000.0,2256445600000.0,5074367500000.0,817028400000.0,4148274700000.0,1813969000000.0,2565325200000.0,1910942300000.0,1655997900000.0,596823600000.0,649913500000.0
2097.0,998109600000.0,2344357500000.0,704090600000.0,3131474400000.0,2181234400000.0,5027676600000.0,740906570000.0,4058664100000.0,1735537000000.0,2493579000000.0,1820193500000.0,1572312600000.0,540709200000.0,599485250000.0
2098.0,913793100000.0,2256745500000.0,634639900000.0,2998186500000.0,2120577800000.0,4969074000000.0,666784300000.0,3977338400000.0,1661394700000.0,2436153200000.0,1740092300000.0,1482091000000.0,495553050000.0,547382950000.0
2099.0,840704660000.0,2162948200000.0,570130200000.0,2891040400000.0,2056322200000.0,4917873000000.0,593883370000.0,3901942100000.0,1586348600000.0,2359423700000.0,1646698600000.0,1394023000000.0,451476700000.0,487485960000.0
2100.0,774330500000.0,2036682300000.0,516264460000.0,2756358200000.0,1995542900000.0,4849950000000.0,533151700000.0,3831781000000.0,1526088500000.0,2300863000000.0,1553550500000.0,1294990700000.0,405835600000.0,426622450000.0
