time,IPSL-CM6A-LR,MRI-ESM2-0
2000.0,8730158600000.0,8730158600000.0
2001.0,8700870000000.0,8700870000000.0
2002.0,8673776000000.0,8673776000000.0
2003.0,8654186600000.0,8654186600000.0
2004.0,8623512600000.0,8623512600000.0
2005.0,8606304400000.0,8606304400000.0
2006.0,8604380300000.0,8604380300000.0
2007.0,8577069000000.0,8577069000000.0
2008.0,8536403000000.0,8536403000000.0
2009.0,8500183300000.0,8500183300000.0
2010.0,8461535400000.0,8461535400000.0
2011.0,8418490300000.0,8418490300000.0
2012.0,8385485000000.0,8385485000000.0
2013.0,8359613300000.0,8359613300000.0
2014.0,8337136000000.0,8337136000000.0
2015.0,8297251000000.0,8297251000000.0
2016.0,8259731000000.0,8259731000000.0
2017.0,8220335700000.0,8220335700000.0
2018.0,8201715600000.0,8201715600000.0
2019.0,8175378000000.0,8175378000000.0
2020.0,8138347000000.0,8138347000000.0
2021.0,8102390300000.0,8103243000000.0
2022.0,8056164000000.0,8093531000000.0
2023.0,8049765400000.0,8047905700000.0
2024.0,8010771500000.0,7954621000000.0
2025.0,8012030300000.0,7880599000000.0
2026.0,8015455000000.0,7842880000000.0
2027.0,7976050500000.0,7756412000000.0
2028.0,7919750300000.0,7656291400000.0
2029.0,7873544300000.0,7582252500000.0
2030.0,7860905000000.0,7506803000000.0
2031.0,7844743600000.0,7482807700000.0
2032.0,7818601000000.0,7427662000000.0
2033.0,7760980000000.0,7376785000000.0
2034.0,7732659000000.0,7311781000000.0
2035.0,7712148000000.0,7230870000000.0
2036.0,7673631700000.0,7180611000000.0
2037.0,7635489000000.0,7097138300000.0
2038.0,7584162000000.0,7029391400000.0
2039.0,7564547000000.0,6956553000000.0
2040.0,7489827000000.0,6906837000000.0
2041.0,7440556400000.0,6841686000000.0
2042.0,7346749000000.0,6755775000000.0
2043.0,7285212400000.0,6696854400000.0
2044.0,7270081500000.0,6611939600000.0
2045.0,7243120000000.0,6542857300000.0
2046.0,7210202600000.0,6489495000000.0
2047.0,7158090000000.0,6438378000000.0
2048.0,7108194000000.0,6327919700000.0
2049.0,7045043500000.0,6243235700000.0
2050.0,7015299000000.0,6151393000000.0
2051.0,6943010000000.0,6076397000000.0
2052.0,6849123000000.0,6001526300000.0
2053.0,6779275000000.0,5968478000000.0
2054.0,6688736300000.0,5879010700000.0
2055.0,6599313700000.0,5819632000000.0
2056.0,6493030600000.0,5759386000000.0
2057.0,6413474600000.0,5710451600000.0
2058.0,6342518500000.0,5645811000000.0
2059.0,6237169600000.0,5557124600000.0
2060.0,6155148000000.0,5510182500000.0
2061.0,6059704000000.0,5415990500000.0
2062.0,5948743600000.0,5328221500000.0
2063.0,5836473600000.0,5272386000000.0
2064.0,5700159300000.0,5217276400000.0
2065.0,5592920000000.0,5160487600000.0
2066.0,5505009300000.0,5073144000000.0
2067.0,5379136000000.0,5017358000000.0
2068.0,5214857300000.0,4926633000000.0
2069.0,5089490600000.0,4874920000000.0
2070.0,4938688600000.0,4819610000000.0
2071.0,4823469000000.0,4776492000000.0
2072.0,4731087000000.0,4696727000000.0
2073.0,4632346600000.0,4633979000000.0
2074.0,4528789000000.0,4554683000000.0
2075.0,4423437000000.0,4498351700000.0
2076.0,4280061300000.0,4438750000000.0
2077.0,4140768000000.0,4399335000000.0
2078.0,4071256200000.0,4319481700000.0
2079.0,3948284200000.0,4237199000000.0
2080.0,3815531000000.0,4184180500000.0
2081.0,3689043700000.0,4115483900000.0
2082.0,3601024200000.0,4074281600000.0
2083.0,3459357000000.0,4037787800000.0
2084.0,3319369300000.0,3970044500000.0
2085.0,3180447100000.0,3934739500000.0
2086.0,3051411500000.0,3856118000000.0
2087.0,2925184700000.0,3757881000000.0
2088.0,2820953600000.0,3699515600000.0
2089.0,2727077700000.0,3605668300000.0
2090.0,2594324300000.0,3541591000000.0
2091.0,2503584000000.0,3480566400000.0
2092.0,2416593000000.0,3414180500000.0
2093.0,2349494000000.0,3347233400000.0
2094.0,2267934000000.0,3289202800000.0
2095.0,2161297000000.0,3218787000000.0
2096.0,2075635200000.0,3176289300000.0
2097.0,1998077200000.0,3110569800000.0
2098.0,1915019700000.0,3080846300000.0
2099.0,1832056900000.0,3029329500000.0
2100.0,1724121700000.0,2985030300000.0
