time,CCSM4,CESM1-CAM5
2000.0,135756220000.0,135756220000.0
2001.0,136164390000.0,136164390000.0
2002.0,136301126000.0,136301126000.0
2003.0,135762300000.0,135762300000.0
2004.0,135809900000.0,135809900000.0
2005.0,135577870000.0,135577870000.0
2006.0,135391230000.0,135391230000.0
2007.0,135219610000.0,135219610000.0
2008.0,135262460000.0,135262460000.0
2009.0,135167790000.0,135167790000.0
2010.0,135027606000.0,135027606000.0
2011.0,134893310000.0,134893310000.0
2012.0,135043740000.0,135043740000.0
2013.0,135577510000.0,135577510000.0
2014.0,134959600000.0,134959600000.0
2015.0,135629545000.0,135629545000.0
2016.0,134959030000.0,134959030000.0
2017.0,134652490000.0,134652490000.0
2018.0,134775750000.0,134775750000.0
2019.0,134728410000.0,134728410000.0
2020.0,134715810000.0,134715810000.0
2021.0,134954710000.0,134978240000.0
2022.0,134987380000.0,134862690000.0
2023.0,134341740000.0,134672245000.0
2024.0,134284710000.0,134741680000.0
2025.0,134067320000.0,134583220000.0
2026.0,134331790000.0,134205590000.0
2027.0,133724130000.0,134297120000.0
2028.0,133836900000.0,133892780000.0
2029.0,133754905000.0,133990170000.0
2030.0,133601790000.0,133544034000.0
2031.0,133500150000.0,133515650000.0
2032.0,133791450000.0,135219360000.0
2033.0,133166930000.0,133702476000.0
2034.0,132961894000.0,133222244000.0
2035.0,132858570000.0,133103895000.0
2036.0,132923840000.0,133370840000.0
2037.0,133000330000.0,132442170000.0
2038.0,132697350000.0,132494160000.0
2039.0,132586060000.0,132279350000.0
2040.0,132725400000.0,132274140000.0
2041.0,132611540000.0,132403390000.0
2042.0,132594270000.0,132018310000.0
2043.0,132155450000.0,132089995000.0
2044.0,132019800000.0,132264985000.0
2045.0,132044000000.0,131845510000.0
2046.0,131741290000.0,131646340000.0
2047.0,131873840000.0,131316376000.0
2048.0,131447310000.0,131365710000.0
2049.0,131176470000.0,131057400000.0
2050.0,131240290000.0,130732150000.0
2051.0,131060450000.0,130721210000.0
2052.0,130728870000.0,130216080000.0
2053.0,130788655000.0,130114290000.0
2054.0,130424680000.0,129714750000.0
2055.0,130144160000.0,129637710000.0
2056.0,129984940000.0,129288140000.0
2057.0,129824500000.0,129132724000.0
2058.0,129791754000.0,128751190000.0
2059.0,129604076000.0,128462190000.0
2060.0,129477950000.0,127925090000.0
2061.0,129199290000.0,127602060000.0
2062.0,129052705000.0,127474480000.0
2063.0,128647540000.0,126988894000.0
2064.0,128558420000.0,126929180000.0
2065.0,128468320000.0,127217040000.0
2066.0,128248730000.0,125979160000.0
2067.0,127924670000.0,125497850000.0
2068.0,127640100000.0,125054670000.0
2069.0,127377375000.0,124689450000.0
2070.0,126907140000.0,124390960000.0
2071.0,126789430000.0,123932310000.0
2072.0,126675720000.0,123530470000.0
2073.0,126512910000.0,122911660000.0
2074.0,126075770000.0,122299100000.0
2075.0,125631185000.0,121997270000.0
2076.0,125355280000.0,121651240000.0
2077.0,125218870000.0,121023420000.0
2078.0,124852085000.0,120565850000.0
2079.0,124544110000.0,120019110000.0
2080.0,124364700000.0,119502160000.0
2081.0,124100310000.0,118996360000.0
2082.0,123834170000.0,118331290000.0
2083.0,123262680000.0,117738380000.0
2084.0,122787710000.0,117316070000.0
2085.0,122600660000.0,116686790000.0
2086.0,122069360000.0,116196820000.0
2087.0,122140200000.0,115519005000.0
2088.0,121521060000.0,114848290000.0
2089.0,121205160000.0,114405530000.0
2090.0,120612850000.0,113844110000.0
2091.0,119934050000.0,113145180000.0
2092.0,119284950000.0,112482000000.0
2093.0,118686220000.0,111832195000.0
2094.0,118201950000.0,110915770000.0
2095.0,117763940000.0,110391370000.0
2096.0,117130710000.0,109879470000.0
2097.0,116401775000.0,108934980000.0
2098.0,115802890000.0,108356280000.0
2099.0,115273670000.0,107470550000.0
2100.0,114656660000.0,106387325000.0
2101.0,113940914000.0,105256804000.0
2102.0,113424410000.0,104014260000.0
2103.0,112862320000.0,103233720000.0
2104.0,112205860000.0,102618300000.0
2105.0,111387664000.0,101809775000.0
2106.0,110896775000.0,100940190000.0
2107.0,110293290000.0,99692980000.0
2108.0,109654060000.0,98903250000.0
2109.0,108852716000.0,97930770000.0
2110.0,108324830000.0,97172636000.0
2111.0,107900870000.0,96255500000.0
2112.0,107481810000.0,94962870000.0
2113.0,106831650000.0,94288590000.0
2114.0,106343330000.0,93394846000.0
2115.0,105457240000.0,92560300000.0
2116.0,104661630000.0,91827310000.0
2117.0,103841100000.0,90577060000.0
2118.0,102671710000.0,89326260000.0
2119.0,102055430000.0,87998410000.0
2120.0,100854320000.0,87248290000.0
2121.0,100331010000.0,85945070000.0
2122.0,100079940000.0,84766770000.0
2123.0,99022720000.0,83589730000.0
2124.0,98192970000.0,82676070000.0
2125.0,97173190000.0,81330450000.0
2126.0,96106185000.0,80182420000.0
2127.0,95078320000.0,79704950000.0
2128.0,94458760000.0,78288630000.0
2129.0,93402810000.0,77205700000.0
2130.0,92526354000.0,76313260000.0
2131.0,91634720000.0,75152300000.0
2132.0,91110120000.0,74184180000.0
2133.0,90368750000.0,73479135000.0
2134.0,89761230000.0,72240050000.0
2135.0,88700780000.0,71381240000.0
2136.0,87471150000.0,70417514000.0
2137.0,86806905000.0,69138694000.0
2138.0,86322420000.0,68288310000.0
2139.0,85456700000.0,67314490000.0
2140.0,84871220000.0,66299590000.0
2141.0,83724400000.0,64687610000.0
2142.0,82421105000.0,63776653000.0
2143.0,81533970000.0,62908340000.0
2144.0,80682615000.0,61995192000.0
2145.0,79452350000.0,60981277000.0
2146.0,78145290000.0,59770110000.0
2147.0,77174870000.0,58505863000.0
2148.0,76552830000.0,57503430000.0
2149.0,75571220000.0,56576795000.0
2150.0,74543270000.0,55565955000.0
2151.0,73621850000.0,54357037000.0
2152.0,72821750000.0,53300050000.0
2153.0,71650025000.0,52262162000.0
2154.0,70915780000.0,51522806000.0
2155.0,69855570000.0,50336227000.0
2156.0,68640640000.0,49476964000.0
2157.0,67934224000.0,48598647000.0
2158.0,67389243000.0,47688820000.0
2159.0,66475430000.0,46771800000.0
2160.0,65816367000.0,45821040000.0
2161.0,65213256000.0,45040570000.0
2162.0,64298512000.0,44060610000.0
2163.0,63143145000.0,43243065000.0
2164.0,62558690000.0,42529583000.0
2165.0,61885120000.0,41748906000.0
2166.0,60943440000.0,40710783000.0
2167.0,60314296000.0,39809800000.0
2168.0,59206386000.0,38760110000.0
2169.0,58715630000.0,38022332000.0
2170.0,58186230000.0,37354550000.0
2171.0,57408475000.0,36461117000.0
2172.0,56675630000.0,35670127000.0
2173.0,55984340000.0,35079307000.0
2174.0,55283490000.0,34374980000.0
2175.0,54489670000.0,33603391000.0
2176.0,53550390000.0,32716564000.0
2177.0,52894073000.0,32093710000.0
2178.0,52193990000.0,31403930000.0
2179.0,51368050000.0,30875230000.0
2180.0,50869367000.0,30176360000.0
2181.0,50382990000.0,29679745000.0
2182.0,49600650000.0,29239656000.0
2183.0,49257406000.0,28446566000.0
2184.0,48592750000.0,27884384000.0
2185.0,48136270000.0,27329675000.0
2186.0,47845552000.0,26571151000.0
2187.0,47126350000.0,26116577000.0
2188.0,46674100000.0,25635105000.0
2189.0,46362080000.0,25002668000.0
2190.0,45809746000.0,24542054000.0
2191.0,45461697000.0,24149641000.0
2192.0,44852370000.0,23771523000.0
2193.0,44328874000.0,23136303000.0
2194.0,44025570000.0,22645354000.0
2195.0,43859706000.0,22322657000.0
2196.0,43328524000.0,21845300000.0
2197.0,42579493000.0,21408936000.0
2198.0,42109104000.0,21293100000.0
2199.0,41706856000.0,20963078000.0
2200.0,41226550000.0,20476602000.0
2201.0,40775344000.0,20241777000.0
2202.0,40511600000.0,19885048000.0
2203.0,39919190000.0,19551551000.0
2204.0,39642340000.0,19215258000.0
2205.0,38952390000.0,18910753000.0
2206.0,38702248000.0,18680398000.0
2207.0,38040044000.0,18356138000.0
2208.0,37679900000.0,18036457000.0
2209.0,37201010000.0,17677152000.0
2210.0,36985560000.0,17315700000.0
2211.0,36395170000.0,17042029000.0
2212.0,35948210000.0,16876090000.0
2213.0,35436704000.0,16606945000.0
2214.0,35075736000.0,16337742000.0
2215.0,34792477000.0,16095103000.0
2216.0,34564770000.0,15928928000.0
2217.0,34182468000.0,15729149000.0
2218.0,33634818000.0,15583612000.0
2219.0,33199196000.0,15315871000.0
2220.0,33028864000.0,15047284000.0
2221.0,32586640000.0,14880915000.0
2222.0,32060668000.0,14700187000.0
2223.0,31908682000.0,14533663000.0
2224.0,31684215000.0,14175409000.0
2225.0,31316498000.0,14039985000.0
2226.0,30984948000.0,13773449000.0
2227.0,30679010000.0,13677170000.0
2228.0,30216192000.0,13469032000.0
2229.0,29984264000.0,13278434000.0
2230.0,29734074000.0,13130356000.0
2231.0,29428673000.0,12984216000.0
2232.0,29116627000.0,12802275000.0
2233.0,28962456000.0,12675932000.0
2234.0,28752298000.0,12568803000.0
2235.0,28665037000.0,12472593000.0
2236.0,28392696000.0,12376894000.0
2237.0,28041167000.0,12232344000.0
2238.0,27775447000.0,12127710000.0
2239.0,27563717000.0,11899040000.0
2240.0,27252244000.0,11814525000.0
2241.0,26827295000.0,11654157000.0
2242.0,26610470000.0,11483633000.0
2243.0,26306208000.0,11382020000.0
2244.0,26047748000.0,11252438000.0
2245.0,25656836000.0,11173979000.0
2246.0,25472496000.0,11109800000.0
2247.0,25270432000.0,10943530000.0
2248.0,25024702000.0,10835984000.0
2249.0,24661934000.0,10634979000.0
2250.0,24371298000.0,10471321000.0
2251.0,24048470000.0,10379758000.0
2252.0,23820403000.0,10311047000.0
2253.0,23590185000.0,10231434000.0
2254.0,23372927000.0,10168569000.0
2255.0,23227552000.0,10092607000.0
2256.0,22912330000.0,10036258000.0
2257.0,22671874000.0,9886215000.0
2258.0,22468581000.0,9798987000.0
2259.0,22177997000.0,9736544000.0
2260.0,21934365000.0,9653432000.0
2261.0,21766195000.0,9545845000.0
2262.0,21518352000.0,9484583000.0
2263.0,21260425000.0,9390332000.0
2264.0,21212987000.0,9293042000.0
2265.0,21017518000.0,9199306000.0
2266.0,20894642000.0,9133074000.0
2267.0,20641900000.0,9080629000.0
2268.0,20462592000.0,8991845000.0
2269.0,20468193000.0,8936839000.0
2270.0,20238141000.0,8764000000.0
2271.0,20169232000.0,8726450000.0
2272.0,19864613000.0,8668905000.0
2273.0,19703738000.0,8577974000.0
2274.0,19656028000.0,8517009400.0
2275.0,19486618000.0,8422527500.0
2276.0,19224502000.0,8403732500.0
2277.0,19059747000.0,8304015000.0
2278.0,18881386000.0,8239983000.0
2279.0,18762619000.0,8162945000.0
2280.0,18573570000.0,8121634300.0
2281.0,18416302000.0,8065164300.0
2282.0,18232450000.0,8009660400.0
2283.0,18139951000.0,7961919000.0
2284.0,18044043000.0,7943760000.0
2285.0,17870838000.0,7859043300.0
2286.0,17765001000.0,7803501000.0
2287.0,17612059000.0,7763943000.0
2288.0,17450695000.0,7710220300.0
2289.0,17261849000.0,7651396600.0
2290.0,17136478000.0,7599894000.0
2291.0,17042210000.0,7505208000.0
2292.0,16879703000.0,7455841300.0
2293.0,16796240000.0,7395940400.0
2294.0,16723172000.0,7358270500.0
2295.0,16592348000.0,7329196000.0
2296.0,16504060000.0,7293833000.0
2297.0,16278815000.0,7349318000.0
2298.0,16193716000.0,7295746000.0
2299.0,16072010000.0,7270087700.0
2300.0,15961191000.0,7288792600.0
