time,CANESM5,CNRM-CM6-1,MPI-ESM1-2-HR,MIROC6,CESM2-WACCM,TAIESM1,EC-EARTH3,CNRM-ESM2-1,UKESM1-0-LL,IPSL-CM6A-LR,MRI-ESM2-0,GFDL-ESM4,KACE-1-0-G
2057.0,122448300000.0,271340900000.0,368258500000.0,370031430000.0,300645500000.0,251261200000.0,230981630000.0,312515300000.0,208018800000.0,241991100000.0,302227520000.0,335524900000.0,329393770000.0
2058.0,116073780000.0,261065640000.0,353197500000.0,368130750000.0,290714320000.0,248800800000.0,220389870000.0,309827400000.0,199243700000.0,228866440000.0,295266100000.0,329264200000.0,321064370000.0
2059.0,107589450000.0,250269600000.0,341809730000.0,366502380000.0,280173050000.0,247099470000.0,212550900000.0,296387300000.0,195749300000.0,220554950000.0,288046700000.0,313897350000.0,309044120000.0
2060.0,102490006000.0,240972350000.0,329440030000.0,367254630000.0,270481500000.0,241478040000.0,208360730000.0,288409120000.0,185844710000.0,211613100000.0,278085400000.0,306180460000.0,303411300000.0
2061.0,95995720000.0,237871380000.0,314473450000.0,356332930000.0,261901980000.0,234135160000.0,200567320000.0,275913300000.0,176700800000.0,204941200000.0,269412910000.0,286791830000.0,291427550000.0
2062.0,94247354000.0,228518170000.0,309575000000.0,351747870000.0,254418960000.0,222408840000.0,196934000000.0,268383290000.0,170409700000.0,200523890000.0,267621120000.0,276376350000.0,279959180000.0
2063.0,86693120000.0,217260150000.0,297629120000.0,345647100000.0,246568620000.0,211541360000.0,190648650000.0,255106800000.0,164564830000.0,197795950000.0,258113240000.0,267887530000.0,269754100000.0
2064.0,79849005000.0,209553420000.0,287190220000.0,338402100000.0,234222800000.0,208460550000.0,185576600000.0,251240040000.0,159026450000.0,191118640000.0,248999670000.0,256212470000.0,263390560000.0
2065.0,74848590000.0,203379360000.0,277637630000.0,329618600000.0,223122300000.0,200378710000.0,181062420000.0,241210470000.0,154077700000.0,182331690000.0,237789890000.0,249661060000.0,252999140000.0
2066.0,70751830000.0,195432300000.0,275686420000.0,320311820000.0,212298140000.0,196828950000.0,179487150000.0,237890930000.0,148200550000.0,172665650000.0,228211590000.0,239646570000.0,246617830000.0
2067.0,68131990000.0,186504270000.0,269339660000.0,315964260000.0,205747140000.0,186014350000.0,176897770000.0,232425080000.0,138594470000.0,165462470000.0,215800580000.0,233597060000.0,232877130000.0
2068.0,65370878000.0,180240040000.0,265363700000.0,311973480000.0,202398500000.0,180939440000.0,170989010000.0,220766220000.0,134149730000.0,157542880000.0,209153930000.0,229913070000.0,222333730000.0
2069.0,62545523000.0,174546630000.0,255448990000.0,300472270000.0,195706780000.0,173698170000.0,167242710000.0,216494180000.0,129405034000.0,154299960000.0,202788630000.0,224177600000.0,223044440000.0
2070.0,61341364000.0,172731660000.0,244706820000.0,297440700000.0,187273330000.0,165297520000.0,161012070000.0,211956510000.0,123453830000.0,152253090000.0,200271820000.0,219230200000.0,221611930000.0
2071.0,58618737000.0,166740480000.0,236913570000.0,293084040000.0,181434060000.0,159365220000.0,156948070000.0,209917210000.0,120987100000.0,148056210000.0,190784130000.0,210343350000.0,212475660000.0
2072.0,55178334000.0,165926810000.0,230934990000.0,285926820000.0,178049810000.0,152072490000.0,152031610000.0,207085860000.0,117015010000.0,144101870000.0,187096880000.0,203505200000.0,201464700000.0
2073.0,53824240000.0,160849720000.0,224555090000.0,281557000000.0,173259030000.0,147354760000.0,144226190000.0,206925370000.0,114022960000.0,138834510000.0,182619320000.0,196107880000.0,198971520000.0
2074.0,50676690000.0,157066380000.0,217427380000.0,275170530000.0,166214030000.0,144174280000.0,138260200000.0,206337160000.0,112832050000.0,134078235000.0,175148120000.0,187410810000.0,192725900000.0
2075.0,49796915000.0,152278320000.0,207744160000.0,271320330000.0,161931980000.0,138006200000.0,134662740000.0,205425950000.0,110314030000.0,128642140000.0,168783460000.0,180879700000.0,187265090000.0
2076.0,48774762000.0,147124620000.0,205774140000.0,266703210000.0,159968580000.0,133154530000.0,131598524000.0,201634800000.0,106993840000.0,124688930000.0,164590390000.0,174397370000.0,180877540000.0
2077.0,45796536000.0,141488640000.0,198904430000.0,260660820000.0,154943540000.0,128908026000.0,127179170000.0,192848150000.0,102425150000.0,119374630000.0,162398620000.0,169751530000.0,180919710000.0
2078.0,44357960000.0,137796760000.0,196434620000.0,251475210000.0,152957500000.0,125046230000.0,122861930000.0,194189120000.0,99615020000.0,113306120000.0,159924760000.0,161978840000.0,174085210000.0
2079.0,43719856000.0,132087910000.0,189135860000.0,246648270000.0,149676200000.0,119225770000.0,119685930000.0,185864670000.0,96532690000.0,105800790000.0,157817240000.0,154818540000.0,167468630000.0
2080.0,42663580000.0,129523450000.0,184682460000.0,237218600000.0,145396740000.0,114578400000.0,116291084000.0,183235170000.0,91957850000.0,99610100000.0,151723870000.0,149311290000.0,165602890000.0
2081.0,39146580000.0,124424360000.0,182164260000.0,227079240000.0,141464370000.0,107993790000.0,112266800000.0,175705980000.0,87693790000.0,96305095000.0,146185780000.0,144692800000.0,160025740000.0
2082.0,37164260000.0,121118300000.0,177341510000.0,223311920000.0,142610560000.0,102596630000.0,111442800000.0,172965180000.0,82284390000.0,91872110000.0,142479820000.0,138520050000.0,155640800000.0
2083.0,35515700000.0,115765264000.0,175951840000.0,216890230000.0,139362730000.0,99933770000.0,109257380000.0,168401550000.0,77231060000.0,85810190000.0,135786730000.0,132214110000.0,147921240000.0
2084.0,33764145000.0,112838345000.0,173391130000.0,210101320000.0,133816950000.0,97555464000.0,109756146000.0,161143690000.0,74018690000.0,82762060000.0,130258960000.0,129216135000.0,143412480000.0
2085.0,32931766000.0,109066445000.0,170714050000.0,204002510000.0,130065350000.0,94845500000.0,106702760000.0,154527970000.0,70544430000.0,78415360000.0,129394880000.0,123214820000.0,138637460000.0
2086.0,31968324000.0,105340190000.0,164555780000.0,198659950000.0,124788850000.0,94152750000.0,104913760000.0,147622230000.0,66302444000.0,74164010000.0,126403890000.0,122303800000.0,137096675000.0
2087.0,30567300000.0,103968070000.0,154586920000.0,195200810000.0,121138180000.0,93045730000.0,100537040000.0,140972410000.0,62605177000.0,69698130000.0,124301190000.0,118045480000.0,133057420000.0
2088.0,30174984000.0,100101550000.0,150842500000.0,191365190000.0,116384510000.0,87046100000.0,98148205000.0,137086460000.0,61019700000.0,67063075000.0,120486390000.0,114897306000.0,127707450000.0
2089.0,29554768000.0,92973015000.0,149619340000.0,188358500000.0,113402390000.0,84549870000.0,95458660000.0,129432440000.0,60079792000.0,63035613000.0,114865080000.0,111074780000.0,122965340000.0
2090.0,29143552000.0,87119950000.0,150283530000.0,184362340000.0,112038400000.0,82297420000.0,91338916000.0,124621865000.0,58376503000.0,60050514000.0,110484180000.0,107925470000.0,117830100000.0
2091.0,28809052000.0,84315455000.0,147832590000.0,186178810000.0,109188915000.0,80913470000.0,91569080000.0,118507150000.0,56607023000.0,54717587000.0,110043914000.0,108501060000.0,114232780000.0
2092.0,28116726000.0,80662510000.0,144243880000.0,183265920000.0,108227120000.0,79152490000.0,90758790000.0,113850290000.0,53436817000.0,50615816000.0,107775754000.0,106921206000.0,111299220000.0
2093.0,27658058000.0,76532800000.0,143004140000.0,181380420000.0,103291720000.0,77580050000.0,87776166000.0,110339200000.0,51203950000.0,49171034000.0,105626165000.0,105467500000.0,107714700000.0
2094.0,26017397000.0,75884050000.0,139901110000.0,176597860000.0,101126050000.0,72927750000.0,83651396000.0,105657950000.0,49898570000.0,47246914000.0,102599290000.0,104912310000.0,105754804000.0
2095.0,25666636000.0,74002870000.0,137425790000.0,172286840000.0,97948510000.0,69374940000.0,81572405000.0,103327690000.0,49501626000.0,46757280000.0,102486910000.0,101722090000.0,101360320000.0
2096.0,24572606000.0,70695985000.0,132961390000.0,168129020000.0,96009620000.0,66225410000.0,78298660000.0,98987770000.0,46859223000.0,45480645000.0,101404385000.0,99390900000.0,97442970000.0
2097.0,23648311000.0,67645534000.0,131422540000.0,164369800000.0,92939166000.0,62009328000.0,74880820000.0,97002600000.0,45750804000.0,44919476000.0,100285560000.0,96531460000.0,93204390000.0
2098.0,22587294000.0,62581604000.0,128511920000.0,161485680000.0,89271870000.0,60184044000.0,70583886000.0,89878180000.0,45712820000.0,42896590000.0,97838540000.0,93371990000.0,91557904000.0
2099.0,22384146000.0,59592937000.0,124217440000.0,161034940000.0,87880790000.0,58472894000.0,68733060000.0,86212720000.0,45086335000.0,41852570000.0,93725835000.0,91512260000.0,88684250000.0
2100.0,21530964000.0,57160356000.0,121519510000.0,157593370000.0,84252350000.0,56142627000.0,66457470000.0,82564750000.0,44100230000.0,39806644000.0,95388010000.0,87621060000.0,86466300000.0
