time,CCSM4,CESM1-CAM5
2000.0,15288590000.0,15288590000.0
2001.0,14852137000.0,14852137000.0
2002.0,14815541000.0,14815541000.0
2003.0,14721456000.0,14721456000.0
2004.0,14667106000.0,14667106000.0
2005.0,14655058000.0,14655058000.0
2006.0,14733586000.0,14733586000.0
2007.0,14602313000.0,14602313000.0
2008.0,14936216000.0,14936216000.0
2009.0,14711724000.0,14711724000.0
2010.0,14575500000.0,14575500000.0
2011.0,14596283000.0,14596283000.0
2012.0,14631240000.0,14631240000.0
2013.0,14518057000.0,14518057000.0
2014.0,14325532000.0,14325532000.0
2015.0,14255470000.0,14255470000.0
2016.0,14158819000.0,14158819000.0
2017.0,14112299000.0,14112299000.0
2018.0,14035831000.0,14035831000.0
2019.0,13963822000.0,13963822000.0
2020.0,13873392000.0,13873392000.0
2021.0,13818277000.0,13791269000.0
2022.0,13693987000.0,13656612000.0
2023.0,13711294000.0,13618911000.0
2024.0,13637375000.0,13464621000.0
2025.0,13441906000.0,13380686000.0
2026.0,13382796000.0,13234057000.0
2027.0,13274437000.0,13079747000.0
2028.0,13402164000.0,12970554000.0
2029.0,13204776000.0,12839010000.0
2030.0,13008890000.0,12637199000.0
2031.0,12854494000.0,12654942000.0
2032.0,12657262000.0,12324940000.0
2033.0,12485957000.0,12226291000.0
2034.0,12315679000.0,11984207000.0
2035.0,12217815000.0,11805502000.0
2036.0,11998390000.0,11586843000.0
2037.0,11878228000.0,11370644000.0
2038.0,11699981000.0,11136999000.0
2039.0,11490143000.0,10955503000.0
2040.0,11235644000.0,10742238000.0
2041.0,11040459000.0,10494691000.0
2042.0,10801448000.0,10256536000.0
2043.0,10657760000.0,10326276000.0
2044.0,10455191000.0,9993600000.0
2045.0,10277051000.0,9679282000.0
2046.0,10085135000.0,9392626000.0
2047.0,9849693000.0,9218669000.0
2048.0,9563346000.0,8980395000.0
2049.0,9375240000.0,8734015000.0
2050.0,9246578000.0,8513329000.0
2051.0,9063103000.0,8216949000.0
2052.0,8748109000.0,7948432400.0
2053.0,8597971000.0,7815713000.0
2054.0,8378648000.0,7608277500.0
2055.0,8199671300.0,7438470000.0
2056.0,8033363500.0,7170681000.0
2057.0,7925667300.0,6915393500.0
2058.0,7701092000.0,6585803300.0
2059.0,7540201000.0,6368434000.0
2060.0,7351769000.0,6281323500.0
2061.0,7241614000.0,6090935300.0
2062.0,7029950500.0,5907843000.0
2063.0,6986285000.0,5720629000.0
2064.0,6710311000.0,5403358700.0
2065.0,6523519500.0,5138130000.0
2066.0,6435873300.0,4927928000.0
2067.0,6313032700.0,4688212000.0
2068.0,6110511000.0,4486569000.0
2069.0,5950953500.0,4255285000.0
2070.0,5789279000.0,4073139700.0
2071.0,5662269000.0,3831408400.0
2072.0,5505891300.0,3745735200.0
2073.0,5338863000.0,3463592700.0
2074.0,5128118300.0,3303660000.0
2075.0,4955090000.0,3145344500.0
2076.0,4862428700.0,2977718500.0
2077.0,4720046600.0,2834590000.0
2078.0,4703949000.0,2654291200.0
2079.0,4522818600.0,2485459500.0
2080.0,4539610600.0,2340791300.0
2081.0,4449695000.0,2181353700.0
2082.0,4238678000.0,1959435500.0
2083.0,4142945800.0,1800295600.0
2084.0,3997148200.0,1708709200.0
2085.0,3882849000.0,1631619200.0
2086.0,3741116000.0,1524636900.0
2087.0,3593849000.0,1378361000.0
2088.0,3479906600.0,1291938600.0
2089.0,3327968800.0,1199149400.0
2090.0,3178303000.0,1097751200.0
2091.0,3090027300.0,991231800.0
2092.0,2994473000.0,913149440.0
2093.0,2893646800.0,836895700.0
2094.0,2798900700.0,776179700.0
2095.0,2700836000.0,710815400.0
2096.0,2574714400.0,705838800.0
2097.0,2449800700.0,642167800.0
2098.0,2487915000.0,593533900.0
2099.0,2275824400.0,573720800.0
2100.0,2253456100.0,555458400.0
2101.0,2149160700.0,493758530.0
2102.0,2079228200.0,462780600.0
2103.0,2073899300.0,439522430.0
2104.0,1971351300.0,395405660.0
2105.0,1840482700.0,352775550.0
2106.0,1792918800.0,313423650.0
2107.0,1726389400.0,307385060.0
2108.0,1684018600.0,284606460.0
2109.0,1677801000.0,261080620.0
2110.0,1612382800.0,248312660.0
2111.0,1569985900.0,235203360.0
2112.0,1540778000.0,220849200.0
2113.0,1500055900.0,214742540.0
2114.0,1462683800.0,203694990.0
2115.0,1416660700.0,186805630.0
2116.0,1372352600.0,167988880.0
