time,CANESM2,CESM1-CAM5,MPI-ESM-LR
2171.0,24677673000.0,7700641300.0,40033677000.0
2172.0,24251294000.0,7247914500.0,39948900000.0
2173.0,23790928000.0,6995852300.0,39374120000.0
2174.0,23405773000.0,6916353500.0,38740783000.0
2175.0,22961388000.0,6738147000.0,38288530000.0
2176.0,22900340000.0,6569147400.0,37744615000.0
2177.0,22567494000.0,6309478000.0,37342690000.0
2178.0,21899426000.0,6228137500.0,37060714000.0
2179.0,21116842000.0,5955995600.0,36627354000.0
2180.0,20724593000.0,5807165000.0,36053790000.0
2181.0,20325456000.0,5768583700.0,36781450000.0
2182.0,19918744000.0,5710661600.0,36602510000.0
2183.0,19540695000.0,5495917600.0,36385560000.0
2184.0,19163992000.0,5261210000.0,36500470000.0
2185.0,18829033000.0,5119989000.0,36227440000.0
2186.0,18708842000.0,5033699300.0,36282840000.0
2187.0,18224520000.0,4857395000.0,36103365000.0
2188.0,18220677000.0,4678068000.0,36106715000.0
2189.0,17744572000.0,4594276000.0,35128254000.0
2190.0,17494325000.0,4544578000.0,34420855000.0
2191.0,17348452000.0,4363814000.0,34412655000.0
2192.0,17348870000.0,4212132400.0,33869443000.0
2193.0,17148010000.0,4068896000.0,33806236000.0
2194.0,17085728000.0,3908963600.0,33632524000.0
2195.0,17219363000.0,3805111300.0,33266470000.0
2196.0,16900059000.0,3752890400.0,33532656000.0
2197.0,16362350000.0,3666329000.0,33294438000.0
2198.0,16469488000.0,3520013600.0,33594518000.0
2199.0,16170132000.0,3352318700.0,33365142000.0
2200.0,16019408000.0,3257069800.0,33207000000.0
2201.0,15564347000.0,3211966200.0,32282296000.0
2202.0,15204827000.0,3122506000.0,32672770000.0
2203.0,14996086000.0,3024420900.0,31999042000.0
2204.0,14702384000.0,2940929000.0,32068737000.0
2205.0,14408898000.0,2887837200.0,32041693000.0
2206.0,14093260000.0,2904342500.0,31883377000.0
2207.0,14365822000.0,2873863400.0,32294816000.0
2208.0,14606349000.0,2810561500.0,32237496000.0
2209.0,14461379000.0,2803359000.0,31463807000.0
2210.0,14363254000.0,2760335400.0,31145322000.0
2211.0,14014948000.0,2746810000.0,30828345000.0
2212.0,13868143000.0,2702007300.0,30426374000.0
2213.0,13968435000.0,2673690400.0,29921896000.0
2214.0,13918503000.0,2603981600.0,29779194000.0
2215.0,13880091000.0,2566702600.0,29453588000.0
2216.0,13704067000.0,2523593000.0,29250777000.0
2217.0,13677933000.0,2499060500.0,28826536000.0
2218.0,13381904000.0,2459192000.0,28755902000.0
2219.0,13349709000.0,2453943000.0,28506999000.0
2220.0,13166159000.0,2428233500.0,28218348000.0
2221.0,13061537000.0,2554308400.0,27603124000.0
2222.0,13071904000.0,2542658800.0,27653464000.0
2223.0,13059391000.0,2643854600.0,28258527000.0
2224.0,13077910000.0,2586168300.0,28532197000.0
2225.0,13047546000.0,2511219700.0,28478624000.0
2226.0,12997476000.0,2492852700.0,28419300000.0
2227.0,12754339000.0,2390470400.0,28793970000.0
2228.0,12628269000.0,2298663200.0,28277789000.0
2229.0,12564557000.0,2213541400.0,28064195000.0
2230.0,13009583000.0,2180505900.0,27524235000.0
2231.0,12928129000.0,2155773200.0,26662377000.0
2232.0,12813722000.0,2131702500.0,26367984000.0
2233.0,12683609000.0,2127770100.0,25726003000.0
2234.0,12836543000.0,2137403000.0,25996340000.0
2235.0,12855682000.0,2104252300.0,25513603000.0
2236.0,13453534000.0,2115425700.0,25582300000.0
2237.0,12955204000.0,2052131800.0,25634953000.0
2238.0,12883203000.0,2067582600.0,25645025000.0
2239.0,12793045000.0,2057190500.0,25103544000.0
2240.0,12855852000.0,2019379500.0,24621849000.0
2241.0,13041403000.0,2006025200.0,24609730000.0
2242.0,13181577000.0,1974367600.0,24907741000.0
2243.0,13079423000.0,1971530100.0,24328160000.0
2244.0,13130352000.0,1942169300.0,23786723000.0
2245.0,13244667000.0,1904840400.0,24664424000.0
2246.0,13015409000.0,1944705700.0,25030590000.0
2247.0,13205771000.0,1856618500.0,25651830000.0
2248.0,13035961000.0,1884994600.0,25272277000.0
2249.0,12874524000.0,1837088300.0,24736438000.0
2250.0,12892635000.0,1811747700.0,24784710000.0
2251.0,12736005000.0,1970461600.0,24690821000.0
2252.0,12701151000.0,1848573400.0,24208855000.0
2253.0,12590367000.0,1815738600.0,24715713000.0
2254.0,13223776000.0,1807396500.0,24290322000.0
2255.0,12807398000.0,1771905700.0,24123904000.0
2256.0,13408804000.0,1736847500.0,24332520000.0
2257.0,14014842000.0,1702912000.0,24289071000.0
2258.0,13427404000.0,1690345200.0,24092090000.0
2259.0,13340369000.0,1700334600.0,24065200000.0
2260.0,13198499000.0,1644861400.0,23799640000.0
2261.0,13391314000.0,1578669400.0,23164858000.0
2262.0,13338464000.0,1532936000.0,23185940000.0
2263.0,13500187000.0,1478404200.0,22857257000.0
2264.0,13385684000.0,1517429400.0,22823727000.0
2265.0,13552222000.0,1463306600.0,23043385000.0
2266.0,13266840000.0,1411735600.0,23425163000.0
2267.0,13266081000.0,1381335200.0,23113980000.0
2268.0,13071137000.0,1338567200.0,22752940000.0
2269.0,12872483000.0,1335549000.0,22940240000.0
2270.0,12930072000.0,1340708000.0,22667553000.0
2271.0,12705053000.0,1313174100.0,22593001000.0
2272.0,13008949000.0,1349500900.0,22396983000.0
2273.0,13141081000.0,1294015700.0,22045390000.0
2274.0,12981435000.0,1257657000.0,21923460000.0
2275.0,13104816000.0,1273184900.0,21807331000.0
2276.0,12884145000.0,1306795500.0,22946537000.0
2277.0,12811607000.0,1299872400.0,22978347000.0
2278.0,13234689000.0,1265670900.0,22696884000.0
2279.0,13257869000.0,1228850300.0,22304047000.0
2280.0,13054245000.0,1220247000.0,22055127000.0
2281.0,13366069000.0,1202802000.0,21844476000.0
2282.0,13292637000.0,1212486900.0,21863330000.0
2283.0,13228823000.0,1195150200.0,22034450000.0
2284.0,13141968000.0,1215162900.0,21995184000.0
2285.0,12946049000.0,1173920000.0,22172970000.0
2286.0,12744266000.0,1142668700.0,21829235000.0
2287.0,12789048000.0,1118552400.0,22828784000.0
2288.0,12863646000.0,1187486800.0,21727656000.0
2289.0,12787736000.0,1116610600.0,21741791000.0
2290.0,12717887000.0,1073405600.0,21576825000.0
2291.0,12685866000.0,1079841500.0,21799930000.0
2292.0,12784345000.0,1052011500.0,21539373000.0
2293.0,12980360000.0,1056999040.0,21563060000.0
2294.0,13195710000.0,1030337300.0,21473542000.0
2295.0,13261688000.0,1005547700.0,21462150000.0
2296.0,13369537000.0,983184200.0,21628948000.0
2297.0,14058076000.0,951155200.0,21562225000.0
2298.0,14668353000.0,917994200.0,21233529000.0
2299.0,14107141000.0,891338800.0,21287027000.0
2300.0,14034545000.0,888121000.0,21294180000.0
