time,NORESM1-M,CESM1-CAM5,CSIRO-MK3-6-0,MPI-ESM-LR
2035.0,222748950000.0,202156490000.0,225285750000.0,222503110000.0
2036.0,219463000000.0,197782290000.0,221969680000.0,218325760000.0
2037.0,216363570000.0,195481830000.0,218458300000.0,214110140000.0
2038.0,212405980000.0,192646730000.0,215154460000.0,211309510000.0
2039.0,206817870000.0,188570550000.0,210564090000.0,208284300000.0
2040.0,201423950000.0,182929560000.0,207968440000.0,203451000000.0
2041.0,199516180000.0,179852700000.0,206009400000.0,198934330000.0
2042.0,197643630000.0,175276900000.0,202420650000.0,193634860000.0
2043.0,193851880000.0,170180310000.0,197456150000.0,188988750000.0
2044.0,189526820000.0,166176440000.0,193004580000.0,186739490000.0
2045.0,187502560000.0,161626240000.0,189228140000.0,182809310000.0
2046.0,184294260000.0,156640840000.0,186561790000.0,177356650000.0
2047.0,183652930000.0,153998820000.0,183043920000.0,173412070000.0
2048.0,181408500000.0,148623590000.0,182618830000.0,170287820000.0
2049.0,178240930000.0,145167760000.0,177756820000.0,167295250000.0
2050.0,174501050000.0,143502490000.0,176011820000.0,163901540000.0
2051.0,171182080000.0,137059746000.0,173902500000.0,162266970000.0
2052.0,170496380000.0,132429410000.0,171461850000.0,158405130000.0
2053.0,167252120000.0,126399455000.0,170265300000.0,154667710000.0
2054.0,164307480000.0,121410180000.0,169707800000.0,152458440000.0
2055.0,161199100000.0,115764986000.0,169601100000.0,149447430000.0
2056.0,159248600000.0,112499480000.0,169320270000.0,147360800000.0
2057.0,156849700000.0,108820690000.0,167143260000.0,144855800000.0
2058.0,153895850000.0,106028260000.0,165449370000.0,143290350000.0
2059.0,150929050000.0,103154250000.0,163909880000.0,140123680000.0
2060.0,149341100000.0,100080320000.0,160655380000.0,138259840000.0
2061.0,147109920000.0,96528450000.0,157096030000.0,136019050000.0
2062.0,145335900000.0,92765560000.0,156980070000.0,135144006000.0
2063.0,143512370000.0,89999540000.0,155103440000.0,133885030000.0
2064.0,141090960000.0,87566320000.0,153442900000.0,131848356000.0
2065.0,140694260000.0,86225070000.0,152965190000.0,130375910000.0
2066.0,138712990000.0,83851985000.0,152576950000.0,128627190000.0
2067.0,136532190000.0,81774770000.0,149714220000.0,127595990000.0
2068.0,131359730000.0,79181330000.0,147368460000.0,124417560000.0
2069.0,130433016000.0,78069770000.0,146516430000.0,121550620000.0
2070.0,126952300000.0,75556290000.0,146070800000.0,118410110000.0
2071.0,123937450000.0,73104200000.0,146624800000.0,114905760000.0
2072.0,121907920000.0,71662140000.0,145125750000.0,112851530000.0
2073.0,120150900000.0,70371740000.0,143699540000.0,109402554000.0
2074.0,118968140000.0,69194740000.0,143224230000.0,109486520000.0
2075.0,114948580000.0,66317660000.0,142176580000.0,108009430000.0
2076.0,111521940000.0,63831670000.0,140882740000.0,106913660000.0
2077.0,108844960000.0,61954507000.0,140772210000.0,104845330000.0
2078.0,106420120000.0,58912002000.0,141259360000.0,102496870000.0
2079.0,103873920000.0,57074530000.0,141653980000.0,100144490000.0
2080.0,101120230000.0,54999550000.0,141364820000.0,97597235000.0
2081.0,99318890000.0,52878676000.0,139607620000.0,97370320000.0
2082.0,98082120000.0,50894823000.0,139982770000.0,95884860000.0
2083.0,95380740000.0,48655098000.0,139376260000.0,94398505000.0
2084.0,93284620000.0,46707860000.0,138960720000.0,92564775000.0
2085.0,91336600000.0,45284786000.0,138281530000.0,90334660000.0
2086.0,90938550000.0,43022594000.0,138087220000.0,89540670000.0
2087.0,89277104000.0,40911320000.0,137075370000.0,86586290000.0
2088.0,88474130000.0,39310627000.0,136654540000.0,82996860000.0
2089.0,86021290000.0,38645640000.0,132925140000.0,81751320000.0
2090.0,85134250000.0,37085073000.0,131914660000.0,78922980000.0
2091.0,82635150000.0,35261325000.0,130859385000.0,77918500000.0
2092.0,80368300000.0,34006809000.0,128788636000.0,76119390000.0
2093.0,78388404000.0,32026882000.0,127319290000.0,75842440000.0
2094.0,76864680000.0,29969740000.0,126455700000.0,74157150000.0
2095.0,75711594000.0,29078518000.0,125144670000.0,73843294000.0
2096.0,74512410000.0,28056828000.0,122847210000.0,73079640000.0
2097.0,72074810000.0,26522100000.0,122078030000.0,71142515000.0
2098.0,71085160000.0,25606617000.0,119642990000.0,70495265000.0
2099.0,69026880000.0,24312723000.0,120655880000.0,68453160000.0
2100.0,67236717000.0,23381484000.0,120287350000.0,67601613000.0
2101.0,66012303000.0,22103818000.0,118955450000.0,65536655000.0
2102.0,63714304000.0,20918856000.0,117282870000.0,63502217000.0
2103.0,62182965000.0,19765072000.0,114659115000.0,62540250000.0
2104.0,60908184000.0,19258702000.0,113320310000.0,60970130000.0
2105.0,59279720000.0,18420597000.0,112685670000.0,58987053000.0
2106.0,58552594000.0,17916901000.0,112271420000.0,56247726000.0
2107.0,57219440000.0,16880119000.0,110569370000.0,55399180000.0
2108.0,55580643000.0,16188121000.0,108660710000.0,55151810000.0
2109.0,54486807000.0,15646366000.0,106990820000.0,54210380000.0
2110.0,52822590000.0,15218769000.0,107678790000.0,53265727000.0
2111.0,50471133000.0,14469619000.0,106549570000.0,52835690000.0
2112.0,48906904000.0,13937359000.0,104706110000.0,51938497000.0
2113.0,47781204000.0,13346529000.0,102952970000.0,50388530000.0
2114.0,46530384000.0,12548522000.0,100501140000.0,49346855000.0
2115.0,46831903000.0,12060343000.0,100185100000.0,47693234000.0
2116.0,45781107000.0,11746640000.0,98689700000.0,47001666000.0
2117.0,44740317000.0,11161812000.0,97104210000.0,46260960000.0
2118.0,43742430000.0,10452652000.0,94675990000.0,45106640000.0
2119.0,42555548000.0,9644470000.0,91575660000.0,44473885000.0
2120.0,41034117000.0,9124407000.0,90276220000.0,43547136000.0
2121.0,39494734000.0,8759033000.0,88808690000.0,42715992000.0
2122.0,39305110000.0,8188687000.0,87149480000.0,41872250000.0
2123.0,38399156000.0,7747268600.0,86377850000.0,41135750000.0
2124.0,37349880000.0,7461168600.0,85063300000.0,39855490000.0
2125.0,36383750000.0,7062244400.0,82928610000.0,39251632000.0
2126.0,35688473000.0,6573071400.0,81111630000.0,38052110000.0
2127.0,34838872000.0,6121213400.0,80041870000.0,37237440000.0
2128.0,33454852000.0,5618756600.0,78664050000.0,36333367000.0
2129.0,32273908000.0,5353425400.0,77254990000.0,35037426000.0
2130.0,31353037000.0,5172149000.0,76087290000.0,33980640000.0
2131.0,30361661000.0,4854518000.0,75758320000.0,33120537000.0
2132.0,29883978000.0,4450230000.0,73954380000.0,31405285000.0
2133.0,28669438000.0,4123539000.0,72593470000.0,30209080000.0
2134.0,27651736000.0,3713869600.0,71102310000.0,29665229000.0
2135.0,26882822000.0,3448800000.0,69870720000.0,28678107000.0
2136.0,25883510000.0,3303436500.0,68667367000.0,28282370000.0
2137.0,25370430000.0,2991784700.0,67869102000.0,27568865000.0
2138.0,24707987000.0,2845576000.0,65732320000.0,26844996000.0
2139.0,24262975000.0,2632909600.0,65583694000.0,26210357000.0
2140.0,23681714000.0,2471582500.0,64129462000.0,25433061000.0
2141.0,22904306000.0,2301238500.0,63104668000.0,24481485000.0
2142.0,22238935000.0,2260624000.0,61681100000.0,23551422000.0
2143.0,21727410000.0,2112198400.0,61044376000.0,22711660000.0
2144.0,20857897000.0,1958722400.0,59566240000.0,21910442000.0
2145.0,20236524000.0,1893417600.0,58408620000.0,21544624000.0
2146.0,19800398000.0,1837638700.0,57446220000.0,20850459000.0
2147.0,18970161000.0,1763571800.0,55896360000.0,20654486000.0
2148.0,18573079000.0,1696949100.0,54666360000.0,20046774000.0
2149.0,17910917000.0,1596363800.0,53872810000.0,20208916000.0
2150.0,17177068000.0,1489033900.0,52870685000.0,19722965000.0
2151.0,16199570000.0,1437496000.0,51210820000.0,19008252000.0
2152.0,15571574000.0,1383158400.0,49999593000.0,18343528000.0
2153.0,15053772000.0,1304191100.0,49185686000.0,17658100000.0
2154.0,14610843000.0,1248844300.0,48584090000.0,16989353000.0
2155.0,13688625000.0,1171036300.0,48162497000.0,16232699000.0
2156.0,13192477000.0,1112115000.0,47703080000.0,15474963000.0
2157.0,12771779000.0,1033805300.0,47111246000.0,15120940000.0
2158.0,12406502000.0,958553600.0,46555940000.0,14495303000.0
2159.0,11622099000.0,899496900.0,46617686000.0,13927002000.0
2160.0,11159834000.0,829811400.0,45642973000.0,13595381000.0
2161.0,10672588000.0,784004160.0,44174483000.0,13155010000.0
2162.0,10304735000.0,714381500.0,44116620000.0,12694705000.0
2163.0,9919980000.0,662870100.0,43860922000.0,12454662000.0
2164.0,9269413000.0,601545150.0,43871384000.0,12212315000.0
2165.0,9044195000.0,550380540.0,43066986000.0,11626550000.0
2166.0,8531311000.0,493435500.0,41961796000.0,11047383000.0
2167.0,8262081000.0,434381600.0,41463400000.0,10702228000.0
2168.0,8009217500.0,393326100.0,40167203000.0,10292709000.0
2169.0,7707464700.0,339955460.0,39541240000.0,10240818000.0
2170.0,7333979000.0,294373060.0,38328738000.0,9867118000.0
2171.0,7138822000.0,263752850.0,37638373000.0,9501527000.0
2172.0,6734526500.0,245597500.0,36718588000.0,9268474000.0
2173.0,6446069000.0,221986740.0,35914224000.0,9081251000.0
2174.0,6427749400.0,198750290.0,34715218000.0,8609659000.0
2175.0,6268342300.0,174971040.0,33068483000.0,8343983600.0
2176.0,5911774000.0,163646430.0,32556782000.0,7889102000.0
2177.0,5743938600.0,150429950.0,31283325000.0,7609082400.0
2178.0,5714635300.0,138222420.0,30810837000.0,7203579000.0
2179.0,5432197000.0,125138190.0,30186332000.0,6942371000.0
2180.0,5170749400.0,117247240.0,29317855000.0,6789101000.0
2181.0,5067575000.0,106488090.0,28940370000.0,6724516000.0
2182.0,5068465700.0,96709630.0,28438049000.0,6620700000.0
2183.0,4939826000.0,88233896.0,27825460000.0,6386005000.0
2184.0,4729398300.0,77931290.0,27036470000.0,6184651300.0
2185.0,4590682000.0,69034696.0,25902957000.0,5976476000.0
2186.0,4504493000.0,66015776.0,24754956000.0,5978019000.0
2187.0,4381087000.0,59235664.0,23904236000.0,5899220000.0
2188.0,4262792400.0,57387996.0,22901604000.0,5935765500.0
2189.0,4083424800.0,54166500.0,22046320000.0,5668419000.0
2190.0,4021631500.0,51327440.0,21216635000.0,5461996000.0
2191.0,3933704700.0,49614816.0,20594153000.0,5263533600.0
2192.0,3791475500.0,47819090.0,19981230000.0,5185947600.0
2193.0,3713255200.0,46650268.0,19457313000.0,5034302000.0
2194.0,3886686700.0,44786490.0,18559912000.0,4879643000.0
2195.0,3756054500.0,42766304.0,17698912000.0,4766495000.0
2196.0,3550014000.0,42892940.0,17679892000.0,4728269300.0
2197.0,3584146000.0,42421412.0,17232357000.0,4529585000.0
2198.0,3453449200.0,41435936.0,16344021000.0,4370573300.0
2199.0,3347385000.0,39172264.0,15532579000.0,4177430000.0
2200.0,3330413300.0,38373996.0,14912472000.0,4194231300.0
2201.0,3286366500.0,37509696.0,14307978000.0,4123316000.0
2202.0,3191924000.0,35911396.0,13904940000.0,4062277000.0
2203.0,3137177300.0,35126010.0,13482312000.0,3889131800.0
2204.0,3083555800.0,34862990.0,13100008000.0,3814599400.0
2205.0,2986397700.0,35241476.0,12771508000.0,3723157800.0
2206.0,2952313300.0,36285880.0,12383934000.0,3628187600.0
2207.0,2865225200.0,36772464.0,11976922000.0,3620577000.0
2208.0,2809152800.0,36536790.0,11421746000.0,3532150800.0
2209.0,2745310000.0,36341656.0,11257922000.0,3494541800.0
2210.0,2655137300.0,36323548.0,11071918000.0,3434094600.0
2211.0,2593248800.0,36357492.0,10743761000.0,3388585500.0
2212.0,2548944600.0,35637810.0,10066677000.0,3286235400.0
2213.0,2510714600.0,35342924.0,9467084000.0,3332628000.0
2214.0,2454876200.0,34735960.0,8785817000.0,3285669600.0
2215.0,2398422300.0,34543980.0,8505956400.0,3233697300.0
2216.0,2383208000.0,34665850.0,8071376000.0,3215535000.0
2217.0,2320483800.0,34017890.0,8092524500.0,3131872300.0
2218.0,2278591200.0,34790900.0,7663656400.0,3048851700.0
2219.0,2230432500.0,34497196.0,7418530000.0,3000745200.0
2220.0,2173557000.0,34115524.0,7095342000.0,3079909600.0
2221.0,2093066000.0,34353076.0,6816702500.0,2965336000.0
2222.0,2058494500.0,34707280.0,6571367000.0,2909242600.0
2223.0,1992545200.0,34841670.0,6307208700.0,2843600000.0
2224.0,1925066600.0,34772896.0,5967954400.0,2839162600.0
2225.0,1852702200.0,34260736.0,5811045000.0,2763144200.0
2226.0,1793800100.0,34789892.0,5700739000.0,2723149800.0
2227.0,1737405600.0,35120908.0,5602857500.0,2644145200.0
2228.0,1705056600.0,34831264.0,5478319600.0,2610130400.0
2229.0,1654801500.0,35276612.0,5300715000.0,2548450800.0
2230.0,1622903600.0,35484828.0,5164416000.0,2607813400.0
2231.0,1609666400.0,35011156.0,5004571600.0,2504114700.0
2232.0,1546664700.0,34912564.0,4809657300.0,2414100000.0
2233.0,1504821000.0,34842224.0,4504493000.0,2430811100.0
2234.0,1461602300.0,35873370.0,4389546500.0,2346653200.0
2235.0,1412280700.0,35238420.0,4280115700.0,2308839000.0
2236.0,1392914400.0,35347588.0,4264702200.0,2189044200.0
2237.0,1366181400.0,34932884.0,4126473500.0,2135469300.0
2238.0,1322853800.0,34711616.0,4079874600.0,2079430100.0
2239.0,1298223600.0,34132830.0,4023248400.0,2039209100.0
2240.0,1264372600.0,34192930.0,3948668400.0,2010068600.0
2241.0,1236152300.0,34732790.0,3859114200.0,1999499800.0
2242.0,1204800100.0,35107970.0,3641291000.0,2002026600.0
2243.0,1174948400.0,34713708.0,3546940400.0,1978597400.0
2244.0,1131135500.0,34844164.0,3517296400.0,1938341500.0
2245.0,1096935800.0,34603630.0,3485964000.0,1913344800.0
2246.0,1080361900.0,33915070.0,3491145500.0,1867696900.0
2247.0,1043548540.0,33900520.0,3410657800.0,1867250300.0
2248.0,998691900.0,34130020.0,3360051700.0,1864961400.0
2249.0,961627650.0,33520668.0,3296752600.0,1843282300.0
2250.0,945955000.0,33641012.0,3178557400.0,1837595500.0
2251.0,933012160.0,34008012.0,3036648200.0,1875443500.0
2252.0,907968450.0,34519428.0,2911002400.0,1854544400.0
2253.0,884917000.0,34958524.0,2862583300.0,1864908300.0
2254.0,846275840.0,35628700.0,2860738600.0,1798692200.0
2255.0,831008100.0,35448356.0,2800142300.0,1707743500.0
2256.0,792280600.0,35214732.0,2739008300.0,1669306600.0
2257.0,754368700.0,35029400.0,2618448100.0,1617514600.0
2258.0,780804500.0,35194904.0,2562914600.0,1556250000.0
2259.0,737649000.0,35435730.0,2489267700.0,1510666400.0
2260.0,710371260.0,35101452.0,2384619300.0,1515214300.0
2261.0,682790460.0,34685664.0,2257172700.0,1504235600.0
2262.0,680254850.0,34402824.0,2198313500.0,1437194200.0
2263.0,666284500.0,34520236.0,2174613800.0,1368595000.0
2264.0,646690560.0,34413800.0,2159161300.0,1606960400.0
2265.0,629016900.0,34676276.0,2068245100.0,1354336300.0
2266.0,606818200.0,35096480.0,1971292800.0,1296326000.0
2267.0,589722940.0,34972524.0,1863920800.0,1241912000.0
2268.0,571499700.0,34476240.0,1826297900.0,1214826100.0
2269.0,551875500.0,36508652.0,1785654900.0,1194986200.0
2270.0,530647900.0,35603750.0,1742778600.0,1145868400.0
2271.0,507721760.0,35195744.0,1689389300.0,1129998100.0
2272.0,499119170.0,35856588.0,1625863600.0,1072712900.0
2273.0,503421120.0,36306332.0,1525817300.0,1080253000.0
2274.0,492981300.0,36133690.0,1465541000.0,1057944900.0
2275.0,492663520.0,35260970.0,1420361100.0,1012944260.0
2276.0,479186300.0,35101470.0,1475611300.0,998884600.0
2277.0,467572060.0,34640810.0,1349274200.0,984202200.0
2278.0,457382180.0,35216932.0,1270933000.0,958669200.0
2279.0,451584300.0,35869988.0,1209805600.0,936591800.0
2280.0,454753820.0,35755984.0,1161092100.0,953707840.0
2281.0,447634270.0,35615916.0,1113320400.0,915089300.0
2282.0,436721440.0,35783284.0,1041720640.0,905390140.0
2283.0,417242200.0,35959070.0,985473340.0,880478700.0
2284.0,400502100.0,36108684.0,968889800.0,850387200.0
2285.0,390921440.0,35732730.0,929937150.0,849464960.0
2286.0,383589200.0,35522036.0,900135040.0,826029950.0
2287.0,372338000.0,34983372.0,836124000.0,830696700.0
2288.0,369285440.0,35031784.0,820870460.0,810133100.0
2289.0,365990460.0,35279480.0,789337500.0,794382850.0
2290.0,359976420.0,35296650.0,764700300.0,788830500.0
2291.0,348248060.0,35613760.0,712263740.0,759299400.0
2292.0,340362620.0,35395564.0,683643400.0,749969200.0
2293.0,326358340.0,35482664.0,643594800.0,737769800.0
2294.0,324226700.0,34634456.0,603482560.0,757155500.0
2295.0,356608830.0,34508810.0,595122000.0,729577860.0
2296.0,320008200.0,34769724.0,572207000.0,725092740.0
2297.0,310204400.0,34607704.0,543387600.0,708439360.0
2298.0,302316480.0,34563576.0,500875870.0,698777400.0
2299.0,295814980.0,34690376.0,482767200.0,695977000.0
2300.0,293433400.0,34317650.0,457435900.0,670011400.0
