time,CESM1-CAM5,CCSM4
2000.0,294520130000.0,294520130000.0
2001.0,295523000000.0,295523000000.0
2002.0,294038800000.0,294038800000.0
2003.0,288999570000.0,288999570000.0
2004.0,286509630000.0,286509630000.0
2005.0,284878370000.0,284878370000.0
2006.0,284771060000.0,284771060000.0
2007.0,280920700000.0,280920700000.0
2008.0,281615600000.0,281615600000.0
2009.0,280683300000.0,280683300000.0
2010.0,276750470000.0,276750470000.0
2011.0,274535190000.0,274535190000.0
2012.0,273861620000.0,273861620000.0
2013.0,274323000000.0,274323000000.0
2014.0,271608430000.0,271608430000.0
2015.0,267881640000.0,267881640000.0
2016.0,269461500000.0,269461500000.0
2017.0,266265660000.0,266265660000.0
2018.0,265924400000.0,265924400000.0
2019.0,261099270000.0,261099270000.0
2020.0,259034120000.0,259034120000.0
2021.0,257480250000.0,257206060000.0
2022.0,253729500000.0,255432180000.0
2023.0,250543570000.0,254218800000.0
2024.0,248275940000.0,252274700000.0
2025.0,245348020000.0,249941590000.0
2026.0,241861330000.0,247650240000.0
2027.0,238941810000.0,245804140000.0
2028.0,236691110000.0,242949060000.0
2029.0,232372240000.0,237607910000.0
2030.0,228095820000.0,232416330000.0
2031.0,226202440000.0,229620780000.0
2032.0,222927010000.0,227860660000.0
2033.0,220360540000.0,225757100000.0
2034.0,216842010000.0,220160340000.0
2035.0,211576130000.0,218758770000.0
2036.0,207670180000.0,216526950000.0
2037.0,205464670000.0,212059110000.0
2038.0,203808560000.0,210700850000.0
2039.0,200379660000.0,206684160000.0
2040.0,198962220000.0,203094410000.0
2041.0,195020820000.0,198036210000.0
2042.0,194695450000.0,198289060000.0
2043.0,192241350000.0,196078520000.0
2044.0,189761260000.0,192758250000.0
2045.0,186410700000.0,190877290000.0
2046.0,181074740000.0,188520960000.0
2047.0,178749980000.0,187280740000.0
2048.0,176436430000.0,186484920000.0
2049.0,169742100000.0,184299670000.0
2050.0,165843900000.0,180609990000.0
2051.0,161077670000.0,178313720000.0
2052.0,157987400000.0,175242610000.0
2053.0,155350220000.0,171977100000.0
2054.0,150870600000.0,166425360000.0
2055.0,147620870000.0,165819610000.0
2056.0,143764590000.0,163527600000.0
2057.0,140316930000.0,158286920000.0
2058.0,137287270000.0,153901990000.0
2059.0,134859690000.0,150352760000.0
2060.0,131196500000.0,146456250000.0
2061.0,126919740000.0,142517750000.0
2062.0,122782110000.0,139138740000.0
2063.0,120634410000.0,137423720000.0
2064.0,117538660000.0,134075280000.0
2065.0,112270655000.0,131036740000.0
2066.0,108100720000.0,128056130000.0
2067.0,105324540000.0,124614110000.0
2068.0,101242180000.0,119255200000.0
2069.0,98611070000.0,117396140000.0
2070.0,94020346000.0,115043910000.0
2071.0,91209120000.0,112370340000.0
2072.0,88294250000.0,109476550000.0
2073.0,84735476000.0,104985910000.0
2074.0,81388510000.0,102277310000.0
2075.0,78719110000.0,100445810000.0
2076.0,75718970000.0,97240270000.0
2077.0,73298320000.0,94758216000.0
2078.0,71067935000.0,93187105000.0
2079.0,68546933000.0,89612590000.0
2080.0,66470535000.0,87745400000.0
2081.0,63434007000.0,85321600000.0
2082.0,59922910000.0,82250540000.0
2083.0,56325698000.0,78593700000.0
2084.0,53938905000.0,76223750000.0
2085.0,51375608000.0,74216360000.0
2086.0,48295883000.0,70737486000.0
2087.0,45836394000.0,67902824000.0
2088.0,43762377000.0,66275713000.0
2089.0,42230084000.0,65280730000.0
2090.0,40304770000.0,63723426000.0
2091.0,38518858000.0,61675827000.0
2092.0,36267290000.0,60171500000.0
2093.0,34680140000.0,58372338000.0
2094.0,33016347000.0,57021297000.0
2095.0,30990836000.0,55182426000.0
2096.0,29606263000.0,52899283000.0
2097.0,27891077000.0,50858037000.0
2098.0,26142013000.0,48470360000.0
2099.0,24734419000.0,46470950000.0
2100.0,23305470000.0,45077606000.0
2101.0,22639024000.0,44345676000.0
2102.0,21029390000.0,42939896000.0
2103.0,19599342000.0,40799367000.0
2104.0,18318496000.0,38857220000.0
2105.0,17239927000.0,37075200000.0
2106.0,16411864000.0,36044190000.0
2107.0,15513025000.0,35124070000.0
2108.0,14951756000.0,33911454000.0
2109.0,14373125000.0,32607787000.0
2110.0,13492795000.0,31564458000.0
2111.0,12589127000.0,30784055000.0
2112.0,11806899000.0,29674420000.0
2113.0,11079654000.0,28388952000.0
2114.0,10379804000.0,27312634000.0
2115.0,9907855000.0,26585674000.0
2116.0,9438672000.0,25394428000.0
2117.0,8502096000.0,24658166000.0
2118.0,7831979500.0,23640553000.0
2119.0,7213632000.0,22736538000.0
2120.0,6610212400.0,22148506000.0
2121.0,5957700000.0,21175020000.0
2122.0,5536156700.0,20516045000.0
2123.0,5115281400.0,19800353000.0
2124.0,4769820000.0,18926852000.0
2125.0,4358442000.0,18104304000.0
2126.0,3936444700.0,17374036000.0
2127.0,3648401700.0,16634555000.0
2128.0,3312445400.0,15947044000.0
2129.0,2991486500.0,15469607000.0
2130.0,2786370800.0,14328731000.0
2131.0,2484029400.0,13547304000.0
2132.0,2194318800.0,13106193000.0
2133.0,1960404000.0,12394616000.0
2134.0,1817406500.0,11853330000.0
2135.0,1584885000.0,11002289000.0
2136.0,1409458300.0,10481310000.0
2137.0,1236111400.0,9844253000.0
2138.0,1060641540.0,9353754000.0
2139.0,918841900.0,8928970000.0
2140.0,845474500.0,8300956000.0
2141.0,751913300.0,7683375000.0
2142.0,648909400.0,7136164000.0
2143.0,567113340.0,6579224000.0
2144.0,473907650.0,6027903500.0
2145.0,429474600.0,5600856000.0
2146.0,390011500.0,5097088000.0
2147.0,359771800.0,4724464000.0
2148.0,309634430.0,4440981500.0
2149.0,286668380.0,4108482800.0
2150.0,266298050.0,3715555600.0
2151.0,226788750.0,3473447200.0
2152.0,191853810.0,3119249200.0
2153.0,177440690.0,2863955500.0
2154.0,150618020.0,2657303800.0
2155.0,127182664.0,2385859300.0
2156.0,115699736.0,2107552900.0
2157.0,104937570.0,1885659600.0
2158.0,89950136.0,1656297900.0
2159.0,78484230.0,1471639400.0
2160.0,72522180.0,1322963000.0
2161.0,63832804.0,1259636100.0
2162.0,58257456.0,1038557900.0
2163.0,54080616.0,853512700.0
2164.0,51834790.0,715097800.0
2165.0,50527812.0,595565250.0
2166.0,48769908.0,528383100.0
2167.0,49267400.0,484444640.0
2168.0,50640660.0,434539520.0
2169.0,49122650.0,397154080.0
2170.0,47396532.0,370749200.0
2171.0,46801424.0,343426340.0
2172.0,46301460.0,339108260.0
2173.0,45032876.0,313592400.0
