time,CCSM4,MPI-ESM-LR,CSIRO-MK3-6-0
2104.0,1180510200000.0,2341018000000.0,2403396000000.0
2105.0,1154941700000.0,2338639300000.0,2369972000000.0
2106.0,1126309400000.0,2328944000000.0,2333571500000.0
2107.0,1101493600000.0,2320741000000.0,2309137600000.0
2108.0,1078689900000.0,2314734700000.0,2275745000000.0
2109.0,1059663900000.0,2308105800000.0,2242153300000.0
2110.0,1039916400000.0,2303363000000.0,2199723000000.0
2111.0,1018108200000.0,2295610500000.0,2152467800000.0
2112.0,994573000000.0,2287710800000.0,2101570400000.0
2113.0,967819260000.0,2282020700000.0,2065533600000.0
2114.0,946659260000.0,2276085200000.0,2023226300000.0
2115.0,927630750000.0,2272522000000.0,1987045900000.0
2116.0,906681800000.0,2266720000000.0,1947655900000.0
2117.0,890739600000.0,2260697400000.0,1908973000000.0
2118.0,879217400000.0,2253280800000.0,1868920400000.0
2119.0,863378150000.0,2238240500000.0,1824425500000.0
2120.0,848075160000.0,2228030000000.0,1781356800000.0
2121.0,829534630000.0,2221735400000.0,1747899400000.0
2122.0,812923800000.0,2214485800000.0,1704491900000.0
2123.0,798234000000.0,2205709500000.0,1670398700000.0
2124.0,782935500000.0,2202414600000.0,1632040000000.0
2125.0,769739000000.0,2198819400000.0,1596845300000.0
2126.0,755838800000.0,2191809700000.0,1551401200000.0
2127.0,741199450000.0,2189443300000.0,1514305500000.0
2128.0,721730400000.0,2183733800000.0,1474754900000.0
2129.0,703587000000.0,2176362700000.0,1431222200000.0
2130.0,689929500000.0,2169501400000.0,1395394600000.0
2131.0,678029400000.0,2164951100000.0,1355953200000.0
2132.0,664853700000.0,2161685400000.0,1324203400000.0
2133.0,649648600000.0,2157236700000.0,1285888900000.0
2134.0,636748000000.0,2155558200000.0,1247375300000.0
2135.0,622443760000.0,2152847400000.0,1215944000000.0
2136.0,607272700000.0,2150293200000.0,1172720800000.0
2137.0,593883560000.0,2145832700000.0,1131181500000.0
2138.0,580487740000.0,2142520200000.0,1100394000000.0
2139.0,566363750000.0,2137871100000.0,1065269400000.0
2140.0,556549140000.0,2132443700000.0,1034006230000.0
2141.0,545477620000.0,2126516800000.0,998100760000.0
2142.0,535167100000.0,2119504200000.0,960717460000.0
2143.0,522526700000.0,2115685300000.0,929115400000.0
2144.0,515425140000.0,2114919600000.0,895598300000.0
2145.0,504941300000.0,2113266600000.0,858197900000.0
2146.0,494572400000.0,2107175200000.0,823432400000.0
2147.0,483993450000.0,2102399300000.0,790998800000.0
2148.0,473776700000.0,2096616600000.0,756049300000.0
2149.0,466194400000.0,2093737200000.0,724459650000.0
2150.0,457318800000.0,2093802200000.0,694615000000.0
2151.0,447705150000.0,2092085400000.0,653112500000.0
2152.0,437812130000.0,2085144500000.0,619954630000.0
2153.0,426850100000.0,2083460900000.0,592178600000.0
2154.0,416811750000.0,2080696000000.0,565958200000.0
2155.0,408674040000.0,2078151500000.0,536217700000.0
2156.0,401251830000.0,2073246200000.0,509704100000.0
2157.0,392322350000.0,2072956600000.0,479650780000.0
2158.0,384513250000.0,2073360900000.0,450988600000.0
2159.0,377532900000.0,2072405200000.0,426013850000.0
2160.0,369610700000.0,2076436200000.0,399439430000.0
2161.0,362769100000.0,2077345800000.0,374589160000.0
2162.0,357524500000.0,2074203800000.0,347224800000.0
2163.0,350694000000.0,2074984000000.0,324297160000.0
2164.0,342935960000.0,2074707500000.0,300392200000.0
2165.0,334654400000.0,2074399200000.0,277832270000.0
2166.0,327809900000.0,2065543600000.0,256258640000.0
2167.0,322181500000.0,2064464900000.0,232614560000.0
2168.0,315690200000.0,2064777000000.0,213312490000.0
2169.0,309132200000.0,2064532600000.0,195912200000.0
2170.0,302801680000.0,2063352000000.0,180431080000.0
2171.0,294864950000.0,2070212900000.0,161907030000.0
2172.0,288051130000.0,2070961000000.0,147116180000.0
2173.0,282079630000.0,2071147400000.0,131971334000.0
2174.0,277510400000.0,2070155100000.0,116930950000.0
2175.0,272932960000.0,2069488100000.0,103624606000.0
2176.0,266675810000.0,2069734800000.0,90782490000.0
2177.0,261604570000.0,2064352300000.0,77348100000.0
2178.0,255857400000.0,2060208600000.0,66021880000.0
2179.0,252141520000.0,2062486300000.0,54979790000.0
2180.0,247112520000.0,2062601400000.0,44895703000.0
2181.0,240965420000.0,2061748700000.0,36394440000.0
2182.0,234059600000.0,2064134700000.0,28689816000.0
2183.0,227613470000.0,2066587800000.0,22239547000.0
2184.0,219840350000.0,2069218500000.0,16289541000.0
2185.0,214545430000.0,2069594900000.0,11337151000.0
2186.0,208515630000.0,2067929000000.0,7181760500.0
2187.0,201827070000.0,2070161300000.0,4343214600.0
2188.0,194443940000.0,2069765200000.0,3046334200.0
2189.0,187534570000.0,2070573600000.0,2254553900.0
2190.0,181735340000.0,2073555100000.0,1710450400.0
2191.0,175507830000.0,2072245700000.0,1320784300.0
2192.0,169597530000.0,2072268600000.0,1015356540.0
2193.0,164174040000.0,2073957800000.0,834952450.0
2194.0,157968270000.0,2075009400000.0,666651500.0
2195.0,151315420000.0,2076533900000.0,524670500.0
2196.0,145429400000.0,2076916200000.0,408588000.0
2197.0,140078070000.0,2074385400000.0,336235170.0
2198.0,134188650000.0,2075839200000.0,270557300.0
2199.0,129250740000.0,2078758800000.0,201129180.0
2200.0,125610030000.0,2076652200000.0,151570900.0
2201.0,121083000000.0,2078458500000.0,110500856.0
2202.0,116181040000.0,2081070300000.0,74825720.0
2203.0,111462105000.0,2085335300000.0,43350252.0
2204.0,106275790000.0,2088422900000.0,21579956.0
2205.0,100870100000.0,2093499700000.0,5619820.0
2206.0,96332685000.0,2099462900000.0,49847.72
2207.0,91935260000.0,2101268300000.0,0.0
2208.0,87354390000.0,2097676200000.0,0.0
2209.0,83434440000.0,2098402700000.0,0.0
2210.0,78468104000.0,2104429900000.0,0.0
2211.0,74039665000.0,2105923700000.0,0.0
2212.0,69833880000.0,2104527000000.0,0.0
2213.0,66013210000.0,2106748800000.0,0.0
2214.0,62234845000.0,2109559000000.0,0.0
2215.0,58816790000.0,2113850200000.0,0.0
2216.0,55578186000.0,2116026200000.0,0.0
2217.0,51820847000.0,2117266400000.0,0.0
2218.0,48444006000.0,2119057400000.0,0.0
2219.0,45343710000.0,2121694600000.0,0.0
2220.0,42594770000.0,2125302700000.0,0.0
2221.0,39491174000.0,2129900000000.0,0.0
2222.0,37052210000.0,2130227200000.0,0.0
2223.0,34538623000.0,2133637000000.0,0.0
2224.0,32191918000.0,2137282200000.0,0.0
2225.0,29959880000.0,2136276000000.0,0.0
2226.0,27742024000.0,2137420600000.0,0.0
2227.0,25589475000.0,2139051300000.0,0.0
2228.0,23522660000.0,2139454400000.0,0.0
2229.0,21323575000.0,2141681500000.0,0.0
2230.0,19302056000.0,2144311700000.0,0.0
2231.0,17470018000.0,2146612400000.0,0.0
2232.0,15692141000.0,2145478900000.0,0.0
2233.0,14198001000.0,2145057500000.0,0.0
2234.0,13061778000.0,2146252000000.0,0.0
2235.0,12021139000.0,2143768700000.0,0.0
2236.0,11140003000.0,2150318100000.0,0.0
2237.0,10410042000.0,2148089100000.0,0.0
2238.0,9790353000.0,2149006400000.0,0.0
2239.0,9171915000.0,2152380400000.0,0.0
2240.0,8537530400.0,2145266700000.0,0.0
2241.0,8091355000.0,2147830000000.0,0.0
2242.0,7444721000.0,2152918300000.0,0.0
2243.0,6972468000.0,2152021100000.0,0.0
2244.0,6461189600.0,2152969900000.0,0.0
2245.0,5885168600.0,2158587400000.0,0.0
2246.0,5463608300.0,2155517000000.0,0.0
2247.0,5028308000.0,2160633800000.0,0.0
2248.0,4741641000.0,2163767100000.0,0.0
2249.0,4395981300.0,2166542700000.0,0.0
2250.0,4110749700.0,2167202600000.0,0.0
2251.0,3949701000.0,2166532500000.0,0.0
2252.0,3719129300.0,2164596400000.0,0.0
2253.0,3622243800.0,2162865000000.0,0.0
2254.0,3459498800.0,2159016100000.0,0.0
2255.0,3318299400.0,2162710300000.0,0.0
2256.0,3199281200.0,2162740300000.0,0.0
2257.0,3127287300.0,2165112300000.0,0.0
2258.0,3019315500.0,2167589200000.0,0.0
2259.0,2946392800.0,2165605400000.0,0.0
2260.0,2910743000.0,2168395800000.0,0.0
2261.0,2860904000.0,2171284600000.0,0.0
2262.0,2801160000.0,2174263600000.0,0.0
2263.0,2743609300.0,2179257700000.0,0.0
2264.0,2710619000.0,2182043000000.0,0.0
2265.0,2698367500.0,2184015900000.0,0.0
2266.0,2653116700.0,2185772900000.0,0.0
2267.0,2629798000.0,2178131700000.0,0.0
2268.0,2610969900.0,2176130400000.0,0.0
2269.0,2579285800.0,2172998400000.0,0.0
2270.0,2549636000.0,2172944900000.0,0.0
2271.0,2504708900.0,2173703400000.0,0.0
2272.0,2476176400.0,2174129400000.0,0.0
2273.0,2440296400.0,2180405400000.0,0.0
2274.0,2424445700.0,2179450000000.0,0.0
2275.0,2392177200.0,2180612100000.0,0.0
2276.0,2372932600.0,2186357100000.0,0.0
2277.0,2351906600.0,2192081300000.0,0.0
2278.0,2338762500.0,2196701000000.0,0.0
2279.0,2322863000.0,2203358600000.0,0.0
2280.0,2280484400.0,2204978000000.0,0.0
2281.0,2253374200.0,2201213000000.0,0.0
2282.0,2208564500.0,2202127300000.0,0.0
2283.0,2197938400.0,2205840000000.0,0.0
2284.0,2167590400.0,2203750800000.0,0.0
2285.0,2147922000.0,2204856500000.0,0.0
2286.0,2129052300.0,2208494800000.0,0.0
2287.0,2099321300.0,2207264000000.0,0.0
2288.0,2078703000.0,2213445000000.0,0.0
2289.0,2062034800.0,2214809000000.0,0.0
2290.0,2053127800.0,2219155000000.0,0.0
2291.0,2042835500.0,2218313400000.0,0.0
2292.0,2033512700.0,2218722000000.0,0.0
2293.0,2002415500.0,2214598800000.0,0.0
2294.0,1971192800.0,2216746000000.0,0.0
2295.0,1951319700.0,2224910500000.0,0.0
2296.0,1915482000.0,2222153800000.0,0.0
2297.0,1901633400.0,2227152400000.0,0.0
2298.0,1873643800.0,2227879800000.0,0.0
2299.0,1851199500.0,2225001200000.0,0.0
2300.0,1843831300.0,2227740600000.0,0.0
