time,IPSL-CM6A-LR,CANESM5,CESM2-WACCM,MRI-ESM2-0
2042.0,51008176000.0,48149488000.0,51200870000.0,50330575000.0
2043.0,50941903000.0,47828988000.0,51406963000.0,50185003000.0
2044.0,50896330000.0,47440580000.0,51227090000.0,50057070000.0
2045.0,50844180000.0,47101317000.0,51158980000.0,49921524000.0
2046.0,50790230000.0,46676935000.0,51124773000.0,49789247000.0
2047.0,50726195000.0,46337360000.0,51129700000.0,49686510000.0
2048.0,50635194000.0,45928590000.0,51086942000.0,49547186000.0
2049.0,50583730000.0,45615444000.0,51049500000.0,49345008000.0
2050.0,50514665000.0,45321847000.0,51031704000.0,49170285000.0
2051.0,50424900000.0,45017936000.0,50932912000.0,48942064000.0
2052.0,50340920000.0,44744050000.0,50885050000.0,48732640000.0
2053.0,50260500000.0,44425875000.0,50832605000.0,48496960000.0
2054.0,50098610000.0,44111335000.0,50775327000.0,48291246000.0
2055.0,49969140000.0,43781153000.0,50740695000.0,48144114000.0
2056.0,49828192000.0,43492917000.0,50685570000.0,47961743000.0
2057.0,49634530000.0,43249290000.0,50614590000.0,47804400000.0
2058.0,49480864000.0,42868412000.0,50586604000.0,47632863000.0
2059.0,49285730000.0,42598650000.0,50529657000.0,47466754000.0
2060.0,49054196000.0,42284350000.0,50517107000.0,47366310000.0
2061.0,48877180000.0,41933394000.0,50431603000.0,47200416000.0
2062.0,48683830000.0,41603110000.0,50362642000.0,47029727000.0
2063.0,48509186000.0,41234014000.0,50291343000.0,46858380000.0
2064.0,48267817000.0,40883540000.0,50204340000.0,46636995000.0
2065.0,48079573000.0,40595070000.0,50166440000.0,46483177000.0
2066.0,47876542000.0,40285766000.0,50119803000.0,46280565000.0
2067.0,47646056000.0,39871996000.0,50032714000.0,46160020000.0
2068.0,47383753000.0,39505564000.0,49976490000.0,45992514000.0
2069.0,47138790000.0,39219364000.0,49942577000.0,45821526000.0
2070.0,46926725000.0,38868156000.0,49873280000.0,45670350000.0
2071.0,46754587000.0,38497174000.0,49776600000.0,45459665000.0
2072.0,46582886000.0,38100394000.0,49699844000.0,45241610000.0
2073.0,46423380000.0,37663630000.0,49634020000.0,44986974000.0
2074.0,46191526000.0,37298893000.0,49524660000.0,44822434000.0
2075.0,45983340000.0,36989047000.0,49464380000.0,44689986000.0
2076.0,45724350000.0,36702876000.0,49399476000.0,44551967000.0
2077.0,45464367000.0,36366610000.0,49342330000.0,44414710000.0
2078.0,45212340000.0,36075570000.0,49288778000.0,44150505000.0
2079.0,45002980000.0,35801805000.0,49207472000.0,43876794000.0
2080.0,44783186000.0,35349740000.0,49114878000.0,43688722000.0
2081.0,44547162000.0,34993180000.0,49100943000.0,43544540000.0
2082.0,44236878000.0,34645414000.0,49039307000.0,43393660000.0
2083.0,43949390000.0,34235073000.0,48935404000.0,43230835000.0
2084.0,43665977000.0,34000757000.0,48879670000.0,43091694000.0
2085.0,43400737000.0,33751362000.0,48779424000.0,42913743000.0
2086.0,43073987000.0,33279306000.0,48704442000.0,42752848000.0
2087.0,42681754000.0,32986767000.0,48602170000.0,42533593000.0
2088.0,42364540000.0,32706712000.0,48598008000.0,42307350000.0
2089.0,42111128000.0,32490070000.0,48493630000.0,42116284000.0
2090.0,41846157000.0,32244816000.0,48433218000.0,41960370000.0
2091.0,41570714000.0,31947182000.0,48369553000.0,41864606000.0
2092.0,41325190000.0,31584672000.0,48316640000.0,41751523000.0
2093.0,41050993000.0,31289690000.0,48264098000.0,41606177000.0
2094.0,40756556000.0,30991600000.0,48210060000.0,41414816000.0
2095.0,40495694000.0,30673213000.0,48135885000.0,41270020000.0
2096.0,40198246000.0,30447161000.0,48065085000.0,41172324000.0
2097.0,39906103000.0,30200207000.0,47991810000.0,40967490000.0
2098.0,39680750000.0,29982808000.0,47938007000.0,40772280000.0
2099.0,39316260000.0,29672706000.0,47867412000.0,40657514000.0
2100.0,38954136000.0,29451910000.0,47790682000.0,40523645000.0
2101.0,38682096000.0,29227549000.0,47740596000.0,40403833000.0
2102.0,38340977000.0,28961930000.0,47693010000.0,40288367000.0
2103.0,38060544000.0,28669694000.0,47650243000.0,40134980000.0
2104.0,37810995000.0,28383803000.0,47583298000.0,40029850000.0
2105.0,37579370000.0,28101880000.0,47512424000.0,39872410000.0
2106.0,37344707000.0,27877292000.0,47467323000.0,39744295000.0
2107.0,37110268000.0,27580373000.0,47453975000.0,39697162000.0
2108.0,36871406000.0,27282030000.0,47375417000.0,39794557000.0
2109.0,36623176000.0,27043150000.0,47283483000.0,39880204000.0
2110.0,36328200000.0,26823300000.0,47224780000.0,39615644000.0
2111.0,36088254000.0,26619523000.0,47140340000.0,39392264000.0
2112.0,35821887000.0,26367736000.0,47081370000.0,39264970000.0
2113.0,35621073000.0,26084755000.0,46938382000.0,39327150000.0
2114.0,35405713000.0,25926971000.0,46840210000.0,39145312000.0
2115.0,35203350000.0,25670644000.0,46779730000.0,39021388000.0
2116.0,35000560000.0,25522213000.0,46741586000.0,39014150000.0
2117.0,34865110000.0,25362924000.0,46668386000.0,39123624000.0
2118.0,34624766000.0,25234220000.0,46585180000.0,38916047000.0
2119.0,34366583000.0,25017140000.0,46562640000.0,38723580000.0
2120.0,34134893000.0,24840590000.0,46558960000.0,38552015000.0
2121.0,33958058000.0,24541403000.0,46442530000.0,38401520000.0
2122.0,33769087000.0,24335493000.0,46328440000.0,38864028000.0
2123.0,33548292000.0,24092365000.0,46239937000.0,38237078000.0
2124.0,33393449000.0,23901917000.0,46174233000.0,38311000000.0
2125.0,33186070000.0,23621760000.0,46156690000.0,38423670000.0
2126.0,33017958000.0,23304548000.0,46113450000.0,38072610000.0
2127.0,32807780000.0,23089547000.0,46055436000.0,38400350000.0
2128.0,32690825000.0,22829646000.0,45962113000.0,38052643000.0
2129.0,32440226000.0,22604925000.0,45931620000.0,38038610000.0
2130.0,32249825000.0,22340630000.0,45841920000.0,38069182000.0
2131.0,32074885000.0,22203640000.0,45754360000.0,38136852000.0
2132.0,31872110000.0,22023772000.0,45706252000.0,37996170000.0
2133.0,31568118000.0,21821188000.0,45647910000.0,38152550000.0
2134.0,31364860000.0,21567967000.0,45595435000.0,37731720000.0
2135.0,31104963000.0,21327038000.0,45477155000.0,38581300000.0
2136.0,30879440000.0,21093827000.0,45383480000.0,38006395000.0
2137.0,30676015000.0,20899043000.0,45277712000.0,38192767000.0
2138.0,30444792000.0,20686811000.0,45272343000.0,37668274000.0
2139.0,30252286000.0,20413645000.0,45163975000.0,37320516000.0
2140.0,30102632000.0,20235545000.0,45077540000.0,37253660000.0
2141.0,29883855000.0,20093002000.0,44999324000.0,37391983000.0
2142.0,29752720000.0,19826903000.0,45056233000.0,37165527000.0
2143.0,29575975000.0,19658428000.0,44896390000.0,37137460000.0
2144.0,29431214000.0,19488952000.0,44848837000.0,36967293000.0
2145.0,29276203000.0,19240673000.0,44834260000.0,36846817000.0
2146.0,29080801000.0,19062647000.0,44668256000.0,36797936000.0
2147.0,28899035000.0,18876023000.0,44560978000.0,36915320000.0
2148.0,28726061000.0,18752459000.0,44485263000.0,37027942000.0
2149.0,28511373000.0,18636603000.0,44406170000.0,36693680000.0
2150.0,28328862000.0,18459038000.0,44355190000.0,36616580000.0
2151.0,28180732000.0,18325830000.0,44314534000.0,36792600000.0
2152.0,28054910000.0,18161572000.0,44264567000.0,36583588000.0
2153.0,27874275000.0,18048584000.0,44201718000.0,36799080000.0
2154.0,27713466000.0,17904780000.0,44164790000.0,36311523000.0
2155.0,27509430000.0,17895203000.0,44057780000.0,36368523000.0
2156.0,27350639000.0,17679081000.0,43982664000.0,36023505000.0
2157.0,27175832000.0,17520994000.0,43965660000.0,36409233000.0
2158.0,27046367000.0,17462743000.0,43888320000.0,36606243000.0
2159.0,26905018000.0,17247750000.0,43861996000.0,35923714000.0
2160.0,26796120000.0,17108653000.0,43740164000.0,35857530000.0
2161.0,26638373000.0,16965654000.0,43692683000.0,36219600000.0
2162.0,26461798000.0,16761837000.0,43609790000.0,36504863000.0
2163.0,26320204000.0,16583299000.0,43532130000.0,36280550000.0
2164.0,26197527000.0,16462558000.0,43647070000.0,36441160000.0
2165.0,26052830000.0,16346533000.0,43533885000.0,36415267000.0
2166.0,25894234000.0,16150627000.0,43704275000.0,36092610000.0
2167.0,25759396000.0,15981518000.0,43427880000.0,36185840000.0
2168.0,25632481000.0,15954403000.0,43320760000.0,37019754000.0
2169.0,25569411000.0,15731233000.0,43225520000.0,36291777000.0
2170.0,25420632000.0,15694215000.0,43256345000.0,36011200000.0
2171.0,25283959000.0,15359521000.0,43100205000.0,36295885000.0
2172.0,25194553000.0,15421327000.0,43159572000.0,35763024000.0
2173.0,25051236000.0,15125302000.0,42877846000.0,35692827000.0
2174.0,24927367000.0,15039311000.0,42826950000.0,35891250000.0
2175.0,24799846000.0,14894005000.0,42770604000.0,35806765000.0
2176.0,24667005000.0,15054933000.0,42722440000.0,35920515000.0
2177.0,24572740000.0,14862905000.0,42590663000.0,35408486000.0
2178.0,24448436000.0,14622106000.0,42542998000.0,35332493000.0
2179.0,24371585000.0,14458053000.0,42505216000.0,35210076000.0
2180.0,24272570000.0,14246601000.0,42390508000.0,35199398000.0
2181.0,24111303000.0,14123614000.0,42368102000.0,35052265000.0
2182.0,23990757000.0,14067894000.0,42221793000.0,34923233000.0
2183.0,23939310000.0,13883770000.0,42137395000.0,35046515000.0
2184.0,23800168000.0,13671634000.0,42321523000.0,34796460000.0
2185.0,23757340000.0,13557709000.0,42054990000.0,34747412000.0
2186.0,23634246000.0,13433394000.0,41970934000.0,34635747000.0
2187.0,23530177000.0,13603453000.0,41897630000.0,35474674000.0
2188.0,23424393000.0,13338705000.0,41937756000.0,34913740000.0
2189.0,23307178000.0,13299012000.0,41794265000.0,34732040000.0
2190.0,23224541000.0,13048212000.0,41687675000.0,34670916000.0
2191.0,23142486000.0,12922673000.0,41679593000.0,34777276000.0
2192.0,23032410000.0,12835809000.0,41564480000.0,34548400000.0
2193.0,22855195000.0,12764085000.0,41500200000.0,34441920000.0
2194.0,22719465000.0,12636222000.0,41720422000.0,34355472000.0
2195.0,22555472000.0,12932542000.0,41443725000.0,34521430000.0
2196.0,22438564000.0,12511058000.0,41318800000.0,34215434000.0
2197.0,22399148000.0,12388860000.0,41271038000.0,34083654000.0
2198.0,22245507000.0,12262612000.0,41158332000.0,33987674000.0
2199.0,22155713000.0,12185196000.0,41105203000.0,33918580000.0
2200.0,22088489000.0,12465054000.0,40995690000.0,34091428000.0
2201.0,21964480000.0,12174644000.0,40922956000.0,33994752000.0
2202.0,21856844000.0,12062392000.0,41107420000.0,33676974000.0
2203.0,21761262000.0,12009002000.0,40801560000.0,33649916000.0
2204.0,21688222000.0,12181877000.0,40645560000.0,33494819000.0
2205.0,21571013000.0,12467159000.0,40551060000.0,33533747000.0
2206.0,21502544000.0,11947957000.0,40522162000.0,33437696000.0
2207.0,21425439000.0,11820984000.0,40432198000.0,33303572000.0
2208.0,21485197000.0,11891569000.0,40363560000.0,33177494000.0
2209.0,21331393000.0,11726898000.0,40335634000.0,33071938000.0
2210.0,21245491000.0,11538232000.0,40305648000.0,33016246000.0
2211.0,21158953000.0,11509535000.0,40243460000.0,32898234000.0
2212.0,21080453000.0,11778126000.0,40152277000.0,33031487000.0
2213.0,21006113000.0,11578353000.0,40083268000.0,32824010000.0
2214.0,20952873000.0,11547683000.0,39959347000.0,32764283000.0
2215.0,20859617000.0,11451388000.0,39848063000.0,32766872000.0
2216.0,20787260000.0,11271304000.0,39781118000.0,32634515000.0
2217.0,20702558000.0,11070374000.0,39685920000.0,32581160000.0
2218.0,20630544000.0,11005366000.0,39594470000.0,32513987000.0
2219.0,20485857000.0,10920087000.0,39527887000.0,32413602000.0
2220.0,20410122000.0,10912609000.0,39422390000.0,32539347000.0
2221.0,20324162000.0,10730545000.0,39324803000.0,32338393000.0
2222.0,20439837000.0,10648593000.0,39243580000.0,32540885000.0
2223.0,20262255000.0,10594537000.0,39182213000.0,32471925000.0
2224.0,20192244000.0,10490451000.0,39113806000.0,32723114000.0
2225.0,20164878000.0,10408367000.0,38969594000.0,32248586000.0
2226.0,20042110000.0,10346163000.0,38852764000.0,32083190000.0
2227.0,19936080000.0,10276047000.0,38775063000.0,32099527000.0
2228.0,19793983000.0,10231314000.0,38699688000.0,32101677000.0
2229.0,19729553000.0,10166477000.0,38647760000.0,32082618000.0
2230.0,19707767000.0,10053962000.0,38623994000.0,32160870000.0
2231.0,19629132000.0,10006524000.0,38517187000.0,32968282000.0
2232.0,19575839000.0,10000666000.0,38452030000.0,32310890000.0
2233.0,19494404000.0,9937367000.0,38420136000.0,32067926000.0
2234.0,19424590000.0,9891908000.0,38365200000.0,31929844000.0
2235.0,19319663000.0,9883562000.0,38222148000.0,32094984000.0
2236.0,19260058000.0,9987983000.0,38141820000.0,31836676000.0
2237.0,19161260000.0,10397875000.0,38102233000.0,31750916000.0
2238.0,19059620000.0,9788744000.0,38172200000.0,31709743000.0
2239.0,18975711000.0,9668665000.0,38091207000.0,31498703000.0
2240.0,18911437000.0,9673133000.0,38089180000.0,31810765000.0
2241.0,18818347000.0,9513889000.0,38000660000.0,32452547000.0
2242.0,18695426000.0,9438671000.0,37823123000.0,33308713000.0
2243.0,18635096000.0,9388713000.0,37967266000.0,32416889000.0
2244.0,18563082000.0,9355027000.0,37680660000.0,32058524000.0
2245.0,18476857000.0,9241315000.0,37570335000.0,33117405000.0
2246.0,18428348000.0,9175843000.0,37619890000.0,32936835000.0
2247.0,18362917000.0,9137060000.0,37444854000.0,32497801000.0
2248.0,18248460000.0,9116701000.0,37371810000.0,32190648000.0
2249.0,18151184000.0,9014312000.0,37318115000.0,32001536000.0
2250.0,18099786000.0,9001568000.0,37247332000.0,33400111000.0
2251.0,18215300000.0,8900079000.0,37820506000.0,32833160000.0
2252.0,18017340000.0,8884877000.0,37158593000.0,32693004000.0
2253.0,17905916000.0,8816650000.0,37082190000.0,32544279000.0
2254.0,17794118000.0,8746247000.0,37007770000.0,32808446000.0
2255.0,17730610000.0,8673381000.0,36995105000.0,32490334000.0
2256.0,17641267000.0,8721804000.0,36867540000.0,32302430000.0
2257.0,17560971000.0,8589452000.0,36781593000.0,32721435000.0
2258.0,17490733000.0,8518892000.0,36703683000.0,32736727000.0
2259.0,17367640000.0,8475340000.0,36632343000.0,32258980000.0
2260.0,17290867000.0,8423828000.0,36552032000.0,32491049000.0
2261.0,17212166000.0,8456698000.0,36411085000.0,32053727000.0
2262.0,17125440000.0,8319892000.0,36318953000.0,32284463000.0
2263.0,17152823000.0,8273601000.0,36235493000.0,32037330000.0
2264.0,17010420000.0,8251639000.0,36205050000.0,32559763000.0
2265.0,16948208000.0,8183941600.0,36160000000.0,32021570000.0
2266.0,16864105000.0,8285019000.0,36061070000.0,31737883000.0
2267.0,16760363000.0,8040572400.0,36015080000.0,32301652000.0
2268.0,16685550000.0,7988153300.0,35877245000.0,31543812000.0
2269.0,16621738000.0,7940052500.0,35774046000.0,31615820000.0
2270.0,16561432000.0,7884229000.0,35712164000.0,31370750000.0
2271.0,16503255000.0,7828615700.0,35659604000.0,31697086000.0
2272.0,16464042000.0,7767499300.0,35603840000.0,31290862000.0
2273.0,16395458000.0,7679632000.0,35590595000.0,31191493000.0
2274.0,16296502000.0,7609689600.0,35476656000.0,31150770000.0
2275.0,16222195000.0,7551382000.0,35354460000.0,31044841000.0
2276.0,16152196000.0,7514080000.0,35339366000.0,30970192000.0
2277.0,16101887000.0,7456816600.0,35223814000.0,31037413000.0
2278.0,16028728000.0,7397191700.0,35229667000.0,30897810000.0
2279.0,15943937000.0,7317384000.0,35174744000.0,30812193000.0
2280.0,15880814000.0,7279429600.0,35423515000.0,30747247000.0
2281.0,15834470000.0,7226026500.0,35030800000.0,30640840000.0
2282.0,15851898000.0,7160125400.0,34909737000.0,31134265000.0
2283.0,15708342000.0,7071671000.0,34815787000.0,30693026000.0
2284.0,15659202000.0,7041381400.0,34735210000.0,30593560000.0
2285.0,15647557000.0,6991817000.0,34616898000.0,30559930000.0
2286.0,15576072000.0,6920927700.0,34511176000.0,30549170000.0
2287.0,15529104000.0,6879446500.0,34543520000.0,30563734000.0
2288.0,15446028000.0,6808535000.0,34425692000.0,30441066000.0
2289.0,15394571000.0,6762142000.0,34302507000.0,30440462000.0
2290.0,15322896000.0,6742097400.0,34190004000.0,30363093000.0
2291.0,15264268000.0,6646356000.0,34102845000.0,30291851000.0
2292.0,15215684000.0,6593267000.0,34022846000.0,30386060000.0
2293.0,15185115000.0,6511137000.0,33967743000.0,30174536000.0
2294.0,15278426000.0,6501010400.0,33874710000.0,30131026000.0
2295.0,15190742000.0,6451440000.0,34208125000.0,30057036000.0
2296.0,15140753000.0,6424183300.0,34052327000.0,30078440000.0
2297.0,15094409000.0,6346696000.0,33743030000.0,29867414000.0
2298.0,15065272000.0,6302632000.0,33602114000.0,29811900000.0
2299.0,15011889000.0,6273104400.0,33463968000.0,29784207000.0
2300.0,14948007000.0,6220036600.0,33393347000.0,29774199000.0
