time,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2-WACCM
2065.0,6378990000.0,8802749000.0,8284846600.0,9527817000.0
2066.0,6227531000.0,8719180000.0,8240874000.0,9475281000.0
2067.0,6081818000.0,8662997000.0,8166338000.0,9457101000.0
2068.0,5943788000.0,8617727000.0,8124480000.0,9392413000.0
2069.0,5807027700.0,8569423000.0,8259841500.0,9353828000.0
2070.0,5679095300.0,8502146000.0,8133004300.0,9338453000.0
2071.0,5581156400.0,8413540400.0,8035603500.0,9325948000.0
2072.0,5431624000.0,8353341000.0,7964145700.0,9365840000.0
2073.0,5325954600.0,8271235000.0,7881371000.0,9350433000.0
2074.0,5183893500.0,8213059600.0,7824055300.0,9270322000.0
2075.0,5054783000.0,8131966000.0,7766013000.0,9244626000.0
2076.0,4943748000.0,8068913700.0,7716949000.0,9230476000.0
2077.0,4763367000.0,7994353700.0,7658148400.0,9204901000.0
2078.0,4674649000.0,7914709000.0,7647251500.0,9149734000.0
2079.0,4571588000.0,7861484500.0,7606772000.0,9161264000.0
2080.0,4462060000.0,7824415000.0,7587188700.0,9117363000.0
2081.0,4400173600.0,7789931500.0,7553678000.0,9175085000.0
2082.0,4284689400.0,7720937500.0,7553875000.0,9217657000.0
2083.0,4194804200.0,7644580000.0,7504242700.0,9159086000.0
2084.0,4120721700.0,7605318700.0,7486285300.0,9174853000.0
2085.0,4000879600.0,7563940400.0,7525266400.0,9208993000.0
2086.0,3914538500.0,7537725000.0,7557555000.0,9146014000.0
2087.0,3825600000.0,7473966600.0,7537308000.0,9224700000.0
2088.0,3724604400.0,7420540000.0,7504210400.0,9159797000.0
2089.0,3609125000.0,7366888400.0,7660382700.0,9117523000.0
2090.0,3491426000.0,7310706000.0,7485088300.0,9077499000.0
2091.0,3357020700.0,7259919000.0,7446081000.0,9109310000.0
2092.0,3268669400.0,7191458000.0,7496872000.0,9127423000.0
2093.0,3158156800.0,7176765000.0,7427503000.0,9062344000.0
2094.0,3045630700.0,7099736600.0,7603784000.0,9037813000.0
2095.0,2953032200.0,7061797000.0,7712012000.0,9014789000.0
2096.0,2858632700.0,7004797400.0,7474486000.0,9051020000.0
2097.0,2762910000.0,6965209600.0,7434665500.0,9017783000.0
2098.0,2652243500.0,6954239500.0,7431268400.0,8947952000.0
2099.0,2594597600.0,6913003000.0,7624338400.0,8998659000.0
2100.0,2518089200.0,6870203000.0,7542491600.0,8982780000.0
