time,NORESM2-MM,FGOALS-F3-L,CESM2,GFDL-ESM4,CAMS-CSM1-0,INM-CM5-0,BCC-CSM2-MR,EC-EARTH3-VEG,INM-CM4-8,EC-EARTH3,MRI-ESM2-0,CMCC-CM2-SR5,MPI-ESM1-2-HR,CESM2-WACCM
2023.0,99023856000.0,97542790000.0,96121455000.0,101404510000.0,99033190000.0,100330560000.0,99579010000.0,98509540000.0,99973840000.0,93844590000.0,94758175000.0,99551445000.0,100209760000.0,100947370000.0
2024.0,96494410000.0,94861240000.0,92927670000.0,100619320000.0,97959790000.0,98954580000.0,97637930000.0,96323910000.0,98482710000.0,89620860000.0,92060450000.0,98082340000.0,97496850000.0,99157860000.0
2025.0,94339520000.0,92822766000.0,90493610000.0,100619950000.0,96965570000.0,98012280000.0,96010020000.0,94714495000.0,95100084000.0,85776286000.0,89705590000.0,96827280000.0,95374600000.0,97438740000.0
2026.0,92123820000.0,90780230000.0,88365870000.0,99815930000.0,95135930000.0,95874105000.0,94509300000.0,92680634000.0,92565400000.0,82597910000.0,88084530000.0,96309390000.0,92651954000.0,95110750000.0
2027.0,90599100000.0,88637170000.0,86321440000.0,99062670000.0,94203180000.0,93857940000.0,93117010000.0,91624120000.0,90603220000.0,79613850000.0,86582900000.0,94860730000.0,90960800000.0,93078730000.0
2028.0,89637220000.0,85923370000.0,84903930000.0,97618305000.0,93603560000.0,91805114000.0,92185580000.0,89987826000.0,88637430000.0,76283585000.0,83711750000.0,92921954000.0,88667970000.0,90484450000.0
2029.0,87671660000.0,83851670000.0,82464860000.0,96378570000.0,93309810000.0,89522450000.0,90298730000.0,87729775000.0,87138025000.0,73147270000.0,82191720000.0,91992785000.0,87071875000.0,88753110000.0
2030.0,85830386000.0,80253760000.0,80834010000.0,94405810000.0,94039700000.0,86447686000.0,87962305000.0,84952350000.0,85038300000.0,69307100000.0,79440680000.0,91575630000.0,85022130000.0,86582450000.0
2031.0,83916210000.0,78161840000.0,79382540000.0,92716470000.0,92785330000.0,84142120000.0,86554150000.0,82091975000.0,82513084000.0,65673413000.0,77501104000.0,90888220000.0,84721160000.0,84971150000.0
2032.0,81056570000.0,75820040000.0,77777070000.0,92070035000.0,92800140000.0,82115060000.0,83976210000.0,79547810000.0,80010910000.0,62024212000.0,75270510000.0,90050390000.0,81100644000.0,82339955000.0
2033.0,78512580000.0,73811330000.0,75436540000.0,90070500000.0,91711440000.0,81508400000.0,81767240000.0,77319320000.0,77394140000.0,58998817000.0,73336000000.0,88222460000.0,77804250000.0,80567755000.0
2034.0,75847850000.0,71682670000.0,72883634000.0,87821296000.0,92223910000.0,80018326000.0,80689230000.0,74287140000.0,75383130000.0,55913124000.0,71600340000.0,87961210000.0,75458410000.0,78123800000.0
2035.0,73426000000.0,69603720000.0,70463150000.0,85594680000.0,91185870000.0,77514670000.0,80072710000.0,72277330000.0,74173820000.0,53066777000.0,69186540000.0,85799130000.0,73948090000.0,76385490000.0
2036.0,71641230000.0,67181515000.0,68000866000.0,84235890000.0,89679650000.0,74778980000.0,78471160000.0,69701430000.0,71974370000.0,50108424000.0,66964963000.0,82926770000.0,71125650000.0,74344380000.0
2037.0,69916010000.0,64538830000.0,65222260000.0,82063000000.0,89163460000.0,73088660000.0,76654270000.0,66854970000.0,70030840000.0,48127123000.0,63991040000.0,80775690000.0,69565070000.0,72778785000.0
2038.0,67753353000.0,63401550000.0,63366830000.0,79863595000.0,87037570000.0,70576275000.0,74659270000.0,64890167000.0,67103666000.0,46331396000.0,61861710000.0,79690120000.0,67366260000.0,71058690000.0
2039.0,65482180000.0,62003340000.0,61097796000.0,77084280000.0,86668630000.0,69001930000.0,73170680000.0,63255777000.0,65853088000.0,43793117000.0,59945560000.0,78064590000.0,65464033000.0,68747040000.0
2040.0,63913580000.0,59363344000.0,59510840000.0,75260120000.0,84771070000.0,67433787000.0,71398330000.0,60376117000.0,64080080000.0,41344480000.0,58251543000.0,75359100000.0,63995793000.0,66938810000.0
2041.0,61318377000.0,57940406000.0,57299000000.0,74025830000.0,82975570000.0,65046143000.0,69770050000.0,57676240000.0,62697456000.0,39036640000.0,56314982000.0,73288180000.0,62143400000.0,64707686000.0
2042.0,59432510000.0,55579750000.0,55278416000.0,72121975000.0,80912560000.0,63661556000.0,68359627000.0,55457276000.0,60777497000.0,37315810000.0,53570367000.0,71510204000.0,59493870000.0,62095397000.0
2043.0,58100600000.0,54419358000.0,53257350000.0,70879560000.0,79872540000.0,62026790000.0,65639020000.0,53118760000.0,57473843000.0,35211860000.0,51788886000.0,69391270000.0,57450330000.0,60600893000.0
2044.0,56164454000.0,53203380000.0,50456343000.0,68791420000.0,79037950000.0,60697250000.0,63480470000.0,50159153000.0,55334535000.0,32916066000.0,49671795000.0,67125735000.0,55731230000.0,58097983000.0
2045.0,54242010000.0,51603570000.0,48261288000.0,66000540000.0,77131760000.0,59175180000.0,61845197000.0,47570514000.0,53009080000.0,31590642000.0,47054426000.0,64982286000.0,54064808000.0,56445886000.0
2046.0,52160664000.0,50218710000.0,46379827000.0,63984796000.0,74743080000.0,57841930000.0,60396600000.0,45388670000.0,51592176000.0,30758144000.0,45348594000.0,62873650000.0,52583965000.0,54333560000.0
2047.0,49226890000.0,49675588000.0,45196830000.0,62293705000.0,73856780000.0,56240677000.0,58315207000.0,43758790000.0,50140774000.0,29534124000.0,43429425000.0,61370240000.0,50698592000.0,52770080000.0
2048.0,47112737000.0,48649413000.0,42716540000.0,61237490000.0,72295130000.0,54729597000.0,56554066000.0,41690330000.0,48167715000.0,28451699000.0,41682887000.0,59063250000.0,48601006000.0,50895786000.0
2049.0,44766430000.0,47358546000.0,40736723000.0,59699840000.0,70452140000.0,53464183000.0,55478820000.0,39933583000.0,46647415000.0,27172598000.0,39987500000.0,56695693000.0,47349928000.0,49026810000.0
2050.0,43070910000.0,45857513000.0,39238353000.0,57408950000.0,69138930000.0,51662910000.0,53790986000.0,37701693000.0,45398622000.0,25565417000.0,38104117000.0,54543507000.0,45694616000.0,47095740000.0
2051.0,41439965000.0,44244530000.0,37804740000.0,55267877000.0,67567604000.0,49931760000.0,52179653000.0,36564440000.0,43579610000.0,24298721000.0,36545380000.0,53244813000.0,44444660000.0,45117555000.0
2052.0,40105490000.0,43014423000.0,36422030000.0,53858260000.0,65722800000.0,48436940000.0,51035150000.0,34822210000.0,42497100000.0,22934204000.0,35251450000.0,51108930000.0,43671986000.0,43644260000.0
2053.0,38324044000.0,41453056000.0,35184890000.0,52077950000.0,64308570000.0,46840450000.0,49391997000.0,34016117000.0,41272005000.0,21570437000.0,35082564000.0,49285260000.0,42401260000.0,41523850000.0
2054.0,36606906000.0,40001675000.0,33991145000.0,50956210000.0,62180848000.0,45979580000.0,47762020000.0,32613306000.0,40104042000.0,20758776000.0,33686866000.0,47601517000.0,41112900000.0,40176220000.0
2055.0,34897785000.0,38890074000.0,32597220000.0,50086560000.0,61017465000.0,45098110000.0,45987426000.0,31211874000.0,39191570000.0,19891597000.0,32659198000.0,46156370000.0,40021050000.0,38611820000.0
2056.0,33750612000.0,38140470000.0,31213025000.0,48644650000.0,60580470000.0,44001590000.0,44098710000.0,29992473000.0,38216820000.0,18746692000.0,31621521000.0,44472963000.0,38729820000.0,36981530000.0
2057.0,32673806000.0,36438950000.0,30078177000.0,47168205000.0,60543558000.0,43427164000.0,43169137000.0,28956475000.0,37022150000.0,17744350000.0,29909684000.0,42540696000.0,37693223000.0,35719385000.0
2058.0,31155757000.0,35419600000.0,29481120000.0,45130932000.0,60235362000.0,42100470000.0,42205192000.0,28581247000.0,35367840000.0,17197523000.0,28675150000.0,41303150000.0,36572490000.0,34598994000.0
2059.0,30030698000.0,34404823000.0,28304396000.0,43998405000.0,58429616000.0,41612680000.0,40186335000.0,27475720000.0,34226776000.0,16557774000.0,27769350000.0,39518425000.0,35453470000.0,33255715000.0
2060.0,29200527000.0,32894378000.0,27441185000.0,42938820000.0,56999477000.0,40296070000.0,38896550000.0,26236262000.0,33656050000.0,15945101000.0,26687443000.0,37657264000.0,34354905000.0,32014168000.0
2061.0,28232567000.0,32015888000.0,26683628000.0,41972118000.0,55540290000.0,38545744000.0,37262787000.0,25271386000.0,32525298000.0,15053915000.0,25698748000.0,36393832000.0,33301598000.0,30867503000.0
2062.0,27418830000.0,31335227000.0,25886760000.0,40892023000.0,55145460000.0,37442710000.0,36229320000.0,24525494000.0,32029227000.0,14165009000.0,25168505000.0,34913560000.0,32978356000.0,29873803000.0
2063.0,26947647000.0,30607964000.0,24984756000.0,40421274000.0,54604923000.0,36166857000.0,34599793000.0,23448541000.0,31247952000.0,13623602000.0,24175270000.0,33581167000.0,31944747000.0,28772800000.0
2064.0,26187311000.0,29724484000.0,24574824000.0,38989020000.0,53643543000.0,35212714000.0,33301905000.0,22699553000.0,30511135000.0,12999555000.0,23311497000.0,32118559000.0,31233378000.0,28152610000.0
2065.0,25477036000.0,28877797000.0,23899660000.0,38343590000.0,52922536000.0,34989050000.0,31940598000.0,22191008000.0,29102152000.0,12549761000.0,23005671000.0,30900470000.0,30489502000.0,27492864000.0
2066.0,25704286000.0,28100217000.0,23139025000.0,37355405000.0,51286647000.0,34377593000.0,30378402000.0,21399319000.0,28604733000.0,12069723000.0,22669572000.0,29585859000.0,29679354000.0,27220842000.0
2067.0,25294483000.0,27148970000.0,22817315000.0,36583560000.0,50939630000.0,33674725000.0,29486703000.0,20573395000.0,27838160000.0,11647537000.0,22350539000.0,28584034000.0,29048180000.0,26560620000.0
2068.0,24935907000.0,26349883000.0,22283674000.0,36012126000.0,50518350000.0,33010336000.0,28261452000.0,20087790000.0,27378633000.0,11298384000.0,21816210000.0,27169237000.0,28654316000.0,25855099000.0
2069.0,24102756000.0,25673464000.0,21796050000.0,35579257000.0,49148973000.0,32299150000.0,27167463000.0,19545391000.0,26842782000.0,10958354000.0,21533915000.0,26373260000.0,28028305000.0,24696020000.0
2070.0,23205730000.0,25160997000.0,21080535000.0,34578768000.0,48267837000.0,31680158000.0,26663110000.0,18559658000.0,26100021000.0,10825848000.0,21140146000.0,25301545000.0,27372962000.0,24417524000.0
2071.0,22572468000.0,24412748000.0,20338444000.0,34164097000.0,47615560000.0,30807353000.0,26003415000.0,17882995000.0,25524300000.0,10455036000.0,20612137000.0,24359633000.0,26807511000.0,23822850000.0
2072.0,21778450000.0,23873204000.0,19564972000.0,33655476000.0,46231750000.0,30088055000.0,25379600000.0,17363650000.0,24887216000.0,10200107000.0,20212187000.0,23535060000.0,26196427000.0,22991700000.0
2073.0,21251238000.0,23323648000.0,18955463000.0,32932762000.0,45498724000.0,29657012000.0,24303677000.0,17004159000.0,24488167000.0,9950469000.0,19870018000.0,22693564000.0,25663824000.0,22490192000.0
2074.0,20871670000.0,22889110000.0,18426337000.0,32581208000.0,45097177000.0,29197638000.0,23427512000.0,16981493000.0,23994032000.0,9679929000.0,19207414000.0,21663940000.0,24915130000.0,22213337000.0
2075.0,20306168000.0,22061271000.0,18050357000.0,32174460000.0,45043233000.0,29020994000.0,22531355000.0,16832813000.0,23392993000.0,9422267000.0,18845946000.0,20641001000.0,24645304000.0,21524476000.0
2076.0,19949773000.0,21178659000.0,17533549000.0,31629498000.0,44717593000.0,28679352000.0,22219395000.0,16389391000.0,22911980000.0,9253147000.0,18407432000.0,19867365000.0,24180546000.0,20898988000.0
2077.0,19653327000.0,20859884000.0,16965796000.0,30856874000.0,44880232000.0,28738107000.0,21688230000.0,16026336000.0,22585975000.0,9081072000.0,18273374000.0,19233212000.0,23350882000.0,20107602000.0
2078.0,19316170000.0,20388157000.0,16597008000.0,30389236000.0,44520460000.0,27882605000.0,20941875000.0,15522544000.0,22237840000.0,8955386000.0,17886513000.0,18522415000.0,22855225000.0,19474592000.0
2079.0,18801295000.0,19663495000.0,16206386000.0,29567295000.0,43195940000.0,27522918000.0,20693844000.0,15296009000.0,22117085000.0,8757864000.0,17568193000.0,17631304000.0,22262862000.0,19045962000.0
2080.0,18502134000.0,19454583000.0,15823959000.0,28724720000.0,42547450000.0,27179830000.0,20244190000.0,15206070000.0,21734607000.0,8580764700.0,17344120000.0,16738188000.0,22198139000.0,18510432000.0
2081.0,18047800000.0,18934098000.0,15369446000.0,27889994000.0,42361627000.0,27086810000.0,20058726000.0,14734276000.0,21531030000.0,8392870000.0,17191758000.0,16173475000.0,21456675000.0,18144133000.0
2082.0,17705380000.0,18380247000.0,14974358000.0,27384365000.0,41728578000.0,26799903000.0,19757574000.0,14490776000.0,21019085000.0,8271909400.0,16988107000.0,15625250000.0,21241602000.0,17479225000.0
2083.0,17160039000.0,17869840000.0,14706241000.0,26772773000.0,40902290000.0,26296914000.0,18898774000.0,14150309000.0,20578701000.0,8187925000.0,16836745000.0,15042558000.0,20420135000.0,16987281000.0
2084.0,16885541000.0,17520980000.0,14398107000.0,25986552000.0,41055846000.0,26015800000.0,18244545000.0,14047675000.0,20460704000.0,8138775600.0,16442132000.0,14596953000.0,20204067000.0,16278818000.0
2085.0,16540922000.0,17285573000.0,14053180000.0,25403007000.0,41868296000.0,25366243000.0,17892630000.0,13719454000.0,20296575000.0,8109236000.0,16107141000.0,14002001000.0,19789271000.0,15969801000.0
2086.0,16076787000.0,17008804000.0,13548323000.0,25266178000.0,41191055000.0,25253626000.0,17452696000.0,13529590000.0,20328270000.0,8016748500.0,15736428000.0,13617470000.0,19572238000.0,15589248000.0
2087.0,15826003000.0,16729409000.0,13137522000.0,24942516000.0,40644293000.0,24587626000.0,16888872000.0,13199004000.0,20125729000.0,7829120500.0,15555380000.0,13215312000.0,19251920000.0,15310186000.0
2088.0,15564063000.0,16498094000.0,12914159000.0,24399405000.0,40668873000.0,23950811000.0,16153600000.0,12930051000.0,19655698000.0,7521631700.0,15330631000.0,12726187000.0,19158254000.0,14867158000.0
2089.0,15201179000.0,16218761000.0,12765140000.0,23710396000.0,40103514000.0,23637074000.0,15752152000.0,12434463000.0,19562537000.0,7416286000.0,15295651000.0,12451946000.0,18832208000.0,14365606000.0
2090.0,14891486000.0,16214781000.0,12662080000.0,22922676000.0,40127554000.0,23480291000.0,15231461000.0,12018354000.0,19513936000.0,7354436600.0,15308226000.0,12105542000.0,18657204000.0,14059457000.0
2091.0,14669442000.0,15837823000.0,12527302000.0,22737633000.0,39464030000.0,23023747000.0,14802908000.0,11766726000.0,19236375000.0,7210771000.0,15125846000.0,11776221000.0,18489027000.0,13683949000.0
2092.0,14421761000.0,15698703000.0,12220838000.0,22460244000.0,39086207000.0,22672320000.0,14525058000.0,11520898000.0,19200670000.0,7150760000.0,15091243000.0,11337313000.0,18298591000.0,13583274000.0
2093.0,14262590000.0,15564694000.0,12052256000.0,22197692000.0,38597430000.0,22564585000.0,14163234000.0,11169889000.0,18999312000.0,7106775000.0,15036084000.0,10979444000.0,18123854000.0,13349908000.0
2094.0,13931821000.0,15265011000.0,12003324000.0,21757127000.0,38291560000.0,22526423000.0,13801343000.0,10729042000.0,18973796000.0,6963284000.0,15111398000.0,10642730000.0,17843542000.0,13174127000.0
2095.0,13825389000.0,15016830000.0,11765156000.0,21516587000.0,38553702000.0,22499211000.0,13463747000.0,10434407000.0,18758232000.0,6837462500.0,14953379000.0,10489879000.0,17597776000.0,13066362000.0
2096.0,13632378000.0,14897510000.0,11747406000.0,21143177000.0,38513553000.0,22385121000.0,13101100000.0,10078833000.0,18442801000.0,6785330000.0,14867730000.0,10287929000.0,17204290000.0,12824003000.0
2097.0,13463116000.0,14919441000.0,11751832000.0,20923510000.0,38586760000.0,22053536000.0,12925533000.0,9886527000.0,18280935000.0,6671600000.0,14749651000.0,10075314000.0,16899818000.0,12686524000.0
2098.0,13214312000.0,14730714000.0,11661080000.0,20518769000.0,38192357000.0,21820060000.0,12714709000.0,9714302000.0,17989364000.0,6590777000.0,14678345000.0,9868470000.0,16768550000.0,12670375000.0
2099.0,12901606000.0,14587979000.0,11525990000.0,20227408000.0,37339218000.0,21274454000.0,12427315000.0,9566615000.0,18099430000.0,6470783500.0,14765410000.0,9729475000.0,16541390000.0,12587745000.0
2100.0,12694141000.0,14361464000.0,11372636000.0,19803320000.0,37270370000.0,21174710000.0,12006025000.0,9420315000.0,17862430000.0,6385560600.0,14739280000.0,9586906000.0,16135887000.0,12366546000.0
