time,MPI-ESM1-2-HR,CESM2-WACCM,IPSL-CM6A-LR,TAIESM1,CMCC-CM2-SR5,EC-EARTH3,MRI-ESM2-0,EC-EARTH3-VEG,INM-CM4-8,CANESM5,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM5-0,ACCESS-CM2,ACCESS-ESM1-5,NORESM2-MM,FGOALS-F3-L,CESM2,GFDL-ESM4
2021.0,103100604000.0,102261050000.0,102694265000.0,102311620000.0,103704175000.0,101582040000.0,101770830000.0,103616920000.0,100877910000.0,102295250000.0,102587320000.0,101610340000.0,102860180000.0,101911000000.0,102330620000.0,102060160000.0,101258550000.0,103236130000.0,103067720000.0
2022.0,101158170000.0,102149700000.0,100729730000.0,99729460000.0,103055350000.0,98778960000.0,99108225000.0,100943080000.0,97327110000.0,99994710000.0,100958765000.0,101669085000.0,101755030000.0,99191840000.0,98947580000.0,99519270000.0,98577916000.0,102310470000.0,102448595000.0
2023.0,99740746000.0,100833485000.0,99586290000.0,97966930000.0,103127040000.0,95521290000.0,96139470000.0,99682870000.0,94770560000.0,97878280000.0,97345960000.0,101037710000.0,99963190000.0,97765700000.0,97070940000.0,97683270000.0,97163760000.0,100594336000.0,101827690000.0
2024.0,97308310000.0,99445750000.0,96699160000.0,95574980000.0,102048730000.0,91687180000.0,94099140000.0,97378075000.0,91407840000.0,96177865000.0,94728590000.0,99229650000.0,97014830000.0,96273646000.0,94787900000.0,96495840000.0,95568626000.0,98571000000.0,99598020000.0
2025.0,93958650000.0,97605720000.0,95517370000.0,94131945000.0,101310070000.0,87540140000.0,90866794000.0,95847880000.0,89391930000.0,93798960000.0,91991150000.0,98738800000.0,94342830000.0,93579715000.0,91624700000.0,93280420000.0,93666450000.0,97072330000.0,97796780000.0
2026.0,92223880000.0,94520386000.0,93143474000.0,90945140000.0,99735670000.0,83031700000.0,87289090000.0,93061820000.0,87283290000.0,91322720000.0,88353880000.0,97615970000.0,92220950000.0,90471430000.0,88412730000.0,90354420000.0,91170980000.0,95498576000.0,96364500000.0
2027.0,91319250000.0,92098130000.0,91085260000.0,87354680000.0,98558370000.0,80061300000.0,83959210000.0,90477945000.0,83588410000.0,89043500000.0,86610895000.0,95718010000.0,89673500000.0,87473690000.0,85835630000.0,88720390000.0,88347075000.0,92822910000.0,94156760000.0
2028.0,89764440000.0,89473925000.0,88000890000.0,84945230000.0,96830450000.0,75736195000.0,81254375000.0,87893380000.0,79762964000.0,86637320000.0,84424510000.0,94818206000.0,87228360000.0,84621206000.0,83179310000.0,86532645000.0,86101720000.0,89868730000.0,93720125000.0
2029.0,87575400000.0,87399590000.0,85655500000.0,82093710000.0,95682070000.0,72332660000.0,77845594000.0,84744050000.0,76385560000.0,83707175000.0,81902940000.0,93225150000.0,85100930000.0,81921620000.0,80804320000.0,83733490000.0,84135270000.0,88002680000.0,92591400000.0
2030.0,86618825000.0,85395980000.0,83258515000.0,79065620000.0,94124876000.0,68275900000.0,75542980000.0,82822810000.0,73059870000.0,80829590000.0,79430000000.0,90951080000.0,82314230000.0,79655530000.0,78136740000.0,81038700000.0,81006530000.0,84613060000.0,91919050000.0
2031.0,84540140000.0,83784884000.0,81204450000.0,75995770000.0,92712804000.0,64651792000.0,72864430000.0,80272430000.0,71267240000.0,77669230000.0,76719390000.0,88738185000.0,79594000000.0,76435915000.0,75983690000.0,78748020000.0,78813454000.0,81611150000.0,90639450000.0
2032.0,81895550000.0,81975640000.0,79780120000.0,73368520000.0,90531690000.0,62536233000.0,69319230000.0,77817280000.0,69841040000.0,74460030000.0,74561100000.0,87435250000.0,76604980000.0,72880710000.0,72967954000.0,76599590000.0,76525520000.0,79970340000.0,88751880000.0
2033.0,79861230000.0,80481845000.0,77328240000.0,70605545000.0,88518600000.0,60120216000.0,66479972000.0,75254240000.0,67425420000.0,71399375000.0,72016640000.0,85991875000.0,74067160000.0,70047790000.0,70103480000.0,74491260000.0,74407400000.0,77984104000.0,86692010000.0
2034.0,77782580000.0,77522076000.0,74088290000.0,68323164000.0,86055330000.0,57016850000.0,63972217000.0,72215620000.0,65591075000.0,68626403000.0,70785350000.0,84784580000.0,72947110000.0,67795317000.0,67495735000.0,72682780000.0,72039960000.0,75455690000.0,84788540000.0
2035.0,76739000000.0,74817830000.0,70872285000.0,65267670000.0,83775046000.0,54229176000.0,61345292000.0,69769470000.0,63490270000.0,66813340000.0,67438526000.0,83065880000.0,72289610000.0,64875016000.0,64271536000.0,70032950000.0,69529340000.0,72812000000.0,84375470000.0
2036.0,75011690000.0,72175800000.0,68768180000.0,62631764000.0,81172410000.0,51231990000.0,59914633000.0,65869808000.0,61469470000.0,64672320000.0,64480840000.0,81174760000.0,70599990000.0,61864395000.0,61569446000.0,67524702000.0,67428820000.0,69129290000.0,82626570000.0
2037.0,73415940000.0,69335800000.0,66844197000.0,59263680000.0,77683190000.0,48464376000.0,57413935000.0,62224650000.0,60687008000.0,61209300000.0,62575150000.0,78738140000.0,67989690000.0,59291537000.0,60046010000.0,65664480000.0,64962170000.0,65578770000.0,81388840000.0
2038.0,71124640000.0,67608863000.0,65201734000.0,56374243000.0,75715890000.0,45706590000.0,54189756000.0,60119980000.0,59099330000.0,58018144000.0,60791760000.0,76254500000.0,65664100000.0,56127310000.0,57023607000.0,64270324000.0,62479847000.0,63112876000.0,79052620000.0
2039.0,69563900000.0,65326297000.0,62700827000.0,54304686000.0,73978690000.0,43061924000.0,50962880000.0,57890020000.0,56547030000.0,55931440000.0,59653964000.0,75179926000.0,63177253000.0,52819493000.0,54519697000.0,62223446000.0,60828504000.0,60456886000.0,76962870000.0
2040.0,68302550000.0,62640857000.0,60031173000.0,51871770000.0,71364140000.0,40180640000.0,48875774000.0,55872684000.0,54883058000.0,53386547000.0,57766306000.0,74006400000.0,60718604000.0,50536047000.0,51392860000.0,60729557000.0,58860730000.0,58489400000.0,74366525000.0
2041.0,66119164000.0,60042527000.0,57204990000.0,48816530000.0,69400080000.0,37871784000.0,47115317000.0,53260227000.0,53024584000.0,50555400000.0,55737377000.0,72859935000.0,58694607000.0,47838028000.0,48424722000.0,59078020000.0,56670953000.0,55699472000.0,71914040000.0
2042.0,64558772000.0,57276387000.0,55018467000.0,45849000000.0,67179557000.0,35450966000.0,45766283000.0,50783160000.0,51428934000.0,47725736000.0,54386630000.0,71107110000.0,57261416000.0,45645402000.0,46298542000.0,57366630000.0,55288246000.0,52812270000.0,70261060000.0
2043.0,62080420000.0,55125630000.0,52840665000.0,43698780000.0,64879670000.0,33505354000.0,43688903000.0,47608590000.0,49319240000.0,46024340000.0,52607398000.0,69989850000.0,55414540000.0,43374838000.0,43369390000.0,55260275000.0,53561324000.0,50268942000.0,68389310000.0
2044.0,60875952000.0,52078520000.0,50142933000.0,41933300000.0,62700413000.0,31514563000.0,42170606000.0,45449335000.0,48772665000.0,43692982000.0,50522423000.0,68425080000.0,53143896000.0,41518000000.0,41459184000.0,53378933000.0,51264496000.0,48051910000.0,67429080000.0
2045.0,59175256000.0,49317910000.0,48200434000.0,39577514000.0,60538106000.0,29373403000.0,40501096000.0,43146924000.0,47696302000.0,41806990000.0,48893235000.0,66912666000.0,51447400000.0,39410946000.0,39194583000.0,51673567000.0,49467036000.0,45695422000.0,65331970000.0
2046.0,57226160000.0,46580187000.0,45784180000.0,36653560000.0,57562235000.0,27769602000.0,38446190000.0,41879376000.0,46688465000.0,40144460000.0,46365757000.0,65484980000.0,48893305000.0,38320366000.0,37331137000.0,49315080000.0,47521743000.0,43767250000.0,64063110000.0
2047.0,56512553000.0,44491227000.0,43730760000.0,34303550000.0,55512450000.0,25952040000.0,36530344000.0,40099865000.0,44755194000.0,37960196000.0,44455408000.0,63784178000.0,47677360000.0,36170265000.0,35504030000.0,47221620000.0,45822100000.0,41575480000.0,62817313000.0
2048.0,55100834000.0,42039380000.0,41866306000.0,32129786000.0,52784690000.0,23813665000.0,34948250000.0,37479000000.0,43577344000.0,35287187000.0,42565660000.0,61905150000.0,45738803000.0,34464776000.0,33635963000.0,45188215000.0,44332400000.0,39791174000.0,60512320000.0
2049.0,52906054000.0,39987450000.0,39287824000.0,29947482000.0,50254307000.0,21968554000.0,33700606000.0,35140580000.0,42091160000.0,33432924000.0,41651098000.0,59699745000.0,44252697000.0,32368488000.0,31770745000.0,43577480000.0,42721497000.0,37963570000.0,58820383000.0
2050.0,50655097000.0,37876376000.0,37115015000.0,28500589000.0,47996560000.0,20330230000.0,32674718000.0,33425652000.0,40264245000.0,31808535000.0,39552885000.0,58502234000.0,42350653000.0,30835038000.0,30026142000.0,41840316000.0,40952600000.0,35742515000.0,57261564000.0
2051.0,48595130000.0,35952620000.0,34801844000.0,26860600000.0,45655863000.0,19231510000.0,31819827000.0,32113300000.0,38738768000.0,30062756000.0,37641155000.0,56380613000.0,40486770000.0,29103466000.0,28667458000.0,40197970000.0,39733490000.0,33713359000.0,55911973000.0
2052.0,46478570000.0,34096273000.0,32850120000.0,25356118000.0,43720643000.0,18095569000.0,30837690000.0,30670254000.0,37886337000.0,28274938000.0,35956056000.0,54606393000.0,39186305000.0,27084499000.0,27523090000.0,38497260000.0,38458577000.0,31737784000.0,53924168000.0
2053.0,44614780000.0,31971867000.0,31218719000.0,23452828000.0,41711100000.0,16976267000.0,30077120000.0,29387977000.0,37520410000.0,26609971000.0,34350380000.0,52847976000.0,37887560000.0,25862642000.0,26176033000.0,37113876000.0,36953310000.0,29943960000.0,52544810000.0
2054.0,42703688000.0,30376186000.0,29448372000.0,21931452000.0,39352220000.0,16204514000.0,29424687000.0,28053094000.0,36175210000.0,25144560000.0,33039553000.0,51087766000.0,36632343000.0,24701813000.0,24747737000.0,35816776000.0,35256230000.0,28453206000.0,51353560000.0
2055.0,41846350000.0,28581409000.0,27751459000.0,20437910000.0,37137030000.0,15436826000.0,28757760000.0,26963390000.0,34460880000.0,23776590000.0,31618402000.0,48572550000.0,35433410000.0,23373853000.0,23721294000.0,34198213000.0,33923040000.0,26550809000.0,50443424000.0
2056.0,40290180000.0,26999075000.0,26010548000.0,18968658000.0,35287900000.0,14396129000.0,28026745000.0,25252692000.0,33300443000.0,22495867000.0,29987506000.0,47418790000.0,33647780000.0,21950380000.0,22382150000.0,32606265000.0,32598240000.0,24605917000.0,48519150000.0
2057.0,37986685000.0,25667400000.0,24316488000.0,17839843000.0,32830394000.0,13490541000.0,27019917000.0,23986967000.0,32400763000.0,21092213000.0,28862026000.0,46277677000.0,32611748000.0,20645732000.0,21414902000.0,31658445000.0,31602932000.0,23161233000.0,46346555000.0
2058.0,36404875000.0,24109627000.0,22891033000.0,16674937000.0,30904758000.0,13152666000.0,26278260000.0,23180534000.0,31419523000.0,19670140000.0,27109186000.0,44479510000.0,31476523000.0,19493145000.0,20554996000.0,30541025000.0,30266622000.0,22042782000.0,44823843000.0
2059.0,34415247000.0,22718470000.0,21330543000.0,15541349000.0,29350828000.0,12360113000.0,25086747000.0,22091758000.0,30393178000.0,18577290000.0,25940443000.0,43325714000.0,30118210000.0,18457786000.0,19657906000.0,29674342000.0,29068503000.0,20760359000.0,43641737000.0
2060.0,32810211000.0,21690950000.0,20082810000.0,14538916000.0,27111946000.0,11510820000.0,24033688000.0,21287555000.0,29488579000.0,17321430000.0,24457388000.0,42234970000.0,29341663000.0,17527990000.0,18630425000.0,28065374000.0,28084722000.0,19332864000.0,41557480000.0
2061.0,31501386000.0,20608977000.0,18789210000.0,13686286000.0,25564414000.0,10974852000.0,23217582000.0,20366797000.0,28760410000.0,16218837000.0,23461323000.0,40893890000.0,28333429000.0,16411286000.0,17678635000.0,26511563000.0,26973166000.0,18211813000.0,40061510000.0
2062.0,30439230000.0,19516960000.0,17802700000.0,12888586000.0,24053717000.0,10352774000.0,22248552000.0,19373940000.0,27792472000.0,15379359000.0,22187219000.0,39933560000.0,27573766000.0,15421184000.0,16749724000.0,25292100000.0,25806682000.0,17205959000.0,38817660000.0
2063.0,29226674000.0,18536552000.0,16425826000.0,12135516000.0,22831008000.0,9863178000.0,21395737000.0,18246922000.0,27180638000.0,14468584000.0,21116490000.0,38846250000.0,26592741000.0,14421284000.0,15932807000.0,24194316000.0,25028006000.0,16126874000.0,37512160000.0
2064.0,27802094000.0,17315957000.0,15343764000.0,11534487000.0,21787734000.0,9409734000.0,20789342000.0,17558830000.0,26351317000.0,13546008000.0,20088963000.0,37975785000.0,25745668000.0,13743102000.0,14997117000.0,23162032000.0,24051740000.0,15505900000.0,35926254000.0
2065.0,26714740000.0,16173370000.0,14565701000.0,11005190000.0,20447134000.0,9022584000.0,20302526000.0,16649095000.0,25766615000.0,12838118000.0,19250037000.0,37033460000.0,24982560000.0,12862482000.0,14392277000.0,22109868000.0,23181216000.0,14623599000.0,34252636000.0
2066.0,25544223000.0,15485514000.0,13920592000.0,10392027000.0,18995784000.0,8726529000.0,19707703000.0,15774264000.0,24639345000.0,12367571000.0,18252046000.0,35688600000.0,24448557000.0,12119824000.0,13750268000.0,21031703000.0,22618241000.0,13894192000.0,33036930000.0
2067.0,24452063000.0,14636829000.0,13071482000.0,9899906000.0,17808833000.0,8432952000.0,19014238000.0,14948000000.0,24024773000.0,11681245000.0,17335812000.0,34860524000.0,23630645000.0,11418752000.0,13187167000.0,20207866000.0,21887440000.0,13215871000.0,31914900000.0
2068.0,23560487000.0,13912369000.0,12311419000.0,9468128000.0,16657513000.0,8017120000.0,18247604000.0,14317191000.0,23143766000.0,11335624000.0,16580343000.0,34034196000.0,22871892000.0,10774017000.0,12656237000.0,19535884000.0,21137072000.0,12596694000.0,30605758000.0
2069.0,22434900000.0,13061232000.0,11400118000.0,8957794000.0,15629960000.0,7721983500.0,17787170000.0,13499726000.0,22102747000.0,10921685000.0,15539868000.0,33276883000.0,22081782000.0,10469169000.0,12276599000.0,18691131000.0,20348142000.0,12037527000.0,29599310000.0
2070.0,21404670000.0,12443466000.0,10763431000.0,8610644000.0,14543622000.0,7465313300.0,17044676000.0,12854088000.0,21387182000.0,10504762000.0,14537950000.0,32458450000.0,21188698000.0,9930486000.0,11869399000.0,17954400000.0,19796530000.0,11548302000.0,28108808000.0
2071.0,20544213000.0,11949598000.0,10103563000.0,8335714300.0,13638938000.0,7231722500.0,16453721000.0,12151988000.0,20524171000.0,10095686000.0,13889577000.0,31585827000.0,20472803000.0,9473681000.0,11281954000.0,17245278000.0,19119096000.0,11188120000.0,27307174000.0
2072.0,19947310000.0,11348694000.0,9603464000.0,8109807600.0,12690163000.0,6937636400.0,16187269000.0,11597095000.0,20173640000.0,9720350000.0,13127831000.0,31028020000.0,19931408000.0,9040058000.0,10832093000.0,16257810000.0,18432440000.0,10643310000.0,26536935000.0
2073.0,19295169000.0,10865334000.0,9029380000.0,7887203000.0,11895092000.0,6668082700.0,15676019000.0,11184805000.0,19739705000.0,9279155000.0,12414046000.0,30387677000.0,19089113000.0,8732577000.0,10188952000.0,15689974000.0,17627140000.0,10186783000.0,25548601000.0
2074.0,18610362000.0,10332362000.0,8597680000.0,7708264000.0,11329873000.0,6354484700.0,15212004000.0,10725155000.0,19256120000.0,8872531000.0,11919144000.0,30092886000.0,18633058000.0,8451034000.0,9739419000.0,14927354000.0,17073076000.0,9737087000.0,24574317000.0
2075.0,17956696000.0,9828894000.0,8238853000.0,7579020300.0,10773714000.0,6134582000.0,14764765000.0,10225993000.0,19013247000.0,8517692000.0,11332372000.0,29320995000.0,17976064000.0,8106915000.0,9257378000.0,14408808000.0,16417916000.0,9460264000.0,24083567000.0
2076.0,17227284000.0,9301040000.0,7869396000.0,7488043500.0,10211939000.0,5998535700.0,14490844000.0,9974458000.0,18270808000.0,8182870500.0,10934350000.0,28554250000.0,17044566000.0,7873725400.0,8911695000.0,13875064000.0,15888009000.0,9202095000.0,23097800000.0
2077.0,16314817000.0,8877578000.0,7522148400.0,7263214000.0,9916010000.0,5740905000.0,14058849000.0,9781963000.0,17682045000.0,7927301600.0,10501154000.0,27970679000.0,16628100000.0,7683034600.0,8643533000.0,13194670000.0,15268010000.0,8882168000.0,22476950000.0
2078.0,15593981000.0,8583651000.0,7214391000.0,6993292300.0,9533960000.0,5504028700.0,13573629000.0,9536632000.0,17269140000.0,7691462700.0,10148412000.0,27054887000.0,16024824000.0,7430911500.0,8275416000.0,12551535000.0,14792390000.0,8549966000.0,22041590000.0
2079.0,15071841000.0,8339614000.0,6884044000.0,6781830000.0,9302958000.0,5342169000.0,13162365000.0,9185027000.0,16606406000.0,7474144000.0,9867128000.0,26135462000.0,15460600000.0,7254164000.0,7999258000.0,12040135000.0,14319915000.0,8271633000.0,21129177000.0
2080.0,14474809000.0,8026021400.0,6591061000.0,6583673300.0,8949808000.0,5137783000.0,12688137000.0,8868316000.0,16186661000.0,7221081000.0,9449094000.0,25756072000.0,15015623000.0,6980146000.0,7807631000.0,11529598000.0,13766150000.0,8003441000.0,20229417000.0
2081.0,13748292000.0,7718404000.0,6336409600.0,6421796000.0,8775065000.0,4907028500.0,12164944000.0,8577831400.0,15596020000.0,7028542000.0,9142351000.0,24839975000.0,14549618000.0,6808055300.0,7639404500.0,11031164000.0,13040580000.0,7688072000.0,19301257000.0
2082.0,13179549000.0,7420989400.0,6133470000.0,6181774000.0,8420356000.0,4680357000.0,11764089000.0,8269846500.0,15249875000.0,6693704700.0,8786241000.0,24489865000.0,14380575000.0,6628852000.0,7318768000.0,10669865000.0,12675289000.0,7480886000.0,18440940000.0
2083.0,12722575000.0,7161995000.0,5865053700.0,5972318700.0,8215214600.0,4542507500.0,11365505000.0,8037802000.0,14923802000.0,6474833400.0,8578234400.0,23640007000.0,14030080000.0,6458896400.0,7134402000.0,10211046000.0,12249646000.0,7256852500.0,17551047000.0
2084.0,12417150000.0,6925992000.0,5614889000.0,5779345400.0,7956042000.0,4333647000.0,10967157000.0,7713624600.0,14570715000.0,6177343500.0,8308097000.0,23104948000.0,13739504000.0,6286646300.0,6919780000.0,9786038000.0,11776743000.0,7040170000.0,16817378000.0
2085.0,11759954000.0,6808415000.0,5407841000.0,5609061400.0,7706807300.0,4166044400.0,10592686000.0,7430841000.0,14245719000.0,6028430000.0,8047572500.0,22239664000.0,13510300000.0,5966854700.0,6805820400.0,9441448000.0,11388501000.0,6873124400.0,15858201000.0
2086.0,11342762000.0,6557021700.0,5189269500.0,5450723000.0,7443557000.0,3971891200.0,10296612000.0,7075709400.0,13996934000.0,5768452000.0,7870891500.0,21578523000.0,13329703000.0,5821310000.0,6619868700.0,9108887000.0,11099539000.0,6599672000.0,15228909000.0
2087.0,10904420000.0,6343845000.0,4985289000.0,5308561000.0,7250795500.0,3786426400.0,9916044000.0,6821799400.0,13735716000.0,5550252500.0,7731073500.0,21065791000.0,13011822000.0,5652096500.0,6426573300.0,8917660000.0,10829588000.0,6437268000.0,14742447000.0
2088.0,10490685000.0,6137384000.0,4738948600.0,5194421000.0,7002594000.0,3609451000.0,9637892000.0,6459710000.0,13390154000.0,5349427000.0,7632873500.0,20902928000.0,12546509000.0,5400047600.0,6214322000.0,8643389000.0,10557586000.0,6217916000.0,14266383000.0
2089.0,10139588000.0,5919776000.0,4559542000.0,5049057000.0,6772732000.0,3406570200.0,9575000000.0,6192476000.0,13137090000.0,5142296000.0,7510935600.0,20396874000.0,12175027000.0,5193130500.0,6159819000.0,8335564000.0,10209911000.0,5981009000.0,13806029000.0
2090.0,9673660000.0,5712307700.0,4294482000.0,4886452000.0,6496089000.0,3267394300.0,9365832000.0,5931585000.0,13089234000.0,4956515000.0,7352789000.0,19824392000.0,11966637000.0,5041159000.0,6072550000.0,8034246700.0,9842061000.0,5710237000.0,13106646000.0
2091.0,9290951000.0,5493189000.0,4095602200.0,4711281700.0,6282799600.0,3116471800.0,9162581000.0,5662526000.0,12766736000.0,4805446000.0,7225209000.0,19584244000.0,11718434000.0,4891816000.0,5950747000.0,7826354700.0,9582286000.0,5553342000.0,12472033000.0
2092.0,8887821000.0,5316905500.0,3914259200.0,4540742700.0,6151632400.0,2968420400.0,8847863000.0,5370950000.0,12493748000.0,4639131600.0,7024442400.0,19106580000.0,11556957000.0,4776965600.0,5756629000.0,7634763000.0,9475107000.0,5408682000.0,11861675000.0
2093.0,8669451000.0,5130338300.0,3756512500.0,4407465500.0,5948872000.0,2804171000.0,8690256000.0,5112916000.0,12149476000.0,4434527700.0,6906373000.0,18455876000.0,11277068000.0,4583773700.0,5553442000.0,7408306700.0,9363753000.0,5176546300.0,11391916000.0
2094.0,8346535400.0,4957791700.0,3596073700.0,4231345000.0,5815196700.0,2684578000.0,8481215500.0,4824989700.0,11803927000.0,4207014700.0,6669410000.0,17985413000.0,11008540000.0,4386315000.0,5371810300.0,7265220000.0,9109326000.0,5075222500.0,11007857000.0
2095.0,8137235000.0,4800490500.0,3440586000.0,4124513800.0,5587708000.0,2549454600.0,8234420000.0,4612602000.0,11660536000.0,4015149600.0,6484007400.0,17502490000.0,10947236000.0,4240472600.0,5289165300.0,7055340500.0,8870260000.0,4908559000.0,10604845000.0
2096.0,7867675600.0,4599001000.0,3328640800.0,3994160400.0,5394178000.0,2433587700.0,8045482000.0,4370319400.0,11527798000.0,3876969500.0,6285384700.0,16965368000.0,10822397000.0,4120121900.0,5154434000.0,6765560300.0,8584432600.0,4749982700.0,10336441000.0
2097.0,7661775400.0,4451708000.0,3141952500.0,3846085400.0,5214987000.0,2307998000.0,7813871000.0,4162741500.0,11410986000.0,3710272300.0,6090076700.0,16731176000.0,10666379000.0,3966007800.0,5039798000.0,6567724500.0,8427651600.0,4624877000.0,9951014000.0
