time,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,UKESM1-0-LL,MRI-ESM2-0
2063.0,72520925000.0,65519060000.0,67228090000.0,53030334000.0,64423137000.0
2064.0,72162850000.0,63778370000.0,66233467000.0,52623310000.0,69617770000.0
2065.0,71790370000.0,63093035000.0,66426098000.0,51832553000.0,64616694000.0
2066.0,71340330000.0,62511000000.0,65358303000.0,51598600000.0,63230000000.0
2067.0,71482925000.0,61702850000.0,65143886000.0,50973053000.0,63628990000.0
2068.0,70853450000.0,61128060000.0,64979444000.0,50329965000.0,63411830000.0
2069.0,70508120000.0,60678705000.0,64863556000.0,49443566000.0,61796426000.0
2070.0,70206470000.0,59877966000.0,64094970000.0,48799625000.0,61314160000.0
2071.0,69983420000.0,59206857000.0,63672800000.0,48361090000.0,61586227000.0
2072.0,69616500000.0,59637500000.0,63506383000.0,47767590000.0,65042910000.0
2073.0,69396310000.0,59893506000.0,62965930000.0,47554933000.0,65933180000.0
2074.0,68909150000.0,58871583000.0,63020462000.0,48338580000.0,62322397000.0
2075.0,68628988000.0,59529523000.0,63680630000.0,46717620000.0,62336960000.0
2076.0,68374323000.0,57112910000.0,62768427000.0,46825673000.0,63495470000.0
2077.0,68472120000.0,56377320000.0,62181620000.0,45804710000.0,62514160000.0
2078.0,69777370000.0,55977840000.0,61661667000.0,45155630000.0,61233980000.0
2079.0,67989774000.0,55235730000.0,61129564000.0,44629730000.0,60889210000.0
2080.0,67992580000.0,54670737000.0,61171634000.0,43783983000.0,59605040000.0
2081.0,67466748000.0,53973380000.0,60689187000.0,43722072000.0,59216744000.0
2082.0,67470330000.0,53535605000.0,60385477000.0,42760040000.0,62225478000.0
2083.0,66858058000.0,52721762000.0,59911156000.0,42174726000.0,59201080000.0
2084.0,66632688000.0,52487737000.0,59570270000.0,41718890000.0,58442180000.0
2085.0,66476620000.0,52155503000.0,59387300000.0,41066164000.0,57979355000.0
2086.0,65856050000.0,53726913000.0,60694573000.0,40728840000.0,58158174000.0
2087.0,65579480000.0,51206250000.0,59470820000.0,40021205000.0,57841623000.0
2088.0,66122686000.0,51597718000.0,58912453000.0,39555756000.0,57377620000.0
2089.0,65299743000.0,50312640000.0,58503946000.0,39080610000.0,56814180000.0
2090.0,65027404000.0,49741370000.0,58744590000.0,38435590000.0,56468824000.0
2091.0,65985230000.0,49454473000.0,58026350000.0,40910030000.0,56139473000.0
2092.0,64270880000.0,49872167000.0,57725096000.0,41094840000.0,56005420000.0
2093.0,64936210000.0,49091130000.0,57835890000.0,37343326000.0,55683180000.0
2094.0,64177090000.0,48709020000.0,57187066000.0,36779120000.0,55742964000.0
2095.0,63562363000.0,48284955000.0,56845386000.0,36392170000.0,58877665000.0
2096.0,64061796000.0,52432360000.0,56798237000.0,36262605000.0,55974320000.0
2097.0,64159120000.0,51792703000.0,57023240000.0,35913050000.0,63266894000.0
2098.0,65587462000.0,51546350000.0,56169840000.0,36269410000.0,57653748000.0
2099.0,64867725000.0,47926723000.0,56005990000.0,35988152000.0,59564110000.0
2100.0,63705817000.0,48506892000.0,56275448000.0,35171193000.0,55559287000.0
