time,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5,CESM2-WACCM
2034.0,11455271000.0,10925203000.0,10789910000.0,10236501000.0
2035.0,11492015000.0,10732177000.0,10517221000.0,9733773000.0
2036.0,11130322000.0,10383600000.0,10165045000.0,9342426000.0
2037.0,10887732000.0,9992464000.0,9942363000.0,8906657000.0
2038.0,10487662000.0,9778451000.0,9473328000.0,8532278000.0
2039.0,10228606000.0,9429769000.0,9132086000.0,8209229300.0
2040.0,9859777000.0,9087192000.0,8635827000.0,7967999000.0
2041.0,9490955000.0,8762610000.0,8109673000.0,7596179500.0
2042.0,9093339000.0,8245981000.0,7788323000.0,7191000600.0
2043.0,8828323000.0,7884984000.0,7289611300.0,6949944300.0
2044.0,8565509600.0,7499108400.0,6971375000.0,6649401300.0
2045.0,8201952000.0,7122215400.0,6688003000.0,6302674000.0
2046.0,7906436600.0,6896323000.0,6328538600.0,6057246700.0
2047.0,7617346600.0,6601902000.0,6035242500.0,5779816400.0
2048.0,7292498400.0,6381243400.0,5794614000.0,5485332500.0
2049.0,7002720000.0,6274041000.0,5533055500.0,5189904400.0
2050.0,6744587300.0,5896298500.0,5292013600.0,4850905000.0
2051.0,6402745000.0,5615332400.0,5047329300.0,4603143700.0
2052.0,6197959000.0,5415616000.0,4817555500.0,4352052000.0
2053.0,5923430000.0,5198627300.0,4591400000.0,4192133400.0
2054.0,5687369700.0,4921989000.0,4393528300.0,4076472600.0
2055.0,5452003300.0,4695355000.0,4243519700.0,3807820000.0
2056.0,5232540000.0,4583558000.0,4004253000.0,3596160500.0
2057.0,5310860300.0,4312444400.0,3772343000.0,3337397800.0
2058.0,4968433000.0,4129493500.0,3598738200.0,3104980700.0
2059.0,4824099300.0,3973335800.0,3394232600.0,2961036300.0
2060.0,4662268400.0,3898594000.0,3179491600.0,2837132300.0
2061.0,4510990300.0,3680084500.0,3026086700.0,2750628600.0
2062.0,4391696000.0,3531503900.0,2902874000.0,2542779600.0
2063.0,4261915400.0,3385165800.0,2705482500.0,2404709400.0
2064.0,4161819400.0,3211754200.0,2515546600.0,2315700500.0
2065.0,4374404000.0,3117804500.0,2400487700.0,2157343700.0
2066.0,4063189500.0,2981922300.0,2240886800.0,2058228700.0
2067.0,3907075800.0,2872616200.0,2123641100.0,1907317200.0
2068.0,3985800400.0,2753163300.0,2030410600.0,1804276200.0
2069.0,3744626200.0,2618052900.0,1952202600.0,1838399200.0
2070.0,3725143000.0,2524213000.0,1794862500.0,1665772200.0
2071.0,3621273300.0,2446188300.0,1705709700.0,1616458600.0
2072.0,3529596400.0,2274644700.0,1597864200.0,1574265900.0
2073.0,3393507300.0,2182237000.0,1509627100.0,1400001900.0
2074.0,3426483000.0,2082876700.0,1367628300.0,1337391200.0
2075.0,3268614100.0,1965512600.0,1267697400.0,1235252100.0
2076.0,3480947500.0,1920123900.0,1193945300.0,1165366800.0
2077.0,3162907000.0,1819477200.0,1117752600.0,1102712600.0
2078.0,3133643300.0,1701420200.0,1051326900.0,1047215900.0
2079.0,3023231500.0,1597921300.0,1015817600.0,1061279400.0
2080.0,3031238400.0,1536490200.0,959731100.0,983597300.0
2081.0,2889107200.0,1479753500.0,915741400.0,926590600.0
2082.0,2812671700.0,1415691400.0,911945540.0,896373060.0
2083.0,2815076900.0,1345177600.0,884233600.0,853564400.0
2084.0,3523975200.0,1302532200.0,836028800.0,829993200.0
2085.0,2791225300.0,1284404000.0,897110000.0,798476600.0
2086.0,2701113600.0,1267026300.0,827077060.0,822296260.0
2087.0,2589840100.0,1170810800.0,752925400.0,777596740.0
2088.0,2605211100.0,1109414800.0,864489100.0,1262667800.0
2089.0,2524950300.0,1772424700.0,698854700.0,902337660.0
2090.0,2866287000.0,1097994200.0,793667800.0,747664960.0
2091.0,2413905700.0,1087488000.0,705663360.0,917237400.0
2092.0,2430087700.0,1020825900.0,694232960.0,778518460.0
2093.0,2715247600.0,1063276500.0,637168830.0,999297500.0
2094.0,2441603300.0,927105860.0,690741000.0,711870000.0
2095.0,2289366500.0,964823800.0,688811140.0,751232830.0
2096.0,2123873000.0,905602600.0,909793200.0,943683700.0
2097.0,2075580900.0,883871400.0,612115300.0,725580000.0
2098.0,2072206700.0,875147140.0,591331600.0,959099140.0
2099.0,2684728600.0,858869500.0,696607700.0,789620300.0
2100.0,2332024000.0,838998200.0,673284400.0,983150300.0
