time,UKESM1-0-LL,MRI-ESM2-0,CNRM-ESM2-1,CANESM5,IPSL-CM6A-LR
2027.0,2484436000.0,2524673000.0,2591480600.0,2503086600.0,2578764000.0
2028.0,2423345200.0,2508165400.0,2546441000.0,2452887600.0,2554803200.0
2029.0,2374577400.0,2496567300.0,2552210000.0,2414468900.0,2536427300.0
2030.0,2322490400.0,2456881700.0,2631785500.0,2373627600.0,2523798000.0
2031.0,2286709000.0,2439920400.0,2515218000.0,2304765000.0,2511271000.0
2032.0,2226609700.0,2413015000.0,2553873700.0,2264095500.0,2482016500.0
2033.0,2162479000.0,2388105200.0,2496600300.0,2244457700.0,2470473700.0
2034.0,2123879600.0,2350932000.0,2471809300.0,2215204900.0,2491204400.0
2035.0,2069863000.0,2299878100.0,2469196800.0,2157640200.0,2440671000.0
2036.0,1996758900.0,2278272300.0,2483793000.0,2100178300.0,2437376000.0
2037.0,1948036600.0,2306949000.0,2438734600.0,2046683500.0,2413019100.0
2038.0,1878614500.0,2210183200.0,2410482000.0,1978037400.0,2416377300.0
2039.0,1785702500.0,2190435300.0,2385695700.0,1933045800.0,2357349400.0
2040.0,1740470400.0,2145713500.0,2366676700.0,1943017000.0,2312287500.0
2041.0,1626464900.0,2096803100.0,2387198200.0,1852435000.0,2280410400.0
2042.0,1567429600.0,2064719100.0,2320381700.0,1795544400.0,2255820000.0
2043.0,1489858800.0,1994088700.0,2368738800.0,1760395600.0,2224344600.0
2044.0,1423697300.0,1948531000.0,2273498400.0,1712601600.0,2231447000.0
2045.0,1372476300.0,1889460500.0,2254110500.0,1656618600.0,2162202000.0
2046.0,1328907800.0,1821729400.0,2216549400.0,1594258600.0,2090915300.0
2047.0,1273741400.0,1753532000.0,2272479000.0,1532125200.0,2064616300.0
2048.0,1225992300.0,1707445600.0,2167502600.0,1480428700.0,2006577400.0
2049.0,1134337800.0,1704946000.0,2170427400.0,1399888100.0,2046057100.0
2050.0,1063949900.0,1627822100.0,2150741800.0,1348034600.0,1979873800.0
2051.0,1019239400.0,1576386300.0,2130191700.0,1297493200.0,1857527800.0
2052.0,953003840.0,1512856300.0,2125604200.0,1252561500.0,1797699500.0
2053.0,910593600.0,1476619000.0,2052325800.0,1218029400.0,1734855600.0
2054.0,860588500.0,1429692800.0,2038064800.0,1181685800.0,1696251600.0
2055.0,817047940.0,1391772200.0,1960719700.0,1130885400.0,1636090500.0
2056.0,782256260.0,1356507600.0,2296843500.0,1080858800.0,1572475900.0
2057.0,744556540.0,1321165200.0,1917974500.0,1043263940.0,1522160100.0
2058.0,694117060.0,1281714800.0,1879765400.0,986011600.0,1481958500.0
2059.0,653516100.0,1252864800.0,1923608800.0,937067970.0,1453414300.0
2060.0,617323140.0,1226461700.0,1865309200.0,892181100.0,1407280500.0
2061.0,580580160.0,1190040700.0,1858706700.0,859349800.0,1378005400.0
2062.0,550503500.0,1166955500.0,2058092200.0,824500900.0,1321977300.0
2063.0,519996930.0,1122959700.0,1795270100.0,780785800.0,1295096300.0
2064.0,489679200.0,1149971300.0,1745546500.0,755874700.0,1256252400.0
2065.0,473124540.0,1143643100.0,1726747600.0,712081300.0,1236331300.0
2066.0,435593700.0,1073469060.0,1684650900.0,686951040.0,1203625900.0
2067.0,415433200.0,1035305860.0,1659392100.0,643858900.0,1155307300.0
2068.0,390127360.0,1005812740.0,1635157400.0,610487230.0,1121257100.0
2069.0,364983460.0,1757649200.0,1605536600.0,590065150.0,1081696100.0
2070.0,333630460.0,1096977900.0,1579108100.0,567933800.0,1039424640.0
2071.0,306077800.0,1041537860.0,1536067500.0,546669760.0,996817340.0
2072.0,283444300.0,941814300.0,1551529200.0,523281760.0,965725400.0
2073.0,259909820.0,912680500.0,1466719700.0,494968160.0,949549950.0
2074.0,248306130.0,902237630.0,1445251500.0,472517250.0,916821570.0
2075.0,233485940.0,927895740.0,1409938400.0,456490500.0,889782600.0
2076.0,218276830.0,906380200.0,1374536200.0,437254620.0,893519500.0
2077.0,198113020.0,865132700.0,1332178400.0,408414880.0,876477300.0
2078.0,184038080.0,868283400.0,1312655600.0,386916160.0,837711900.0
2079.0,175853800.0,844598000.0,1285568300.0,376762050.0,830861300.0
2080.0,160288670.0,821117500.0,1250904200.0,370145800.0,787178240.0
2081.0,143996560.0,824347970.0,1214117900.0,350112500.0,764891700.0
2082.0,131114104.0,797188700.0,1256058800.0,362826050.0,737832700.0
2083.0,120832250.0,791796160.0,1176577500.0,328630200.0,713681400.0
2084.0,105870960.0,1234633200.0,1155411000.0,314985200.0,697046140.0
2085.0,93485530.0,1291679600.0,1131552900.0,296953700.0,771027500.0
2086.0,84177630.0,1135350500.0,1106658800.0,286862850.0,725068000.0
2087.0,74751710.0,981684900.0,1078920200.0,265781940.0,662104060.0
2088.0,66485388.0,1001411200.0,1091221800.0,252393140.0,645988100.0
2089.0,57455660.0,845919040.0,1028146370.0,234457900.0,630997300.0
2090.0,48532556.0,828463550.0,1020513500.0,224286560.0,612240300.0
2091.0,43512572.0,769971700.0,990572800.0,206837310.0,585026050.0
2092.0,39335980.0,847609800.0,969400600.0,192971540.0,576490300.0
2093.0,37962544.0,739438400.0,980845400.0,185302620.0,554207600.0
2094.0,36513316.0,844959400.0,946670500.0,173452370.0,534038460.0
2095.0,34139656.0,750652740.0,912722700.0,162003500.0,564066100.0
2096.0,30781160.0,870464900.0,895089400.0,154114850.0,533720400.0
2097.0,27071422.0,740068100.0,876373250.0,148593460.0,493998100.0
2098.0,24747280.0,713362800.0,858611200.0,135099890.0,480612450.0
2099.0,20506550.0,711906700.0,846894800.0,127514216.0,467801200.0
2100.0,16632549.0,672558460.0,834058560.0,124796960.0,462441060.0
