time,CCSM4,MPI-ESM-LR,CSIRO-MK3-6-0
2037.0,1807684000.0,1980964100.0,1907494500.0
2038.0,1767099000.0,1916742900.0,1883695900.0
2039.0,1739415800.0,1852494500.0,1873989500.0
2040.0,1717274100.0,1826152100.0,1823591000.0
2041.0,1650619500.0,1809531400.0,1789291500.0
2042.0,1579426300.0,1802240900.0,1752473300.0
2043.0,1532395600.0,1750615800.0,1727303800.0
2044.0,1492621000.0,1673881300.0,1663731300.0
2045.0,1433478300.0,1678266900.0,1678357400.0
2046.0,1375914400.0,1599157500.0,1633219000.0
2047.0,1335868200.0,1566984400.0,1560737800.0
2048.0,1265202800.0,1502884600.0,1516174000.0
2049.0,1223782100.0,1453672800.0,1504281000.0
2050.0,1177637200.0,1415430100.0,1446428700.0
2051.0,1132364500.0,1400087700.0,1401994100.0
2052.0,1083602200.0,1364080500.0,1380096900.0
2053.0,1022224300.0,1311700600.0,1337022300.0
2054.0,982911200.0,1272648000.0,1292192400.0
2055.0,943412860.0,1230884700.0,1238657800.0
2056.0,883333440.0,1178373400.0,1209723000.0
2057.0,837713540.0,1153417300.0,1172607000.0
2058.0,797645250.0,1159995100.0,1122549500.0
2059.0,756826800.0,1082014700.0,1081407400.0
2060.0,717676350.0,1025792200.0,1041395460.0
2061.0,673908100.0,1008113200.0,1003244740.0
2062.0,637530200.0,963181000.0,967916160.0
2063.0,606508900.0,922888640.0,927844740.0
2064.0,573368000.0,896154900.0,878985300.0
2065.0,546464960.0,867000800.0,842253400.0
2066.0,511096060.0,838092500.0,791139100.0
2067.0,489728540.0,819488400.0,761308500.0
2068.0,466634780.0,787024000.0,718846660.0
2069.0,437827700.0,756681200.0,682404860.0
2070.0,414512450.0,736285800.0,656719500.0
2071.0,384898620.0,712836300.0,627179800.0
2072.0,365170050.0,689404160.0,594585500.0
2073.0,350757920.0,665377600.0,570226370.0
2074.0,331700030.0,644158140.0,546336640.0
2075.0,310776060.0,618397800.0,523215740.0
2076.0,296486430.0,601163140.0,488418240.0
2077.0,273649920.0,571358500.0,457961700.0
2078.0,255169250.0,550387000.0,432978080.0
2079.0,241883230.0,517621400.0,409212320.0
2080.0,231006380.0,491175520.0,385714600.0
2081.0,219948060.0,470800060.0,364216030.0
2082.0,209403890.0,452914660.0,347203200.0
2083.0,201076670.0,435987200.0,325898050.0
2084.0,189454180.0,414043700.0,305396930.0
2085.0,183591250.0,400354020.0,292958800.0
2086.0,176714980.0,374950530.0,273495650.0
2087.0,167203970.0,356621440.0,258394320.0
2088.0,161472270.0,336375040.0,242983980.0
2089.0,155130260.0,320569000.0,225936820.0
2090.0,150758580.0,303787200.0,214550820.0
2091.0,146108160.0,287635600.0,206741900.0
2092.0,142831120.0,269324400.0,192815410.0
2093.0,138057730.0,255371000.0,184259730.0
2094.0,131253510.0,242542420.0,175407550.0
2095.0,126103870.0,231893020.0,167323400.0
2096.0,123731190.0,215400200.0,161519070.0
2097.0,119892780.0,203926720.0,155592510.0
2098.0,117046696.0,194048320.0,148315570.0
2099.0,113195260.0,187374270.0,143138430.0
2100.0,109003860.0,180476540.0,137682020.0
2101.0,107250300.0,166046500.0,131557330.0
2102.0,104545740.0,162567380.0,127877530.0
2103.0,100868040.0,156421010.0,123348050.0
2104.0,98993680.0,152048540.0,120552990.0
2105.0,97182280.0,145944750.0,116848510.0
2106.0,98437680.0,136789760.0,113679976.0
2107.0,92969870.0,129909830.0,110807050.0
2108.0,91227490.0,124781820.0,107857560.0
2109.0,89411320.0,122060904.0,105586600.0
2110.0,88152940.0,118043200.0,103647880.0
2111.0,85917420.0,115192216.0,100714700.0
2112.0,84594220.0,112834900.0,96670060.0
2113.0,83605070.0,110929896.0,93995630.0
2114.0,81838800.0,107915336.0,91213690.0
2115.0,79645770.0,102945784.0,89590520.0
2116.0,77408240.0,100056824.0,87222850.0
2117.0,76206150.0,98455750.0,85314140.0
2118.0,74668960.0,95738680.0,83463160.0
2119.0,71671330.0,93525070.0,82967890.0
2120.0,70089200.0,91571870.0,81177704.0
2121.0,67722010.0,89730536.0,78669480.0
2122.0,67031830.0,87364600.0,77458136.0
2123.0,64710856.0,86426640.0,75856750.0
2124.0,62414350.0,84957336.0,74254024.0
2125.0,61601340.0,83846490.0,72241170.0
2126.0,60701000.0,82344130.0,70104680.0
2127.0,59920404.0,80916744.0,68325730.0
2128.0,59478350.0,79956700.0,65872350.0
2129.0,58884876.0,79076600.0,62710490.0
2130.0,57357068.0,77769640.0,60754350.0
2131.0,56926550.0,76287656.0,58804270.0
2132.0,56426024.0,75032940.0,56113124.0
2133.0,56051320.0,73888100.0,53664988.0
2134.0,55372096.0,72563070.0,52650904.0
2135.0,54583452.0,70860320.0,50935520.0
2136.0,53843080.0,68877960.0,49276620.0
2137.0,52890104.0,67696810.0,47736676.0
2138.0,52458236.0,65866760.0,46663628.0
2139.0,50422190.0,64561236.0,44800080.0
2140.0,49836890.0,63985110.0,43632644.0
2141.0,49243870.0,61637240.0,43070924.0
2142.0,48866764.0,59136396.0,42631296.0
2143.0,47858116.0,57638804.0,41536420.0
2144.0,47766416.0,55467656.0,41066532.0
2145.0,47551190.0,53614664.0,40431430.0
2146.0,45968510.0,52294852.0,39787276.0
2147.0,44888092.0,50795068.0,38558136.0
2148.0,44167060.0,50530210.0,37733300.0
2149.0,43340540.0,48649892.0,37074148.0
2150.0,41355680.0,47205196.0,36344500.0
2151.0,38872490.0,46543360.0,34463270.0
2152.0,38059676.0,45478744.0,34069756.0
2153.0,37809936.0,45371856.0,32353518.0
2154.0,37745990.0,44650656.0,31199144.0
2155.0,36884372.0,43276364.0,29280248.0
2156.0,35462496.0,43124708.0,27465254.0
2157.0,34639572.0,42785096.0,26402492.0
2158.0,33449296.0,42065076.0,25812630.0
2159.0,30622124.0,41574412.0,24881576.0
2160.0,29870876.0,40934188.0,21356136.0
2161.0,29845722.0,40274036.0,20655154.0
2162.0,29135978.0,39260428.0,19881266.0
2163.0,28563390.0,38559424.0,18926380.0
2164.0,27371412.0,38728510.0,18245990.0
2165.0,26741274.0,38319220.0,17427008.0
2166.0,26713604.0,37916860.0,16159405.0
2167.0,26186894.0,36917796.0,15398358.0
2168.0,26093416.0,36751236.0,15201260.0
2169.0,25896636.0,36408440.0,14716096.0
2170.0,25487266.0,34714732.0,14598954.0
2171.0,25377492.0,32789324.0,14103905.0
2172.0,23390404.0,32448948.0,13929870.0
2173.0,23184552.0,32009188.0,13354080.0
2174.0,22469324.0,31263618.0,12856400.0
2175.0,22329610.0,30984062.0,12453087.0
2176.0,21817614.0,30671786.0,12408862.0
2177.0,21125410.0,29646030.0,11915414.0
2178.0,20856232.0,29544966.0,10858858.0
2179.0,20739256.0,28024178.0,9510884.0
2180.0,19859374.0,27171564.0,8527708.0
2181.0,19092454.0,26083072.0,8211549.0
2182.0,18197140.0,25460918.0,6985683.0
2183.0,18059802.0,24867644.0,6112943.0
2184.0,17381034.0,23159448.0,5823836.0
2185.0,17202946.0,21825418.0,5285869.5
2186.0,16481304.0,20959852.0,5051589.0
2187.0,16329491.0,20318396.0,4383856.0
2188.0,16113004.0,20319072.0,3795375.5
2189.0,15677387.0,20185544.0,3790139.0
2190.0,15382756.0,19049228.0,3579751.8
2191.0,14098920.0,18809970.0,3274357.2
2192.0,14013220.0,18194468.0,3262375.2
2193.0,13506972.0,17569616.0,2996136.0
2194.0,13430692.0,17543844.0,2624549.0
2195.0,12874861.0,17516528.0,2266366.8
2196.0,12698808.0,17203092.0,1918652.4
2197.0,12136979.0,17193800.0,1652607.0
2198.0,12108412.0,17239938.0,1328152.1
2199.0,11667047.0,16638484.0,1052664.5
2200.0,11235290.0,16156788.0,970788.1
2201.0,11202804.0,14834148.0,964151.44
2202.0,11143411.0,14831919.0,956125.94
2203.0,10973269.0,14705231.0,1367443.5
2204.0,10963296.0,14154101.0,1029154.25
2205.0,10604361.0,13310875.0,712011.4
2206.0,9786292.0,13280408.0,703101.3
2207.0,9259577.0,13279620.0,521550.53
2208.0,9218358.0,13423687.0,596210.5
2209.0,9281710.0,13086864.0,517248.47
2210.0,8639221.0,12512453.0,515294.2
2211.0,8474271.0,12501432.0,278681.88
2212.0,8470555.0,12294590.0,161521.06
2213.0,8469532.0,12269498.0,92045.32
2214.0,7684864.0,11803514.0,91508.92
2215.0,7521607.0,11645833.0,124514.84
2216.0,7230514.0,11615313.0,124253.375
2217.0,7236555.0,11600148.0,123741.42
2218.0,7230881.0,11062694.0,90185.57
2219.0,7229625.0,10628004.0,89727.19
2220.0,7193618.0,10493872.0,76153.74
2221.0,6509062.0,10131048.0,76153.74
2222.0,6392447.0,9739192.0,76153.74
2223.0,6394208.0,9724276.0,70565.44
2224.0,6375373.5,9293687.0,70565.44
2225.0,6171654.0,9120330.0,37892.33
2226.0,6168934.0,9121579.0,37892.33
2227.0,5517123.0,9114503.0,37892.33
2228.0,5455869.0,9090912.0,37892.33
2229.0,5418580.0,9072310.0,37892.33
2230.0,5408228.5,8696461.0,37892.33
2231.0,5403294.0,8053973.0,37892.33
2232.0,5193106.0,7097088.0,37892.33
2233.0,5183294.0,7080879.0,37892.33
2234.0,4710214.0,6938956.0,35143.973
2235.0,4711436.0,6737748.0,24040.926
2236.0,4696874.0,6735969.0,24040.926
2237.0,4652675.0,6526501.5,70968.89
2238.0,4942143.0,6216059.5,70901.07
2239.0,4651555.5,6113500.0,24040.926
2240.0,4591086.0,5796271.0,24040.926
2241.0,4256303.0,5464120.0,24040.926
2242.0,4242856.0,5134144.5,24040.926
2243.0,4240481.0,5078914.0,24040.926
2244.0,4178852.5,5082374.5,24040.926
2245.0,4180375.5,4879407.5,24040.926
2246.0,4219122.0,4258848.0,24040.926
2247.0,3756986.5,4774756.5,24040.926
2248.0,3731703.5,4367134.5,24040.926
2249.0,3729588.5,4262558.5,24040.926
2250.0,3693214.5,4265260.5,24040.926
2251.0,3692305.5,4266929.5,145387.61
2252.0,3622818.8,4234941.5,24040.926
2253.0,3619388.5,4224351.5,21190.234
2254.0,3612442.5,4226072.5,21190.234
2255.0,3591121.5,4227997.5,21190.234
2256.0,3569467.0,4218174.0,21190.234
2257.0,3562461.0,4215798.5,21190.234
2258.0,3562489.2,4138038.2,21190.234
2259.0,3264716.8,4067170.5,21190.234
2260.0,3262659.5,4062019.0,24040.926
2261.0,3263988.5,4060127.2,21190.234
2262.0,3286843.0,4061279.5,21190.234
2263.0,3254799.0,4060241.0,21190.234
2264.0,3227546.5,3638058.0,21190.234
2265.0,3224596.8,3625483.0,21190.234
2266.0,3193579.0,3616233.5,21190.234
2267.0,3203130.0,3774044.5,21190.234
2268.0,2862246.0,3576632.0,21190.234
2269.0,2847847.8,3270706.0,21190.234
2270.0,2843918.0,3261051.0,21190.234
2271.0,2826351.2,3256399.8,21190.234
2272.0,2923206.5,3257596.8,21190.234
2273.0,2926382.8,3256965.8,21190.234
2274.0,2518504.0,3255190.2,145282.47
2275.0,2514791.5,3301699.0,21190.234
2276.0,2512739.0,3472060.5,21190.234
2277.0,2507715.0,3255333.0,21190.234
2278.0,2204738.5,4078377.2,21190.234
2279.0,2203599.0,3230428.0,21190.234
2280.0,2202208.0,3227179.5,145345.03
2281.0,2195862.8,3227335.5,21190.234
2282.0,2210773.0,3222853.5,21190.234
2283.0,2192425.5,3223914.8,21190.234
2284.0,1987201.5,3219510.2,21190.234
2285.0,1984564.8,3218410.8,21190.234
2286.0,2044989.5,3227226.8,21190.234
2287.0,1986639.0,3302669.2,21190.234
2288.0,1993057.5,3220975.2,21190.234
2289.0,1982682.6,3220136.5,21190.234
2290.0,1742218.0,3219859.8,21190.234
2291.0,1756098.0,3214170.2,21190.234
2292.0,1766554.5,3212061.5,21190.234
2293.0,1744843.5,3208860.0,21190.234
2294.0,1744085.8,2890142.2,21190.234
2295.0,1738719.8,2890547.5,21190.234
2296.0,1736548.5,2544708.8,21190.234
2297.0,1736469.5,2538956.2,21190.234
2298.0,1735687.2,2534534.8,21190.234
2299.0,1770632.5,2531840.5,21190.234
2300.0,1735347.5,2525841.5,21190.234
