time,CESM1-CAM5,CCSM4
2000.0,2602306600.0,2602306600.0
2001.0,2557952000.0,2557952000.0
2002.0,2615186400.0,2615186400.0
2003.0,2572791300.0,2572791300.0
2004.0,2507515100.0,2507515100.0
2005.0,2541930000.0,2541930000.0
2006.0,2490418700.0,2490418700.0
2007.0,2476607200.0,2476607200.0
2008.0,2453716700.0,2453716700.0
2009.0,2440313000.0,2440313000.0
2010.0,2477528000.0,2477528000.0
2011.0,2456699400.0,2456699400.0
2012.0,2401347600.0,2401347600.0
2013.0,2423956000.0,2423956000.0
2014.0,2413934000.0,2413934000.0
2015.0,2382622500.0,2382622500.0
2016.0,2363148800.0,2363148800.0
2017.0,2328810000.0,2328810000.0
2018.0,2358109700.0,2358109700.0
2019.0,2322778600.0,2322778600.0
2020.0,2341236000.0,2341236000.0
2021.0,2297780500.0,2279935700.0
2022.0,2254494000.0,2275831600.0
2023.0,2228095500.0,2258084600.0
2024.0,2212586200.0,2222924300.0
2025.0,2220609500.0,2196556300.0
2026.0,2161670700.0,2187661300.0
2027.0,2158854100.0,2158673200.0
2028.0,2132919700.0,2133764000.0
2029.0,2202314800.0,2114849400.0
2030.0,2071267500.0,2189706800.0
2031.0,2033104400.0,2075445400.0
2032.0,1988142500.0,2044049400.0
2033.0,1969418800.0,2033480300.0
2034.0,1926191000.0,1972751900.0
2035.0,1888958300.0,1954377000.0
2036.0,1877875500.0,1948621400.0
2037.0,1836946300.0,1888689300.0
2038.0,1782266200.0,1858262500.0
2039.0,1737424100.0,1827207000.0
2040.0,1705644900.0,1784617500.0
2041.0,1662818800.0,1745376300.0
2042.0,1663966600.0,1721297000.0
2043.0,1607217400.0,1743200000.0
2044.0,1542510100.0,1651196300.0
2045.0,1487490300.0,1612552800.0
2046.0,1450051200.0,1627223300.0
2047.0,1416377600.0,1562205200.0
2048.0,1362912900.0,1509196900.0
2049.0,1331517800.0,1467360400.0
2050.0,1338779900.0,1448085400.0
2051.0,1276104700.0,1427248800.0
2052.0,1240770800.0,1375946000.0
2053.0,1194214000.0,1346432400.0
2054.0,1181275000.0,1339019800.0
2055.0,1137907600.0,1318459800.0
2056.0,1114496100.0,1285118300.0
2057.0,1133801700.0,1280997500.0
2058.0,1036450000.0,1218106100.0
2059.0,1008500030.0,1179639600.0
2060.0,964975800.0,1139135400.0
2061.0,923840400.0,1112474800.0
2062.0,943600100.0,1102926300.0
2063.0,867654140.0,1075433900.0
2064.0,835295700.0,1034972000.0
2065.0,802259140.0,999830200.0
2066.0,791844900.0,969706100.0
2067.0,759519300.0,952116200.0
2068.0,727310460.0,935142200.0
2069.0,700145600.0,893537660.0
2070.0,680131140.0,875453760.0
2071.0,654952400.0,862954000.0
2072.0,636793700.0,829527800.0
2073.0,610973060.0,838338600.0
2074.0,582970800.0,799801340.0
2075.0,573854100.0,765303740.0
2076.0,546884350.0,754091000.0
2077.0,527565380.0,716614800.0
2078.0,508080100.0,695469500.0
2079.0,489489060.0,678787140.0
2080.0,464447420.0,661941500.0
2081.0,437234050.0,637931140.0
2082.0,417343070.0,623524900.0
2083.0,399658940.0,608070340.0
2084.0,381202880.0,590922500.0
2085.0,359990370.0,573102140.0
2086.0,345354880.0,554895940.0
2087.0,335636350.0,547641300.0
2088.0,318120400.0,519808200.0
2089.0,309961820.0,501062600.0
2090.0,296761760.0,483167940.0
2091.0,275264580.0,464155420.0
2092.0,259884460.0,469788770.0
2093.0,246380580.0,442794020.0
2094.0,239649710.0,430969440.0
2095.0,226710020.0,420805020.0
2096.0,216041420.0,412375600.0
2097.0,209209390.0,398346560.0
2098.0,200453120.0,386081730.0
2099.0,193102380.0,375385120.0
2100.0,189012160.0,364728900.0
2101.0,182285500.0,354486820.0
2102.0,177092080.0,344753540.0
2103.0,173822460.0,336623900.0
2104.0,172499900.0,324446940.0
2105.0,172614990.0,323259940.0
2106.0,166041620.0,312591000.0
2107.0,159693000.0,302352830.0
2108.0,157004750.0,293733980.0
2109.0,160063540.0,283866800.0
2110.0,156235820.0,278684830.0
2111.0,148576060.0,266127100.0
2112.0,150058990.0,258797010.0
2113.0,145199820.0,253239600.0
2114.0,144901890.0,246228900.0
2115.0,141491280.0,241384450.0
2116.0,140474900.0,237218030.0
2117.0,138315000.0,232859170.0
2118.0,137686980.0,227914610.0
2119.0,135803300.0,223786780.0
2120.0,136226510.0,219160690.0
2121.0,134441140.0,213861170.0
2122.0,130956570.0,210057420.0
2123.0,130383950.0,208792020.0
2124.0,141945460.0,202931950.0
2125.0,128847016.0,199256080.0
2126.0,130727690.0,194325890.0
2127.0,125402940.0,192239250.0
2128.0,124575840.0,190155420.0
2129.0,123727570.0,186545420.0
2130.0,123218690.0,184800290.0
2131.0,121940424.0,178475620.0
2132.0,121351920.0,175306000.0
2133.0,120561120.0,173900350.0
2134.0,118856500.0,170394460.0
2135.0,118589330.0,179188000.0
2136.0,118828510.0,168364860.0
2137.0,117466140.0,166567970.0
2138.0,116375950.0,163701490.0
2139.0,116258230.0,161816270.0
2140.0,114331120.0,161354370.0
2141.0,113922456.0,159132110.0
2142.0,112849624.0,157417810.0
2143.0,112379270.0,154068720.0
2144.0,111147570.0,151724200.0
2145.0,112529190.0,149413280.0
2146.0,110570200.0,149456450.0
2147.0,116848020.0,146941100.0
2148.0,109488110.0,145132540.0
2149.0,109189930.0,143042780.0
2150.0,108130640.0,142042620.0
2151.0,109526620.0,141022780.0
2152.0,105788830.0,141243980.0
2153.0,105525440.0,140102740.0
2154.0,106408136.0,140528430.0
2155.0,104257890.0,138696450.0
2156.0,103844990.0,138384900.0
2157.0,104378890.0,136827950.0
2158.0,101965490.0,135541650.0
2159.0,101827400.0,132589256.0
2160.0,100672060.0,131594640.0
2161.0,103647170.0,131091304.0
2162.0,99481290.0,130770910.0
2163.0,98555560.0,130164780.0
2164.0,99273130.0,129129440.0
2165.0,97309340.0,127284900.0
2166.0,96942810.0,125472330.0
2167.0,95720260.0,125000360.0
2168.0,95861070.0,127251330.0
2169.0,94591220.0,122695100.0
2170.0,94152664.0,121951020.0
2171.0,93627736.0,121270820.0
2172.0,93515656.0,120536936.0
2173.0,93769060.0,123335980.0
2174.0,93301930.0,120336350.0
2175.0,95161720.0,119287150.0
2176.0,93052910.0,118372536.0
2177.0,92700890.0,118172110.0
2178.0,92572520.0,116849110.0
2179.0,91809270.0,116775790.0
2180.0,91383464.0,117392430.0
2181.0,89975970.0,116124370.0
2182.0,89760970.0,118310664.0
2183.0,94367770.0,114180000.0
2184.0,89342040.0,112527720.0
2185.0,88903960.0,111771560.0
2186.0,88333384.0,111944900.0
2187.0,87858220.0,112698660.0
2188.0,88150210.0,111042610.0
2189.0,87389300.0,112447430.0
2190.0,87191820.0,110836370.0
2191.0,86140350.0,110856104.0
2192.0,85443920.0,109551020.0
2193.0,87251990.0,109211120.0
2194.0,85272616.0,108410090.0
2195.0,84877320.0,107818440.0
2196.0,84798270.0,108650150.0
2197.0,83797880.0,107248940.0
2198.0,83387620.0,107169450.0
2199.0,82870480.0,107207624.0
2200.0,84298664.0,105936910.0
2201.0,82683440.0,105570110.0
2202.0,82479650.0,105914230.0
2203.0,82418264.0,103585064.0
2204.0,82203120.0,102250420.0
2205.0,81466024.0,101591730.0
2206.0,81708870.0,101745210.0
2207.0,80977380.0,104062800.0
2208.0,80999100.0,100893224.0
2209.0,82947300.0,99818160.0
2210.0,82609544.0,100456260.0
2211.0,81198980.0,100075720.0
2212.0,80452120.0,98788260.0
2213.0,81104290.0,98589976.0
2214.0,80118410.0,98245710.0
2215.0,79458770.0,97542330.0
2216.0,80875780.0,96852240.0
2217.0,79565630.0,98885650.0
2218.0,78858790.0,97052260.0
2219.0,78501580.0,99598584.0
2220.0,78624180.0,108034616.0
2221.0,77952984.0,97204790.0
2222.0,81231460.0,96133550.0
2223.0,78030990.0,96184860.0
2224.0,77673050.0,95262420.0
2225.0,77068050.0,94786830.0
2226.0,77879930.0,94430880.0
2227.0,76796780.0,94348440.0
2228.0,75847140.0,95550730.0
2229.0,75870450.0,95028190.0
2230.0,75676450.0,93847680.0
2231.0,74743464.0,93856480.0
2232.0,77433240.0,93870340.0
2233.0,73795770.0,93310240.0
2234.0,73329710.0,95925270.0
2235.0,75341340.0,93300880.0
2236.0,71032970.0,92798010.0
2237.0,70633224.0,92707416.0
2238.0,70052090.0,92381120.0
2239.0,69770270.0,92136630.0
2240.0,68256240.0,91987840.0
2241.0,68301544.0,94199370.0
2242.0,67722220.0,101273600.0
2243.0,67210910.0,96939850.0
2244.0,66802856.0,93670880.0
2245.0,66301376.0,92483976.0
2246.0,66142556.0,92097240.0
2247.0,66104570.0,91504550.0
2248.0,66622020.0,103065660.0
2249.0,65897110.0,92807880.0
2250.0,66492388.0,92550360.0
2251.0,64761884.0,93783650.0
2252.0,64869604.0,93296776.0
2253.0,64321616.0,93789230.0
2254.0,63854270.0,93192780.0
2255.0,63435636.0,95620480.0
2256.0,65361860.0,94089580.0
2257.0,61297852.0,92715860.0
2258.0,60926252.0,92679150.0
2259.0,60683190.0,92444776.0
2260.0,60544480.0,91690300.0
2261.0,59961724.0,91923340.0
2262.0,59836144.0,92502390.0
2263.0,59746988.0,91942180.0
2264.0,59704020.0,92830320.0
2265.0,60590800.0,91460136.0
2266.0,61486920.0,91810936.0
2267.0,60462244.0,91053120.0
2268.0,59864532.0,90602264.0
2269.0,58767530.0,89971360.0
2270.0,58642796.0,89813610.0
2271.0,60125028.0,90459890.0
2272.0,59188844.0,89781576.0
2273.0,63557870.0,90973840.0
2274.0,60277092.0,89793890.0
2275.0,60275784.0,89505736.0
2276.0,60310550.0,89694680.0
2277.0,58911708.0,89136560.0
2278.0,58975710.0,108096776.0
2279.0,58768180.0,90756860.0
2280.0,58860204.0,91795570.0
2281.0,58656580.0,88263690.0
2282.0,58543796.0,88497800.0
2283.0,58519996.0,90005670.0
2284.0,59534270.0,89214840.0
2285.0,57457468.0,89424850.0
2286.0,57128860.0,89411340.0
2287.0,57120310.0,88728664.0
2288.0,56836370.0,90883920.0
2289.0,58197136.0,89351640.0
2290.0,56993970.0,89357090.0
2291.0,56921544.0,90425576.0
2292.0,56544084.0,89244090.0
2293.0,56472220.0,88853550.0
2294.0,56472116.0,88999944.0
2295.0,56340500.0,88304340.0
2296.0,56295144.0,90018216.0
2297.0,59185590.0,91902050.0
2298.0,56327696.0,88095080.0
2299.0,55514228.0,87550230.0
2300.0,55376932.0,87550200.0
