time,CANESM2,CESM1-CAM5,MPI-ESM-LR
2037.0,1771669600.0,1803275600.0,1816930700.0
2038.0,1733019500.0,1797494400.0,1767529300.0
2039.0,1725192000.0,1785190000.0,1751167700.0
2040.0,1642849300.0,1709144800.0,1688700200.0
2041.0,1625639000.0,1727316700.0,1674628100.0
2042.0,1583459800.0,1641355100.0,1623728800.0
2043.0,1557550700.0,1614961400.0,1587804000.0
2044.0,1523908400.0,1601310600.0,1536970500.0
2045.0,1452230700.0,1559733400.0,1509623300.0
2046.0,1484570900.0,1493264500.0,1457746800.0
2047.0,1371127900.0,1456667500.0,1421772900.0
2048.0,1371440000.0,1453534000.0,1382408300.0
2049.0,1296783000.0,1395266200.0,1351345400.0
2050.0,1276908700.0,1386012200.0,1337978500.0
2051.0,1206561700.0,1340916200.0,1301720000.0
2052.0,1173216900.0,1305715200.0,1251580500.0
2053.0,1184205800.0,1277827600.0,1288016100.0
2054.0,1121786600.0,1222399700.0,1203892400.0
2055.0,1094744200.0,1190277200.0,1216747400.0
2056.0,1058628200.0,1178135200.0,1148215400.0
2057.0,1020205300.0,1142179800.0,1252391300.0
2058.0,992171700.0,1131443600.0,1157950700.0
2059.0,978977000.0,1073410000.0,1156346400.0
2060.0,917169540.0,1045591000.0,1182382100.0
2061.0,885012900.0,1034457200.0,1077191400.0
2062.0,847770560.0,988174200.0,1056581060.0
2063.0,819345300.0,1009035300.0,1040014100.0
2064.0,821251900.0,938061000.0,999655740.0
2065.0,805865660.0,944030500.0,1041296900.0
2066.0,755979970.0,900812900.0,1028694700.0
2067.0,757231550.0,883910500.0,954652350.0
2068.0,731748540.0,873572400.0,987317500.0
2069.0,763860200.0,1024973700.0,976499460.0
2070.0,697538370.0,812588200.0,941027400.0
2071.0,712825700.0,802013000.0,959575550.0
2072.0,763562700.0,835572600.0,936193900.0
2073.0,807097100.0,790365800.0,1141620600.0
2074.0,673722750.0,750710900.0,951886500.0
2075.0,661464900.0,753296830.0,906811200.0
2076.0,655623500.0,739448640.0,922106200.0
2077.0,641189200.0,733509250.0,980948700.0
2078.0,629833800.0,720361200.0,911963140.0
2079.0,664868860.0,714996700.0,925489660.0
2080.0,621313900.0,840730500.0,977154940.0
2081.0,614428800.0,683037200.0,859202200.0
2082.0,592959800.0,721310200.0,889044740.0
2083.0,583283800.0,691728600.0,963364400.0
2084.0,566365600.0,658976000.0,837047040.0
2085.0,568732000.0,729456400.0,847508800.0
2086.0,570635300.0,703749060.0,827470140.0
2087.0,541490500.0,662115840.0,795944770.0
2088.0,522175040.0,709184100.0,916887360.0
2089.0,548764700.0,685146240.0,868128800.0
2090.0,513930900.0,637860500.0,834346500.0
2091.0,521814600.0,605830800.0,802940300.0
2092.0,515941020.0,584997000.0,770719940.0
2093.0,508863800.0,578135940.0,788086300.0
2094.0,495681600.0,644727230.0,756186000.0
2095.0,480936160.0,612752200.0,758508400.0
2096.0,487898720.0,569107300.0,773939460.0
2097.0,470623040.0,567460740.0,755203500.0
2098.0,458733200.0,553275800.0,901303900.0
2099.0,475020830.0,639268160.0,782884160.0
2100.0,452760320.0,656851500.0,811899000.0
2101.0,456840830.0,568530400.0,754546400.0
2102.0,467747400.0,540592260.0,731908600.0
2103.0,468686050.0,525459970.0,770770750.0
2104.0,516362340.0,520641900.0,750738940.0
2105.0,451776860.0,516942620.0,812149100.0
2106.0,499357100.0,537254340.0,749903000.0
2107.0,484359100.0,526212580.0,713524500.0
2108.0,460699200.0,527510340.0,796934300.0
2109.0,436235650.0,526713120.0,774264900.0
2110.0,429658020.0,505419650.0,715776450.0
2111.0,551259260.0,492760930.0,722134500.0
2112.0,449422200.0,487715200.0,796132700.0
2113.0,557739650.0,668329540.0,748323460.0
2114.0,453201020.0,554517500.0,827384260.0
2115.0,447837800.0,496732830.0,780720600.0
2116.0,443991420.0,499549950.0,751543100.0
2117.0,425809060.0,546424500.0,751432960.0
2118.0,415840200.0,496799070.0,810757760.0
2119.0,411853000.0,493441020.0,758907300.0
2120.0,478463200.0,759139600.0,734512640.0
2121.0,468224500.0,523879400.0,745091700.0
2122.0,436723700.0,473324320.0,723613200.0
2123.0,434046980.0,562098100.0,727347300.0
2124.0,413954880.0,625334000.0,733367900.0
2125.0,433857540.0,508762400.0,721468350.0
2126.0,436464930.0,537405100.0,803503740.0
2127.0,417366340.0,540842940.0,777550500.0
2128.0,405502800.0,504954270.0,760627300.0
2129.0,409628830.0,479275260.0,776640900.0
2130.0,420272160.0,568944060.0,760558140.0
2131.0,395919580.0,510419260.0,704845250.0
2132.0,453870100.0,487492320.0,751333100.0
2133.0,436224400.0,471120260.0,722779650.0
2134.0,404398700.0,507513570.0,745633800.0
2135.0,450561950.0,470217570.0,748508700.0
2136.0,791734600.0,596142900.0,712376400.0
2137.0,451912740.0,525333800.0,716896000.0
2138.0,436891970.0,490183500.0,891141700.0
2139.0,468718340.0,485808580.0,786669900.0
2140.0,618195900.0,526089630.0,754246400.0
2141.0,536146340.0,479391230.0,857103170.0
2142.0,478079900.0,476005730.0,776965400.0
2143.0,469975100.0,464745200.0,798720100.0
2144.0,612530900.0,486284350.0,882577100.0
2145.0,550662660.0,479417900.0,744409150.0
2146.0,665405600.0,479139900.0,751532350.0
2147.0,466776800.0,463177820.0,732244500.0
2148.0,443348580.0,457418560.0,1039215800.0
2149.0,556697300.0,448473280.0,927048000.0
2150.0,493743140.0,511558700.0,765699400.0
2151.0,563528700.0,494603620.0,814442050.0
2152.0,439435870.0,519788400.0,832685700.0
2153.0,500775360.0,536159400.0,741262460.0
2154.0,481184320.0,502939420.0,783917250.0
2155.0,485079940.0,482443000.0,771122600.0
2156.0,518716450.0,462440200.0,759973700.0
2157.0,465004160.0,503048670.0,956675000.0
2158.0,460991940.0,466123550.0,758970940.0
2159.0,489967460.0,448127840.0,754836700.0
2160.0,474228580.0,623005060.0,853983170.0
2161.0,477075070.0,479642400.0,753127100.0
2162.0,442481900.0,513407330.0,788306200.0
2163.0,492832960.0,493635460.0,926128300.0
2164.0,443850850.0,462814750.0,904168900.0
2165.0,509916770.0,462781700.0,782122050.0
2166.0,463402750.0,462046050.0,853451500.0
2167.0,466985900.0,445103870.0,781591900.0
2168.0,495611140.0,451714560.0,950706050.0
2169.0,483724770.0,442729760.0,764629700.0
2170.0,450695500.0,435898240.0,842553000.0
2171.0,553164100.0,439819600.0,839549500.0
2172.0,462436580.0,445626370.0,1096588000.0
2173.0,453980900.0,475002050.0,1092396300.0
2174.0,458592100.0,444085630.0,901897660.0
2175.0,554339500.0,454232540.0,789680300.0
2176.0,462675520.0,469112100.0,777573400.0
2177.0,511464450.0,438335070.0,760322300.0
2178.0,550278460.0,431474020.0,953366700.0
2179.0,687457200.0,453615140.0,897145700.0
2180.0,574495100.0,441687740.0,998672640.0
2181.0,510533220.0,435535260.0,855870000.0
2182.0,516576480.0,474636900.0,802194750.0
2183.0,641761540.0,470390980.0,816578050.0
2184.0,636123000.0,538693500.0,931238340.0
2185.0,668745400.0,450563620.0,897741200.0
2186.0,668026940.0,443016700.0,1033840450.0
2187.0,513639780.0,459986500.0,856985400.0
2188.0,574953100.0,532177300.0,889354750.0
2189.0,542951550.0,473173440.0,888686400.0
2190.0,504938300.0,446316200.0,927745000.0
2191.0,786845800.0,458778200.0,820781800.0
2192.0,534242940.0,534628700.0,802628700.0
2193.0,623200800.0,465328060.0,925507500.0
2194.0,558842400.0,446698750.0,826358300.0
2195.0,502345200.0,440417150.0,867648260.0
2196.0,629545860.0,517789820.0,867547260.0
2197.0,622241500.0,518103780.0,892927360.0
2198.0,571626600.0,458961540.0,914600100.0
2199.0,567371260.0,510010980.0,890938000.0
2200.0,573678700.0,490329380.0,1061186800.0
2201.0,635896200.0,457630660.0,992725300.0
2202.0,525443740.0,440743900.0,1107900300.0
2203.0,504473100.0,469551000.0,1084186900.0
2204.0,517724160.0,522794560.0,954568060.0
2205.0,648872000.0,497985470.0,1104849800.0
2206.0,602462800.0,501179700.0,937552200.0
2207.0,562741800.0,463223040.0,978411100.0
2208.0,624025600.0,475708450.0,944753600.0
2209.0,741074750.0,618132350.0,955407500.0
2210.0,629281800.0,509428640.0,1097068200.0
2211.0,606863900.0,483052770.0,949602500.0
2212.0,669658900.0,454082720.0,1189327500.0
2213.0,624353200.0,459892350.0,1014410600.0
2214.0,631497600.0,469065300.0,961130900.0
2215.0,637503900.0,520986080.0,1033990100.0
2216.0,580888450.0,526564350.0,953524400.0
2217.0,601866400.0,503950180.0,983026800.0
2218.0,673703360.0,490081600.0,968359900.0
2219.0,559704800.0,472161100.0,928915140.0
2220.0,641948200.0,538275000.0,907000900.0
2221.0,754358700.0,485275360.0,957445060.0
2222.0,710733630.0,508100830.0,943168960.0
2223.0,735956860.0,492367970.0,996411840.0
2224.0,623680900.0,461210300.0,1026455500.0
2225.0,611077300.0,474629000.0,956806700.0
2226.0,592246660.0,479110300.0,1010645800.0
2227.0,565640200.0,461025800.0,1047367500.0
2228.0,586634500.0,470274300.0,1028390100.0
2229.0,568556300.0,638236160.0,1017883840.0
2230.0,618620740.0,531318180.0,1068108000.0
2231.0,563942300.0,513986900.0,964054200.0
2232.0,630967500.0,513984420.0,948067300.0
2233.0,699542200.0,527100300.0,961965760.0
2234.0,673560900.0,693292100.0,983403700.0
2235.0,601868400.0,578813300.0,990378050.0
2236.0,594346100.0,541312500.0,941789440.0
2237.0,613491600.0,598159170.0,969463300.0
2238.0,586422460.0,585002500.0,984963650.0
2239.0,784473600.0,537572100.0,978665800.0
2240.0,670318140.0,540339900.0,945456200.0
2241.0,604136060.0,489410200.0,952106200.0
2242.0,717533760.0,493457800.0,1214814700.0
2243.0,757343700.0,479872300.0,1003267100.0
2244.0,656608830.0,521623800.0,983052160.0
2245.0,574934140.0,683781950.0,929410500.0
2246.0,659264100.0,558991550.0,922952100.0
2247.0,704890800.0,566886000.0,941162700.0
2248.0,699311740.0,519298200.0,933865300.0
2249.0,683891400.0,534505570.0,1112477000.0
2250.0,792808100.0,535933570.0,926376640.0
2251.0,773904000.0,569852100.0,1013190800.0
2252.0,658160640.0,607433900.0,1032093900.0
2253.0,640653060.0,619043900.0,950287700.0
2254.0,729466500.0,567800400.0,1007761150.0
2255.0,682119900.0,558253760.0,1164115500.0
2256.0,684510140.0,563364030.0,1037406800.0
2257.0,710979100.0,556748600.0,1112294100.0
2258.0,672197200.0,516096540.0,1156058800.0
2259.0,656159550.0,549973700.0,1002178600.0
2260.0,697302900.0,592272830.0,1101656000.0
2261.0,672369100.0,567089150.0,1133408300.0
2262.0,690800060.0,587819800.0,1147107500.0
2263.0,669577860.0,530945800.0,1449534100.0
2264.0,640067460.0,569173060.0,1255845000.0
2265.0,653863400.0,565660600.0,1218715400.0
2266.0,673383940.0,540257100.0,1125437800.0
2267.0,708062850.0,630308500.0,1142261100.0
2268.0,661095200.0,553844860.0,1129202400.0
2269.0,671823170.0,586114050.0,1043296500.0
2270.0,682071800.0,521691400.0,1166010000.0
2271.0,735025150.0,542034800.0,1173366500.0
2272.0,639759550.0,559097860.0,1067507400.0
2273.0,691671550.0,532324030.0,1103052000.0
2274.0,753920800.0,590106500.0,1035778560.0
2275.0,713266940.0,549593100.0,1147710600.0
2276.0,739790800.0,568511500.0,1131591600.0
2277.0,712016060.0,665422700.0,1025623000.0
2278.0,658662200.0,577762940.0,1151334500.0
2279.0,630238600.0,589093060.0,1155234400.0
2280.0,747013900.0,537926700.0,1068581900.0
2281.0,657380000.0,522733380.0,1096029700.0
2282.0,632447800.0,582314500.0,1053182800.0
2283.0,864273600.0,611757300.0,1243499800.0
2284.0,805363300.0,533611000.0,1150682500.0
2285.0,808819400.0,558734800.0,1088085600.0
2286.0,763520500.0,720540600.0,1272567600.0
2287.0,718778200.0,520212540.0,1150577300.0
2288.0,674988400.0,515423400.0,1214933400.0
2289.0,971122560.0,588492160.0,1230419300.0
2290.0,690589100.0,549748860.0,1129810000.0
2291.0,674717630.0,564135300.0,1102673400.0
2292.0,678351700.0,515706660.0,1305233900.0
2293.0,699524000.0,578088300.0,1197431800.0
2294.0,629695100.0,621019300.0,1242105200.0
2295.0,687968260.0,996259650.0,1334937300.0
2296.0,732028000.0,708400100.0,1159051900.0
2297.0,758537340.0,582493950.0,1320259800.0
2298.0,660000900.0,563654600.0,1252802000.0
2299.0,674101800.0,660110850.0,1179012900.0
2300.0,684788100.0,567319900.0,1109743200.0
