time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2246.0,5833371.0,588175.2,3488046000.0
2247.0,5734765.0,584560.8,3465586000.0
2248.0,5703945.0,581214.5,3462404000.0
2249.0,5631054.5,477526.97,3490966500.0
2250.0,5591193.0,476091.7,3457490200.0
2251.0,4614493.5,473595.2,3457313000.0
2252.0,4559547.5,473828.34,3510598100.0
2253.0,4494716.0,472203.8,3448670700.0
2254.0,4348545.5,466714.22,3408526000.0
2255.0,4168030.0,467084.6,3411389700.0
2256.0,4090740.5,465003.56,3434408000.0
2257.0,4081189.0,455362.8,3396285000.0
2258.0,3980391.8,445885.5,3386792400.0
2259.0,3890010.0,443099.72,3369940500.0
2260.0,3858749.5,433510.8,3358616300.0
2261.0,3793060.0,422737.28,3357437700.0
2262.0,3749510.5,421201.0,3350163700.0
2263.0,3699006.8,415105.5,3319498200.0
2264.0,3692525.5,415182.8,3303942100.0
2265.0,3635489.5,415051.56,3305067500.0
2266.0,3590158.8,415268.9,3298286000.0
2267.0,3551557.2,415327.5,3291181000.0
2268.0,3536675.5,414606.25,3289078500.0
2269.0,3503232.0,414889.16,3264998700.0
2270.0,3483353.2,414847.62,3244231700.0
2271.0,3469579.8,414651.28,3235149300.0
2272.0,3463153.2,413820.22,3227007200.0
2273.0,3485654.5,415075.5,3218379000.0
2274.0,3432924.8,414977.0,3248091600.0
2275.0,3423288.2,415183.7,3221636600.0
2276.0,3405201.0,405672.97,3198436900.0
2277.0,3392675.0,382705.3,3199305700.0
2278.0,3369825.0,373846.03,3201097700.0
2279.0,3333847.0,374079.03,3179714800.0
2280.0,3327699.8,374433.75,3208206600.0
2281.0,3319499.0,374165.72,3181233000.0
2282.0,3318067.2,373848.8,3199022300.0
2283.0,3306281.2,373494.62,3175135000.0
2284.0,3306528.5,371566.5,3139753700.0
2285.0,3291950.5,371898.28,3140989200.0
2286.0,3273241.5,370827.94,3115142000.0
2287.0,3230522.2,370556.75,3109943000.0
2288.0,3226044.0,370118.66,3139677200.0
2289.0,3199068.8,360870.9,3131401000.0
2290.0,3200050.5,360574.84,3106171600.0
2291.0,3171124.0,359698.94,3122594000.0
2292.0,3142074.8,360420.7,3086688500.0
2293.0,3134967.8,360336.62,3078423800.0
2294.0,3118634.5,360415.56,3126780200.0
2295.0,3092669.0,360657.56,3090643700.0
2296.0,3087406.8,360200.34,3106181600.0
2297.0,3050152.5,360205.44,3077384200.0
2298.0,3022588.8,359866.38,3071505200.0
2299.0,3018251.2,359004.8,3080336100.0
2300.0,2979445.5,359024.8,3085831200.0
