time,EC-EARTH3,INM-CM4-8,INM-CM5-0,CAMS-CSM1-0,CESM2-WACCM,MRI-ESM2-0,CMCC-CM2-SR5,MPI-ESM1-2-HR,TAIESM1,BCC-CSM2-MR,FGOALS-F3-L,IPSL-CM6A-LR,ACCESS-CM2,CESM2,CANESM5,ACCESS-ESM1-5,GFDL-ESM4,NORESM2-MM,EC-EARTH3-VEG
2010.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0,13893607000000.0
2011.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0,13887902000000.0
2012.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0,13884520000000.0
2013.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0,13862775000000.0
2014.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0,13833353000000.0
2015.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0,13841068000000.0
2016.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0,13828586000000.0
2017.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0,13797239000000.0
2018.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0,13790639000000.0
2019.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0,13770760000000.0
2020.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0,13757439000000.0
2021.0,13742154000000.0,13746605000000.0,13758447000000.0,13759991000000.0,13753919000000.0,13725690000000.0,13767159000000.0,13752640000000.0,13723095000000.0,13737109000000.0,13751814000000.0,13742250000000.0,13766061000000.0,13729443000000.0,13708716000000.0,13734767000000.0,13743463000000.0,13746551000000.0,13714501000000.0
2022.0,13746244000000.0,13725383000000.0,13740287000000.0,13742050000000.0,13726161000000.0,13709315000000.0,13752503000000.0,13734362000000.0,13687012000000.0,13741901000000.0,13745001000000.0,13712741000000.0,13753848000000.0,13693931000000.0,13666765000000.0,13722833000000.0,13719273000000.0,13733886000000.0,13673838000000.0
2023.0,13720148000000.0,13712720000000.0,13724457000000.0,13732866000000.0,13705718000000.0,13661666000000.0,13728768000000.0,13727368000000.0,13653554000000.0,13747813000000.0,13713968000000.0,13700225000000.0,13730648000000.0,13656902000000.0,13613747000000.0,13714682000000.0,13694063000000.0,13708695000000.0,13628958000000.0
2024.0,13700524000000.0,13713111000000.0,13694576000000.0,13707751000000.0,13697685000000.0,13583179000000.0,13718934000000.0,13722671000000.0,13613149000000.0,13756276000000.0,13698383000000.0,13686054000000.0,13725553000000.0,13623597000000.0,13552089000000.0,13701746000000.0,13686109000000.0,13707296000000.0,13597828000000.0
2025.0,13676368000000.0,13709228000000.0,13669078000000.0,13696995000000.0,13677573000000.0,13563295000000.0,13712690000000.0,13708813000000.0,13571930000000.0,13753028000000.0,13676346000000.0,13658828000000.0,13699866000000.0,13611580000000.0,13493375000000.0,13698426000000.0,13660017000000.0,13700603000000.0,13552282000000.0
2026.0,13634838000000.0,13701205000000.0,13626127000000.0,13681789000000.0,13664409000000.0,13524869000000.0,13696475000000.0,13717285000000.0,13545343000000.0,13745312000000.0,13642154000000.0,13649132000000.0,13695941000000.0,13587035000000.0,13396930000000.0,13684979000000.0,13653123000000.0,13690962000000.0,13504857000000.0
2027.0,13586882000000.0,13674047000000.0,13582803000000.0,13686034000000.0,13647306000000.0,13485360000000.0,13655747000000.0,13709055000000.0,13510390000000.0,13735718000000.0,13622954000000.0,13625660000000.0,13689870000000.0,13571802000000.0,13291245000000.0,13660906000000.0,13648402000000.0,13656144000000.0,13443652000000.0
2028.0,13563476000000.0,13635719000000.0,13539352000000.0,13669727000000.0,13634492000000.0,13429226000000.0,13641587000000.0,13681023000000.0,13461310000000.0,13716365000000.0,13602507000000.0,13597513000000.0,13668309000000.0,13558490000000.0,13177978000000.0,13642149000000.0,13629688000000.0,13627760000000.0,13379116000000.0
2029.0,13507996000000.0,13625896000000.0,13496871000000.0,13650087000000.0,13614062000000.0,13368234000000.0,13605476000000.0,13662364000000.0,13414126000000.0,13691868000000.0,13579645000000.0,13579212000000.0,13667362000000.0,13549395000000.0,13090961000000.0,13639672000000.0,13601735000000.0,13603539000000.0,13303726000000.0
2030.0,13439031000000.0,13625723000000.0,13453063000000.0,13634225000000.0,13616873000000.0,13333370000000.0,13557171000000.0,13650031000000.0,13367760000000.0,13688437000000.0,13576832000000.0,13546183000000.0,13648167000000.0,13516994000000.0,12990979000000.0,13621630000000.0,13573735000000.0,13602770000000.0,13218328000000.0
2031.0,13391129000000.0,13611458000000.0,13413019000000.0,13626991000000.0,13608087000000.0,13267978000000.0,13549197000000.0,13631589000000.0,13336323000000.0,13672594000000.0,13570382000000.0,13494201000000.0,13642683000000.0,13501774000000.0,12871507000000.0,13612388000000.0,13563180000000.0,13606970000000.0,13154341000000.0
2032.0,13339771000000.0,13599384000000.0,13393108000000.0,13614553000000.0,13576448000000.0,13208580000000.0,13521135000000.0,13617789000000.0,13277341000000.0,13664771000000.0,13557790000000.0,13468325000000.0,13630220000000.0,13471487000000.0,12776694000000.0,13602955000000.0,13526720000000.0,13603149000000.0,13045206000000.0
2033.0,13229374000000.0,13579018000000.0,13374287000000.0,13615103000000.0,13557818000000.0,13136897000000.0,13497351000000.0,13607060000000.0,13229385000000.0,13646424000000.0,13522497000000.0,13434716000000.0,13610681000000.0,13434806000000.0,12668473000000.0,13602008000000.0,13522354000000.0,13580968000000.0,12939115000000.0
2034.0,13167359000000.0,13554913000000.0,13339817000000.0,13587589000000.0,13543420000000.0,13056390000000.0,13464278000000.0,13590828000000.0,13172102000000.0,13630545000000.0,13508517000000.0,13403885000000.0,13567846000000.0,13406923000000.0,12559366000000.0,13587770000000.0,13497488000000.0,13555184000000.0,12843263000000.0
2035.0,13078779000000.0,13520320000000.0,13299651000000.0,13561610000000.0,13532172000000.0,12997982000000.0,13407305000000.0,13579724000000.0,13113103000000.0,13634207000000.0,13491517000000.0,13363309000000.0,13528072000000.0,13368149000000.0,12434017000000.0,13575260000000.0,13479451000000.0,13574044000000.0,12756989000000.0
2036.0,12958793000000.0,13502364000000.0,13276721000000.0,13518975000000.0,13514128000000.0,12924562000000.0,13346168000000.0,13554687000000.0,13077103000000.0,13616919000000.0,13430469000000.0,13336764000000.0,13500558000000.0,13344582000000.0,12325793000000.0,13549178000000.0,13457261000000.0,13545566000000.0,12706269000000.0
2037.0,12828956000000.0,13469135000000.0,13230099000000.0,13495336000000.0,13485780000000.0,12839063000000.0,13290924000000.0,13530950000000.0,13047850000000.0,13556201000000.0,13422056000000.0,13305699000000.0,13466127000000.0,13271414000000.0,12197225000000.0,13531760000000.0,13435557000000.0,13497028000000.0,12631735000000.0
2038.0,12730604000000.0,13461879000000.0,13166791000000.0,13491768000000.0,13441503000000.0,12729764000000.0,13199994000000.0,13499820000000.0,12981174000000.0,13535226000000.0,13398844000000.0,13266364000000.0,13402954000000.0,13241198000000.0,12062460000000.0,13459749000000.0,13408203000000.0,13469085000000.0,12536989000000.0
2039.0,12633494000000.0,13420185000000.0,13117211000000.0,13465283000000.0,13419695000000.0,12652484000000.0,13127224000000.0,13452284000000.0,12908551000000.0,13506443000000.0,13361636000000.0,13218688000000.0,13358765000000.0,13184284000000.0,11909593000000.0,13412546000000.0,13377564000000.0,13442738000000.0,12435967000000.0
2040.0,12477928000000.0,13384399000000.0,13069345000000.0,13433922000000.0,13408311000000.0,12552340000000.0,13040695000000.0,13416247000000.0,12833116000000.0,13478723000000.0,13353663000000.0,13156691000000.0,13328437000000.0,13139373000000.0,11771054000000.0,13388751000000.0,13358832000000.0,13432163000000.0,12332084000000.0
2041.0,12335588000000.0,13347068000000.0,13022924000000.0,13421576000000.0,13369236000000.0,12452450000000.0,12980501000000.0,13380594000000.0,12758124000000.0,13435523000000.0,13324832000000.0,13084249000000.0,13318615000000.0,13102672000000.0,11648343000000.0,13347872000000.0,13356419000000.0,13404867000000.0,12226472000000.0
2042.0,12211188000000.0,13318517000000.0,12971831000000.0,13400367000000.0,13330548000000.0,12336906000000.0,12898902000000.0,13318310000000.0,12710034000000.0,13404863000000.0,13273609000000.0,13023298000000.0,13307196000000.0,13043945000000.0,11510195000000.0,13334387000000.0,13322854000000.0,13369948000000.0,12100087000000.0
2043.0,12058262000000.0,13258501000000.0,12901892000000.0,13346191000000.0,13253960000000.0,12216336000000.0,12830026000000.0,13302895000000.0,12647291000000.0,13354412000000.0,13210485000000.0,12931283000000.0,13279981000000.0,13006776000000.0,11368718000000.0,13320235000000.0,13288273000000.0,13314772000000.0,12025451000000.0
2044.0,11927745000000.0,13222257000000.0,12842558000000.0,13329474000000.0,13205421000000.0,12086903000000.0,12759809000000.0,13278228000000.0,12542243000000.0,13293288000000.0,13146240000000.0,12844306000000.0,13224312000000.0,12974331000000.0,11231349000000.0,13273928000000.0,13262285000000.0,13275229000000.0,11935013000000.0
2045.0,11749421000000.0,13145753000000.0,12801366000000.0,13296552000000.0,13186768000000.0,11977530000000.0,12648808000000.0,13246685000000.0,12476617000000.0,13259281000000.0,13132755000000.0,12774512000000.0,13207286000000.0,12949511000000.0,11112721000000.0,13194848000000.0,13245207000000.0,13257432000000.0,11853397000000.0
2046.0,11573031000000.0,13100513000000.0,12745164000000.0,13270880000000.0,13152963000000.0,11838779000000.0,12568412000000.0,13206123000000.0,12386107000000.0,13187755000000.0,13089065000000.0,12684246000000.0,13156366000000.0,12913904000000.0,10979925000000.0,13093232000000.0,13194318000000.0,13245566000000.0,11738312000000.0
2047.0,11405216000000.0,13050099000000.0,12685331000000.0,13239350000000.0,13092009000000.0,11759392000000.0,12483939000000.0,13157409000000.0,12282963000000.0,13086683000000.0,13035302000000.0,12588700000000.0,13132515000000.0,12864056000000.0,10855008000000.0,13035316000000.0,13161624000000.0,13236114000000.0,11628693000000.0
2048.0,11262230000000.0,13003265000000.0,12639709000000.0,13216523000000.0,13062509000000.0,11671265000000.0,12389796000000.0,13125340000000.0,12154409000000.0,13033130000000.0,12973041000000.0,12474898000000.0,13089847000000.0,12827273000000.0,10729448000000.0,12994117000000.0,13146501000000.0,13214743000000.0,11549633000000.0
2049.0,11110119000000.0,12962020000000.0,12575107000000.0,13191766000000.0,13013014000000.0,11568020000000.0,12338396000000.0,13069077000000.0,12026787000000.0,12969263000000.0,12942375000000.0,12392224000000.0,12984694000000.0,12755877000000.0,10614104000000.0,12929272000000.0,13108450000000.0,13188631000000.0,11451647000000.0
2050.0,10960780000000.0,12912988000000.0,12496259000000.0,13171164000000.0,12971825000000.0,11442229000000.0,12249745000000.0,13048699000000.0,11934285000000.0,12925373000000.0,12902620000000.0,12295514000000.0,12918668000000.0,12706179000000.0,10473244000000.0,12860908000000.0,13053044000000.0,13174882000000.0,11318878000000.0
2051.0,10790678000000.0,12871366000000.0,12428974000000.0,13154677000000.0,12913600000000.0,11339649000000.0,12179224000000.0,12999663000000.0,11838905000000.0,12876658000000.0,12889531000000.0,12167075000000.0,12884321000000.0,12655326000000.0,10327471000000.0,12792490000000.0,13005743000000.0,13114677000000.0,11194019000000.0
2052.0,10657446000000.0,12815373000000.0,12367161000000.0,13141160000000.0,12868555000000.0,11233230000000.0,12090916000000.0,12943700000000.0,11740004000000.0,12835647000000.0,12885795000000.0,12049994000000.0,12838466000000.0,12585927000000.0,10194320000000.0,12691793000000.0,12974219000000.0,13087719000000.0,11070467000000.0
2053.0,10528863000000.0,12761045000000.0,12298958000000.0,13124823000000.0,12794201000000.0,11112290000000.0,11964853000000.0,12887175000000.0,11644488000000.0,12775458000000.0,12826013000000.0,11957819000000.0,12805636000000.0,12523542000000.0,10062838000000.0,12557509000000.0,12906737000000.0,13057878000000.0,10928337000000.0
2054.0,10380074000000.0,12710809000000.0,12261755000000.0,13097552000000.0,12744746000000.0,11022234000000.0,11829439000000.0,12835391000000.0,11544320000000.0,12736023000000.0,12781403000000.0,11837719000000.0,12739617000000.0,12460160000000.0,9923741000000.0,12459605000000.0,12852558000000.0,13024031000000.0,10815469000000.0
2055.0,10234867000000.0,12696148000000.0,12222772000000.0,13061208000000.0,12711251000000.0,10917851000000.0,11720595000000.0,12784047000000.0,11441676000000.0,12694900000000.0,12728567000000.0,11718001000000.0,12663399000000.0,12393219000000.0,9791693000000.0,12362285000000.0,12800292000000.0,12966065000000.0,10696893000000.0
2056.0,10116063000000.0,12637063000000.0,12183689000000.0,13041917000000.0,12639980000000.0,10797223000000.0,11638903000000.0,12730920000000.0,11331876000000.0,12664254000000.0,12668978000000.0,11605176000000.0,12571355000000.0,12327594000000.0,9663537000000.0,12229727000000.0,12740820000000.0,12917407000000.0,10559438000000.0
2057.0,10000913000000.0,12593593000000.0,12136552000000.0,13012237000000.0,12585597000000.0,10699843000000.0,11532358000000.0,12711241000000.0,11234920000000.0,12634961000000.0,12597021000000.0,11481618000000.0,12492107000000.0,12268565000000.0,9521508000000.0,12122699000000.0,12708365000000.0,12890601000000.0,10411952000000.0
2058.0,9860967000000.0,12524745000000.0,12076649000000.0,12988406000000.0,12536841000000.0,10608658000000.0,11417786000000.0,12691634000000.0,11116856000000.0,12590998000000.0,12570464000000.0,11366105000000.0,12378940000000.0,12195933000000.0,9385291000000.0,12055777000000.0,12661859000000.0,12868865000000.0,10230147000000.0
2059.0,9705912000000.0,12497674000000.0,12044114000000.0,12962147000000.0,12482972000000.0,10497400000000.0,11328152000000.0,12633022000000.0,10990466000000.0,12530893000000.0,12496720000000.0,11251459000000.0,12299686000000.0,12149521000000.0,9255686000000.0,11985747000000.0,12626835000000.0,12852381000000.0,10068323000000.0
2060.0,9538941000000.0,12440350000000.0,11955255000000.0,12946968000000.0,12421290000000.0,10397105000000.0,11196186000000.0,12589466000000.0,10852225000000.0,12457698000000.0,12455673000000.0,11126583000000.0,12238152000000.0,12029115000000.0,9126403000000.0,11925908000000.0,12604097000000.0,12801615000000.0,9943337000000.0
2061.0,9406429000000.0,12389822000000.0,11888985000000.0,12910133000000.0,12354848000000.0,10290306000000.0,11102145000000.0,12551283000000.0,10720498000000.0,12407190000000.0,12401670000000.0,11019450000000.0,12192365000000.0,11950584000000.0,8985731000000.0,11860277000000.0,12555375000000.0,12778618000000.0,9781405000000.0
2062.0,9277800000000.0,12319618000000.0,11787436000000.0,12859738000000.0,12310213000000.0,10162369000000.0,10973177000000.0,12518131000000.0,10619415000000.0,12276973000000.0,12308400000000.0,10876076000000.0,12127141000000.0,11883485000000.0,8841421000000.0,11817012000000.0,12464623000000.0,12765209000000.0,9623165000000.0
2063.0,9152857000000.0,12251630000000.0,11713891000000.0,12856482000000.0,12221605000000.0,10044978000000.0,10831073000000.0,12486342000000.0,10494848000000.0,12178059000000.0,12226625000000.0,10747295000000.0,12056592000000.0,11777340000000.0,8687852700000.0,11762792000000.0,12405001000000.0,12723544000000.0,9483340000000.0
2064.0,9039303000000.0,12150090000000.0,11638119000000.0,12822085000000.0,12167105000000.0,9921098000000.0,10713750000000.0,12435305000000.0,10379741000000.0,12119684000000.0,12153360000000.0,10612174000000.0,11979054000000.0,11668159000000.0,8546910500000.0,11711928000000.0,12340458000000.0,12625606000000.0,9321911000000.0
2065.0,8915378000000.0,12069618000000.0,11592003000000.0,12788448000000.0,12127859000000.0,9834622000000.0,10591405000000.0,12417000000000.0,10265086000000.0,11998684000000.0,12131930000000.0,10484153000000.0,11935210000000.0,11577556000000.0,8403376700000.0,11647910000000.0,12250509000000.0,12597114000000.0,9145796000000.0
2066.0,8777793300000.0,11976454000000.0,11520307000000.0,12754299000000.0,12052419000000.0,9678447000000.0,10448219000000.0,12368827000000.0,10116965000000.0,11924054000000.0,12078752000000.0,10361096000000.0,11892040000000.0,11488797000000.0,8269138500000.0,11570069000000.0,12161508000000.0,12588446000000.0,8977984000000.0
2067.0,8644196300000.0,11889789000000.0,11444071000000.0,12703079000000.0,11942699000000.0,9585429000000.0,10320770000000.0,12323438000000.0,9983101000000.0,11854438000000.0,12047658000000.0,10234081000000.0,11791607000000.0,11414096000000.0,8135350700000.0,11500812000000.0,12083349000000.0,12531903000000.0,8798846000000.0
2068.0,8489805500000.0,11795345000000.0,11381094000000.0,12663989000000.0,11857262000000.0,9435926000000.0,10177865000000.0,12250940000000.0,9842861000000.0,11790422000000.0,11974892000000.0,10084495000000.0,11695590000000.0,11395344000000.0,7979271000000.0,11441442000000.0,12009183000000.0,12482536000000.0,8607295000000.0
2069.0,8341594000000.0,11716866000000.0,11297608000000.0,12634738000000.0,11786857000000.0,9311102000000.0,10052224000000.0,12217112000000.0,9684478000000.0,11725081000000.0,11968570000000.0,9952337000000.0,11587477000000.0,11322104000000.0,7827020000000.0,11339419000000.0,11941217000000.0,12414017000000.0,8460458000000.0
2070.0,8161673600000.0,11650897000000.0,11217863000000.0,12596786000000.0,11721509000000.0,9206665000000.0,9884344000000.0,12160126000000.0,9490595000000.0,11634437000000.0,11853537000000.0,9787901000000.0,11496944000000.0,11235532000000.0,7671260000000.0,11249730000000.0,11884386000000.0,12347542000000.0,8317569600000.0
2071.0,8011680600000.0,11570071000000.0,11143252000000.0,12560233000000.0,11677561000000.0,9082384000000.0,9740119000000.0,12109486000000.0,9312768000000.0,11562109000000.0,11778705000000.0,9633655000000.0,11415868000000.0,11073080000000.0,7539302000000.0,11131334000000.0,11817399000000.0,12279929000000.0,8150156600000.0
2072.0,7819912000000.0,11489185000000.0,11062088000000.0,12503829000000.0,11612062000000.0,8984052000000.0,9572404000000.0,12065123000000.0,9179872000000.0,11468732000000.0,11687192000000.0,9488966000000.0,11318553000000.0,11004711000000.0,7393054000000.0,10981230000000.0,11737336000000.0,12248619000000.0,7961083600000.0
2073.0,7671545000000.0,11380029000000.0,10966210000000.0,12469370000000.0,11507491000000.0,8870444000000.0,9412403000000.0,12002526000000.0,8978863000000.0,11311523000000.0,11590815000000.0,9320236000000.0,11160167000000.0,10932429000000.0,7266575000000.0,10868656000000.0,11683863000000.0,12186331000000.0,7769360400000.0
2074.0,7478311400000.0,11286141000000.0,10854723000000.0,12431860000000.0,11423185000000.0,8746993000000.0,9259382000000.0,11922190000000.0,8808922000000.0,11207355000000.0,11542364000000.0,9170479000000.0,10999429000000.0,10819056000000.0,7116833000000.0,10743652000000.0,11587434000000.0,12129361000000.0,7566196000000.0
2075.0,7302236000000.0,11161369000000.0,10758275000000.0,12408453000000.0,11322448000000.0,8623739000000.0,9121145000000.0,11849626000000.0,8651596000000.0,11128214000000.0,11505282000000.0,9010397000000.0,10855942000000.0,10715874000000.0,6989294000000.0,10619432000000.0,11514322000000.0,12071649000000.0,7351215000000.0
2076.0,7097241000000.0,11083537000000.0,10663885000000.0,12386719000000.0,11257078000000.0,8497032300000.0,8969727000000.0,11782780000000.0,8496579000000.0,11036412000000.0,11409106000000.0,8855756000000.0,10713841000000.0,10631054000000.0,6860511000000.0,10497661000000.0,11435830000000.0,11985546000000.0,7168498000000.0
2077.0,6918146400000.0,11016545000000.0,10560623000000.0,12357056000000.0,11146435000000.0,8368047500000.0,8815808000000.0,11733123000000.0,8347672600000.0,10886797000000.0,11326802000000.0,8716885700000.0,10564933000000.0,10489308000000.0,6713958000000.0,10339378000000.0,11346385000000.0,11928429000000.0,6987959500000.0
2078.0,6706645400000.0,10944167000000.0,10476157000000.0,12317028000000.0,11022745000000.0,8257095000000.0,8653802000000.0,11689306000000.0,8173837000000.0,10813111000000.0,11255723000000.0,8561021000000.0,10449882000000.0,10374293000000.0,6565688500000.0,10197310000000.0,11273793000000.0,11883451000000.0,6788062600000.0
2079.0,6528223000000.0,10863716000000.0,10384179000000.0,12213055000000.0,10935002000000.0,8130242000000.0,8462471300000.0,11634101000000.0,8020069700000.0,10759951000000.0,11124211000000.0,8413546000000.0,10367085000000.0,10196477000000.0,6414843000000.0,10081987000000.0,11196337000000.0,11809224000000.0,6606856000000.0
2080.0,6344371300000.0,10746275000000.0,10302952000000.0,12147501000000.0,10850368000000.0,8024529000000.0,8270202000000.0,11571855000000.0,7844540000000.0,10710375000000.0,11034439000000.0,8275036700000.0,10303778000000.0,10056773000000.0,6266539700000.0,9934458000000.0,11139356000000.0,11731486000000.0,6422152000000.0
2081.0,6132264300000.0,10672084000000.0,10199490000000.0,12103290000000.0,10710569000000.0,7904516600000.0,8108307000000.0,11538450000000.0,7681539600000.0,10612135000000.0,10970903000000.0,8104537000000.0,10210479000000.0,9944722000000.0,6124724600000.0,9789241000000.0,11069713000000.0,11636875000000.0,6245569300000.0
2082.0,5940660000000.0,10582169000000.0,10104020000000.0,12033293000000.0,10616068000000.0,7793242300000.0,7924404000000.0,11481024000000.0,7500890400000.0,10521057000000.0,10935365000000.0,7951253000000.0,10126406000000.0,9795768000000.0,5976402400000.0,9644578000000.0,10981269000000.0,11527999000000.0,6063357000000.0
2083.0,5747768000000.0,10511717000000.0,10012424000000.0,11984169000000.0,10477932000000.0,7643580600000.0,7743175400000.0,11400668000000.0,7359352500000.0,10419234000000.0,10838031000000.0,7801705000000.0,10050195000000.0,9647212000000.0,5832562000000.0,9452474000000.0,10896272000000.0,11431146000000.0,5863773300000.0
2084.0,5560826000000.0,10418209000000.0,9941305000000.0,11924631000000.0,10352981000000.0,7525125600000.0,7572610400000.0,11366824000000.0,7203969000000.0,10340759000000.0,10765093000000.0,7652483500000.0,9981765000000.0,9507111000000.0,5702792000000.0,9315657000000.0,10807446000000.0,11370479000000.0,5681861600000.0
2085.0,5380524000000.0,10318632000000.0,9861299000000.0,11887916000000.0,10243996000000.0,7397513400000.0,7404753000000.0,11286750000000.0,7041053600000.0,10221634000000.0,10689548000000.0,7507624000000.0,9832334000000.0,9363644000000.0,5566438000000.0,9171760000000.0,10724961000000.0,11312693000000.0,5482682000000.0
