time,CSIRO-MK3-6-0,MPI-ESM-LR,CCSM4
2041.0,604911300000.0,626489400000.0,393448850000.0
2042.0,578125230000.0,610078160000.0,380194360000.0
2043.0,561675000000.0,591172300000.0,365832570000.0
2044.0,544783730000.0,570023800000.0,348012300000.0
2045.0,528695900000.0,554305260000.0,331627430000.0
2046.0,505712800000.0,547774400000.0,312568940000.0
2047.0,478129160000.0,525488780000.0,306039650000.0
2048.0,456300530000.0,511726200000.0,294602280000.0
2049.0,440386450000.0,504998760000.0,282501800000.0
2050.0,426282350000.0,489555360000.0,267330190000.0
2051.0,415027720000.0,482923540000.0,254046750000.0
2052.0,400421700000.0,465284270000.0,243085850000.0
2053.0,376187130000.0,456129100000.0,232850920000.0
2054.0,358748030000.0,444278960000.0,224561320000.0
2055.0,342906570000.0,431178650000.0,215446810000.0
2056.0,325656700000.0,406650680000.0,203954680000.0
2057.0,309467300000.0,391851570000.0,193141500000.0
2058.0,291415300000.0,379057300000.0,184369360000.0
2059.0,283256900000.0,369697260000.0,175210410000.0
2060.0,270920960000.0,356270150000.0,162214020000.0
2061.0,256060490000.0,347571780000.0,152865800000.0
2062.0,241864030000.0,338612750000.0,140327340000.0
2063.0,228819830000.0,328451260000.0,129941110000.0
2064.0,213387700000.0,313110760000.0,121642360000.0
2065.0,206549830000.0,304275880000.0,112422440000.0
2066.0,192432620000.0,292506600000.0,104744780000.0
2067.0,177974980000.0,276226870000.0,97126360000.0
2068.0,168558030000.0,267527720000.0,90658700000.0
2069.0,159042860000.0,254184110000.0,85167830000.0
2070.0,149218080000.0,244228930000.0,77782870000.0
2071.0,135152525000.0,231044610000.0,71718110000.0
2072.0,127086620000.0,218886540000.0,67757195000.0
2073.0,116348680000.0,211112260000.0,63836725000.0
2074.0,108326970000.0,200326640000.0,57008640000.0
2075.0,101277500000.0,190656180000.0,51035780000.0
2076.0,95170200000.0,183276980000.0,46805130000.0
2077.0,90017640000.0,171545380000.0,42166104000.0
2078.0,83212650000.0,160730560000.0,37987530000.0
2079.0,78458160000.0,156706620000.0,33412207000.0
2080.0,70878405000.0,148941830000.0,29832667000.0
2081.0,63056396000.0,141407960000.0,27150570000.0
2082.0,57474396000.0,136495450000.0,24748417000.0
2083.0,51996844000.0,130144760000.0,22086865000.0
2084.0,46723416000.0,123878310000.0,19987778000.0
2085.0,41970442000.0,117871490000.0,17736320000.0
2086.0,36338170000.0,111885074000.0,15721148000.0
2087.0,32572584000.0,104078150000.0,14297940000.0
2088.0,30337660000.0,96986570000.0,12589272000.0
2089.0,28169865000.0,89549800000.0,11039436000.0
2090.0,26052819000.0,83562210000.0,9688584000.0
2091.0,24029570000.0,77143450000.0,9004656000.0
2092.0,21901814000.0,71513520000.0,8176653300.0
2093.0,19536170000.0,66725680000.0,7139069400.0
2094.0,17515127000.0,61149830000.0,6521836000.0
2095.0,15969959000.0,58456773000.0,5864492500.0
2096.0,14401372000.0,54224732000.0,5484936000.0
2097.0,12569028000.0,50180112000.0,4776465000.0
2098.0,11624599000.0,45292487000.0,4567848000.0
2099.0,10577518000.0,42145690000.0,4251549000.0
2100.0,9374304000.0,39303210000.0,4055335200.0
2101.0,8355077600.0,36814082000.0,3727101000.0
2102.0,7521459000.0,33424882000.0,3492747000.0
2103.0,6947697700.0,30862985000.0,3425676300.0
2104.0,6325151000.0,29327760000.0,3209250300.0
2105.0,5687113000.0,26953690000.0,3004322000.0
2106.0,5300776400.0,24817945000.0,2897465900.0
2107.0,4877928000.0,22721456000.0,2803825700.0
2108.0,4566526500.0,21094250000.0,2730070000.0
2109.0,4139000000.0,20019580000.0,2640582100.0
2110.0,3835067400.0,18298505000.0,2587196700.0
2111.0,3640269600.0,17069677000.0,2443864000.0
2112.0,3317768700.0,15127999000.0,2325324300.0
2113.0,3038155000.0,13481171000.0,2226230300.0
2114.0,2937841200.0,12546805000.0,2138872200.0
2115.0,2727552300.0,11038360000.0,2022387100.0
2116.0,2514475300.0,10050652000.0,1935110100.0
2117.0,2372958500.0,9399052000.0,1910480900.0
2118.0,2244526600.0,8544537000.0,1840115100.0
2119.0,2115837400.0,7905891000.0,1801956900.0
2120.0,2040762500.0,7282338000.0,1747303600.0
2121.0,1866325400.0,6766596600.0,1709372800.0
2122.0,1776270500.0,6298159600.0,1696069100.0
2123.0,1700393900.0,5894937000.0,1696079700.0
2124.0,1639260700.0,5386272300.0,1707252100.0
2125.0,1533578500.0,5080758000.0,1648239900.0
2126.0,1436686200.0,4954947600.0,1594490200.0
2127.0,1376851800.0,4720369000.0,1540289000.0
2128.0,1325002800.0,4443376000.0,1542408000.0
2129.0,1296185700.0,4107016200.0,1489105700.0
2130.0,1268980900.0,3854837200.0,1490978400.0
2131.0,1218317200.0,3680231000.0,1452307600.0
2132.0,1171109800.0,3444574700.0,1384026000.0
2133.0,1130263400.0,3074892000.0,1336137000.0
2134.0,1089921000.0,2960973300.0,1270616400.0
2135.0,1074885800.0,2779779300.0,1250425000.0
2136.0,1078066000.0,2691155700.0,1225828600.0
2137.0,1052053700.0,2458701000.0,1184848300.0
2138.0,1009739100.0,2253288400.0,1177609200.0
2139.0,995820000.0,2060933100.0,1150990200.0
2140.0,983980300.0,1912922200.0,1079208000.0
2141.0,982373200.0,1837821400.0,1045199900.0
2142.0,997231360.0,1805855400.0,997543300.0
2143.0,968193800.0,1748545000.0,989695800.0
2144.0,942977000.0,1662137000.0,978503900.0
2145.0,930200700.0,1649072900.0,948212400.0
2146.0,906174300.0,1551084300.0,914813950.0
2147.0,876658600.0,1490518800.0,895399400.0
2148.0,840783500.0,1465389700.0,884973400.0
2149.0,849291900.0,1430671200.0,857212700.0
2150.0,832940740.0,1395535700.0,847599940.0
2151.0,820229500.0,1333591700.0,861875700.0
2152.0,782660540.0,1261478400.0,843970600.0
2153.0,756765950.0,1237882600.0,848959040.0
2154.0,722490900.0,1206051700.0,865536200.0
2155.0,710897700.0,1170343400.0,832677500.0
2156.0,682621440.0,1175178400.0,816169540.0
2157.0,664288060.0,1147221900.0,795833150.0
2158.0,634800300.0,1134894800.0,789336200.0
2159.0,583591550.0,1130818700.0,765430340.0
2160.0,560070850.0,1102174600.0,738190340.0
2161.0,509624160.0,1073039100.0,722611000.0
2162.0,506107870.0,1048087300.0,706657900.0
2163.0,483312540.0,1055837500.0,702398200.0
2164.0,476713200.0,1020884540.0,684917300.0
2165.0,452959400.0,1033084860.0,664309100.0
2166.0,441136450.0,1008564030.0,655763700.0
2167.0,428875360.0,991572100.0,635421700.0
2168.0,409938500.0,981294400.0,621976100.0
2169.0,391045660.0,952365000.0,593315460.0
2170.0,356997000.0,969895040.0,570036600.0
2171.0,345051840.0,949042600.0,549338050.0
2172.0,331072540.0,929966800.0,532060220.0
2173.0,320108130.0,932621900.0,514387700.0
2174.0,302713300.0,919041900.0,505821700.0
2175.0,293714980.0,910838800.0,500905600.0
2176.0,280401700.0,913973500.0,480060300.0
2177.0,274138400.0,914578200.0,474134940.0
2178.0,261703220.0,905998600.0,459132380.0
2179.0,246821150.0,891874700.0,458799520.0
2180.0,241296780.0,860374500.0,445301300.0
2181.0,230609100.0,838408600.0,434432130.0
2182.0,223842990.0,811313900.0,425255700.0
2183.0,214808480.0,812755600.0,410565630.0
2184.0,204660220.0,806941630.0,396267100.0
2185.0,195829500.0,788410000.0,381320200.0
2186.0,189941550.0,752174460.0,375065900.0
2187.0,186646960.0,748098100.0,377721630.0
2188.0,181707420.0,737706430.0,368509920.0
2189.0,167401680.0,736127360.0,359179040.0
2190.0,153350700.0,724837100.0,355290050.0
2191.0,142350560.0,732450200.0,354659620.0
2192.0,141127490.0,731840450.0,339257630.0
2193.0,137870290.0,705238140.0,337780960.0
2194.0,136024560.0,687429570.0,328459520.0
2195.0,133655710.0,664662660.0,321157660.0
2196.0,123496810.0,643869300.0,315420700.0
2197.0,116396970.0,649331800.0,303502900.0
2198.0,108704660.0,632636160.0,301443070.0
2199.0,107342030.0,632926850.0,293556640.0
2200.0,107215500.0,619077900.0,301214140.0
2201.0,105214264.0,613790800.0,288359040.0
2202.0,102536984.0,605359400.0,283771870.0
2203.0,105455700.0,591663040.0,281762980.0
2204.0,98938344.0,592877900.0,279082530.0
2205.0,95825464.0,584340400.0,272099040.0
2206.0,90164744.0,565289540.0,261387250.0
2207.0,88807770.0,547382600.0,257166270.0
2208.0,86147040.0,533017300.0,257543980.0
2209.0,84559170.0,523377180.0,255838670.0
2210.0,81940456.0,510422700.0,245782580.0
2211.0,80761970.0,500914430.0,243232100.0
2212.0,78595410.0,490656540.0,236502980.0
2213.0,77244400.0,463666340.0,218966480.0
2214.0,74807430.0,442232960.0,217825250.0
2215.0,71836330.0,436277340.0,210623650.0
2216.0,66039116.0,436641400.0,208295980.0
2217.0,62627250.0,409506880.0,206471420.0
2218.0,62529212.0,387587600.0,201591500.0
2219.0,60718404.0,366940100.0,196260350.0
2220.0,60148704.0,353933630.0,192537600.0
2221.0,58418160.0,338037280.0,187813200.0
2222.0,57707820.0,323357200.0,181641660.0
2223.0,57559424.0,325028450.0,174950020.0
2224.0,56496644.0,317883400.0,170697860.0
2225.0,55419532.0,308280030.0,171027400.0
2226.0,55236124.0,291141380.0,173079000.0
2227.0,53543884.0,293213540.0,175043000.0
2228.0,52851348.0,288637660.0,174275840.0
2229.0,52709740.0,286883970.0,168797390.0
2230.0,50300400.0,285766200.0,169324900.0
2231.0,49036320.0,283068540.0,163200480.0
2232.0,48842210.0,277403100.0,160552590.0
2233.0,47867972.0,262494200.0,160923150.0
2234.0,46806216.0,257305840.0,155237090.0
2235.0,45345904.0,252354370.0,159890180.0
2236.0,45358050.0,246863650.0,160495120.0
2237.0,46060984.0,244406460.0,158027340.0
2238.0,46056384.0,243971840.0,160896480.0
2239.0,45139964.0,248130780.0,159787570.0
2240.0,44531740.0,247867870.0,152519280.0
2241.0,43422896.0,252136560.0,151937970.0
2242.0,42527210.0,235262260.0,152960180.0
2243.0,41308308.0,233127520.0,147288880.0
2244.0,40793510.0,235414430.0,144043490.0
2245.0,39673828.0,231861380.0,142094780.0
2246.0,41102320.0,239304370.0,140391340.0
2247.0,39581444.0,227422600.0,135103620.0
2248.0,38518380.0,223583220.0,134158100.0
2249.0,38648216.0,215450030.0,129819510.0
2250.0,38642196.0,214161730.0,126412770.0
2251.0,38766000.0,216694620.0,131055240.0
2252.0,38364492.0,216394380.0,131075016.0
2253.0,38258220.0,201844180.0,125770540.0
2254.0,37713110.0,193833100.0,126123176.0
2255.0,37847136.0,191233360.0,127742360.0
2256.0,37739716.0,186086020.0,125663096.0
2257.0,37676680.0,180222700.0,126589150.0
2258.0,37037100.0,177604930.0,121139930.0
2259.0,37258770.0,172703580.0,124737070.0
2260.0,37193760.0,169816220.0,126175650.0
2261.0,37493384.0,168097400.0,128188700.0
2262.0,37355164.0,162253340.0,126509620.0
2263.0,37050764.0,158988860.0,124100344.0
2264.0,37535332.0,162273630.0,122838130.0
2265.0,37501616.0,158431200.0,125458220.0
2266.0,38116468.0,153128830.0,125187710.0
2267.0,37427216.0,148554130.0,122905464.0
2268.0,37392320.0,145188210.0,122152290.0
2269.0,37326490.0,143769500.0,122538760.0
2270.0,37200532.0,134665740.0,123317950.0
2271.0,36947496.0,130835260.0,118406870.0
2272.0,36930596.0,134559700.0,117997520.0
2273.0,36765520.0,135278830.0,116174630.0
2274.0,36756300.0,134480740.0,115813850.0
2275.0,36849230.0,130394296.0,117962616.0
2276.0,36843500.0,130249464.0,118684520.0
2277.0,37172476.0,128483330.0,116688940.0
2278.0,37000716.0,130079704.0,117252720.0
2279.0,36866748.0,132393170.0,117744000.0
2280.0,36378136.0,129085880.0,114824270.0
2281.0,36179160.0,132029100.0,114257970.0
2282.0,36152936.0,127436920.0,114036560.0
2283.0,36426172.0,125597096.0,111974480.0
2284.0,36220932.0,125614000.0,110963140.0
2285.0,36363476.0,122152900.0,111030264.0
2286.0,36254496.0,120362350.0,110555400.0
2287.0,36367692.0,116835690.0,110503570.0
2288.0,36815132.0,112580024.0,109567630.0
2289.0,36532200.0,111938000.0,110501370.0
2290.0,36645820.0,109942376.0,111016664.0
2291.0,36731240.0,109608560.0,110589040.0
2292.0,36345580.0,107694056.0,107770460.0
2293.0,36065770.0,105160590.0,107933290.0
2294.0,36061664.0,103477890.0,106334600.0
2295.0,35881420.0,99576350.0,104267860.0
2296.0,35509268.0,97516344.0,102265144.0
2297.0,35956332.0,98965700.0,104561944.0
2298.0,35742150.0,98669040.0,107440260.0
2299.0,35340000.0,97517980.0,104573976.0
2300.0,35479190.0,95125736.0,105684424.0
