time,IPSL-CM6A-LR,MRI-ESM2-0
2000.0,1151744400.0,1151744400.0
2001.0,1147744100.0,1147744100.0
2002.0,1156264800.0,1156264800.0
2003.0,1155491300.0,1155491300.0
2004.0,1163514500.0,1163514500.0
2005.0,1182121600.0,1182121600.0
2006.0,1182299100.0,1182299100.0
2007.0,1171451400.0,1171451400.0
2008.0,1165995800.0,1165995800.0
2009.0,1162879600.0,1162879600.0
2010.0,1180014700.0,1180014700.0
2011.0,1158774100.0,1158774100.0
2012.0,1157816300.0,1157816300.0
2013.0,1151259300.0,1151259300.0
2014.0,1149258000.0,1149258000.0
2015.0,1141856400.0,1141856400.0
2016.0,1134794200.0,1134794200.0
2017.0,1131525400.0,1131525400.0
2018.0,1123737300.0,1123737300.0
2019.0,1113759900.0,1113759900.0
2020.0,1103291800.0,1103291800.0
2021.0,1088953000.0,1081592400.0
2022.0,1072715460.0,1068974850.0
2023.0,1056765100.0,1050082400.0
2024.0,1034297100.0,1030404500.0
2025.0,1017663700.0,1014224060.0
2026.0,992535940.0,990120770.0
2027.0,954587460.0,962271700.0
2028.0,930030800.0,959207800.0
2029.0,914638100.0,912666560.0
2030.0,931851400.0,887322750.0
2031.0,916496830.0,856904060.0
2032.0,883300500.0,828407230.0
2033.0,848649300.0,818033540.0
2034.0,829930750.0,806103400.0
2035.0,797792400.0,771474000.0
2036.0,776433660.0,732646200.0
2037.0,765356860.0,707480700.0
2038.0,752004030.0,692208830.0
2039.0,727588600.0,674202100.0
2040.0,697673100.0,795707650.0
2041.0,672262400.0,649519600.0
2042.0,661220030.0,651455300.0
2043.0,700757600.0,622926660.0
2044.0,641874300.0,599758000.0
2045.0,616862850.0,585069200.0
2046.0,597250940.0,576623940.0
2047.0,586431300.0,560525800.0
2048.0,578857700.0,549039600.0
2049.0,558236100.0,534741100.0
2050.0,544763600.0,524133950.0
2051.0,529889540.0,513956400.0
2052.0,507374000.0,508542940.0
2053.0,488500740.0,494698340.0
2054.0,476430620.0,480656320.0
2055.0,460749570.0,473717730.0
2056.0,444451260.0,461786460.0
2057.0,433922750.0,458355200.0
2058.0,420597800.0,442707650.0
2059.0,407122140.0,428377440.0
2060.0,397014340.0,421629600.0
2061.0,388478340.0,411255230.0
2062.0,375897020.0,403425730.0
2063.0,366477280.0,397539940.0
2064.0,352163300.0,389089120.0
2065.0,335480860.0,383961900.0
2066.0,326184130.0,377174750.0
2067.0,317000450.0,371388400.0
2068.0,303745860.0,364829760.0
2069.0,295401820.0,356744450.0
2070.0,281326560.0,350036060.0
2071.0,272222200.0,373240220.0
2072.0,267793120.0,352812740.0
2073.0,259902750.0,340383040.0
2074.0,254138290.0,335031170.0
2075.0,246420350.0,328159330.0
2076.0,240118190.0,316120420.0
2077.0,233400500.0,308462700.0
2078.0,228029400.0,304428580.0
2079.0,218742990.0,305994700.0
2080.0,209482480.0,295317300.0
2081.0,204817950.0,288414000.0
2082.0,206727780.0,282446370.0
2083.0,197175980.0,278983700.0
2084.0,191486110.0,273828600.0
2085.0,187094740.0,270138100.0
2086.0,180814060.0,265097940.0
2087.0,178030830.0,259256720.0
2088.0,173738720.0,250775040.0
2089.0,164299760.0,247809460.0
2090.0,158338240.0,242257060.0
2091.0,154057060.0,242216430.0
2092.0,149960420.0,233575200.0
2093.0,144269010.0,230699540.0
2094.0,141011090.0,223886770.0
2095.0,136594670.0,220767620.0
2096.0,133533976.0,216446300.0
2097.0,128622950.0,214111840.0
2098.0,125844456.0,211618880.0
2099.0,120792560.0,205619900.0
2100.0,117558500.0,200876910.0
