time,CCSM4,CESM1-CAM5
2000.0,50376737000.0,50376737000.0
2001.0,50166284000.0,50166284000.0
2002.0,49946554000.0,49946554000.0
2003.0,50027330000.0,50027330000.0
2004.0,50967495000.0,50967495000.0
2005.0,50597577000.0,50597577000.0
2006.0,50583433000.0,50583433000.0
2007.0,50022710000.0,50022710000.0
2008.0,49797444000.0,49797444000.0
2009.0,49743850000.0,49743850000.0
2010.0,49780003000.0,49780003000.0
2011.0,50929030000.0,50929030000.0
2012.0,49750532000.0,49750532000.0
2013.0,49485423000.0,49485423000.0
2014.0,49434972000.0,49434972000.0
2015.0,49370540000.0,49370540000.0
2016.0,49333817000.0,49333817000.0
2017.0,49279762000.0,49279762000.0
2018.0,49310060000.0,49310060000.0
2019.0,49438204000.0,49438204000.0
2020.0,49206383000.0,49206383000.0
2021.0,48745410000.0,48902230000.0
2022.0,48676323000.0,48681673000.0
2023.0,48556650000.0,48495403000.0
2024.0,48242475000.0,48328348000.0
2025.0,48255214000.0,48249836000.0
2026.0,48006860000.0,48068400000.0
2027.0,47940280000.0,48048513000.0
2028.0,47672000000.0,47911637000.0
2029.0,47615885000.0,47679685000.0
2030.0,47477375000.0,47429685000.0
2031.0,48191450000.0,47161737000.0
2032.0,47681982000.0,47438647000.0
2033.0,47089177000.0,47045450000.0
2034.0,46758540000.0,46599110000.0
2035.0,46559510000.0,46303298000.0
2036.0,46296625000.0,46085636000.0
2037.0,46056346000.0,45748130000.0
2038.0,45754030000.0,45538427000.0
2039.0,45434510000.0,45352194000.0
2040.0,45136360000.0,45110840000.0
2041.0,44734333000.0,44877267000.0
2042.0,44454138000.0,44432080000.0
2043.0,44104667000.0,44078010000.0
2044.0,44490770000.0,43677184000.0
2045.0,43485720000.0,43348680000.0
2046.0,43209790000.0,43179340000.0
2047.0,42933027000.0,42660008000.0
2048.0,42570924000.0,42491888000.0
2049.0,42218990000.0,42072252000.0
2050.0,41759314000.0,41619747000.0
2051.0,41409397000.0,41229010000.0
2052.0,41172713000.0,41082380000.0
2053.0,40825823000.0,40635597000.0
2054.0,40310694000.0,40246804000.0
2055.0,39903973000.0,40215335000.0
2056.0,39599180000.0,40556052000.0
2057.0,39156090000.0,39568590000.0
2058.0,38708662000.0,39078924000.0
2059.0,38289340000.0,39740805000.0
2060.0,37808796000.0,39067550000.0
2061.0,37453980000.0,38204445000.0
2062.0,37034353000.0,37683085000.0
2063.0,36643353000.0,37354910000.0
2064.0,36262662000.0,37037937000.0
2065.0,35828290000.0,36653756000.0
2066.0,35389723000.0,36176500000.0
2067.0,34883430000.0,35752910000.0
2068.0,34357109000.0,35340812000.0
2069.0,33832989000.0,34849310000.0
2070.0,33369320000.0,34370916000.0
2071.0,32930908000.0,33952154000.0
2072.0,32376668000.0,33526077000.0
2073.0,31826334000.0,33178413000.0
2074.0,31362064000.0,32718289000.0
2075.0,30838410000.0,32162970000.0
2076.0,30286400000.0,31548342000.0
2077.0,29846262000.0,30988132000.0
2078.0,29420050000.0,30580509000.0
2079.0,28974338000.0,30150000000.0
2080.0,28563792000.0,29402454000.0
2081.0,28007375000.0,28728740000.0
2082.0,27437930000.0,28109605000.0
2083.0,26999724000.0,27969389000.0
2084.0,26535234000.0,27194190000.0
2085.0,25979773000.0,26534525000.0
2086.0,25623920000.0,25941783000.0
2087.0,25211638000.0,25478144000.0
2088.0,24799394000.0,24952236000.0
