time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,90413660000.0,90413660000.0
2001.0,90246180000.0,90246180000.0
2002.0,90192990000.0,90192990000.0
2003.0,89933700000.0,89933700000.0
2004.0,89744590000.0,89744590000.0
2005.0,89784790000.0,89784790000.0
2006.0,89880930000.0,89880930000.0
2007.0,90208840000.0,90208840000.0
2008.0,89853610000.0,89853610000.0
2009.0,89713000000.0,89713000000.0
2010.0,89345500000.0,89345500000.0
2011.0,89230610000.0,89230610000.0
2012.0,89465110000.0,89465110000.0
2013.0,89709640000.0,89709640000.0
2014.0,90436930000.0,90436930000.0
2015.0,89560680000.0,89560680000.0
2016.0,90794930000.0,90794930000.0
2017.0,89558260000.0,89558260000.0
2018.0,89471260000.0,89471260000.0
2019.0,91231260000.0,91231260000.0
2020.0,89192840000.0,89192840000.0
2021.0,88858140000.0,88878280000.0
2022.0,91576260000.0,88702730000.0
2023.0,89085860000.0,89168310000.0
2024.0,88528855000.0,88896840000.0
2025.0,88209465000.0,88734425000.0
2026.0,88021630000.0,88646990000.0
2027.0,87727790000.0,88380190000.0
2028.0,87940415000.0,88257940000.0
2029.0,87430570000.0,88045310000.0
2030.0,87669970000.0,88561440000.0
2031.0,87113790000.0,87870700000.0
2032.0,86823210000.0,88127040000.0
2033.0,86675490000.0,87602610000.0
2034.0,86178090000.0,87319950000.0
2035.0,86253900000.0,87287130000.0
2036.0,85434780000.0,87296480000.0
2037.0,84870200000.0,87066230000.0
2038.0,84550390000.0,86491410000.0
2039.0,84986320000.0,86216925000.0
2040.0,84694410000.0,86120150000.0
2041.0,83802010000.0,86475686000.0
2042.0,83163060000.0,85793490000.0
2043.0,83061015000.0,85474080000.0
2044.0,82972510000.0,85172730000.0
2045.0,82050760000.0,84936516000.0
2046.0,81476076000.0,84844536000.0
2047.0,80622740000.0,84230210000.0
2048.0,80035540000.0,83771744000.0
2049.0,79393090000.0,83311050000.0
2050.0,78642670000.0,83497230000.0
2051.0,78360600000.0,82566130000.0
2052.0,77765170000.0,81878385000.0
2053.0,77145416000.0,81354830000.0
2054.0,76648380000.0,80888170000.0
2055.0,76130075000.0,80389685000.0
2056.0,75418870000.0,79954530000.0
2057.0,75047810000.0,79311650000.0
2058.0,74327410000.0,79288410000.0
2059.0,73992020000.0,78101200000.0
2060.0,73206970000.0,77527920000.0
2061.0,72440740000.0,77036730000.0
2062.0,71865975000.0,76260426000.0
2063.0,71036320000.0,75330585000.0
2064.0,70443450000.0,74482040000.0
2065.0,70650720000.0,73818890000.0
2066.0,69725544000.0,73203790000.0
2067.0,69359060000.0,72609464000.0
2068.0,68303544000.0,71963200000.0
2069.0,68856510000.0,71398440000.0
2070.0,67402650000.0,70729834000.0
2071.0,66661757000.0,69971020000.0
2072.0,67404067000.0,69221290000.0
2073.0,65624424000.0,68461883000.0
2074.0,65353732000.0,67675210000.0
2075.0,64628070000.0,67068010000.0
2076.0,63706420000.0,66347196000.0
2077.0,63520223000.0,65685094000.0
2078.0,63300616000.0,65332638000.0
2079.0,61721522000.0,64198963000.0
2080.0,61217513000.0,63559148000.0
2081.0,61427090000.0,62516384000.0
2082.0,60118100000.0,61821403000.0
2083.0,59879064000.0,60873950000.0
2084.0,59150524000.0,60150858000.0
2085.0,58216993000.0,59392836000.0
2086.0,57332340000.0,58470800000.0
2087.0,56305435000.0,57566573000.0
2088.0,55712068000.0,56895226000.0
2089.0,55081943000.0,56008733000.0
2090.0,54677350000.0,55239300000.0
2091.0,53769847000.0,54324163000.0
2092.0,52868305000.0,53431226000.0
2093.0,52579996000.0,52965196000.0
2094.0,57087033000.0,52338192000.0
2095.0,53027164000.0,51901210000.0
2096.0,51024843000.0,50854740000.0
2097.0,50483855000.0,50075410000.0
2098.0,50228183000.0,49306337000.0
2099.0,49452500000.0,48283247000.0
2100.0,48694110000.0,47483470000.0
