time,IPSL-CM6A-LR,CESM2-WACCM,CANESM5,MRI-ESM2-0
2036.0,25939564000000.0,26213160000000.0,25753040000000.0,26327525000000.0
2037.0,25881995000000.0,26188050000000.0,25714800000000.0,26223168000000.0
2038.0,25822251000000.0,26100726000000.0,25601270000000.0,26230655000000.0
2039.0,25794403000000.0,25995919000000.0,25492370000000.0,26162686000000.0
2040.0,25749157000000.0,25897076000000.0,25428597000000.0,26143143000000.0
2041.0,25777465000000.0,25818400000000.0,25352196000000.0,26167050000000.0
2042.0,25743684000000.0,25782353000000.0,25234700000000.0,26112963000000.0
2043.0,25641322000000.0,25704928000000.0,25193976000000.0,26049474000000.0
2044.0,25539232000000.0,25595818000000.0,25047194000000.0,25988415000000.0
2045.0,25478228000000.0,25584862000000.0,24989114000000.0,25833448000000.0
2046.0,25394233000000.0,25503728000000.0,24958158000000.0,25750386000000.0
2047.0,25339869000000.0,25428018000000.0,24916674000000.0,25674660000000.0
2048.0,25213593000000.0,25378144000000.0,24821363000000.0,25657630000000.0
2049.0,25038644000000.0,25279368000000.0,24715324000000.0,25535659000000.0
2050.0,24961335000000.0,25161737000000.0,24615208000000.0,25425180000000.0
2051.0,24911867000000.0,25132300000000.0,24548670000000.0,25340716000000.0
2052.0,24857452000000.0,25009855000000.0,24431552000000.0,25251293000000.0
2053.0,24796587000000.0,24948578000000.0,24316415000000.0,25036438000000.0
2054.0,24710637000000.0,24853514000000.0,24192360000000.0,24835156000000.0
2055.0,24634355000000.0,24758245000000.0,24070486000000.0,24808522000000.0
2056.0,24516172000000.0,24673810000000.0,23985740000000.0,24741550000000.0
2057.0,24432593000000.0,24596737000000.0,23839294000000.0,24712244000000.0
2058.0,24283210000000.0,24468408000000.0,23751144000000.0,24578870000000.0
2059.0,24169460000000.0,24326374000000.0,23637938000000.0,24388730000000.0
2060.0,24012829000000.0,24230884000000.0,23504622000000.0,24339733000000.0
2061.0,23834697000000.0,24085501000000.0,23392615000000.0,24156804000000.0
2062.0,23753577000000.0,24016708000000.0,23234905000000.0,24066810000000.0
2063.0,23614796000000.0,23895885000000.0,23150685000000.0,24011682000000.0
2064.0,23589617000000.0,23698745000000.0,23040178000000.0,23874062000000.0
2065.0,23541695000000.0,23500677000000.0,22976198000000.0,23792538000000.0
2066.0,23404523000000.0,23388039000000.0,22876315000000.0,23673054000000.0
2067.0,23250875000000.0,23244564000000.0,22848192000000.0,23659456000000.0
2068.0,23057362000000.0,23004357000000.0,22769008000000.0,23669141000000.0
2069.0,22887598000000.0,22892780000000.0,22609882000000.0,23633011000000.0
2070.0,22750733000000.0,22778785000000.0,22557160000000.0,23480645000000.0
2071.0,22603136000000.0,22715044000000.0,22489005000000.0,23388886000000.0
2072.0,22555142000000.0,22625603000000.0,22392950000000.0,23323126000000.0
2073.0,22478780000000.0,22517820000000.0,22275999000000.0,23235576000000.0
2074.0,22372367000000.0,22390044000000.0,22248778000000.0,23098114000000.0
2075.0,22288626000000.0,22371065000000.0,22068330000000.0,23010535000000.0
2076.0,22057727000000.0,22123555000000.0,21885251000000.0,22950823000000.0
2077.0,22023277000000.0,22073634000000.0,21748005000000.0,22807000000000.0
2078.0,21937504000000.0,21914911000000.0,21666153000000.0,22744683000000.0
2079.0,21882154000000.0,21758686000000.0,21617252000000.0,22686602000000.0
2080.0,21803475000000.0,21637510000000.0,21544072000000.0,22544151000000.0
2081.0,21729097000000.0,21455300000000.0,21441840000000.0,22366690000000.0
2082.0,21676444000000.0,21411260000000.0,21350142000000.0,22285522000000.0
2083.0,21603260000000.0,21279750000000.0,21239272000000.0,22159552000000.0
2084.0,21533418000000.0,21167755000000.0,21091343000000.0,22069702000000.0
2085.0,21406260000000.0,21110272000000.0,21003187000000.0,21993523000000.0
2086.0,21295538000000.0,21119843000000.0,20949819000000.0,21964217000000.0
2087.0,21152550000000.0,21066886000000.0,20844180000000.0,21967988000000.0
2088.0,21105226000000.0,20872390000000.0,20795655000000.0,21966038000000.0
2089.0,21082627000000.0,20773452000000.0,20670720000000.0,21951764000000.0
2090.0,20943175000000.0,20643144000000.0,20568387000000.0,21936500000000.0
2091.0,20854056000000.0,20540994000000.0,20462822000000.0,21826060000000.0
2092.0,20787812000000.0,20508340000000.0,20420321000000.0,21678380000000.0
2093.0,20720963000000.0,20388375000000.0,20383078000000.0,21633536000000.0
2094.0,20629495000000.0,20249118000000.0,20272887000000.0,21507150000000.0
2095.0,20591325000000.0,20058177000000.0,20246216000000.0,21488021000000.0
2096.0,20554816000000.0,19912180000000.0,20063214000000.0,21458548000000.0
2097.0,20532140000000.0,19834302000000.0,19986645000000.0,21476145000000.0
2098.0,20426676000000.0,19668889000000.0,19896174000000.0,21406442000000.0
2099.0,20375734000000.0,19600889000000.0,19812529000000.0,21347130000000.0
2100.0,20280970000000.0,19583033000000.0,19682489000000.0,21305076000000.0
2101.0,20172860000000.0,19490220000000.0,19628703000000.0,21244284000000.0
2102.0,20076500000000.0,19367630000000.0,19545499000000.0,21245442000000.0
2103.0,20000350000000.0,19226683000000.0,19498790000000.0,21235396000000.0
2104.0,19936819000000.0,19122432000000.0,19417834000000.0,21241392000000.0
2105.0,19838469000000.0,19089943000000.0,19397136000000.0,21263530000000.0
2106.0,19748708000000.0,19070779000000.0,19244652000000.0,21289184000000.0
2107.0,19607470000000.0,19064513000000.0,19177943000000.0,21275520000000.0
2108.0,19584147000000.0,18985228000000.0,19041650000000.0,21208712000000.0
2109.0,19524835000000.0,18875138000000.0,19008735000000.0,21196423000000.0
2110.0,19504671000000.0,18819769000000.0,18975746000000.0,21164720000000.0
2111.0,19421532000000.0,18794945000000.0,18845624000000.0,21171892000000.0
2112.0,19436480000000.0,18674480000000.0,18807108000000.0,21113973000000.0
2113.0,19374126000000.0,18596105000000.0,18725873000000.0,21048819000000.0
2114.0,19234715000000.0,18493490000000.0,18641481000000.0,21041083000000.0
2115.0,19194221000000.0,18424957000000.0,18544654000000.0,21029039000000.0
2116.0,19086944000000.0,18306396000000.0,18495895000000.0,20974957000000.0
2117.0,19071263000000.0,18195803000000.0,18469792000000.0,20949485000000.0
2118.0,18975965000000.0,18127042000000.0,18447147000000.0,20923718000000.0
2119.0,18916022000000.0,18008014000000.0,18382045000000.0,20904338000000.0
2120.0,18859428000000.0,17933661000000.0,18326220000000.0,20831575000000.0
2121.0,18784423000000.0,17892320000000.0,18243415000000.0,20768004000000.0
2122.0,18735910000000.0,17865130000000.0,18154135000000.0,20776590000000.0
2123.0,18689921000000.0,17794364000000.0,18118068000000.0,20690634000000.0
2124.0,18601019000000.0,17833780000000.0,18039678000000.0,20645614000000.0
2125.0,18555423000000.0,17805202000000.0,18014974000000.0,20654395000000.0
2126.0,18491193000000.0,17790440000000.0,17975453000000.0,20638928000000.0
2127.0,18389769000000.0,17750597000000.0,17888310000000.0,20592230000000.0
2128.0,18333083000000.0,17663793000000.0,17827042000000.0,20590996000000.0
2129.0,18234519000000.0,17590415000000.0,17724820000000.0,20583771000000.0
2130.0,18208042000000.0,17541747000000.0,17656678000000.0,20543946000000.0
2131.0,18188102000000.0,17457665000000.0,17553805000000.0,20573162000000.0
2132.0,18125853000000.0,17477146000000.0,17491307000000.0,20582322000000.0
2133.0,18080267000000.0,17504730000000.0,17454398000000.0,20583648000000.0
2134.0,18044823000000.0,17440282000000.0,17399199000000.0,20571488000000.0
2135.0,17972385000000.0,17395395000000.0,17373131000000.0,20563400000000.0
2136.0,17967690000000.0,17368446000000.0,17288785000000.0,20571335000000.0
2137.0,17957627000000.0,17292563000000.0,17273390000000.0,20551729000000.0
2138.0,17920755000000.0,17240953000000.0,17274800000000.0,20534964000000.0
2139.0,17850706000000.0,17219476000000.0,17213579000000.0,20515964000000.0
2140.0,17793775000000.0,17150613000000.0,17126038000000.0,20485912000000.0
2141.0,17716520000000.0,17122598000000.0,17057255000000.0,20480715000000.0
2142.0,17676680000000.0,17040104000000.0,17024814000000.0,20454178000000.0
2143.0,17673566000000.0,16976788000000.0,17014864000000.0,20441939000000.0
2144.0,17651143000000.0,16853585000000.0,16929103000000.0,20462449000000.0
2145.0,17592090000000.0,16848900000000.0,16848553000000.0,20473530000000.0
2146.0,17560404000000.0,16821200000000.0,16787539000000.0,20484087000000.0
2147.0,17519608000000.0,16798779000000.0,16758651000000.0,20487986000000.0
2148.0,17471884000000.0,16779914000000.0,16715679000000.0,20496444000000.0
2149.0,17432902000000.0,16737316000000.0,16678025000000.0,20501987000000.0
2150.0,17339078000000.0,16715762000000.0,16648006000000.0,20495940000000.0
2151.0,17246516000000.0,16745486000000.0,16616242000000.0,20479344000000.0
2152.0,17178074000000.0,16749097000000.0,16596825000000.0,20475923000000.0
2153.0,17124708000000.0,16661774000000.0,16550737000000.0,20470596000000.0
2154.0,17113083000000.0,16620241000000.0,16483772000000.0,20430790000000.0
2155.0,17068679000000.0,16537612000000.0,16401395000000.0,20437602000000.0
2156.0,17051635000000.0,16478542000000.0,16351283000000.0,20435890000000.0
2157.0,17010163000000.0,16465103000000.0,16336088000000.0,20432915000000.0
2158.0,17006155000000.0,16348937000000.0,16340971000000.0,20475445000000.0
2159.0,16993522000000.0,16296555000000.0,16310674000000.0,20484538000000.0
2160.0,16951490000000.0,16305581000000.0,16256589000000.0,20461075000000.0
2161.0,16966629000000.0,16291886000000.0,16238177000000.0,20458257000000.0
2162.0,16955167000000.0,16254865000000.0,16214123000000.0,20444382000000.0
2163.0,16899562000000.0,16195609000000.0,16161260000000.0,20419310000000.0
2164.0,16839107000000.0,16221778000000.0,16150480000000.0,20433462000000.0
2165.0,16793012000000.0,16198909000000.0,16124199000000.0,20407890000000.0
2166.0,16799174000000.0,16175114000000.0,16095904000000.0,20474726000000.0
2167.0,16750841000000.0,16137599000000.0,16091336000000.0,20477383000000.0
2168.0,16721612000000.0,16119537000000.0,15994092000000.0,20470034000000.0
2169.0,16665466000000.0,16071753000000.0,15963206000000.0,20465160000000.0
2170.0,16577201000000.0,16018819000000.0,15933771000000.0,20464011000000.0
2171.0,16578498000000.0,15969723000000.0,15904691000000.0,20421536000000.0
2172.0,16582008000000.0,15950246000000.0,15901003000000.0,20439156000000.0
2173.0,16554056000000.0,15941288000000.0,15892649000000.0,20478335000000.0
2174.0,16535975000000.0,15896651000000.0,15843096000000.0,20493984000000.0
2175.0,16524718000000.0,15870133000000.0,15771416000000.0,20498212000000.0
2176.0,16480451000000.0,15763272000000.0,15752122000000.0,20541660000000.0
2177.0,16446791000000.0,15776012000000.0,15713891000000.0,20568454000000.0
2178.0,16426509000000.0,15794565000000.0,15685446000000.0,20563112000000.0
2179.0,16362946000000.0,15742422000000.0,15645076000000.0,20560250000000.0
2180.0,16346297000000.0,15645690000000.0,15636324000000.0,20557297000000.0
2181.0,16307899000000.0,15678606000000.0,15621201000000.0,20529063000000.0
2182.0,16333667000000.0,15631668000000.0,15569477000000.0,20550982000000.0
2183.0,16276469000000.0,15617875000000.0,15559395000000.0,20540719000000.0
2184.0,16258717000000.0,15489142000000.0,15510762000000.0,20576167000000.0
2185.0,16223960000000.0,15468991000000.0,15458780000000.0,20562838000000.0
2186.0,16213694000000.0,15393762000000.0,15397845000000.0,20530260000000.0
2187.0,16151174000000.0,15349493000000.0,15318175000000.0,20489697000000.0
2188.0,16154366000000.0,15301072000000.0,15296370000000.0,20477936000000.0
2189.0,16144520000000.0,15218877000000.0,15280268000000.0,20471735000000.0
2190.0,16169992000000.0,15253317000000.0,15272976000000.0,20457212000000.0
2191.0,16144347000000.0,15230901000000.0,15255313000000.0,20450829000000.0
2192.0,16094176000000.0,15239871000000.0,15232400000000.0,20495510000000.0
2193.0,16089464000000.0,15251880000000.0,15194644000000.0,20477494000000.0
2194.0,16080394000000.0,15255975000000.0,15177111000000.0,20474990000000.0
2195.0,16052906000000.0,15236648000000.0,15174205000000.0,20536074000000.0
2196.0,16007610000000.0,15262765000000.0,15164426000000.0,20524610000000.0
2197.0,15962994000000.0,15250574000000.0,15177071000000.0,20527390000000.0
2198.0,15914715000000.0,15215172000000.0,15149197000000.0,20533085000000.0
2199.0,15853693000000.0,15192800000000.0,15114351000000.0,20544995000000.0
2200.0,15842791000000.0,15147549000000.0,15167374000000.0,20547488000000.0
2201.0,15823159000000.0,15178166000000.0,15156272000000.0,20542290000000.0
2202.0,15784916000000.0,15216309000000.0,15086485000000.0,20497930000000.0
2203.0,15775122000000.0,15162918000000.0,15076268000000.0,20495710000000.0
2204.0,15793822000000.0,15184661000000.0,15052712000000.0,20546482000000.0
2205.0,15784716000000.0,15141758000000.0,15024652000000.0,20530193000000.0
2206.0,15767496000000.0,15108953000000.0,14976891000000.0,20582607000000.0
2207.0,15725063000000.0,15131242000000.0,14958120000000.0,20642544000000.0
2208.0,15700421000000.0,15149366000000.0,14949262000000.0,20638861000000.0
2209.0,15636272000000.0,15139103000000.0,14927174000000.0,20633254000000.0
2210.0,15564073000000.0,15132730000000.0,14851238000000.0,20604900000000.0
2211.0,15531189000000.0,15065350000000.0,14828268000000.0,20616673000000.0
2212.0,15535099000000.0,14988222000000.0,14825170000000.0,20584421000000.0
2213.0,15528691000000.0,14959307000000.0,14811052000000.0,20537869000000.0
2214.0,15483469000000.0,14946620000000.0,14781112000000.0,20493717000000.0
2215.0,15514833000000.0,14913398000000.0,14758379000000.0,20489924000000.0
2216.0,15475072000000.0,14923969000000.0,14767408000000.0,20488420000000.0
2217.0,15437617000000.0,14899281000000.0,14757228000000.0,20485450000000.0
2218.0,15397432000000.0,14824686000000.0,14723700000000.0,20482934000000.0
2219.0,15393313000000.0,14795754000000.0,14726301000000.0,20467500000000.0
2220.0,15403634000000.0,14768193000000.0,14705942000000.0,20458053000000.0
2221.0,15373661000000.0,14687291000000.0,14677954000000.0,20481418000000.0
2222.0,15382609000000.0,14676101000000.0,14672781000000.0,20481994000000.0
2223.0,15344776000000.0,14686200000000.0,14638838000000.0,20511850000000.0
2224.0,15289015000000.0,14597965000000.0,14589885000000.0,20558928000000.0
2225.0,15280203000000.0,14594805000000.0,14555019000000.0,20562443000000.0
2226.0,15221674000000.0,14569452000000.0,14524453000000.0,20571211000000.0
2227.0,15180547000000.0,14569590000000.0,14471342000000.0,20596832000000.0
2228.0,15159388000000.0,14530597000000.0,14424616000000.0,20600997000000.0
2229.0,15113152000000.0,14495528000000.0,14381427000000.0,20576780000000.0
2230.0,15108753000000.0,14410814000000.0,14410956000000.0,20584897000000.0
2231.0,15073279000000.0,14381985000000.0,14393839000000.0,20579017000000.0
2232.0,15105172000000.0,14304056000000.0,14407235000000.0,20596880000000.0
2233.0,15071633000000.0,14325041000000.0,14324675000000.0,20605288000000.0
2234.0,15079715000000.0,14254650000000.0,14326581000000.0,20638420000000.0
2235.0,15069807000000.0,14241113000000.0,14313753000000.0,20622743000000.0
2236.0,15043651000000.0,14193507000000.0,14306014000000.0,20645449000000.0
2237.0,15031594000000.0,14199897000000.0,14297972000000.0,20592150000000.0
2238.0,15048055000000.0,14180215000000.0,14290042000000.0,20565442000000.0
2239.0,15006585000000.0,14169515000000.0,14245133000000.0,20579468000000.0
2240.0,14968546000000.0,14200404000000.0,14231990000000.0,20552155000000.0
2241.0,14965879000000.0,14154901000000.0,14234884000000.0,20599311000000.0
2242.0,14922123000000.0,14125655000000.0,14224204000000.0,20589455000000.0
2243.0,14885456000000.0,14077570000000.0,14246246000000.0,20627606000000.0
2244.0,14849620000000.0,14084911000000.0,14246671000000.0,20641607000000.0
2245.0,14857865000000.0,14000039000000.0,14241451000000.0,20612940000000.0
2246.0,14858785000000.0,13939184000000.0,14198683000000.0,20633550000000.0
2247.0,14844901000000.0,13843207000000.0,14163524000000.0,20656528000000.0
2248.0,14793790000000.0,13785402000000.0,14105372000000.0,20662647000000.0
2249.0,14761159000000.0,13796297000000.0,14125756000000.0,20664140000000.0
2250.0,14775063000000.0,13777223000000.0,14088119000000.0,20688574000000.0
2251.0,14743467000000.0,13780335000000.0,14034750000000.0,20668620000000.0
2252.0,14714473000000.0,13725706000000.0,14045699000000.0,20670033000000.0
2253.0,14685479000000.0,13675133000000.0,14056541000000.0,20687310000000.0
2254.0,14663141000000.0,13655872000000.0,14054576000000.0,20695252000000.0
2255.0,14652641000000.0,13629334000000.0,14041483000000.0,20706545000000.0
2256.0,14681045000000.0,13556190000000.0,14012544000000.0,20734483000000.0
2257.0,14656907000000.0,13555098000000.0,13982555000000.0,20736136000000.0
2258.0,14617346000000.0,13505926000000.0,14011275000000.0,20739246000000.0
2259.0,14616529000000.0,13437586000000.0,13988304000000.0,20724629000000.0
2260.0,14616557000000.0,13421574000000.0,13985916000000.0,20747852000000.0
2261.0,14607555000000.0,13400273000000.0,13965778000000.0,20768784000000.0
2262.0,14610754000000.0,13327099000000.0,13921166000000.0,20757682000000.0
2263.0,14606740000000.0,13299007000000.0,13918517000000.0,20747223000000.0
2264.0,14567829000000.0,13245025000000.0,13905046000000.0,20732330000000.0
2265.0,14581959000000.0,13157495000000.0,13918024000000.0,20717563000000.0
2266.0,14582017000000.0,13121664000000.0,13900680000000.0,20714728000000.0
2267.0,14563983000000.0,13113123000000.0,13921176000000.0,20689875000000.0
2268.0,14538322000000.0,13036109000000.0,13873504000000.0,20683757000000.0
2269.0,14545444000000.0,12971815000000.0,13855933000000.0,20691324000000.0
2270.0,14508557000000.0,12932503000000.0,13869688000000.0,20693417000000.0
2271.0,14501030000000.0,12887232000000.0,13840940000000.0,20695065000000.0
2272.0,14480940000000.0,12846347000000.0,13863319000000.0,20689803000000.0
2273.0,14467765000000.0,12834693000000.0,13866723000000.0,20715567000000.0
2274.0,14468627000000.0,12810859000000.0,13860009000000.0,20720946000000.0
2275.0,14445014000000.0,12778283000000.0,13837204000000.0,20682595000000.0
2276.0,14386299000000.0,12753972000000.0,13845854000000.0,20702898000000.0
2277.0,14353735000000.0,12758618000000.0,13830825000000.0,20688150000000.0
2278.0,14366148000000.0,12734673000000.0,13808024000000.0,20741934000000.0
2279.0,14352908000000.0,12707653000000.0,13797052000000.0,20750445000000.0
2280.0,14298703000000.0,12709271000000.0,13796754000000.0,20756540000000.0
2281.0,14252183000000.0,12654772000000.0,13799285000000.0,20797406000000.0
2282.0,14191570000000.0,12572307000000.0,13776723000000.0,20809090000000.0
2283.0,14202313000000.0,12535628000000.0,13732870000000.0,20833040000000.0
2284.0,14211641000000.0,12512790000000.0,13672381000000.0,20838424000000.0
2285.0,14231979000000.0,12504096000000.0,13669411000000.0,20831986000000.0
2286.0,14253350000000.0,12395319000000.0,13661063000000.0,20787365000000.0
2287.0,14228037000000.0,12333529000000.0,13602995000000.0,20735137000000.0
2288.0,14228172000000.0,12290896000000.0,13572845000000.0,20741542000000.0
2289.0,14230657000000.0,12331894000000.0,13581587000000.0,20709273000000.0
2290.0,14240133000000.0,12319270000000.0,13597627000000.0,20702558000000.0
2291.0,14253720000000.0,12277366000000.0,13610560000000.0,20692240000000.0
2292.0,14265513000000.0,12259398000000.0,13599407000000.0,20714625000000.0
2293.0,14248212000000.0,12239560000000.0,13591692000000.0,20705255000000.0
2294.0,14216999000000.0,12185017000000.0,13580568000000.0,20704448000000.0
2295.0,14226381000000.0,12103183000000.0,13576158000000.0,20681710000000.0
2296.0,14231057000000.0,12051340000000.0,13571429000000.0,20718160000000.0
2297.0,14211389000000.0,11987701000000.0,13572797000000.0,20740441000000.0
2298.0,14204074000000.0,11940677000000.0,13576038000000.0,20729580000000.0
2299.0,14184950000000.0,11919913000000.0,13545440000000.0,20726960000000.0
2300.0,14156473000000.0,11887113000000.0,13554797000000.0,20709554000000.0
