time,ACCESS-CM2,CANESM5,ACCESS-ESM1-5,CESM2-WACCM,IPSL-CM6A-LR,MRI-ESM2-0
2045.0,365540300000.0,367853340000.0,346213400000.0,389948770000.0,427715720000.0,312842400000.0
2046.0,350881400000.0,352661340000.0,335052180000.0,376872140000.0,414824460000.0,300573260000.0
2047.0,328714030000.0,333777860000.0,326414340000.0,359006140000.0,400550600000.0,286593680000.0
2048.0,309498400000.0,313541920000.0,310959730000.0,344153130000.0,385893270000.0,270467140000.0
2049.0,293037640000.0,293418530000.0,298533550000.0,334854520000.0,372869800000.0,259119170000.0
2050.0,274182460000.0,276727500000.0,290402070000.0,325186680000.0,358387700000.0,253791340000.0
2051.0,257183020000.0,259467300000.0,277503100000.0,315125170000.0,344099550000.0,246385930000.0
2052.0,247658890000.0,243442170000.0,269081310000.0,304675750000.0,331706660000.0,236319930000.0
2053.0,239654390000.0,227469260000.0,257944490000.0,291796940000.0,314565950000.0,225684030000.0
2054.0,231711400000.0,217965580000.0,247133320000.0,284059830000.0,301647100000.0,217728520000.0
2055.0,219182740000.0,203906600000.0,237817660000.0,277707950000.0,292830640000.0,208486800000.0
2056.0,210136450000.0,196180300000.0,230494220000.0,259639250000.0,281255250000.0,197137020000.0
2057.0,201736420000.0,190574410000.0,219605430000.0,247676500000.0,271601400000.0,189289250000.0
2058.0,193250400000.0,180790660000.0,212186230000.0,240041570000.0,260838720000.0,179673320000.0
2059.0,185352650000.0,181138130000.0,201104800000.0,228575850000.0,255860300000.0,178554300000.0
2060.0,173112690000.0,172936790000.0,197423530000.0,214681530000.0,242756080000.0,178152400000.0
2061.0,168560020000.0,168958570000.0,190342560000.0,201487040000.0,236844370000.0,174709110000.0
2062.0,162380370000.0,163426170000.0,183487920000.0,192645530000.0,230867090000.0,170698130000.0
2063.0,156808460000.0,154417760000.0,179727710000.0,189408350000.0,224665390000.0,166257400000.0
2064.0,149866480000.0,148477670000.0,173110380000.0,185544310000.0,214210760000.0,164254380000.0
2065.0,145073230000.0,137643070000.0,166335860000.0,181481110000.0,192138920000.0,157227300000.0
2066.0,139083300000.0,128547730000.0,163393260000.0,173928740000.0,169300360000.0,152573540000.0
2067.0,133887164000.0,125192300000.0,153041800000.0,166923670000.0,145417030000.0,147079000000.0
2068.0,129993335000.0,116755000000.0,148721750000.0,156705620000.0,129783270000.0,144814770000.0
2069.0,129951890000.0,111258190000.0,143306960000.0,155474310000.0,114812490000.0,139216800000.0
2070.0,123234510000.0,104983580000.0,139853250000.0,148484830000.0,108753625000.0,131634730000.0
2071.0,117653180000.0,97210835000.0,134235710000.0,139685660000.0,103674770000.0,129619060000.0
2072.0,110970225000.0,91442070000.0,127914130000.0,130485760000.0,96488470000.0,123400600000.0
2073.0,107785230000.0,87548010000.0,123755700000.0,123499620000.0,87656230000.0,120037470000.0
2074.0,104440455000.0,83413960000.0,117688380000.0,118400080000.0,82844930000.0,113664060000.0
2075.0,99162210000.0,79336410000.0,114377196000.0,115642970000.0,75251630000.0,109349810000.0
2076.0,94111350000.0,81052164000.0,109260730000.0,112359350000.0,73798810000.0,107808370000.0
2077.0,88981420000.0,79454850000.0,103279530000.0,106874970000.0,65354793000.0,103551566000.0
2078.0,85955870000.0,72641480000.0,101620646000.0,101117250000.0,59469340000.0,100695530000.0
2079.0,82826945000.0,70711500000.0,98346640000.0,95467500000.0,54418424000.0,96854245000.0
2080.0,82220310000.0,68564197000.0,95565414000.0,92822610000.0,50072940000.0,92130920000.0
2081.0,79160566000.0,62213680000.0,91446166000.0,90379560000.0,46489887000.0,88276170000.0
2082.0,77607430000.0,60504130000.0,90227080000.0,87141010000.0,41023525000.0,86426810000.0
2083.0,75989050000.0,56198124000.0,86816630000.0,82079080000.0,39677637000.0,81651384000.0
2084.0,73446840000.0,50619163000.0,83046980000.0,79963560000.0,36954915000.0,78937540000.0
2085.0,71089684000.0,48266297000.0,80337860000.0,77063870000.0,34014077000.0,75969290000.0
2086.0,66494837000.0,47867160000.0,77586670000.0,74534535000.0,34131886000.0,74364370000.0
2087.0,63248610000.0,45883187000.0,76682620000.0,71677380000.0,31954592000.0,73758015000.0
2088.0,60821713000.0,43639595000.0,73625805000.0,67480000000.0,29196694000.0,70412320000.0
2089.0,60172210000.0,41102655000.0,69965070000.0,64507850000.0,27166335000.0,68806280000.0
2090.0,57693280000.0,38862210000.0,67829390000.0,64043440000.0,26428270000.0,67277103000.0
2091.0,55734186000.0,36949275000.0,65587753000.0,61862478000.0,23544564000.0,66423566000.0
2092.0,53779630000.0,35101725000.0,63156113000.0,59371975000.0,22646440000.0,65469190000.0
2093.0,50947340000.0,33055402000.0,61350253000.0,55745030000.0,21795699000.0,63158760000.0
2094.0,49154480000.0,30711482000.0,58410150000.0,53862416000.0,20679954000.0,61736858000.0
2095.0,47498637000.0,28494508000.0,56644055000.0,50317844000.0,19188982000.0,59976520000.0
2096.0,46237323000.0,29149650000.0,55736990000.0,48637272000.0,17844960000.0,60538393000.0
2097.0,43626160000.0,28375740000.0,54819110000.0,46142358000.0,16894440000.0,57227250000.0
2098.0,41308643000.0,26826620000.0,54740713000.0,44773437000.0,17838310000.0,54880924000.0
2099.0,41463040000.0,25901124000.0,53453447000.0,43541074000.0,16611490000.0,53599322000.0
2100.0,42393407000.0,23610220000.0,52830867000.0,42150728000.0,15559023000.0,52283273000.0
2101.0,39995470000.0,23942990000.0,51932660000.0,40526668000.0,14494910000.0,50663680000.0
2102.0,38157996000.0,23165310000.0,49795183000.0,38909927000.0,13862304000.0,49284880000.0
2103.0,37231096000.0,22131510000.0,48038010000.0,36472100000.0,12858332000.0,47646890000.0
2104.0,34145798000.0,20553265000.0,46823360000.0,34736780000.0,12357040000.0,46522740000.0
2105.0,32316453000.0,19789509000.0,46985384000.0,33819116000.0,11717150000.0,44299660000.0
2106.0,29828528000.0,18804531000.0,45212107000.0,33610550000.0,10944667000.0,42457768000.0
2107.0,27623480000.0,18342527000.0,43502715000.0,32772840000.0,10465184000.0,40248640000.0
2108.0,26668660000.0,17854750000.0,42680726000.0,32309019000.0,9654064000.0,38269410000.0
2109.0,26768204000.0,15784301000.0,41686774000.0,31321956000.0,8978203000.0,36252303000.0
2110.0,26154040000.0,15811658000.0,40631435000.0,30567574000.0,8376641000.0,35415390000.0
2111.0,25186728000.0,14274996000.0,39723520000.0,29530020000.0,7922476000.0,33897548000.0
2112.0,23584000000.0,13352964000.0,37795578000.0,28667350000.0,7520916500.0,32998685000.0
2113.0,22056170000.0,14884350000.0,36014910000.0,27748743000.0,7145035300.0,32608660000.0
2114.0,20992280000.0,14929888000.0,36601897000.0,26473683000.0,6747840500.0,31523127000.0
2115.0,20199453000.0,13907988000.0,36516786000.0,25216741000.0,6210261500.0,30760220000.0
2116.0,19781226000.0,14158151000.0,34688807000.0,24771674000.0,5432484000.0,30316917000.0
2117.0,18899480000.0,13529596000.0,33917506000.0,24159025000.0,5694913000.0,30420543000.0
2118.0,18923809000.0,12620905000.0,33195534000.0,24128446000.0,5302833700.0,29586647000.0
2119.0,18053534000.0,11993447000.0,31852390000.0,22847906000.0,4866893000.0,29342850000.0
2120.0,17366438000.0,11171936000.0,29502288000.0,21701800000.0,4511515000.0,28306534000.0
2121.0,16886921000.0,10502187000.0,28599994000.0,20536111000.0,4433606700.0,28816521000.0
2122.0,16731846000.0,9465084000.0,27469441000.0,20523893000.0,4093159400.0,27912210000.0
2123.0,15923497000.0,9741555000.0,27399162000.0,19434433000.0,3778747000.0,28384862000.0
2124.0,15351371000.0,10115999000.0,26875535000.0,18703776000.0,3571472600.0,27268835000.0
2125.0,15743108000.0,9324776000.0,26295364000.0,18373702000.0,3386985200.0,26307530000.0
2126.0,15036755000.0,9322896000.0,26076660000.0,17481500000.0,3350664000.0,25709830000.0
2127.0,14437121000.0,9500575000.0,24515863000.0,16812474000.0,3584014300.0,24682918000.0
2128.0,14407475000.0,9548720000.0,24805431000.0,16690563000.0,3319604500.0,24229001000.0
2129.0,13663010000.0,9070803000.0,24346855000.0,16155455000.0,3161037600.0,23312914000.0
2130.0,14312474000.0,8570736000.0,23445154000.0,16191794000.0,3097475600.0,22846085000.0
2131.0,13837241000.0,8577569300.0,23483998000.0,15870753000.0,2872366000.0,22591648000.0
2132.0,13756286000.0,8361155600.0,22866256000.0,15400080000.0,2853936600.0,21891647000.0
2133.0,12407286000.0,9147148000.0,22739816000.0,15278861000.0,2720956200.0,21438450000.0
2134.0,11601981000.0,8661400000.0,22641891000.0,15001756000.0,2636047400.0,20833915000.0
2135.0,10908971000.0,8369953000.0,22303160000.0,14293160000.0,2453908500.0,21164302000.0
2136.0,10745510000.0,7612415500.0,21485124000.0,14115645000.0,2295666000.0,20094222000.0
2137.0,11019475000.0,6948768000.0,21057595000.0,14037294000.0,2309309000.0,19209980000.0
2138.0,11364635000.0,6647066000.0,20847618000.0,13539302000.0,2203765800.0,19050404000.0
2139.0,11429104000.0,6407412700.0,20434979000.0,13076037000.0,2117336600.0,18182498000.0
2140.0,13111575000.0,6304163000.0,19897876000.0,12718283000.0,1971793700.0,17974020000.0
2141.0,12232030000.0,6203258000.0,19453878000.0,12169546000.0,1874347600.0,17155745000.0
2142.0,11449844000.0,5644161000.0,19331725000.0,12012928000.0,1873023500.0,16142839000.0
2143.0,10595108000.0,5381157000.0,19073581000.0,11561632000.0,1761907300.0,16133533000.0
2144.0,9733983000.0,5130238000.0,18061003000.0,11499121000.0,1631539800.0,15615305000.0
2145.0,9181182000.0,4873161700.0,17616690000.0,11257594000.0,1487293300.0,15602204000.0
2146.0,8570433500.0,4660967000.0,17613242000.0,11454483000.0,1447667800.0,15349914000.0
2147.0,8257073700.0,4295822300.0,17183318000.0,11065270000.0,1481892000.0,15116617000.0
2148.0,7752312000.0,4318856700.0,17070622000.0,10383120000.0,1500785400.0,14810227000.0
2149.0,7478448600.0,4064059400.0,17432457000.0,10548259000.0,1444471900.0,14582244000.0
2150.0,7161983500.0,3764679200.0,16907000000.0,10338788000.0,1358177000.0,14181777000.0
2151.0,7120327700.0,3584319500.0,16780433000.0,10035237000.0,1293417700.0,14163416000.0
2152.0,7273210400.0,3321103400.0,16974965000.0,9713097000.0,1262709100.0,14561559000.0
2153.0,7209585700.0,3192167400.0,16625622000.0,9657049000.0,1306038300.0,14230799000.0
2154.0,6895606300.0,3370312700.0,16370927000.0,9669722000.0,1234500900.0,14367927000.0
2155.0,6592024600.0,3065137400.0,16071710000.0,9431349000.0,1179013200.0,14120005000.0
2156.0,6856239600.0,3066512100.0,15054484000.0,9131944000.0,1143650800.0,14311506000.0
2157.0,6559840000.0,2872084000.0,15142154000.0,8968154000.0,1230375000.0,14511205000.0
2158.0,6336333000.0,2863106300.0,14922926000.0,8832895000.0,1185288800.0,14217691000.0
2159.0,6118980000.0,2812731000.0,14894453000.0,8485864000.0,1150713900.0,13814405000.0
2160.0,5786184700.0,2714472400.0,14392360000.0,8165552600.0,1113861500.0,13564143000.0
2161.0,5986078000.0,2525463600.0,14809392000.0,8187370000.0,1032304500.0,12898281000.0
2162.0,5952035300.0,2554033400.0,14581469000.0,8023296000.0,980769600.0,12603042000.0
2163.0,5578614000.0,2461980400.0,14333053000.0,7855881700.0,969001300.0,12781268000.0
2164.0,5553629700.0,2419102200.0,14195374000.0,7627149300.0,978485600.0,12859784000.0
2165.0,5301315000.0,2285073400.0,13728822000.0,7243421700.0,922375230.0,12575438000.0
2166.0,5087982600.0,2315190800.0,13959585000.0,6963429400.0,870867840.0,12315122000.0
2167.0,4851992600.0,2204415200.0,14123211000.0,6684735500.0,856661440.0,11986304000.0
2168.0,4614913000.0,2102672400.0,13760626000.0,6800815600.0,765172030.0,12025110000.0
2169.0,4746945500.0,1883690500.0,13297464000.0,6771875000.0,729942100.0,11719397000.0
2170.0,4734106600.0,1808033700.0,13179774000.0,6623372000.0,701188100.0,11496794000.0
2171.0,4935524000.0,1737785200.0,13045389000.0,6667500000.0,670386400.0,11009318000.0
2172.0,4661465600.0,1616900900.0,12997382000.0,6483644000.0,682373400.0,10780516000.0
2173.0,4327752000.0,1820876400.0,12588450000.0,6179931000.0,654211300.0,11420360000.0
2174.0,4124253700.0,1687748600.0,12058229000.0,6149179000.0,603580700.0,11419922000.0
2175.0,4103959300.0,1589271600.0,11865843000.0,5947215000.0,582996200.0,11263668000.0
2176.0,4197760300.0,1510390400.0,11659891000.0,5764860000.0,540117500.0,11079768000.0
2177.0,4050715400.0,1448455600.0,11232908000.0,5629023700.0,581477440.0,10998473000.0
2178.0,4243837400.0,1467688600.0,10860080000.0,5568200700.0,547401300.0,10623218000.0
2179.0,4226583800.0,1416526300.0,10836521000.0,5562655000.0,515432320.0,10473003000.0
2180.0,3918672400.0,1331430100.0,10824508000.0,5400003000.0,482747170.0,10340324000.0
2181.0,3654005500.0,1365497500.0,11216398000.0,5439738400.0,456289820.0,10240472000.0
2182.0,3573277000.0,1479073700.0,11095358000.0,5384237600.0,464239000.0,10366142000.0
2183.0,3374411500.0,1650842800.0,10641409000.0,5316678700.0,457670940.0,10194564000.0
2184.0,3373451500.0,1576987000.0,10180312000.0,5250605600.0,430537920.0,10442771000.0
2185.0,3367868700.0,1560882200.0,10721380000.0,5365278700.0,421221470.0,10133035000.0
2186.0,3237693700.0,1525643100.0,10615732000.0,5403665000.0,394953440.0,9871709000.0
2187.0,3024304400.0,1507914000.0,11094612000.0,5260116500.0,385373630.0,9912058000.0
2188.0,3551953700.0,1530220500.0,11045667000.0,5162069000.0,381521820.0,9659175000.0
2189.0,3351416800.0,1749885400.0,10231940000.0,5041431000.0,348604480.0,9779325000.0
2190.0,3333185800.0,1765487400.0,9915945000.0,4971172000.0,324215460.0,9467742000.0
2191.0,3399743200.0,1616933900.0,9540021000.0,4997166600.0,334230880.0,9203624000.0
2192.0,3405705200.0,1419296900.0,9478908000.0,4896709000.0,339549500.0,9161537000.0
2193.0,3099544600.0,1218441600.0,9466788000.0,4784688600.0,334992540.0,9608068000.0
2194.0,3087921200.0,1153067400.0,9587782000.0,4685833700.0,326019900.0,9594438000.0
2195.0,3121588500.0,1147503000.0,9438683000.0,4777829000.0,321116770.0,9455431000.0
2196.0,2930483700.0,1174306400.0,9778327000.0,4817932000.0,329767940.0,9000563000.0
2197.0,2951759400.0,1109154300.0,9382050000.0,4554239500.0,327125800.0,9092719000.0
2198.0,3082425000.0,971717760.0,9002236000.0,4426065400.0,330284300.0,8812711000.0
2199.0,2895121400.0,923175700.0,8876699000.0,4469282000.0,317454850.0,8324313600.0
2200.0,2725736700.0,981519800.0,8789321000.0,4445395000.0,307721400.0,8063990300.0
2201.0,2677249500.0,973572400.0,9188342000.0,4466549000.0,304190700.0,8257957000.0
2202.0,2756111000.0,932899900.0,9297907000.0,4508190700.0,338983100.0,7904925700.0
2203.0,2610898400.0,945363460.0,9174587000.0,4656827000.0,328308260.0,7549430300.0
2204.0,2615548700.0,898078800.0,9043403000.0,4735316000.0,311540800.0,7159389000.0
2205.0,2487195100.0,918936200.0,8736087000.0,4641389000.0,309443200.0,7303450000.0
2206.0,2453765000.0,953769000.0,8788067000.0,4533751000.0,304521200.0,7257161700.0
2207.0,2250855200.0,904969150.0,8746108000.0,4450049500.0,288737340.0,7353792000.0
2208.0,2592071200.0,851431040.0,8659977000.0,4383931000.0,281611550.0,7218458600.0
2209.0,2679020500.0,774153540.0,8946011000.0,4240793600.0,281177570.0,7204655600.0
2210.0,2618254000.0,833248450.0,9234879000.0,4250497500.0,272373980.0,7169162000.0
2211.0,2571394000.0,775683800.0,9042095000.0,4158823400.0,282147650.0,7416808000.0
2212.0,2655354000.0,905179140.0,8590884000.0,4150716700.0,278189900.0,7509021000.0
2213.0,2618654500.0,838504300.0,8296660000.0,4036666600.0,279355600.0,7437716000.0
2214.0,2766043100.0,743479800.0,8433967000.0,4015420700.0,280064800.0,7191543300.0
2215.0,2710468000.0,756701500.0,8340414500.0,3970727000.0,271472450.0,6921153500.0
2216.0,2512323600.0,764710600.0,8468184000.0,3985800000.0,259753200.0,7321097000.0
2217.0,2721416400.0,710118900.0,8451453400.0,3940658000.0,247798700.0,7268196400.0
2218.0,2659790000.0,706350800.0,8350311000.0,3810053400.0,257024620.0,7066874400.0
2219.0,2904437200.0,762677200.0,8114314000.0,3805568300.0,249503730.0,6932496000.0
2220.0,3149880000.0,753837500.0,8143597600.0,3825601000.0,240757730.0,6855663000.0
2221.0,3008317700.0,739180000.0,7963860000.0,3818235000.0,238561250.0,7074496500.0
2222.0,2997050400.0,750715100.0,7819070000.0,3727693600.0,229042770.0,7199646700.0
2223.0,2927347700.0,756535800.0,7426856000.0,3757220000.0,229648530.0,7245888000.0
2224.0,2931764500.0,750266430.0,7277286400.0,3784454700.0,226720140.0,7120706600.0
2225.0,2787131100.0,706688450.0,7214920000.0,3780851700.0,220515790.0,6918692400.0
2226.0,2651817000.0,695306000.0,7172658000.0,3782905900.0,216586740.0,7190087000.0
2227.0,2637546000.0,674940800.0,7404990500.0,3858050300.0,215690960.0,7063276500.0
2228.0,2448647700.0,738091100.0,7636341000.0,3803940900.0,208195620.0,7108186000.0
2229.0,2268640000.0,734341900.0,7594887000.0,3755684000.0,206245070.0,7002103300.0
2230.0,2223884000.0,675364700.0,7441713000.0,3798326500.0,206378850.0,7113568000.0
2231.0,2251172900.0,614909000.0,7243487700.0,3639135200.0,198058940.0,7202294000.0
2232.0,2284689400.0,574153860.0,6960848000.0,3601785000.0,192755500.0,7175007000.0
2233.0,2200798200.0,549988540.0,6779841000.0,3494424300.0,189454290.0,7280274400.0
2234.0,2214483700.0,552084900.0,6476373000.0,3543120000.0,186281730.0,7131301000.0
2235.0,2129209900.0,523008930.0,6611656700.0,3422365700.0,192366430.0,6923495000.0
2236.0,2051013600.0,535926370.0,6415146500.0,3309329200.0,195441970.0,6952706600.0
2237.0,2024092300.0,522443840.0,6661198000.0,3266619400.0,197570780.0,6913593300.0
2238.0,2008542700.0,483881800.0,6363605500.0,3282179800.0,201011620.0,7045573600.0
2239.0,2081721000.0,537496200.0,6286377500.0,3366113000.0,212459600.0,6817610000.0
2240.0,2017566100.0,546701700.0,6331199000.0,3340832300.0,211855620.0,6575066600.0
2241.0,1982705300.0,561016000.0,6325896000.0,3320921900.0,209972220.0,6559230000.0
2242.0,1948376200.0,528383680.0,6238083600.0,3286532400.0,209029500.0,7248350000.0
2243.0,1899900700.0,529981540.0,6459115500.0,3223033900.0,208024600.0,7226189000.0
2244.0,2011043300.0,479623650.0,6602411500.0,3208820000.0,213487970.0,6873498000.0
2245.0,1939448600.0,465827500.0,6498324000.0,3163907300.0,214583540.0,6877221400.0
2246.0,1889483600.0,476025020.0,6337676300.0,3182139400.0,214811140.0,6890990600.0
2247.0,1825279900.0,476504130.0,6239016000.0,3155288800.0,208815540.0,6968029700.0
2248.0,1858267400.0,483893440.0,5994645000.0,3190853000.0,209243600.0,7062621000.0
2249.0,1865555200.0,439879740.0,5578212400.0,3145224700.0,207302820.0,7086416400.0
2250.0,1959818500.0,444912770.0,5668343000.0,3182601000.0,208043490.0,6892873700.0
2251.0,1886676400.0,496280160.0,5591898000.0,3107833900.0,205863020.0,6677170000.0
2252.0,1989293000.0,477314400.0,5623835000.0,3094630700.0,204483820.0,6716842500.0
2253.0,1955740000.0,488480960.0,5714388500.0,3099774000.0,204778000.0,6472217600.0
2254.0,2010521500.0,462219700.0,5689092600.0,3093764000.0,197523340.0,6490970600.0
2255.0,1992828800.0,462363870.0,5440017000.0,3103235800.0,196123360.0,6412224500.0
2256.0,1962243500.0,444810700.0,5301251600.0,3196891600.0,191518430.0,6564125000.0
2257.0,1929429600.0,482370370.0,5254908400.0,3178532600.0,195474050.0,6358318000.0
2258.0,1850342500.0,476028060.0,5264374000.0,3070762200.0,196228260.0,6435310000.0
2259.0,1782320000.0,436001120.0,5363940400.0,3056592400.0,197427570.0,6990404600.0
2260.0,1745135900.0,392933700.0,5542440400.0,2998627600.0,198288940.0,7180058600.0
2261.0,1740428300.0,391130600.0,5665014300.0,2924028000.0,196117660.0,7035555300.0
2262.0,1890888000.0,482842780.0,5596667000.0,2866147300.0,193275070.0,6917831700.0
2263.0,1913504900.0,493158560.0,5637959700.0,2846172400.0,194919540.0,6816218600.0
2264.0,1875560600.0,456829730.0,5883218000.0,2786428400.0,193746860.0,6601201700.0
2265.0,1838886400.0,441441060.0,5950238000.0,2874486800.0,190188200.0,6644059000.0
2266.0,1755413900.0,431737600.0,5716341000.0,2793867000.0,192881810.0,7126085000.0
2267.0,1732687400.0,399651360.0,5572453000.0,2834561000.0,196487660.0,7473281500.0
2268.0,1800222300.0,384028300.0,5750681000.0,2728869000.0,194875020.0,7551781400.0
2269.0,1949584000.0,395976000.0,5539892000.0,2805239300.0,192189900.0,7167246300.0
2270.0,1936528600.0,405930700.0,5677423000.0,2812978400.0,187577310.0,7302843400.0
2271.0,1891971800.0,421313340.0,5427182000.0,2826276900.0,185089060.0,7100278000.0
2272.0,1810220700.0,426428580.0,5541718000.0,2825497900.0,179437950.0,6498995000.0
2273.0,1793732200.0,391846100.0,5515917000.0,2740610800.0,180892180.0,6426161700.0
2274.0,1766076000.0,396086180.0,5374143000.0,2853882600.0,184592130.0,6400797000.0
2275.0,1705913200.0,405424100.0,5599166500.0,2906389000.0,180662100.0,6242279400.0
2276.0,1821706200.0,410791680.0,5555718000.0,2905667300.0,177316770.0,6627829000.0
2277.0,1913579400.0,453527700.0,5781323300.0,2841816800.0,175687070.0,6635549000.0
2278.0,1880781300.0,424450800.0,5765867000.0,2792153000.0,176458700.0,6427858000.0
2279.0,1739128700.0,424369470.0,5390008300.0,2879000300.0,173497150.0,6229299000.0
2280.0,1733078400.0,418332030.0,5334635500.0,2859364600.0,174117700.0,6100661000.0
2281.0,1890618600.0,443774460.0,5226597400.0,2820478200.0,172592130.0,6475442700.0
2282.0,1876425600.0,406723740.0,4993281000.0,2886153500.0,171300100.0,6427709400.0
2283.0,2015722800.0,424413800.0,5140759600.0,2930730800.0,173663540.0,6569137700.0
2284.0,2222743300.0,424515620.0,5130365400.0,2840085800.0,175557500.0,6657576400.0
2285.0,2287335000.0,399863650.0,5232821000.0,2857427200.0,175381810.0,6849680000.0
2286.0,2188133000.0,391421100.0,5475087000.0,2799976000.0,175198930.0,7129132000.0
2287.0,2139995400.0,414734100.0,5227132000.0,2799548200.0,177371280.0,6989119000.0
2288.0,1935041900.0,386939140.0,5114663000.0,2739051500.0,178323420.0,7014996500.0
2289.0,1797340800.0,366871600.0,4950115300.0,2841890300.0,174178200.0,6866496500.0
2290.0,1755930200.0,363629470.0,5005563000.0,2891531000.0,173717950.0,6502625300.0
2291.0,1868238500.0,394867330.0,4977469400.0,2832145000.0,177856720.0,6357191000.0
2292.0,2113451100.0,382771840.0,4854849000.0,2746988300.0,181695260.0,6570086400.0
2293.0,2232635400.0,405827740.0,4916329000.0,2733395500.0,180999060.0,6480293400.0
2294.0,2187677000.0,406526340.0,4978941000.0,2778900000.0,176100960.0,6184101000.0
2295.0,2100235600.0,487814240.0,5230052000.0,2841691400.0,173768500.0,6254343700.0
2296.0,2100046100.0,472504000.0,5374688000.0,2857838300.0,170962370.0,6312569000.0
2297.0,1960990100.0,417602660.0,5433875500.0,2887850000.0,169799090.0,6479259600.0
2298.0,1839785600.0,383087520.0,5263603700.0,2813352700.0,166578050.0,6147035600.0
2299.0,1896244500.0,421673150.0,5606073300.0,2851906300.0,166564940.0,5977873000.0
