time,CAMS-CSM1-0,EC-EARTH3-VEG,GFDL-ESM4,MRI-ESM2-0
2059.0,68973610000.0,61580214000.0,67696790000.0,67811983000.0
2060.0,69279460000.0,62675476000.0,69133400000.0,67305450000.0
2061.0,68527636000.0,61288194000.0,67396770000.0,67045655000.0
2062.0,68461683000.0,60366975000.0,66642100000.0,66735837000.0
2063.0,68765510000.0,59847254000.0,66032706000.0,66180250000.0
2064.0,68906150000.0,59452748000.0,65555034000.0,66188665000.0
2065.0,67770016000.0,59033880000.0,65248600000.0,65659773000.0
2066.0,67729180000.0,58539150000.0,67769725000.0,65323790000.0
2067.0,67030147000.0,58072687000.0,65317044000.0,65482596000.0
2068.0,66868945000.0,58999890000.0,65559600000.0,65561625000.0
2069.0,66425967000.0,57567860000.0,64471208000.0,64639726000.0
2070.0,70018240000.0,60200743000.0,63769543000.0,64000890000.0
2071.0,67463668000.0,57272066000.0,63589470000.0,63542010000.0
2072.0,66110890000.0,56821068000.0,62869983000.0,65080672000.0
2073.0,66767530000.0,57173700000.0,62420754000.0,64579973000.0
2074.0,65792730000.0,57793823000.0,62069068000.0,63371166000.0
2075.0,65900843000.0,55645780000.0,61858427000.0,63195795000.0
2076.0,65626920000.0,55328195000.0,61697300000.0,63103648000.0
2077.0,66695310000.0,54834487000.0,61258370000.0,62435934000.0
2078.0,64992838000.0,54453137000.0,62306497000.0,62185247000.0
2079.0,64448287000.0,54031315000.0,60852363000.0,63678472000.0
2080.0,64166695000.0,53766136000.0,60820080000.0,61767328000.0
2081.0,63850580000.0,56447672000.0,60176937000.0,62052800000.0
2082.0,63463526000.0,55786422000.0,60134740000.0,61862646000.0
2083.0,63235625000.0,56053854000.0,59620938000.0,61262090000.0
2084.0,63245120000.0,53822830000.0,62304694000.0,62210260000.0
2085.0,62782788000.0,52979640000.0,59714888000.0,62573437000.0
2086.0,65686254000.0,52194460000.0,59148775000.0,61644300000.0
2087.0,64314687000.0,51803197000.0,59072106000.0,60445030000.0
2088.0,62831325000.0,53670290000.0,58706006000.0,60224442000.0
2089.0,62138556000.0,52574306000.0,58425150000.0,60612952000.0
2090.0,61798633000.0,54425063000.0,58298490000.0,62658105000.0
2091.0,61446574000.0,51376510000.0,58381380000.0,61246874000.0
2092.0,61368877000.0,50738050000.0,57759486000.0,59886200000.0
2093.0,60993827000.0,51269850000.0,57871330000.0,60545855000.0
2094.0,61086917000.0,50493840000.0,57629434000.0,60178480000.0
2095.0,63182545000.0,50005740000.0,57421165000.0,59332243000.0
2096.0,60945375000.0,49664660000.0,57075204000.0,59288846000.0
2097.0,60205740000.0,49891967000.0,56914227000.0,59189910000.0
2098.0,60480303000.0,49229787000.0,57059123000.0,58735410000.0
2099.0,60241370000.0,49274970000.0,56864346000.0,58925030000.0
2100.0,60580323000.0,49456132000.0,56806490000.0,60887940000.0
