time,MRI-ESM2-0
2000.0,87720215000.0
2001.0,88084726000.0
2002.0,87772640000.0
2003.0,87558816000.0
2004.0,87372366000.0
2005.0,87214590000.0
2006.0,87091950000.0
2007.0,87041974000.0
2008.0,86983156000.0
2009.0,87343600000.0
2010.0,86918750000.0
2011.0,86789276000.0
2012.0,86721060000.0
2013.0,86814000000.0
2014.0,86552640000.0
2015.0,86340700000.0
2016.0,86155590000.0
2017.0,85840134000.0
2018.0,85609170000.0
2019.0,85404220000.0
2020.0,85076230000.0
2021.0,84831420000.0
2022.0,84665470000.0
2023.0,84443660000.0
2024.0,84024370000.0
2025.0,83730380000.0
2026.0,83936630000.0
2027.0,83419850000.0
2028.0,82987680000.0
2029.0,82600740000.0
2030.0,82124280000.0
2031.0,81545370000.0
2032.0,81065930000.0
2033.0,80498156000.0
2034.0,79969330000.0
2035.0,79545850000.0
2036.0,78766680000.0
2037.0,78210070000.0
2038.0,77729710000.0
2039.0,77177135000.0
2040.0,76625300000.0
2041.0,76059574000.0
2042.0,75272550000.0
2043.0,74683190000.0
2044.0,73723110000.0
2045.0,73150880000.0
2046.0,72443620000.0
2047.0,71884276000.0
2048.0,71215580000.0
2049.0,70414920000.0
2050.0,71813720000.0
2051.0,69589500000.0
2052.0,68629815000.0
2053.0,68028740000.0
2054.0,67754440000.0
2055.0,67163250000.0
2056.0,66710643000.0
2057.0,66191192000.0
2058.0,66188630000.0
2059.0,65464152000.0
2060.0,65985524000.0
2061.0,64960156000.0
2062.0,64275923000.0
2063.0,63536780000.0
2064.0,62690832000.0
2065.0,62010774000.0
2066.0,61564387000.0
2067.0,61202035000.0
2068.0,60859335000.0
2069.0,60209467000.0
2070.0,59786953000.0
2071.0,59127816000.0
2072.0,58656030000.0
2073.0,58435203000.0
2074.0,58458157000.0
2075.0,57476150000.0
2076.0,57300780000.0
2077.0,56982990000.0
2078.0,56214240000.0
2079.0,55816800000.0
2080.0,55403237000.0
2081.0,55282455000.0
2082.0,54883135000.0
2083.0,54360375000.0
2084.0,54108983000.0
2085.0,53594894000.0
2086.0,53265818000.0
2087.0,55455048000.0
2088.0,52752114000.0
2089.0,52164637000.0
2090.0,51702428000.0
2091.0,51161453000.0
2092.0,50882232000.0
2093.0,50558830000.0
2094.0,50231070000.0
2095.0,49927467000.0
2096.0,49522938000.0
2097.0,49486262000.0
2098.0,49011196000.0
2099.0,48631923000.0
2100.0,48316380000.0
