time,CSIRO-MK3-6-0,CCSM4,MPI-ESM-LR
2115.0,81848080000.0,84412050000.0,81937720000.0
2116.0,81048390000.0,83982260000.0,81415830000.0
2117.0,80280910000.0,83488230000.0,80941466000.0
2118.0,79778540000.0,82907610000.0,80383250000.0
2119.0,79063835000.0,82265700000.0,79923970000.0
2120.0,78545810000.0,81849010000.0,79433245000.0
2121.0,77775890000.0,81437380000.0,79085960000.0
2122.0,77161160000.0,80964990000.0,78511710000.0
2123.0,76753550000.0,80210560000.0,77857470000.0
2124.0,76266370000.0,79669035000.0,77319365000.0
2125.0,75433380000.0,79343820000.0,76831850000.0
2126.0,74909320000.0,78729585000.0,76397986000.0
2127.0,74064650000.0,78342140000.0,76003434000.0
2128.0,73374250000.0,77645800000.0,75374076000.0
2129.0,72469540000.0,77198230000.0,74920660000.0
2130.0,71632620000.0,76772800000.0,74326120000.0
2131.0,70694270000.0,76046140000.0,73797984000.0
2132.0,70028010000.0,75619566000.0,73384436000.0
2133.0,69301760000.0,75053240000.0,72849520000.0
2134.0,68717957000.0,74499514000.0,72196780000.0
2135.0,68350360000.0,73962865000.0,71743520000.0
2136.0,67513553000.0,73416400000.0,71200300000.0
2137.0,66661274000.0,72912050000.0,70447960000.0
2138.0,65689390000.0,72169520000.0,69623990000.0
2139.0,64785510000.0,71616460000.0,68941270000.0
2140.0,64058122000.0,71131040000.0,68091175000.0
2141.0,63088284000.0,70678650000.0,67338510000.0
2142.0,62227150000.0,70231520000.0,66782970000.0
2143.0,61455920000.0,69743165000.0,66138880000.0
2144.0,60951540000.0,69298730000.0,65401290000.0
2145.0,59661070000.0,68577026000.0,64840830000.0
2146.0,58800845000.0,67898460000.0,64337330000.0
2147.0,58396290000.0,67387097000.0,63669703000.0
2148.0,57042547000.0,66837390000.0,62927000000.0
2149.0,56394370000.0,66309800000.0,62487556000.0
2150.0,55088150000.0,66012030000.0,61925216000.0
2151.0,54067880000.0,65271017000.0,61391580000.0
2152.0,53183533000.0,64913138000.0,60803977000.0
2153.0,51833733000.0,64624153000.0,60264292000.0
2154.0,50797530000.0,63747326000.0,59772494000.0
2155.0,49572730000.0,63765557000.0,59236745000.0
2156.0,48361947000.0,62888575000.0,58733056000.0
2157.0,47394300000.0,62366380000.0,58189000000.0
2158.0,46536987000.0,61829755000.0,57680654000.0
2159.0,45602705000.0,61272236000.0,57134293000.0
2160.0,44191396000.0,60719380000.0,56595710000.0
2161.0,42926340000.0,60297530000.0,56062624000.0
2162.0,41885094000.0,59664210000.0,55487398000.0
2163.0,40852083000.0,61016162000.0,54943010000.0
2164.0,38988317000.0,59533890000.0,54313050000.0
2165.0,37774324000.0,58536026000.0,53623810000.0
2166.0,35805024000.0,57984310000.0,52954542000.0
2167.0,34202677000.0,57601008000.0,52382884000.0
2168.0,33270798000.0,56804635000.0,51723338000.0
2169.0,32240090000.0,56252060000.0,51096334000.0
2170.0,31245670000.0,55666490000.0,50540335000.0
2171.0,30081384000.0,55004537000.0,50022937000.0
2172.0,29092526000.0,54247965000.0,49643164000.0
2173.0,27909124000.0,53627798000.0,49027610000.0
2174.0,26693347000.0,52893430000.0,48348090000.0
2175.0,25239927000.0,52316230000.0,47897514000.0
2176.0,24193444000.0,51797983000.0,47301313000.0
2177.0,23205081000.0,51166052000.0,46745410000.0
2178.0,22343160000.0,50746933000.0,46215963000.0
2179.0,21293871000.0,50193670000.0,45711966000.0
2180.0,20349370000.0,49522430000.0,45240860000.0
2181.0,19369740000.0,48956084000.0,44808827000.0
2182.0,18599643000.0,48359494000.0,44331995000.0
2183.0,17808417000.0,47849220000.0,43912643000.0
2184.0,17048539000.0,47308210000.0,43432112000.0
2185.0,16243939000.0,46665368000.0,42981380000.0
2186.0,15335324000.0,45909504000.0,42505314000.0
2187.0,14311169000.0,45370786000.0,42088430000.0
2188.0,13690721000.0,44853770000.0,41593446000.0
2189.0,12689223000.0,44283280000.0,41202168000.0
2190.0,11741180000.0,43695500000.0,40600430000.0
2191.0,10679281000.0,43289407000.0,39981486000.0
2192.0,9600809000.0,42571497000.0,39706920000.0
2193.0,8747516000.0,41890566000.0,39134210000.0
2194.0,7885903400.0,41347360000.0,38617256000.0
2195.0,7270593000.0,40766247000.0,38276534000.0
2196.0,6750370000.0,40114524000.0,37872760000.0
2197.0,6116555000.0,39420990000.0,37377946000.0
2198.0,5591791000.0,38726520000.0,37004240000.0
2199.0,4826493400.0,38130930000.0,36676330000.0
2200.0,4014737000.0,37440123000.0,36305945000.0
2201.0,3421554400.0,36998720000.0,35691823000.0
2202.0,2742921500.0,36673480000.0,35211055000.0
2203.0,2313116200.0,36180017000.0,34786060000.0
2204.0,1914616700.0,35591873000.0,34420216000.0
2205.0,1696862200.0,35223503000.0,34044432000.0
2206.0,1519286700.0,34780434000.0,33720334000.0
2207.0,1246852600.0,34121982000.0,33317851000.0
2208.0,1055216900.0,33547133000.0,33063293000.0
2209.0,867424400.0,32796850000.0,32719608000.0
2210.0,754142300.0,32289675000.0,32537903000.0
2211.0,612603260.0,31849912000.0,32120627000.0
2212.0,458910530.0,31393819000.0,31776995000.0
2213.0,372151800.0,30950762000.0,31489050000.0
2214.0,314495740.0,30486710000.0,31198802000.0
2215.0,184357380.0,29867682000.0,30864370000.0
2216.0,154838480.0,29296120000.0,30581043000.0
2217.0,136496740.0,28878088000.0,30265690000.0
2218.0,127825650.0,28558221000.0,30049989000.0
2219.0,113704010.0,28003172000.0,29784666000.0
2220.0,86746250.0,27692425000.0,29625584000.0
2221.0,83465704.0,27095112000.0,29146567000.0
2222.0,64585244.0,26752870000.0,28837149000.0
2223.0,64472750.0,26379270000.0,28569110000.0
2224.0,40870216.0,25991664000.0,28297513000.0
2225.0,26940860.0,25712132000.0,28054150000.0
2226.0,11817197.0,25332510000.0,27833774000.0
2227.0,8762021.0,24655989000.0,27606698000.0
2228.0,8757969.0,24394076000.0,27426288000.0
2229.0,2973681.0,23936662000.0,27049531000.0
2230.0,2781048.0,23458360000.0,26788635000.0
2231.0,2778504.2,23023376000.0,26625060000.0
2232.0,2774621.5,22658079000.0,26396715000.0
2233.0,2968066.5,22217433000.0,26164584000.0
2234.0,2773598.8,21697794000.0,25924633000.0
2235.0,2772960.5,21320446000.0,25774117000.0
2236.0,2774836.8,20955080000.0,25688447000.0
2237.0,2771777.8,20669864000.0,25435365000.0
2238.0,2770545.0,20220154000.0,25248713000.0
2239.0,2766003.8,19876014000.0,25083440000.0
2240.0,2765397.5,19593806000.0,25055087000.0
2241.0,2766416.8,19184482000.0,24820510000.0
2242.0,2759889.8,18850806000.0,24722299000.0
2243.0,2752321.0,18594800000.0,24498129000.0
2244.0,873504.1,18175440000.0,24271268000.0
2245.0,870147.7,17661960000.0,24145250000.0
2246.0,867818.56,17502853000.0,24131895000.0
2247.0,870289.06,17223550000.0,24026474000.0
2248.0,872532.25,16929476000.0,23821414000.0
2249.0,865798.5,16622169000.0,23612408000.0
2250.0,861496.94,16313388000.0,23552369000.0
2251.0,858600.4,15982342000.0,23450671000.0
2252.0,857671.1,15509572000.0,23358472000.0
2253.0,860220.4,15260005000.0,23280912000.0
2254.0,860923.94,15008444000.0,23097170000.0
2255.0,862106.56,14681082000.0,23010390000.0
2256.0,854673.56,14329500000.0,23280090000.0
2257.0,850770.9,14128215000.0,22894960000.0
2258.0,854458.06,13943538000.0,22713676000.0
2259.0,848775.1,13581102000.0,22574295000.0
2260.0,848758.8,13388967000.0,22516675000.0
2261.0,841242.44,13100179000.0,22480120000.0
2262.0,842539.2,12988581000.0,22323060000.0
2263.0,334548.72,12574331000.0,22214554000.0
2264.0,335218.4,12333486000.0,22098145000.0
2265.0,336655.47,12082268000.0,22031858000.0
2266.0,335375.3,11872916000.0,21945790000.0
2267.0,335623.47,11593252000.0,21903104000.0
2268.0,336610.66,11407237000.0,22009980000.0
2269.0,337421.16,11012927000.0,21783091000.0
2270.0,334685.9,10791959000.0,21687417000.0
2271.0,332027.47,10545425000.0,21619216000.0
2272.0,328730.22,10201319000.0,21544385000.0
2273.0,330068.9,9970515000.0,21539715000.0
2274.0,273637.38,9672829000.0,21517804000.0
2275.0,337778.28,9290597000.0,21366112000.0
2276.0,275335.0,9120953000.0,21324698000.0
2277.0,273480.12,8437545500.0,21271833000.0
2278.0,275715.6,8199571500.0,21205545000.0
2279.0,272847.62,7957751300.0,21257693000.0
2280.0,273546.75,7785160700.0,21145715000.0
2281.0,275528.72,7591494700.0,21008610000.0
2282.0,274672.47,7376648700.0,20983160000.0
2283.0,274045.3,7136219600.0,20918233000.0
2284.0,273529.8,6926267000.0,20890866000.0
2285.0,273307.06,6692629000.0,20838820000.0
2286.0,272626.47,6445376500.0,20763281000.0
2287.0,270764.88,6211158500.0,20769602000.0
2288.0,269024.6,6056329700.0,20828148000.0
2289.0,267035.62,5821421600.0,20835428000.0
2290.0,264889.94,5631756000.0,20686620000.0
2291.0,259239.22,5465432600.0,20669104000.0
2292.0,240803.36,5377322000.0,20634171000.0
2293.0,240100.4,5227224600.0,20745140000.0
2294.0,242305.61,5133807600.0,20603505000.0
2295.0,244070.42,5038274600.0,20580975000.0
2296.0,242994.2,4927727600.0,20547971000.0
2297.0,242969.02,4688923000.0,20465535000.0
2298.0,263129.56,4513429500.0,20467657000.0
2299.0,245186.8,4318082000.0,20376240000.0
2300.0,244471.97,4091119400.0,20373416000.0
