time,CESM1-CAM5,MPI-ESM-LR,CANESM2
2115.0,74901340000.0,94545140000.0,90899230000.0
2116.0,74538560000.0,94696200000.0,90720110000.0
2117.0,74004760000.0,96026345000.0,91383980000.0
2118.0,73560140000.0,94425100000.0,91528540000.0
2119.0,73142480000.0,94139870000.0,90267206000.0
2120.0,72728460000.0,94188750000.0,90216870000.0
2121.0,72361840000.0,93858636000.0,89801040000.0
2122.0,72485890000.0,94011790000.0,89741900000.0
2123.0,71756870000.0,93904130000.0,89487510000.0
2124.0,73478330000.0,97148970000.0,89368760000.0
2125.0,71432460000.0,93816380000.0,89469300000.0
2126.0,71548666000.0,93565110000.0,88907780000.0
2127.0,71686350000.0,93153310000.0,90405710000.0
2128.0,70705100000.0,93367750000.0,89312310000.0
2129.0,71189080000.0,92847720000.0,88263480000.0
2130.0,70048874000.0,92608810000.0,88946655000.0
2131.0,69595310000.0,92419220000.0,87978850000.0
2132.0,69389130000.0,92376820000.0,88856190000.0
2133.0,68776820000.0,92112085000.0,87768190000.0
2134.0,68433424000.0,91914080000.0,87273440000.0
2135.0,68077875000.0,91991670000.0,87032070000.0
2136.0,68059664000.0,93394756000.0,87020750000.0
2137.0,67564750000.0,92926330000.0,86645680000.0
2138.0,67237765000.0,91817394000.0,86795076000.0
2139.0,66824356000.0,92260850000.0,86340160000.0
2140.0,66443657000.0,93350490000.0,86847690000.0
2141.0,66126574000.0,91330445000.0,85902650000.0
2142.0,65882227000.0,91608040000.0,86108970000.0
2143.0,65485836000.0,91104660000.0,85469635000.0
2144.0,65101010000.0,91763050000.0,86038750000.0
2145.0,64854045000.0,90785260000.0,86525930000.0
2146.0,64513487000.0,91180040000.0,85051744000.0
2147.0,64361900000.0,90640474000.0,85383900000.0
2148.0,64039770000.0,90374636000.0,84685290000.0
2149.0,63724986000.0,90285040000.0,84395280000.0
2150.0,63377430000.0,90263265000.0,83968410000.0
2151.0,63144100000.0,89886420000.0,83802690000.0
2152.0,62974812000.0,91081200000.0,84328645000.0
2153.0,62380753000.0,89606130000.0,83201540000.0
2154.0,62131335000.0,89687510000.0,83188810000.0
2155.0,61833216000.0,90139450000.0,82657010000.0
2156.0,61414340000.0,89627525000.0,82373390000.0
2157.0,61137355000.0,90641000000.0,82452730000.0
2158.0,60844085000.0,90166990000.0,81910096000.0
2159.0,60838080000.0,90192930000.0,81623440000.0
2160.0,60924334000.0,89010240000.0,81367850000.0
2161.0,60078740000.0,88804430000.0,82705375000.0
2162.0,59718130000.0,88679514000.0,81131640000.0
2163.0,61211680000.0,88796135000.0,80769640000.0
2164.0,60985140000.0,88555620000.0,81223010000.0
2165.0,60287717000.0,88406110000.0,83690320000.0
2166.0,59459695000.0,88224120000.0,80382680000.0
2167.0,58699182000.0,88108500000.0,79974605000.0
2168.0,58395832000.0,87851740000.0,79744110000.0
2169.0,57993617000.0,87855430000.0,79557706000.0
2170.0,57652044000.0,87799420000.0,79384175000.0
2171.0,57260687000.0,88262750000.0,80433320000.0
2172.0,57052615000.0,87475200000.0,79075860000.0
2173.0,56855370000.0,87533750000.0,78759620000.0
2174.0,56502100000.0,88019980000.0,78474710000.0
2175.0,56244806000.0,87723980000.0,81525070000.0
2176.0,55950275000.0,88842300000.0,79451040000.0
2177.0,55975936000.0,87504994000.0,78612960000.0
2178.0,57006514000.0,89026494000.0,77934150000.0
2179.0,55732666000.0,87320140000.0,77668460000.0
2180.0,55366595000.0,86830380000.0,78716030000.0
2181.0,55021950000.0,86734820000.0,77682400000.0
2182.0,54693020000.0,89048490000.0,77087790000.0
2183.0,55293563000.0,87092820000.0,76848100000.0
2184.0,54281855000.0,87876030000.0,79418350000.0
2185.0,53881510000.0,86199800000.0,77656826000.0
2186.0,53678473000.0,86131810000.0,76685000000.0
2187.0,53358720000.0,85939044000.0,76289745000.0
2188.0,53924856000.0,85831660000.0,76081450000.0
2189.0,53078974000.0,87358640000.0,76011905000.0
2190.0,53637984000.0,87209800000.0,75683990000.0
2191.0,52935705000.0,86099300000.0,75457675000.0
2192.0,52303150000.0,85705240000.0,75381360000.0
2193.0,51950270000.0,85500520000.0,75339130000.0
2194.0,51667460000.0,85103630000.0,74822790000.0
2195.0,51395564000.0,87671000000.0,74778380000.0
2196.0,52776354000.0,85808914000.0,74410850000.0
2197.0,50933770000.0,85422010000.0,75182000000.0
2198.0,50647077000.0,85011910000.0,77902250000.0
2199.0,50407158000.0,87988610000.0,75814800000.0
2200.0,50165580000.0,85434170000.0,73961350000.0
2201.0,50026370000.0,85718210000.0,74197760000.0
2202.0,49616638000.0,87108215000.0,75292280000.0
2203.0,49241383000.0,86990120000.0,73958244000.0
2204.0,49050760000.0,86257960000.0,76050660000.0
2205.0,48866464000.0,84656490000.0,74704660000.0
2206.0,48686686000.0,84385505000.0,75786110000.0
2207.0,48449552000.0,84306260000.0,73942020000.0
2208.0,49068147000.0,84354740000.0,73238860000.0
2209.0,48420196000.0,84649720000.0,75560200000.0
2210.0,47842783000.0,84111890000.0,72994456000.0
2211.0,47596270000.0,83723076000.0,72516936000.0
2212.0,47329608000.0,83968190000.0,72291480000.0
2213.0,47017165000.0,84186190000.0,74669460000.0
2214.0,46680494000.0,84613734000.0,71900970000.0
2215.0,46447923000.0,84328450000.0,72178680000.0
2216.0,46222740000.0,84406930000.0,75078040000.0
2217.0,46151230000.0,83676630000.0,71683930000.0
2218.0,45962620000.0,84439690000.0,71240745000.0
2219.0,46912365000.0,83522180000.0,71288900000.0
2220.0,45673034000.0,83155710000.0,72266740000.0
2221.0,45135766000.0,88256725000.0,71443420000.0
2222.0,44923160000.0,84151575000.0,70586670000.0
2223.0,44694150000.0,83006130000.0,70425805000.0
2224.0,44850475000.0,84614640000.0,70347840000.0
2225.0,44286747000.0,83845150000.0,70487740000.0
2226.0,44140020000.0,83640970000.0,70146150000.0
2227.0,44037288000.0,84686670000.0,69793730000.0
2228.0,43591254000.0,88299680000.0,71211260000.0
2229.0,43360320000.0,83882640000.0,70217620000.0
2230.0,44003107000.0,84818130000.0,70544966000.0
2231.0,43091735000.0,83515730000.0,72106060000.0
2232.0,43152867000.0,83547865000.0,69513904000.0
2233.0,44456554000.0,82973220000.0,69345020000.0
2234.0,45799657000.0,85403560000.0,72241620000.0
2235.0,43807085000.0,83108860000.0,69619880000.0
2236.0,43648573000.0,83533005000.0,69761920000.0
2237.0,44115960000.0,82318630000.0,69041316000.0
2238.0,43228697000.0,82782780000.0,68583370000.0
2239.0,42536563000.0,82279400000.0,68659950000.0
2240.0,42753946000.0,81798160000.0,68068080000.0
2241.0,43114746000.0,81553940000.0,68549997000.0
2242.0,43045188000.0,81438060000.0,67982442000.0
2243.0,42151340000.0,81772590000.0,67854400000.0
2244.0,41707190000.0,81269285000.0,67422642000.0
2245.0,41559450000.0,81721330000.0,67666645000.0
2246.0,41249350000.0,81253650000.0,67565010000.0
2247.0,41089126000.0,81330190000.0,68290900000.0
2248.0,40863785000.0,80882890000.0,68959410000.0
2249.0,41051120000.0,81651580000.0,67676090000.0
2250.0,41050477000.0,82115480000.0,67335350000.0
2251.0,40622770000.0,81370690000.0,66852254000.0
2252.0,41381890000.0,82403690000.0,66725510000.0
2253.0,40506507000.0,81390320000.0,66567295000.0
2254.0,40145870000.0,80895690000.0,66745950000.0
2255.0,39987240000.0,80788060000.0,66433340000.0
2256.0,39837573000.0,80757730000.0,66279064000.0
2257.0,42722312000.0,80867410000.0,67025658000.0
2258.0,39817794000.0,80444740000.0,67111580000.0
2259.0,39556518000.0,80491910000.0,65899970000.0
2260.0,39379850000.0,80423150000.0,65737576000.0
2261.0,39740195000.0,80150086000.0,74461870000.0
2262.0,39114340000.0,80075360000.0,67050600000.0
2263.0,38967140000.0,80489280000.0,67910770000.0
2264.0,38808044000.0,80840655000.0,65558580000.0
2265.0,38611665000.0,81244950000.0,65648700000.0
2266.0,38550570000.0,81368285000.0,66881720000.0
2267.0,38361403000.0,79807414000.0,65049020000.0
2268.0,38238257000.0,79655710000.0,64983196000.0
2269.0,38093414000.0,80180830000.0,65738043000.0
2270.0,38080463000.0,80458420000.0,65615348000.0
2271.0,37932843000.0,79453150000.0,64706925000.0
2272.0,37824635000.0,79246330000.0,64407527000.0
2273.0,37656576000.0,79210170000.0,64364896000.0
2274.0,37425070000.0,79283270000.0,64206664000.0
2275.0,41745400000.0,81702130000.0,66454220000.0
2276.0,39094270000.0,79790530000.0,64220934000.0
2277.0,37611205000.0,79567960000.0,67216630000.0
2278.0,37330313000.0,82216010000.0,65518285000.0
2279.0,37274546000.0,79539970000.0,65926010000.0
2280.0,36869235000.0,79499895000.0,65534153000.0
2281.0,36728164000.0,81304300000.0,65756123000.0
2282.0,36712583000.0,86429520000.0,63608090000.0
2283.0,36726043000.0,82908905000.0,64761123000.0
2284.0,36511470000.0,79638110000.0,63277773000.0
2285.0,37765850000.0,78796810000.0,63870157000.0
2286.0,36452920000.0,79801770000.0,63071896000.0
2287.0,36240835000.0,78842950000.0,65265780000.0
2288.0,36138400000.0,78959940000.0,63026397000.0
2289.0,36052005000.0,79592680000.0,63764690000.0
2290.0,35896152000.0,79291480000.0,63933125000.0
2291.0,35859026000.0,78429176000.0,62971280000.0
2292.0,39990735000.0,81851245000.0,63080160000.0
2293.0,36223940000.0,78578440000.0,62367478000.0
2294.0,35922743000.0,78724310000.0,63802880000.0
2295.0,35453190000.0,82516795000.0,62417860000.0
2296.0,35343057000.0,79619890000.0,62268070000.0
2297.0,35225240000.0,78048380000.0,62002057000.0
2298.0,35991773000.0,77977340000.0,62737700000.0
2299.0,36007465000.0,77835330000.0,61715040000.0
2300.0,35097346000.0,81187560000.0,62199677000.0
