time,CSIRO-MK3-6-0,CESM1-CAM5,NORESM1-M,MPI-ESM-LR
2102.0,95747514000.0,64681718000.0,91586830000.0,93138395000.0
2103.0,96205590000.0,64184693000.0,91293295000.0,92876290000.0
2104.0,95460320000.0,63505110000.0,91065630000.0,92659310000.0
2105.0,95201940000.0,62935642000.0,90704765000.0,92396060000.0
2106.0,94970460000.0,62231440000.0,90389250000.0,92143624000.0
2107.0,94953636000.0,61627273000.0,90040070000.0,91833475000.0
2108.0,95502200000.0,61326004000.0,89796380000.0,91562705000.0
2109.0,94713110000.0,60816204000.0,89567910000.0,91250630000.0
2110.0,94569234000.0,60161495000.0,89305790000.0,91036410000.0
2111.0,94261174000.0,60055405000.0,89005195000.0,90870260000.0
2112.0,94128220000.0,59282750000.0,88715500000.0,90557590000.0
2113.0,93902700000.0,58744537000.0,88340865000.0,90313050000.0
2114.0,93650990000.0,58179555000.0,87941410000.0,90042030000.0
2115.0,93644450000.0,57653320000.0,87629680000.0,89829590000.0
2116.0,93410540000.0,57130860000.0,87545460000.0,89628205000.0
2117.0,93143920000.0,56690930000.0,87488370000.0,89615710000.0
2118.0,93737470000.0,56452178000.0,86944930000.0,89202150000.0
2119.0,92873810000.0,56142205000.0,86566800000.0,88962654000.0
2120.0,92713665000.0,55606660000.0,86212520000.0,88952300000.0
2121.0,92472910000.0,55350610000.0,85955730000.0,88491430000.0
2122.0,92691760000.0,54714050000.0,85628990000.0,88182500000.0
2123.0,92160840000.0,54187495000.0,86132490000.0,87809370000.0
2124.0,91943750000.0,53800220000.0,84946846000.0,87666835000.0
2125.0,91663840000.0,53219873000.0,84596440000.0,87351680000.0
2126.0,92788965000.0,52605820000.0,84299710000.0,87157560000.0
2127.0,91247665000.0,52040552000.0,83933000000.0,86975460000.0
2128.0,91548580000.0,51394265000.0,83833225000.0,86622100000.0
2129.0,90949760000.0,51041490000.0,83064630000.0,86388840000.0
2130.0,91018980000.0,50607680000.0,82592710000.0,86187426000.0
2131.0,90786580000.0,50040820000.0,82163750000.0,85914550000.0
2132.0,90331324000.0,49419730000.0,81810470000.0,85496610000.0
2133.0,90104520000.0,48912175000.0,81403140000.0,85259030000.0
2134.0,89965584000.0,48377725000.0,81076404000.0,85001890000.0
2135.0,89724880000.0,47728083000.0,80640900000.0,84691540000.0
2136.0,89618080000.0,46928340000.0,80224670000.0,84353700000.0
2137.0,89315066000.0,46453686000.0,79946640000.0,84207970000.0
2138.0,89151720000.0,45845810000.0,79538230000.0,83889850000.0
2139.0,88882340000.0,45244207000.0,79186680000.0,83638420000.0
2140.0,88804310000.0,44804110000.0,78790810000.0,83737350000.0
2141.0,88750514000.0,44441430000.0,78489320000.0,83214250000.0
2142.0,88684730000.0,43831480000.0,78203860000.0,82963940000.0
2143.0,88343940000.0,44040147000.0,78171580000.0,82868314000.0
2144.0,88005950000.0,42890162000.0,77680630000.0,82676490000.0
2145.0,88148206000.0,42287470000.0,77293404000.0,82256480000.0
2146.0,87807260000.0,41800004000.0,77194860000.0,81991480000.0
2147.0,87513680000.0,41263444000.0,76874300000.0,81802084000.0
2148.0,87210590000.0,40553034000.0,76641090000.0,81569550000.0
2149.0,87400700000.0,39899360000.0,76263236000.0,81338210000.0
2150.0,86998280000.0,39269050000.0,75939520000.0,81017060000.0
2151.0,86974000000.0,38730040000.0,75551730000.0,80631320000.0
2152.0,86483600000.0,38335836000.0,75152900000.0,80443590000.0
2153.0,86762410000.0,37633085000.0,74932160000.0,80069770000.0
2154.0,87851090000.0,37278626000.0,74691050000.0,80009806000.0
2155.0,86533210000.0,36933660000.0,74459220000.0,79683230000.0
2156.0,85617790000.0,36221985000.0,73969180000.0,79536415000.0
2157.0,85437940000.0,35634713000.0,73682770000.0,79359710000.0
2158.0,85226250000.0,35131355000.0,73378880000.0,78839415000.0
2159.0,85085470000.0,34579075000.0,73055216000.0,78526644000.0
2160.0,84785920000.0,33803348000.0,72936300000.0,78405670000.0
2161.0,84532520000.0,33275950000.0,72400404000.0,78085620000.0
2162.0,84275740000.0,32948710000.0,72080300000.0,77829510000.0
2163.0,84179290000.0,32293288000.0,71697450000.0,77900370000.0
2164.0,83837780000.0,31803685000.0,71368070000.0,77807670000.0
2165.0,83747020000.0,31137673000.0,71423890000.0,77113930000.0
2166.0,83239680000.0,30385160000.0,70897620000.0,76769040000.0
2167.0,83175645000.0,30001240000.0,70604280000.0,76434110000.0
2168.0,83207770000.0,29670533000.0,71409074000.0,76015580000.0
2169.0,82943550000.0,29217575000.0,70042124000.0,75616354000.0
2170.0,82616900000.0,28553380000.0,69739500000.0,75441420000.0
2171.0,82448690000.0,27983426000.0,69645020000.0,75030430000.0
2172.0,82031820000.0,27448530000.0,69207060000.0,74827784000.0
2173.0,81790220000.0,26935073000.0,68939640000.0,74443650000.0
2174.0,81560500000.0,26557665000.0,68705420000.0,74186460000.0
2175.0,81331000000.0,26326256000.0,68451455000.0,73930555000.0
2176.0,81286220000.0,25865357000.0,68251530000.0,73623440000.0
2177.0,81914225000.0,25670222000.0,67870990000.0,73453850000.0
2178.0,80971900000.0,25209487000.0,67604025000.0,73125550000.0
2179.0,81377870000.0,24633407000.0,67366662000.0,72858260000.0
2180.0,80911100000.0,24238700000.0,67203654000.0,72635410000.0
2181.0,80471840000.0,23882273000.0,66911015000.0,72368550000.0
2182.0,80681345000.0,23333845000.0,66709516000.0,72063200000.0
2183.0,80705510000.0,23073930000.0,66426920000.0,71788700000.0
2184.0,80171940000.0,23179426000.0,66125046000.0,71514685000.0
2185.0,79698420000.0,22545555000.0,65928840000.0,71468280000.0
2186.0,79941380000.0,22153916000.0,65825694000.0,71331004000.0
2187.0,79389600000.0,22032810000.0,65818706000.0,70925540000.0
2188.0,79088030000.0,22192607000.0,65504715000.0,70791960000.0
2189.0,78692170000.0,21575807000.0,65000410000.0,70694440000.0
2190.0,78493970000.0,21140700000.0,64700396000.0,70337380000.0
2191.0,78370505000.0,20795859000.0,64529826000.0,70143060000.0
2192.0,78234470000.0,20389474000.0,65946470000.0,69795630000.0
2193.0,78111875000.0,20227926000.0,64117236000.0,69589830000.0
2194.0,77822630000.0,19814689000.0,63868480000.0,69354430000.0
2195.0,77723180000.0,19449733000.0,63470596000.0,69142220000.0
2196.0,77807610000.0,19231451000.0,63287677000.0,68875390000.0
2197.0,80252060000.0,18939818000.0,63480017000.0,68608450000.0
2198.0,77250585000.0,18804302000.0,62871073000.0,68369740000.0
2199.0,77011180000.0,18514401000.0,62654620000.0,68324400000.0
2200.0,76756206000.0,18321803000.0,62361473000.0,68076650000.0
2201.0,76629295000.0,17958726000.0,62069694000.0,67671350000.0
2202.0,76357810000.0,17769165000.0,61772993000.0,67643105000.0
2203.0,76154970000.0,17536297000.0,61456024000.0,67387945000.0
2204.0,76297355000.0,17368170000.0,61248880000.0,67192984000.0
2205.0,75841815000.0,17167216000.0,60999115000.0,66860663000.0
2206.0,75577390000.0,16752900000.0,60583936000.0,66686160000.0
2207.0,75405610000.0,16492310000.0,60253843000.0,66459427000.0
2208.0,75224900000.0,16215195000.0,60044110000.0,66676120000.0
2209.0,75358930000.0,16030225000.0,59818578000.0,66078134000.0
2210.0,75072950000.0,15733725000.0,59542807000.0,65876763000.0
2211.0,74776060000.0,15478699000.0,59293770000.0,65692880000.0
2212.0,74956276000.0,15194199000.0,59121885000.0,65390330000.0
2213.0,74430170000.0,14988085000.0,58787336000.0,65063346000.0
2214.0,74178410000.0,14764650000.0,58522940000.0,65599750000.0
2215.0,73908450000.0,14526176000.0,58226016000.0,64828620000.0
2216.0,73696910000.0,14231279000.0,57937744000.0,64558674000.0
2217.0,73545300000.0,13961870000.0,57729237000.0,65129517000.0
2218.0,73295520000.0,13756656000.0,57467160000.0,64423970000.0
2219.0,73184920000.0,13559692000.0,57167196000.0,64066580000.0
2220.0,72904400000.0,13272933000.0,56948120000.0,63806935000.0
2221.0,72687320000.0,13080268000.0,56675467000.0,63532683000.0
2222.0,74878310000.0,12791593000.0,56352270000.0,63315763000.0
2223.0,72648360000.0,12579197000.0,56110653000.0,63174950000.0
2224.0,72248420000.0,12387748000.0,55799386000.0,63026233000.0
2225.0,72626960000.0,12178938000.0,55633146000.0,62613670000.0
2226.0,71977800000.0,11939761000.0,55312180000.0,62355014000.0
2227.0,71721860000.0,11817885000.0,55049576000.0,62106673000.0
2228.0,71381340000.0,11684060000.0,55290835000.0,62052442000.0
2229.0,72047050000.0,11572694000.0,54565814000.0,62746456000.0
2230.0,71330130000.0,11489787000.0,54222750000.0,61936894000.0
2231.0,71224435000.0,11293096000.0,54242460000.0,61580026000.0
2232.0,70915070000.0,11053702000.0,53943190000.0,61015870000.0
2233.0,70749815000.0,10828561000.0,53560377000.0,60842414000.0
2234.0,70508310000.0,10620589000.0,53264990000.0,60606476000.0
2235.0,70256720000.0,10126113000.0,53879095000.0,60600520000.0
2236.0,70363750000.0,9933650000.0,52873593000.0,60223713000.0
2237.0,70057920000.0,9733403000.0,52733116000.0,60111778000.0
2238.0,69840224000.0,9648186000.0,53949587000.0,59993776000.0
2239.0,69691850000.0,9435404000.0,52416262000.0,59591350000.0
2240.0,70267920000.0,9217366000.0,52153926000.0,59319374000.0
2241.0,72107975000.0,9163136000.0,51843797000.0,59064218000.0
2242.0,70687060000.0,9139424000.0,51590537000.0,58931770000.0
2243.0,69231720000.0,9014996000.0,51250980000.0,58783420000.0
2244.0,68975230000.0,8860554000.0,50981500000.0,58475490000.0
2245.0,68685660000.0,8562898400.0,50775204000.0,58273366000.0
2246.0,69005760000.0,8430169600.0,50476827000.0,58333290000.0
2247.0,68665274000.0,8342636500.0,50121280000.0,57789923000.0
2248.0,72953766000.0,8201509000.0,50005470000.0,57826243000.0
2249.0,68590588000.0,8041303600.0,49677720000.0,57493537000.0
2250.0,68064520000.0,7842423300.0,49710530000.0,57257435000.0
2251.0,67897946000.0,7815834600.0,49318620000.0,57003782000.0
2252.0,67723166000.0,7629696000.0,49202426000.0,56738152000.0
2253.0,67359620000.0,7443059000.0,48916420000.0,59170312000.0
2254.0,67294994000.0,7309092000.0,48666354000.0,56954160000.0
2255.0,70593270000.0,7349938000.0,48534274000.0,56423800000.0
2256.0,66790400000.0,7221011000.0,48327320000.0,56048940000.0
2257.0,67134145000.0,7111994000.0,50447626000.0,55878330000.0
2258.0,66582774000.0,7001502700.0,48183583000.0,55662182000.0
2259.0,66595440000.0,6928912000.0,47850690000.0,55534907000.0
2260.0,66395050000.0,6802466300.0,47565533000.0,55388357000.0
2261.0,67620237000.0,6723805000.0,47301992000.0,55317910000.0
2262.0,66142280000.0,6575804000.0,47023560000.0,55104650000.0
2263.0,66180645000.0,6631979000.0,46830055000.0,55060810000.0
2264.0,66005635000.0,6613284400.0,46891307000.0,54845518000.0
2265.0,66091217000.0,6363515000.0,46379962000.0,54624330000.0
2266.0,66067910000.0,6259657000.0,46214877000.0,54508487000.0
2267.0,65482445000.0,6172730000.0,45912375000.0,54382236000.0
2268.0,66063600000.0,6131809000.0,45725810000.0,54357280000.0
2269.0,64994525000.0,6003611600.0,45559190000.0,54347235000.0
2270.0,64805868000.0,5899973000.0,45344096000.0,54353347000.0
2271.0,64840544000.0,5887847400.0,45129146000.0,53958780000.0
2272.0,64473383000.0,5821148000.0,44993890000.0,53717310000.0
2273.0,64589070000.0,5720563700.0,44748018000.0,53516060000.0
2274.0,64388500000.0,5606516700.0,44618756000.0,53447460000.0
2275.0,64041590000.0,5578572300.0,44600058000.0,53219200000.0
2276.0,63767106000.0,5478719000.0,45556335000.0,53294424000.0
2277.0,63639634000.0,5372763600.0,44357816000.0,52962943000.0
2278.0,63525760000.0,5329111600.0,44068688000.0,52906780000.0
2279.0,63515337000.0,5216005000.0,43837580000.0,53006815000.0
2280.0,63338490000.0,5165199400.0,43702997000.0,52737020000.0
2281.0,63082422000.0,5093973000.0,45629575000.0,52631050000.0
2282.0,62967020000.0,4997769000.0,43372110000.0,52696306000.0
2283.0,62763938000.0,4958635000.0,43916990000.0,52102373000.0
2284.0,63491010000.0,4860543500.0,43071738000.0,51946136000.0
2285.0,64284017000.0,4853808600.0,42834035000.0,51815543000.0
2286.0,63046697000.0,4727920600.0,42634620000.0,51673870000.0
2287.0,62383440000.0,4658261500.0,42466420000.0,51514160000.0
2288.0,62296908000.0,4605591600.0,42522153000.0,51345895000.0
2289.0,62155174000.0,5020517000.0,42491530000.0,51197290000.0
2290.0,62093513000.0,4719230500.0,42062670000.0,51368080000.0
2291.0,61825180000.0,4571062300.0,41857590000.0,51043308000.0
2292.0,61691073000.0,4504534500.0,41681555000.0,51706167000.0
2293.0,62043650000.0,4442389000.0,41463562000.0,50988350000.0
2294.0,61716290000.0,4495525400.0,41155006000.0,51649536000.0
2295.0,61857700000.0,4408587300.0,41297228000.0,50803100000.0
2296.0,61216270000.0,4344481300.0,41044922000.0,50372260000.0
2297.0,61044105000.0,4308874000.0,40895920000.0,50369030000.0
2298.0,60933415000.0,4265287400.0,40731496000.0,50223810000.0
2299.0,60831420000.0,4275794200.0,40489673000.0,50361450000.0
2300.0,60645410000.0,4196260600.0,40243778000.0,49872253000.0
