time,CESM1-CAM5,MPI-ESM-LR,CANESM2
2111.0,15598288000000.0,22311710000000.0,20673028000000.0
2112.0,15443840000000.0,22291421000000.0,20610540000000.0
2113.0,15351408000000.0,22242665000000.0,20535012000000.0
2114.0,15307165000000.0,22234945000000.0,20428997000000.0
2115.0,15203702000000.0,22181048000000.0,20334386000000.0
2116.0,15127580000000.0,22167677000000.0,20270832000000.0
2117.0,14979409000000.0,22177745000000.0,20254793000000.0
2118.0,14885433000000.0,22123316000000.0,20226536000000.0
2119.0,14772339000000.0,22062448000000.0,20121246000000.0
2120.0,14665058000000.0,22041640000000.0,20059185000000.0
2121.0,14555075000000.0,22008836000000.0,19988920000000.0
2122.0,14511483000000.0,21972172000000.0,19945518000000.0
2123.0,14412348000000.0,21956164000000.0,19878879000000.0
2124.0,14381730000000.0,21995136000000.0,19806240000000.0
2125.0,14292672000000.0,21948445000000.0,19783870000000.0
2126.0,14252830000000.0,21922178000000.0,19715357000000.0
2127.0,14219874000000.0,21870230000000.0,19717545000000.0
2128.0,14129216000000.0,21874164000000.0,19658564000000.0
2129.0,14086597000000.0,21814580000000.0,19547992000000.0
2130.0,13987637000000.0,21720551000000.0,19517183000000.0
2131.0,13874923000000.0,21668823000000.0,19469047000000.0
2132.0,13809199000000.0,21648462000000.0,19459994000000.0
2133.0,13678231000000.0,21592963000000.0,19419896000000.0
2134.0,13594097000000.0,21509387000000.0,19307520000000.0
2135.0,13489061000000.0,21492409000000.0,19235710000000.0
2136.0,13439013000000.0,21498895000000.0,19203541000000.0
2137.0,13356490000000.0,21490480000000.0,19104720000000.0
2138.0,13258022000000.0,21458084000000.0,19054438000000.0
2139.0,13161138000000.0,21465429000000.0,18994150000000.0
2140.0,13044085000000.0,21466410000000.0,18972964000000.0
2141.0,12935068000000.0,21399194000000.0,18897361000000.0
2142.0,12867680000000.0,21395902000000.0,18868701000000.0
2143.0,12757174000000.0,21361133000000.0,18774516000000.0
2144.0,12628078000000.0,21350048000000.0,18746618000000.0
2145.0,12552084000000.0,21290524000000.0,18723327000000.0
2146.0,12452656000000.0,21280703000000.0,18668750000000.0
2147.0,12403850000000.0,21231940000000.0,18656644000000.0
2148.0,12338946000000.0,21157535000000.0,18586710000000.0
2149.0,12265464000000.0,21116385000000.0,18515453000000.0
2150.0,12190232000000.0,21087755000000.0,18397515000000.0
2151.0,12136703000000.0,21013370000000.0,18324667000000.0
2152.0,12092501000000.0,21019113000000.0,18312122000000.0
2153.0,11997454000000.0,20936620000000.0,18221508000000.0
2154.0,11929044000000.0,20911153000000.0,18180820000000.0
2155.0,11843254000000.0,20912452000000.0,18080541000000.0
2156.0,11744134000000.0,20894129000000.0,18038414000000.0
2157.0,11674788000000.0,20899451000000.0,18016685000000.0
2158.0,11603504000000.0,20883456000000.0,17946364000000.0
2159.0,11561706000000.0,20904963000000.0,17893973000000.0
2160.0,11530873000000.0,20831426000000.0,17819838000000.0
2161.0,11442674000000.0,20766620000000.0,17813635000000.0
2162.0,11355020000000.0,20737644000000.0,17741147000000.0
2163.0,11338635000000.0,20730253000000.0,17679790000000.0
2164.0,11315858000000.0,20708585000000.0,17654980000000.0
2165.0,11288621000000.0,20681083000000.0,17668413000000.0
2166.0,11235582000000.0,20614125000000.0,17545285000000.0
2167.0,11142615000000.0,20582821000000.0,17460313000000.0
2168.0,11085742000000.0,20518613000000.0,17387994000000.0
2169.0,11011843000000.0,20485167000000.0,17323818000000.0
2170.0,10946043000000.0,20470920000000.0,17276461000000.0
2171.0,10862714000000.0,20465473000000.0,17274276000000.0
2172.0,10801509000000.0,20427758000000.0,17208506000000.0
2173.0,10758772000000.0,20400562000000.0,17129309000000.0
2174.0,10689158000000.0,20391777000000.0,17055763000000.0
2175.0,10622943000000.0,20375618000000.0,17053606000000.0
2176.0,10543192000000.0,20391053000000.0,17012033000000.0
2177.0,10507434000000.0,20375988000000.0,16974443000000.0
2178.0,10492993000000.0,20386813000000.0,16935682000000.0
2179.0,10457375000000.0,20365336000000.0,16884556000000.0
2180.0,10400254000000.0,20322802000000.0,16867881000000.0
2181.0,10343551000000.0,20293223000000.0,16818455000000.0
2182.0,10289287000000.0,20312133000000.0,16744362000000.0
2183.0,10266252000000.0,20303474000000.0,16697152000000.0
2184.0,10211713000000.0,20311390000000.0,16710911000000.0
2185.0,10128540000000.0,20233778000000.0,16679411000000.0
2186.0,10060455000000.0,20211154000000.0,16641311000000.0
2187.0,9996792000000.0,20193451000000.0,16587038000000.0
2188.0,9981061000000.0,20160990000000.0,16521397000000.0
2189.0,9932689000000.0,20166474000000.0,16488042000000.0
2190.0,9910710000000.0,20175846000000.0,16437560000000.0
2191.0,9877173000000.0,20155501000000.0,16360767000000.0
2192.0,9809131000000.0,20118797000000.0,16322581000000.0
2193.0,9734392000000.0,20101667000000.0,16287223000000.0
2194.0,9661121000000.0,20052976000000.0,16190881000000.0
2195.0,9584834000000.0,20070258000000.0,16145460000000.0
2196.0,9575738000000.0,20056631000000.0,16059008000000.0
2197.0,9501585000000.0,20031425000000.0,16028480000000.0
2198.0,9428986000000.0,20016106000000.0,16030695000000.0
2199.0,9381292000000.0,20047135000000.0,15998519000000.0
2200.0,9322865000000.0,20019670000000.0,15927141000000.0
2201.0,9290722000000.0,20019189000000.0,15910556000000.0
2202.0,9225802000000.0,20016020000000.0,15894613000000.0
2203.0,9171194000000.0,20033353000000.0,15845505000000.0
2204.0,9120835000000.0,20039541000000.0,15858612000000.0
2205.0,9063425000000.0,19987566000000.0,15843927000000.0
2206.0,9002888000000.0,19961450000000.0,15859500000000.0
2207.0,8941332000000.0,19934126000000.0,15836176000000.0
2208.0,8930531000000.0,19898100000000.0,15791398000000.0
2209.0,8903135000000.0,19900131000000.0,15790929000000.0
2210.0,8852643000000.0,19887690000000.0,15746202000000.0
2211.0,8818256000000.0,19839930000000.0,15694805000000.0
2212.0,8784245700000.0,19807798000000.0,15651332000000.0
2213.0,8734589000000.0,19804577000000.0,15653061000000.0
2214.0,8670085600000.0,19792189000000.0,15574554000000.0
2215.0,8626272500000.0,19777104000000.0,15530700000000.0
2216.0,8571852000000.0,19793600000000.0,15538501000000.0
2217.0,8548387400000.0,19780694000000.0,15489658000000.0
2218.0,8520416600000.0,19779770000000.0,15444395000000.0
2219.0,8513425000000.0,19747040000000.0,15404901000000.0
2220.0,8476775400000.0,19716647000000.0,15401882000000.0
2221.0,8416463000000.0,19747773000000.0,15367926000000.0
2222.0,8378026000000.0,19727382000000.0,15282237000000.0
2223.0,8335799600000.0,19710528000000.0,15241673000000.0
2224.0,8320720600000.0,19713923000000.0,15201673000000.0
2225.0,8269016000000.0,19713524000000.0,15177460000000.0
2226.0,8235221000000.0,19706371000000.0,15151775000000.0
2227.0,8216061700000.0,19721624000000.0,15067930000000.0
2228.0,8166914000000.0,19759272000000.0,15066039000000.0
2229.0,8141861000000.0,19741010000000.0,15050116000000.0
2230.0,8132193000000.0,19763204000000.0,15048630000000.0
2231.0,8098303000000.0,19748130000000.0,15061067000000.0
2232.0,8078883000000.0,19754083000000.0,14999713000000.0
2233.0,8080588300000.0,19746957000000.0,14963650000000.0
2234.0,8089885500000.0,19758506000000.0,14972395000000.0
2235.0,8079535500000.0,19729696000000.0,14922663000000.0
2236.0,8077660000000.0,19731487000000.0,14899468000000.0
2237.0,8074186700000.0,19688059000000.0,14877606000000.0
2238.0,8068356600000.0,19686062000000.0,14820915000000.0
2239.0,8034683700000.0,19686492000000.0,14776613000000.0
2240.0,8024945000000.0,19647093000000.0,14695946000000.0
2241.0,8021699000000.0,19610636000000.0,14678667000000.0
2242.0,8021410000000.0,19571744000000.0,14632059000000.0
2243.0,8000364000000.0,19564130000000.0,14593823000000.0
2244.0,7975072000000.0,19531469000000.0,14478217000000.0
2245.0,7955261000000.0,19534967000000.0,14439939000000.0
2246.0,7924733000000.0,19519668000000.0,14432305000000.0
2247.0,7901490000000.0,19510887000000.0,14423936000000.0
2248.0,7874246300000.0,19466178000000.0,14417240000000.0
2249.0,7868691000000.0,19474801000000.0,14407994000000.0
2250.0,7864492500000.0,19469844000000.0,14399944000000.0
2251.0,7844647700000.0,19458913000000.0,14361567000000.0
2252.0,7845331000000.0,19483408000000.0,14332992000000.0
2253.0,7834950400000.0,19474214000000.0,14284389000000.0
2254.0,7809157000000.0,19450600000000.0,14273091000000.0
2255.0,7786718600000.0,19439047000000.0,14234033000000.0
2256.0,7771966000000.0,19429759000000.0,14218658000000.0
2257.0,7784252300000.0,19438332000000.0,14221477000000.0
2258.0,7762822000000.0,19425334000000.0,14218507000000.0
2259.0,7740345000000.0,19416606000000.0,14171791000000.0
2260.0,7721040500000.0,19403224000000.0,14128661000000.0
2261.0,7719202000000.0,19384282000000.0,14169873000000.0
2262.0,7697180000000.0,19363923000000.0,14121048000000.0
2263.0,7676238000000.0,19345790000000.0,14128347000000.0
2264.0,7649753000000.0,19351344000000.0,14055722000000.0
2265.0,7599937300000.0,19343407000000.0,14035216000000.0
2266.0,7580396600000.0,19358554000000.0,14022924000000.0
2267.0,7552058000000.0,19320510000000.0,13970544000000.0
2268.0,7540065700000.0,19305853000000.0,13940964000000.0
2269.0,7512620300000.0,19307717000000.0,13923712000000.0
2270.0,7494826000000.0,19312092000000.0,13914007000000.0
2271.0,7484863400000.0,19267173000000.0,13880192000000.0
2272.0,7464696700000.0,19172057000000.0,13853155000000.0
2273.0,7441980000000.0,19155820000000.0,13832391000000.0
2274.0,7403468000000.0,19152358000000.0,13806776000000.0
2275.0,7423628700000.0,19154348000000.0,13807678000000.0
2276.0,7426072400000.0,19137594000000.0,13776630000000.0
2277.0,7403868000000.0,19109289000000.0,13789100000000.0
2278.0,7387277700000.0,19116012000000.0,13787292000000.0
2279.0,7380329000000.0,19095836000000.0,13773976000000.0
2280.0,7355242600000.0,19097503000000.0,13778657000000.0
2281.0,7323432000000.0,19110721000000.0,13784087000000.0
2282.0,7313966000000.0,19159923000000.0,13711317000000.0
2283.0,7310910400000.0,19154006000000.0,13707718000000.0
2284.0,7293058000000.0,19121687000000.0,13663516000000.0
2285.0,7302669700000.0,19080977000000.0,13670288000000.0
2286.0,7284436000000.0,19071372000000.0,13613228000000.0
2287.0,7257261000000.0,19072324000000.0,13626276000000.0
2288.0,7234099000000.0,19064963000000.0,13594688000000.0
2289.0,7217317700000.0,19088208000000.0,13586432000000.0
2290.0,7181697500000.0,19105977000000.0,13578336000000.0
2291.0,7172481000000.0,19055170000000.0,13554332000000.0
2292.0,7188727700000.0,19100777000000.0,13535731000000.0
2293.0,7178087300000.0,19072845000000.0,13490883000000.0
2294.0,7165842000000.0,19073126000000.0,13486985000000.0
2295.0,7127886700000.0,19097562000000.0,13458155000000.0
2296.0,7102204000000.0,19080352000000.0,13448400000000.0
2297.0,7067403300000.0,19026648000000.0,13415996000000.0
2298.0,7069362000000.0,19019055000000.0,13394269000000.0
2299.0,7074007000000.0,18977220000000.0,13323104000000.0
2300.0,7044241000000.0,19015620000000.0,13320757000000.0
