time,CSIRO-MK3-6-0,CESM1-CAM5,NORESM1-M,MPI-ESM-LR
2036.0,26204711000000.0,24888210000000.0,26005815000000.0,25950356000000.0
2037.0,26182626000000.0,24673622000000.0,25952013000000.0,25937171000000.0
2038.0,26143447000000.0,24477184000000.0,25896077000000.0,25878698000000.0
2039.0,26121510000000.0,24241469000000.0,25854432000000.0,25812491000000.0
2040.0,26087352000000.0,24056610000000.0,25776596000000.0,25750657000000.0
2041.0,26031720000000.0,23858357000000.0,25696785000000.0,25687465000000.0
2042.0,25912305000000.0,23671146000000.0,25633208000000.0,25643733000000.0
2043.0,25955603000000.0,23528215000000.0,25578684000000.0,25592770000000.0
2044.0,25958512000000.0,23350647000000.0,25504046000000.0,25587777000000.0
2045.0,25893469000000.0,23129672000000.0,25445676000000.0,25548118000000.0
2046.0,25865914000000.0,22957701000000.0,25353865000000.0,25489210000000.0
2047.0,25732050000000.0,22810420000000.0,25206249000000.0,25454801000000.0
2048.0,25558340000000.0,22627467000000.0,25170486000000.0,25374424000000.0
2049.0,25501330000000.0,22466060000000.0,25107460000000.0,25321695000000.0
2050.0,25484157000000.0,22321901000000.0,25027490000000.0,25256733000000.0
2051.0,25396263000000.0,22113107000000.0,24979544000000.0,25191342000000.0
2052.0,25368008000000.0,21912680000000.0,24898087000000.0,25123021000000.0
2053.0,25347387000000.0,21691020000000.0,24826199000000.0,25066167000000.0
2054.0,25280050000000.0,21447515000000.0,24707435000000.0,24994076000000.0
2055.0,25236920000000.0,21236153000000.0,24670135000000.0,24915904000000.0
2056.0,25147224000000.0,20962756000000.0,24636612000000.0,24840552000000.0
2057.0,25048853000000.0,20755930000000.0,24563381000000.0,24762902000000.0
2058.0,25068570000000.0,20594770000000.0,24475916000000.0,24687078000000.0
2059.0,24964424000000.0,20412630000000.0,24349487000000.0,24575660000000.0
2060.0,24869952000000.0,20215482000000.0,24300078000000.0,24501044000000.0
2061.0,24798395000000.0,19999505000000.0,24123833000000.0,24406808000000.0
2062.0,24789341000000.0,19795440000000.0,24076152000000.0,24320743000000.0
2063.0,24791942000000.0,19567236000000.0,23995886000000.0,24229980000000.0
2064.0,24753182000000.0,19273910000000.0,23880666000000.0,24160881000000.0
2065.0,24631092000000.0,19052752000000.0,23817536000000.0,24047855000000.0
2066.0,24555708000000.0,18832463000000.0,23680826000000.0,24061960000000.0
2067.0,24525828000000.0,18594482000000.0,23575004000000.0,24014743000000.0
2068.0,24439494000000.0,18320017000000.0,23499379000000.0,23921978000000.0
2069.0,24377014000000.0,18090115000000.0,23392240000000.0,23811531000000.0
2070.0,24350360000000.0,17879016000000.0,23306776000000.0,23775674000000.0
2071.0,24347115000000.0,17646850000000.0,23265335000000.0,23681242000000.0
2072.0,24359620000000.0,17465567000000.0,23151537000000.0,23601477000000.0
2073.0,24321597000000.0,17229522000000.0,23084524000000.0,23556702000000.0
2074.0,24248062000000.0,17011530000000.0,22975707000000.0,23464073000000.0
2075.0,24142275000000.0,16767648000000.0,22864435000000.0,23359681000000.0
2076.0,24042281000000.0,16599522000000.0,22758444000000.0,23286925000000.0
2077.0,24044364000000.0,16437888000000.0,22677692000000.0,23211945000000.0
2078.0,23952830000000.0,16184692000000.0,22593200000000.0,23069593000000.0
2079.0,23834382000000.0,15955575000000.0,22506331000000.0,22966341000000.0
2080.0,23772927000000.0,15757325000000.0,22455102000000.0,22952075000000.0
2081.0,23751081000000.0,15525127000000.0,22395590000000.0,22861157000000.0
2082.0,23741233000000.0,15287286000000.0,22306487000000.0,22755225000000.0
2083.0,23711615000000.0,15066061000000.0,22185287000000.0,22687005000000.0
2084.0,23651068000000.0,14820643000000.0,22088126000000.0,22579440000000.0
2085.0,23593126000000.0,14594953000000.0,22010216000000.0,22483827000000.0
2086.0,23461404000000.0,14359545000000.0,21934236000000.0,22415065000000.0
2087.0,23381299000000.0,14147451000000.0,21815766000000.0,22325397000000.0
2088.0,23317010000000.0,13856979000000.0,21723380000000.0,22292040000000.0
2089.0,23247488000000.0,13676992000000.0,21585150000000.0,22183785000000.0
2090.0,23175644000000.0,13535874000000.0,21446433000000.0,22122045000000.0
2091.0,23087284000000.0,13364334000000.0,21367550000000.0,22063094000000.0
2092.0,23046476000000.0,13205017000000.0,21258222000000.0,21976817000000.0
2093.0,22989957000000.0,13022109000000.0,21138818000000.0,21880100000000.0
2094.0,22956610000000.0,12806969000000.0,21074690000000.0,21842008000000.0
2095.0,22857100000000.0,12670634000000.0,21017204000000.0,21728946000000.0
2096.0,22813325000000.0,12524672000000.0,20921130000000.0,21637640000000.0
2097.0,22801963000000.0,12398077000000.0,20819869000000.0,21567195000000.0
2098.0,22777067000000.0,12266995000000.0,20733233000000.0,21497120000000.0
2099.0,22656988000000.0,12067569000000.0,20647020000000.0,21431792000000.0
2100.0,22593084000000.0,11847252000000.0,20555881000000.0,21384147000000.0
2101.0,22543606000000.0,11692329000000.0,20459410000000.0,21318819000000.0
2102.0,22441180000000.0,11560887000000.0,20333596000000.0,21217197000000.0
2103.0,22426900000000.0,11397419000000.0,20240220000000.0,21126063000000.0
2104.0,22329996000000.0,11218605000000.0,20175672000000.0,21051176000000.0
2105.0,22217916000000.0,11037634000000.0,20047140000000.0,20958960000000.0
2106.0,22142997000000.0,10829021000000.0,19941485000000.0,20872310000000.0
2107.0,22116838000000.0,10681049000000.0,19820192000000.0,20758084000000.0
2108.0,22090088000000.0,10582587000000.0,19738248000000.0,20679225000000.0
2109.0,22042244000000.0,10442754000000.0,19674350000000.0,20569118000000.0
2110.0,22013867000000.0,10267416000000.0,19583656000000.0,20497025000000.0
2111.0,21918382000000.0,10188300000000.0,19479786000000.0,20434261000000.0
2112.0,21856143000000.0,10055593000000.0,19396521000000.0,20343176000000.0
2113.0,21780540000000.0,9918190000000.0,19252530000000.0,20273520000000.0
2114.0,21700622000000.0,9766831000000.0,19136216000000.0,20184622000000.0
2115.0,21666476000000.0,9609197000000.0,19026483000000.0,20117660000000.0
2116.0,21635457000000.0,9443867000000.0,18970468000000.0,20033762000000.0
2117.0,21547708000000.0,9316814000000.0,18918341000000.0,19994810000000.0
2118.0,21549490000000.0,9221290000000.0,18831130000000.0,19897422000000.0
2119.0,21491083000000.0,9128833000000.0,18711019000000.0,19813260000000.0
2120.0,21448266000000.0,9010280000000.0,18628670000000.0,19773579000000.0
2121.0,21387131000000.0,8934396000000.0,18533319000000.0,19673033000000.0
2122.0,21381770000000.0,8819573000000.0,18421465000000.0,19568502000000.0
2123.0,21327799000000.0,8660804000000.0,18398415000000.0,19439964000000.0
2124.0,21240696000000.0,8550561000000.0,18258332000000.0,19390035000000.0
2125.0,21127491000000.0,8402003600000.0,18142900000000.0,19291886000000.0
2126.0,21137030000000.0,8239761600000.0,18040160000000.0,19222930000000.0
2127.0,20999657000000.0,8104046000000.0,17927020000000.0,19148680000000.0
2128.0,20998858000000.0,7973950000000.0,17881030000000.0,19047752000000.0
2129.0,20944345000000.0,7886874000000.0,17781530000000.0,18974085000000.0
2130.0,20932080000000.0,7797631000000.0,17678247000000.0,18912731000000.0
2131.0,20889150000000.0,7675704000000.0,17561451000000.0,18827465000000.0
2132.0,20811415000000.0,7588005000000.0,17437222000000.0,18728706000000.0
2133.0,20719121000000.0,7457865700000.0,17347272000000.0,18662944000000.0
2134.0,20682497000000.0,7351459400000.0,17244263000000.0,18582474000000.0
2135.0,20588297000000.0,7228955300000.0,17114322000000.0,18502990000000.0
2136.0,20536770000000.0,7096558400000.0,17037749000000.0,18416665000000.0
2137.0,20435194000000.0,7014499500000.0,16954014000000.0,18348602000000.0
2138.0,20367612000000.0,6908472700000.0,16847753000000.0,18277925000000.0
2139.0,20308155000000.0,6790345400000.0,16729984000000.0,18206090000000.0
2140.0,20282643000000.0,6697491000000.0,16645340000000.0,18164960000000.0
2141.0,20269358000000.0,6615515300000.0,16545340000000.0,18082997000000.0
2142.0,20259780000000.0,6486381000000.0,16455753000000.0,18036078000000.0
2143.0,20212678000000.0,6431228600000.0,16405096000000.0,17978165000000.0
2144.0,20153895000000.0,6302435600000.0,16288523000000.0,17915294000000.0
2145.0,20128436000000.0,6182164500000.0,16202576000000.0,17849170000000.0
2146.0,20086680000000.0,6066043000000.0,16153303000000.0,17756372000000.0
2147.0,20039493000000.0,5948125000000.0,16085722000000.0,17685992000000.0
2148.0,19935401000000.0,5798638400000.0,16020936000000.0,17620313000000.0
2149.0,19930496000000.0,5685484000000.0,15919252000000.0,17562943000000.0
2150.0,19901507000000.0,5564149500000.0,15805371000000.0,17468567000000.0
2151.0,19865186000000.0,5448375000000.0,15670223000000.0,17356956000000.0
2152.0,19763625000000.0,5363174000000.0,15577066000000.0,17308182000000.0
2153.0,19743740000000.0,5267629000000.0,15519645000000.0,17206962000000.0
2154.0,19752995000000.0,5197763400000.0,15443934000000.0,17150474000000.0
2155.0,19707556000000.0,5136867400000.0,15377764000000.0,17082610000000.0
2156.0,19597128000000.0,5048801700000.0,15245728000000.0,17000409000000.0
2157.0,19557184000000.0,4955616300000.0,15163985000000.0,16937310000000.0
2158.0,19465614000000.0,4860471700000.0,15103327000000.0,16854837000000.0
2159.0,19419284000000.0,4770695000000.0,15028482000000.0,16747748000000.0
2160.0,19337476000000.0,4669953300000.0,14985514000000.0,16703061000000.0
2161.0,19287434000000.0,4557471000000.0,14873066000000.0,16632164000000.0
2162.0,19215113000000.0,4487581000000.0,14785706000000.0,16562189000000.0
2163.0,19163550000000.0,4392254700000.0,14691558000000.0,16534167000000.0
2164.0,19098298000000.0,4312002200000.0,14609438000000.0,16488149000000.0
2165.0,19072511000000.0,4224319200000.0,14580119000000.0,16410446000000.0
2166.0,18992324000000.0,4125691200000.0,14501101000000.0,16328681000000.0
2167.0,18971217000000.0,4074366600000.0,14419945000000.0,16237652000000.0
2168.0,18957805000000.0,4020986400000.0,14394606000000.0,16153994000000.0
2169.0,18942043000000.0,3952025300000.0,14272696000000.0,16077865000000.0
2170.0,18895568000000.0,3840538600000.0,14180878000000.0,16017028000000.0
2171.0,18872837000000.0,3747373000000.0,14136823000000.0,15918532000000.0
2172.0,18793552000000.0,3668253300000.0,14056385000000.0,15864377000000.0
2173.0,18703305000000.0,3607420500000.0,13984558000000.0,15784741000000.0
2174.0,18617842000000.0,3529618000000.0,13898383000000.0,15700720000000.0
2175.0,18580910000000.0,3489348500000.0,13824025000000.0,15652540000000.0
2176.0,18546453000000.0,3421074000000.0,13772115000000.0,15576383000000.0
2177.0,18539375000000.0,3384631000000.0,13675539000000.0,15518454000000.0
2178.0,18489826000000.0,3322125200000.0,13584220000000.0,15450214000000.0
2179.0,18474275000000.0,3252190000000.0,13523728000000.0,15365882000000.0
2180.0,18448824000000.0,3191151000000.0,13479477000000.0,15308571000000.0
2181.0,18382372000000.0,3132925700000.0,13418956000000.0,15238778000000.0
2182.0,18381787000000.0,3058396600000.0,13349487000000.0,15162064000000.0
2183.0,18368606000000.0,3019563300000.0,13250048000000.0,15090617000000.0
2184.0,18339550000000.0,2998241900000.0,13189755000000.0,15034661000000.0
2185.0,18233900000000.0,2939313200000.0,13134615000000.0,14999022000000.0
2186.0,18210440000000.0,2889855300000.0,13086390000000.0,14965828000000.0
2187.0,18154732000000.0,2862763700000.0,13065997000000.0,14891761000000.0
2188.0,18115193000000.0,2845930700000.0,13022100000000.0,14856908000000.0
2189.0,18016954000000.0,2812040400000.0,12913985000000.0,14819732000000.0
2190.0,17933915000000.0,2771227200000.0,12845655000000.0,14747462000000.0
2191.0,17891267000000.0,2725820200000.0,12792574000000.0,14676921000000.0
2192.0,17857210000000.0,2678981100000.0,12790268000000.0,14598053000000.0
2193.0,17822764000000.0,2654051000000.0,12696776000000.0,14550850000000.0
2194.0,17770654000000.0,2611536200000.0,12608821000000.0,14506526000000.0
2195.0,17736216000000.0,2556259200000.0,12534262000000.0,14469986000000.0
2196.0,17711200000000.0,2523558600000.0,12474586000000.0,14411650000000.0
2197.0,17740358000000.0,2481000500000.0,12446275000000.0,14352974000000.0
2198.0,17619862000000.0,2450890000000.0,12386626000000.0,14297029000000.0
2199.0,17586265000000.0,2419449000000.0,12338335000000.0,14251180000000.0
2200.0,17532896000000.0,2375984000000.0,12277482000000.0,14210306000000.0
2201.0,17506802000000.0,2331570900000.0,12179880000000.0,14152337000000.0
2202.0,17388915000000.0,2282293600000.0,12106514000000.0,14105750000000.0
2203.0,17324175000000.0,2247954300000.0,12004974000000.0,14065176000000.0
2204.0,17298044000000.0,2214612200000.0,11946250000000.0,14006358000000.0
2205.0,17226317000000.0,2177451700000.0,11874351000000.0,13935580000000.0
2206.0,17158345000000.0,2108314900000.0,11770021000000.0,13872395000000.0
2207.0,17110254000000.0,2051328400000.0,11694212000000.0,13810698000000.0
2208.0,17074706000000.0,2015707900000.0,11647660000000.0,13771354000000.0
2209.0,17022541000000.0,1988051300000.0,11598883000000.0,13703648000000.0
2210.0,16967086000000.0,1943482400000.0,11541349000000.0,13653099000000.0
2211.0,16926932000000.0,1906485500000.0,11487929000000.0,13613066000000.0
2212.0,16898222000000.0,1873135000000.0,11433150000000.0,13514442000000.0
2213.0,16849895000000.0,1839115700000.0,11371936000000.0,13468445000000.0
2214.0,16771660000000.0,1805918400000.0,11319031000000.0,13441316000000.0
2215.0,16683426000000.0,1767015800000.0,11254624000000.0,13408206000000.0
2216.0,16570539000000.0,1725626200000.0,11181600000000.0,13366833000000.0
2217.0,16534285000000.0,1687696000000.0,11134070000000.0,13343986000000.0
2218.0,16475287000000.0,1653915900000.0,11058006000000.0,13315097000000.0
2219.0,16433575000000.0,1614458900000.0,10978183000000.0,13271325000000.0
2220.0,16353355000000.0,1578534000000.0,10925722000000.0,13204751000000.0
2221.0,16281390000000.0,1544699500000.0,10862249000000.0,13151596000000.0
2222.0,16302364000000.0,1498410600000.0,10784816000000.0,13116672000000.0
2223.0,16247877000000.0,1472856500000.0,10702779000000.0,13086475000000.0
2224.0,16193321000000.0,1446778000000.0,10615241000000.0,13047773000000.0
2225.0,16177457000000.0,1416064400000.0,10575481000000.0,12982993000000.0
2226.0,16135245000000.0,1384709900000.0,10537289000000.0,12949167000000.0
2227.0,16076608000000.0,1353131600000.0,10472791000000.0,12895712000000.0
2228.0,15971361000000.0,1333474500000.0,10459107000000.0,12863064000000.0
2229.0,15965047000000.0,1309525000000.0,10381371000000.0,12836313000000.0
2230.0,15947969000000.0,1285325600000.0,10315932000000.0,12788136000000.0
2231.0,15937975000000.0,1261354200000.0,10288641000000.0,12745637000000.0
2232.0,15880172000000.0,1240946000000.0,10254889000000.0,12702200000000.0
2233.0,15849287000000.0,1208207300000.0,10197633000000.0,12660476000000.0
2234.0,15808917000000.0,1182314300000.0,10142811000000.0,12591094000000.0
2235.0,15741493000000.0,1151413600000.0,10129595000000.0,12570293000000.0
2236.0,15726523000000.0,1131533700000.0,10054409000000.0,12532200000000.0
2237.0,15694278000000.0,1110814200000.0,10027771000000.0,12483801000000.0
2238.0,15632431000000.0,1096575550000.0,10028034000000.0,12455237000000.0
2239.0,15578621000000.0,1074547900000.0,9979792000000.0,12395391000000.0
2240.0,15580059000000.0,1057025750000.0,9946404000000.0,12315124000000.0
2241.0,15588476000000.0,1040881900000.0,9887749000000.0,12255894000000.0
2242.0,15589478000000.0,1030898400000.0,9839518000000.0,12225159000000.0
2243.0,15518768000000.0,1016449500000.0,9781525000000.0,12184896000000.0
2244.0,15450874000000.0,997746300000.0,9715569000000.0,12149559000000.0
2245.0,15350388000000.0,976540470000.0,9676523000000.0,12102145000000.0
2246.0,15338863000000.0,962275440000.0,9592467000000.0,12082428000000.0
2247.0,15311293000000.0,946397050000.0,9523070000000.0,12019056000000.0
2248.0,15347614000000.0,926595100000.0,9486920000000.0,11988667000000.0
2249.0,15311575000000.0,904115800000.0,9447261000000.0,11936242000000.0
2250.0,15235307000000.0,887335300000.0,9433144000000.0,11896271000000.0
2251.0,15207501000000.0,878837240000.0,9386027000000.0,11862289000000.0
2252.0,15167347000000.0,866051200000.0,9365340000000.0,11818995000000.0
2253.0,15051464000000.0,850312230000.0,9324580000000.0,11823670000000.0
2254.0,15020792000000.0,838536100000.0,9279459000000.0,11786883000000.0
2255.0,15044061000000.0,829804800000.0,9246411000000.0,11745464000000.0
2256.0,14917047000000.0,814893040000.0,9202082000000.0,11694240000000.0
2257.0,14911251000000.0,801077600000.0,9214253000000.0,11647267000000.0
2258.0,14874075000000.0,787269350000.0,9167952000000.0,11606005000000.0
2259.0,14838525000000.0,776236430000.0,9130593000000.0,11570595000000.0
2260.0,14810236000000.0,764883200000.0,9090639000000.0,11541033000000.0
2261.0,14833442000000.0,749829160000.0,9049017000000.0,11518952000000.0
2262.0,14799338000000.0,739921600000.0,8981070000000.0,11471831000000.0
2263.0,14798705000000.0,736241100000.0,8943264000000.0,11453563000000.0
2264.0,14787029000000.0,729683700000.0,8928235000000.0,11425600000000.0
2265.0,14777963000000.0,719220640000.0,8881989000000.0,11380626000000.0
2266.0,14770394000000.0,707112700000.0,8829103000000.0,11349919000000.0
2267.0,14724121000000.0,694474700000.0,8769571400000.0,11320719000000.0
2268.0,14698474000000.0,685947000000.0,8731689500000.0,11305591000000.0
2269.0,14597521000000.0,672855800000.0,8703171400000.0,11292614000000.0
2270.0,14519810000000.0,659393600000.0,8650939000000.0,11283226000000.0
2271.0,14506654000000.0,652434100000.0,8606347000000.0,11264091000000.0
2272.0,14388408000000.0,646450050000.0,8575885000000.0,11236022000000.0
2273.0,14377630000000.0,634647500000.0,8527157000000.0,11201806000000.0
2274.0,14359124000000.0,626531800000.0,8496940000000.0,11183582000000.0
2275.0,14303054000000.0,619414300000.0,8480301000000.0,11164717000000.0
2276.0,14196545000000.0,609210340000.0,8477471700000.0,11149946000000.0
2277.0,14153003000000.0,596010000000.0,8444817000000.0,11119642000000.0
2278.0,14114382000000.0,586232040000.0,8403374000000.0,11100698000000.0
2279.0,14090312000000.0,571257060000.0,8356119400000.0,11087421000000.0
2280.0,14075315000000.0,563408300000.0,8313463000000.0,11075525000000.0
2281.0,14017672000000.0,555869340000.0,8310545000000.0,11068439000000.0
2282.0,13999890000000.0,548976400000.0,8254953400000.0,11041179000000.0
2283.0,13936132000000.0,540412150000.0,8250010400000.0,11006350000000.0
2284.0,13943427000000.0,530988370000.0,8206517000000.0,10982830000000.0
2285.0,13945298000000.0,521496950000.0,8157419500000.0,10942615000000.0
2286.0,13926481000000.0,512712400000.0,8095366000000.0,10913798000000.0
2287.0,13865314000000.0,503751770000.0,8046845000000.0,10879190000000.0
2288.0,13844950000000.0,494903800000.0,8032913700000.0,10855412000000.0
2289.0,13820742000000.0,493758200000.0,8024754000000.0,10821297000000.0
2290.0,13802930000000.0,490374700000.0,7995467500000.0,10805722000000.0
2291.0,13734168000000.0,484380500000.0,7973838500000.0,10779000000000.0
2292.0,13692482000000.0,479489200000.0,7942141600000.0,10775184000000.0
2293.0,13695991000000.0,470943900000.0,7922702600000.0,10748150000000.0
2294.0,13661468000000.0,467350950000.0,7866603000000.0,10748524000000.0
2295.0,13660120000000.0,462794360000.0,7849838600000.0,10733434000000.0
2296.0,13607526000000.0,457008640000.0,7831510600000.0,10699514000000.0
2297.0,13551325000000.0,450600860000.0,7822266300000.0,10686490000000.0
2298.0,13525330000000.0,444392200000.0,7811743000000.0,10659146000000.0
2299.0,13480124000000.0,440645100000.0,7788457600000.0,10645138000000.0
2300.0,13441956000000.0,434396600000.0,7729004400000.0,10606942000000.0
