time,CCSM4,CESM1-CAM5
2000.0,27424945000000.0,27424945000000.0
2001.0,27413078000000.0,27413078000000.0
2002.0,27395938000000.0,27395938000000.0
2003.0,27383954000000.0,27383954000000.0
2004.0,27336947000000.0,27336947000000.0
2005.0,27371416000000.0,27371416000000.0
2006.0,27337857000000.0,27337857000000.0
2007.0,27347927000000.0,27347927000000.0
2008.0,27260654000000.0,27260654000000.0
2009.0,27193476000000.0,27193476000000.0
2010.0,27085737000000.0,27085737000000.0
2011.0,27018356000000.0,27018356000000.0
2012.0,26937538000000.0,26937538000000.0
2013.0,26812890000000.0,26812890000000.0
2014.0,26872640000000.0,26872640000000.0
2015.0,26833953000000.0,26833953000000.0
2016.0,26744747000000.0,26744747000000.0
2017.0,26735454000000.0,26735454000000.0
2018.0,26717809000000.0,26717809000000.0
2019.0,26726774000000.0,26726774000000.0
2020.0,26743595000000.0,26743595000000.0
2021.0,26727315000000.0,26642676000000.0
2022.0,26703135000000.0,26508830000000.0
2023.0,26718687000000.0,26412768000000.0
2024.0,26619522000000.0,26257006000000.0
2025.0,26580400000000.0,26076256000000.0
2026.0,26419944000000.0,25918951000000.0
2027.0,26401443000000.0,25846174000000.0
2028.0,26355200000000.0,25705981000000.0
2029.0,26261252000000.0,25564113000000.0
2030.0,26212690000000.0,25434238000000.0
2031.0,26219502000000.0,25271535000000.0
2032.0,26175070000000.0,25188897000000.0
2033.0,26113820000000.0,25087621000000.0
2034.0,26103446000000.0,24988306000000.0
2035.0,26033844000000.0,24859703000000.0
2036.0,25986463000000.0,24785457000000.0
2037.0,25892905000000.0,24604777000000.0
2038.0,25875045000000.0,24496580000000.0
2039.0,25756122000000.0,24337025000000.0
2040.0,25682124000000.0,24172869000000.0
2041.0,25661522000000.0,24056624000000.0
2042.0,25546782000000.0,23904520000000.0
2043.0,25509807000000.0,23715576000000.0
2044.0,25433312000000.0,23659037000000.0
2045.0,25304450000000.0,23558506000000.0
2046.0,25220037000000.0,23386525000000.0
2047.0,25211078000000.0,23177223000000.0
2048.0,25195539000000.0,22934423000000.0
2049.0,25116033000000.0,22862247000000.0
2050.0,25062103000000.0,22712888000000.0
2051.0,24986356000000.0,22473830000000.0
2052.0,24904104000000.0,22255160000000.0
2053.0,24763831000000.0,22035818000000.0
2054.0,24638887000000.0,21929350000000.0
2055.0,24557240000000.0,21771095000000.0
2056.0,24462870000000.0,21568806000000.0
2057.0,24452616000000.0,21351998000000.0
2058.0,24371207000000.0,21312305000000.0
2059.0,24256954000000.0,21118602000000.0
2060.0,24168635000000.0,20907974000000.0
2061.0,24069666000000.0,20671357000000.0
2062.0,23921208000000.0,20445920000000.0
2063.0,23855362000000.0,20246373000000.0
2064.0,23735638000000.0,19969170000000.0
2065.0,23592893000000.0,19740102000000.0
2066.0,23458585000000.0,19462986000000.0
2067.0,23390040000000.0,19191388000000.0
2068.0,23296080000000.0,18921984000000.0
2069.0,23194046000000.0,18664700000000.0
2070.0,23109879000000.0,18382213000000.0
2071.0,23037940000000.0,18157018000000.0
2072.0,22965106000000.0,17938384000000.0
2073.0,22887980000000.0,17835020000000.0
2074.0,22823951000000.0,17636327000000.0
2075.0,22696410000000.0,17374121000000.0
2076.0,22645295000000.0,17175677000000.0
2077.0,22455775000000.0,17011772000000.0
2078.0,22296943000000.0,16788040000000.0
2079.0,22182814000000.0,16535524000000.0
2080.0,22077317000000.0,16277920000000.0
2081.0,22015447000000.0,16116533000000.0
2082.0,21876135000000.0,15999955000000.0
2083.0,21759705000000.0,15792074000000.0
2084.0,21624238000000.0,15545105000000.0
2085.0,21416540000000.0,15323116000000.0
2086.0,21341248000000.0,15066315000000.0
2087.0,21269844000000.0,14801851000000.0
2088.0,21215750000000.0,14571575000000.0
2089.0,21131212000000.0,14315470000000.0
2090.0,21029892000000.0,14141532000000.0
2091.0,20928667000000.0,13878119000000.0
2092.0,20825910000000.0,13679797000000.0
2093.0,20687798000000.0,13551561000000.0
2094.0,20554355000000.0,13346311000000.0
2095.0,20424012000000.0,13152774000000.0
2096.0,20313004000000.0,12971181000000.0
2097.0,20185038000000.0,12743587000000.0
2098.0,20119480000000.0,12527503000000.0
2099.0,20020854000000.0,12313434000000.0
2100.0,19926790000000.0,12057822000000.0
2101.0,19785100000000.0,11799172000000.0
2102.0,19651333000000.0,11585089000000.0
2103.0,19543567000000.0,11400023000000.0
2104.0,19507123000000.0,11224291000000.0
2105.0,19429383000000.0,11070615000000.0
2106.0,19317720000000.0,10863268000000.0
2107.0,19187708000000.0,10622837000000.0
2108.0,19068394000000.0,10452036000000.0
2109.0,18935181000000.0,10252834000000.0
2110.0,18779707000000.0,10051317000000.0
2111.0,18618585000000.0,9885437000000.0
2112.0,18466623000000.0,9735286000000.0
2113.0,18337710000000.0,9576145000000.0
2114.0,18267480000000.0,9418647000000.0
2115.0,18103346000000.0,9252532000000.0
2116.0,17994573000000.0,9065283000000.0
2117.0,17957774000000.0,8921386000000.0
2118.0,17927632000000.0,8799280000000.0
2119.0,17833440000000.0,8661956600000.0
2120.0,17700112000000.0,8511670000000.0
