time,CSIRO-MK3-6-0,CCSM4,MPI-ESM-LR
2111.0,18040513000000.0,18545059000000.0,17532228000000.0
2112.0,17754699000000.0,18405692000000.0,17374536000000.0
2113.0,17500445000000.0,18332036000000.0,17179173000000.0
2114.0,17190756000000.0,18235123000000.0,16992936000000.0
2115.0,16991211000000.0,18019686000000.0,16819930000000.0
2116.0,16776530000000.0,17922662000000.0,16661931000000.0
2117.0,16533253000000.0,17735768000000.0,16507587000000.0
2118.0,16341044000000.0,17542539000000.0,16341541000000.0
2119.0,16156178000000.0,17340632000000.0,16216895000000.0
2120.0,15965859000000.0,17207013000000.0,16057201000000.0
2121.0,15733633000000.0,17064201000000.0,15930095000000.0
2122.0,15563163000000.0,16952677000000.0,15781156000000.0
2123.0,15431302000000.0,16773476000000.0,15603079000000.0
2124.0,15292856000000.0,16695932000000.0,15451603000000.0
2125.0,15023617000000.0,16631249000000.0,15311921000000.0
2126.0,14865651000000.0,16483485000000.0,15172141000000.0
2127.0,14584174000000.0,16362724000000.0,15025327000000.0
2128.0,14422995000000.0,16184008000000.0,14871695000000.0
2129.0,14110395000000.0,16038508000000.0,14732812000000.0
2130.0,13834182000000.0,15955968000000.0,14565047000000.0
2131.0,13554663000000.0,15693176000000.0,14393732000000.0
2132.0,13371115000000.0,15557400000000.0,14270024000000.0
2133.0,13178220000000.0,15402026000000.0,14161225000000.0
2134.0,13018682000000.0,15256371000000.0,13984295000000.0
2135.0,12905035000000.0,15108068000000.0,13844806000000.0
2136.0,12674641000000.0,14915209000000.0,13701930000000.0
2137.0,12457495000000.0,14762361000000.0,13526742000000.0
2138.0,12188442000000.0,14529245000000.0,13351460000000.0
2139.0,11908155000000.0,14360849000000.0,13218451000000.0
2140.0,11683543000000.0,14213663000000.0,13051914000000.0
2141.0,11381337000000.0,14105392000000.0,12883762000000.0
2142.0,11168118000000.0,13981081000000.0,12741723000000.0
2143.0,10958976000000.0,13844310000000.0,12590863000000.0
2144.0,10776567000000.0,13712580000000.0,12451404000000.0
2145.0,10484654000000.0,13491352000000.0,12301822000000.0
2146.0,10252460000000.0,13285541000000.0,12152194000000.0
2147.0,10110204000000.0,13117797000000.0,12021496000000.0
2148.0,9842142000000.0,12946289000000.0,11862640000000.0
2149.0,9664991000000.0,12822451000000.0,11731255000000.0
2150.0,9384055000000.0,12745666000000.0,11605457000000.0
2151.0,9141472000000.0,12547508000000.0,11488392000000.0
2152.0,8885591000000.0,12435696000000.0,11358176000000.0
2153.0,8552563000000.0,12352939000000.0,11220951000000.0
2154.0,8312092000000.0,12108846000000.0,11109057000000.0
2155.0,8068545400000.0,12052163000000.0,10965409000000.0
2156.0,7878681000000.0,11871517000000.0,10851589000000.0
2157.0,7678101300000.0,11719887000000.0,10730022000000.0
2158.0,7471373000000.0,11562541000000.0,10619971000000.0
2159.0,7276180500000.0,11398081000000.0,10476512000000.0
2160.0,7010196700000.0,11257130000000.0,10338069000000.0
2161.0,6766352000000.0,11159476000000.0,10218182000000.0
2162.0,6511275300000.0,11017342000000.0,10096235000000.0
2163.0,6286765000000.0,10979053000000.0,9990386000000.0
2164.0,6001300300000.0,10905492000000.0,9877076000000.0
2165.0,5830690700000.0,10780486000000.0,9748398000000.0
2166.0,5532359300000.0,10676697000000.0,9621023000000.0
2167.0,5243771300000.0,10592988000000.0,9528135000000.0
2168.0,5041051700000.0,10398082000000.0,9409239000000.0
2169.0,4828698000000.0,10267507000000.0,9282845000000.0
2170.0,4606759000000.0,10123745000000.0,9171613000000.0
2171.0,4380025000000.0,9982436000000.0,9065986000000.0
2172.0,4190169500000.0,9810021000000.0,8988191000000.0
2173.0,3995796800000.0,9656524000000.0,8894242000000.0
2174.0,3759730000000.0,9486697000000.0,8787293400000.0
2175.0,3523108100000.0,9352957000000.0,8708088000000.0
2176.0,3320920700000.0,9271394000000.0,8605041000000.0
2177.0,3119675900000.0,9123680000000.0,8520968000000.0
2178.0,2933299600000.0,9021561000000.0,8429647700000.0
2179.0,2739185400000.0,8903554000000.0,8320749400000.0
2180.0,2561463000000.0,8755582300000.0,8240480400000.0
2181.0,2418407600000.0,8611420000000.0,8158570300000.0
2182.0,2229671300000.0,8458345600000.0,8076088000000.0
2183.0,2056362100000.0,8332632000000.0,8008417000000.0
2184.0,1907142300000.0,8192134000000.0,7938602000000.0
2185.0,1768570600000.0,8038391500000.0,7866985000000.0
2186.0,1586230300000.0,7908416000000.0,7783109400000.0
2187.0,1431204100000.0,7773453500000.0,7707854600000.0
2188.0,1315109700000.0,7649370300000.0,7637870000000.0
2189.0,1168596100000.0,7514422000000.0,7563005000000.0
2190.0,1049965900000.0,7382407000000.0,7482168600000.0
2191.0,953707700000.0,7314577300000.0,7401182300000.0
2192.0,837449940000.0,7170154300000.0,7352897500000.0
2193.0,725208300000.0,7013840000000.0,7261789000000.0
2194.0,622763400000.0,6879914000000.0,7189694000000.0
2195.0,539010040000.0,6722698600000.0,7129558000000.0
2196.0,464366730000.0,6598663600000.0,7069563400000.0
2197.0,392227850000.0,6471941600000.0,7006142000000.0
2198.0,331913400000.0,6363903700000.0,6965890000000.0
2199.0,270844890000.0,6274295500000.0,6923360000000.0
2200.0,221080420000.0,6135193000000.0,6867714600000.0
2201.0,180570700000.0,6051817000000.0,6813995500000.0
2202.0,148839740000.0,5973625000000.0,6755942000000.0
2203.0,122869170000.0,5849458700000.0,6696378000000.0
2204.0,100036560000.0,5757592000000.0,6634115000000.0
2205.0,82390610000.0,5673768000000.0,6584772000000.0
2206.0,67418390000.0,5574708000000.0,6527110300000.0
2207.0,53456847000.0,5428122000000.0,6476446000000.0
2208.0,43429680000.0,5293740700000.0,6427039000000.0
2209.0,35063017000.0,5186030000000.0,6381660300000.0
2210.0,28946084000.0,5087849000000.0,6341365600000.0
2211.0,22280340000.0,5008258000000.0,6301115500000.0
2212.0,17781221000.0,4933800700000.0,6259527400000.0
2213.0,14057186000.0,4839371700000.0,6211484000000.0
2214.0,11085261000.0,4759657400000.0,6175413000000.0
2215.0,8909156000.0,4638908600000.0,6125697600000.0
2216.0,7337841000.0,4541827000000.0,6102842000000.0
2217.0,6070502000.0,4465417000000.0,6073492700000.0
2218.0,5179189000.0,4382840600000.0,6037417000000.0
2219.0,4203876900.0,4281608700000.0,6006910000000.0
2220.0,3516371700.0,4204171000000.0,5983979000000.0
2221.0,2747880000.0,4109329800000.0,5939979600000.0
2222.0,1815496400.0,4046022500000.0,5911401000000.0
2223.0,1104987300.0,3988542200000.0,5887705500000.0
2224.0,583378700.0,3910273000000.0,5856263400000.0
2225.0,314350980.0,3832724300000.0,5834788000000.0
2226.0,164557090.0,3741355300000.0,5802022700000.0
2227.0,131245144.0,3645231600000.0,5779367700000.0
2228.0,113901040.0,3568539000000.0,5760466600000.0
2229.0,105142640.0,3478497500000.0,5732127700000.0
2230.0,101805544.0,3379364400000.0,5705377000000.0
2231.0,97736600.0,3293847500000.0,5686188000000.0
2232.0,92905550.0,3250274700000.0,5670070400000.0
2233.0,95797140.0,3179505800000.0,5650202500000.0
2234.0,89121656.0,3102406000000.0,5620497400000.0
2235.0,87473860.0,3021945700000.0,5599103300000.0
2236.0,87979920.0,2917130600000.0,5586932000000.0
2237.0,84329464.0,2837010200000.0,5559699400000.0
2238.0,81555600.0,2748157000000.0,5534372000000.0
2239.0,76718240.0,2684579500000.0,5511662500000.0
2240.0,74815110.0,2623163600000.0,5504147000000.0
2241.0,73844590.0,2545897000000.0,5489470000000.0
2242.0,66661790.0,2487961300000.0,5474014500000.0
2243.0,57714004.0,2418405300000.0,5460289000000.0
2244.0,48430970.0,2351709800000.0,5441421600000.0
2245.0,46666540.0,2280447000000.0,5431706500000.0
2246.0,45279256.0,2240801700000.0,5428641000000.0
2247.0,45571036.0,2179220600000.0,5419130000000.0
2248.0,45959796.0,2109046400000.0,5396502700000.0
2249.0,42877828.0,2049728800000.0,5383766000000.0
2250.0,40964550.0,1996022700000.0,5379663000000.0
2251.0,39425876.0,1941981600000.0,5374028500000.0
2252.0,38291284.0,1872185400000.0,5367118400000.0
2253.0,38541296.0,1819413600000.0,5356653000000.0
2254.0,38128940.0,1766072600000.0,5342794600000.0
2255.0,38007710.0,1697502600000.0,5330726000000.0
2256.0,34914264.0,1646136900000.0,5330652600000.0
2257.0,33087768.0,1599150000000.0,5326867300000.0
2258.0,34200024.0,1560946000000.0,5310463300000.0
2259.0,31501284.0,1507294000000.0,5300770300000.0
2260.0,30835384.0,1466497000000.0,5287633000000.0
2261.0,27223156.0,1430548500000.0,5284812600000.0
2262.0,26981542.0,1391325500000.0,5265252000000.0
2263.0,25920526.0,1343104400000.0,5247846000000.0
2264.0,26012804.0,1307596000000.0,5240154000000.0
2265.0,26117288.0,1247488600000.0,5233005000000.0
2266.0,25688840.0,1212440600000.0,5214177300000.0
2267.0,25630348.0,1158542100000.0,5209767000000.0
2268.0,25716464.0,1116024100000.0,5208410700000.0
2269.0,25765988.0,1083681600000.0,5195272600000.0
2270.0,25049154.0,1051657900000.0,5189615000000.0
2271.0,24373214.0,1006557700000.0,5174753500000.0
2272.0,23499554.0,967481800000.0,5168096600000.0
2273.0,23628486.0,928097300000.0,5155536000000.0
2274.0,23911810.0,895762100000.0,5154858000000.0
2275.0,24724624.0,835466170000.0,5148569000000.0
2276.0,24047072.0,797745740000.0,5142487000000.0
2277.0,23733746.0,768507400000.0,5134759000000.0
2278.0,24114226.0,743293850000.0,5128741500000.0
2279.0,23624524.0,714569900000.0,5132294000000.0
2280.0,23787584.0,692087200000.0,5123719300000.0
2281.0,24107928.0,670781540000.0,5113900400000.0
2282.0,23939482.0,641588300000.0,5117627000000.0
2283.0,23834090.0,614822800000.0,5109489600000.0
2284.0,23747840.0,592875360000.0,5106974600000.0
2285.0,23724372.0,569856900000.0,5102988400000.0
2286.0,23612674.0,542597150000.0,5094343000000.0
2287.0,23306544.0,521124540000.0,5095022400000.0
2288.0,23018992.0,500686950000.0,5093617300000.0
2289.0,22705972.0,482459840000.0,5098573000000.0
2290.0,22390326.0,463279260000.0,5093792000000.0
2291.0,21499094.0,447063900000.0,5095896000000.0
2292.0,21715526.0,426321350000.0,5091896000000.0
2293.0,21774638.0,407897370000.0,5091690000000.0
2294.0,22055324.0,395979800000.0,5087793000000.0
2295.0,22247092.0,382327460000.0,5084557000000.0
2296.0,22050328.0,367078380000.0,5086562500000.0
2297.0,22062120.0,347365570000.0,5080290000000.0
2298.0,22283520.0,329154460000.0,5080323000000.0
2299.0,22351772.0,315637330000.0,5077148400000.0
2300.0,22227816.0,304381720000.0,5080377000000.0
