time,MRI-ESM2-0
2000.0,45436640000000.0
2001.0,45431430000000.0
2002.0,45427173000000.0
2003.0,45308147000000.0
2004.0,45274123000000.0
2005.0,45248147000000.0
2006.0,45278700000000.0
2007.0,45181076000000.0
2008.0,45126584000000.0
2009.0,45108464000000.0
2010.0,45024557000000.0
2011.0,44999513000000.0
2012.0,44934426000000.0
2013.0,44941443000000.0
2014.0,44843010000000.0
2015.0,44927620000000.0
2016.0,44898586000000.0
2017.0,44911670000000.0
2018.0,44771683000000.0
2019.0,44734127000000.0
2020.0,44718100000000.0
2021.0,44600215000000.0
2022.0,44523535000000.0
2023.0,44502463000000.0
2024.0,44346968000000.0
2025.0,44215808000000.0
2026.0,44139647000000.0
2027.0,44063403000000.0
2028.0,43919795000000.0
2029.0,43953680000000.0
2030.0,43971240000000.0
2031.0,43924605000000.0
2032.0,43823160000000.0
2033.0,43777180000000.0
2034.0,43702350000000.0
2035.0,43594560000000.0
2036.0,43482140000000.0
2037.0,43367455000000.0
2038.0,43333340000000.0
2039.0,43208365000000.0
2040.0,43107765000000.0
2041.0,43048230000000.0
2042.0,42986553000000.0
2043.0,42970254000000.0
2044.0,42805435000000.0
2045.0,42669204000000.0
2046.0,42508692000000.0
2047.0,42358855000000.0
2048.0,42229083000000.0
2049.0,42095348000000.0
2050.0,41923930000000.0
2051.0,41741380000000.0
2052.0,41510100000000.0
2053.0,41351295000000.0
2054.0,41149720000000.0
2055.0,40743998000000.0
2056.0,40471166000000.0
2057.0,40225053000000.0
2058.0,39942200000000.0
2059.0,39800570000000.0
2060.0,39553410000000.0
2061.0,39304382000000.0
2062.0,39054770000000.0
2063.0,38894790000000.0
2064.0,38720363000000.0
2065.0,38490117000000.0
2066.0,38235846000000.0
2067.0,37920940000000.0
2068.0,37636020000000.0
2069.0,37400487000000.0
2070.0,37111135000000.0
2071.0,36970516000000.0
2072.0,36769576000000.0
2073.0,36523295000000.0
2074.0,36175740000000.0
2075.0,35919806000000.0
2076.0,35604820000000.0
2077.0,35390350000000.0
2078.0,35223730000000.0
2079.0,34892350000000.0
2080.0,34587810000000.0
2081.0,34177504000000.0
2082.0,33812250000000.0
2083.0,33500420000000.0
2084.0,33238366000000.0
2085.0,33013052000000.0
2086.0,32706526000000.0
2087.0,32357277000000.0
2088.0,32130220000000.0
2089.0,31830743000000.0
2090.0,31505519000000.0
2091.0,31239914000000.0
2092.0,30925337000000.0
2093.0,30567167000000.0
2094.0,30290590000000.0
2095.0,29895416000000.0
2096.0,29574123000000.0
2097.0,29375871000000.0
2098.0,29112658000000.0
2099.0,28880702000000.0
2100.0,28617710000000.0
