time,IPSL-CM6A-LR,MRI-ESM2-0,CANESM5,CESM2-WACCM
2038.0,41873850000000.0,42464614000000.0,43466206000000.0,42338970000000.0
2039.0,41735573000000.0,42320423000000.0,43376875000000.0,42115992000000.0
2040.0,41551263000000.0,42260494000000.0,43326363000000.0,41859083000000.0
2041.0,41373865000000.0,42106366000000.0,43191198000000.0,41718770000000.0
2042.0,41264804000000.0,41933246000000.0,42987917000000.0,41444467000000.0
2043.0,41130377000000.0,41859838000000.0,42842433000000.0,41265690000000.0
2044.0,40918550000000.0,41765625000000.0,42675705000000.0,40972663000000.0
2045.0,40643870000000.0,41601125000000.0,42453306000000.0,40699056000000.0
2046.0,40340594000000.0,41447105000000.0,42261836000000.0,40526080000000.0
2047.0,40088323000000.0,41115290000000.0,42094463000000.0,40291864000000.0
2048.0,39864146000000.0,40875660000000.0,41746168000000.0,40081742000000.0
2049.0,39714850000000.0,40653577000000.0,41509437000000.0,39781740000000.0
2050.0,39630213000000.0,40462165000000.0,41336724000000.0,39485030000000.0
2051.0,39495034000000.0,40282385000000.0,41148550000000.0,39147760000000.0
2052.0,39214780000000.0,40145697000000.0,40989943000000.0,38855950000000.0
2053.0,38880880000000.0,39930950000000.0,40848792000000.0,38501228000000.0
2054.0,38574140000000.0,39730767000000.0,40610050000000.0,38164010000000.0
2055.0,38354276000000.0,39378852000000.0,40430030000000.0,37941305000000.0
2056.0,38064177000000.0,39178710000000.0,40166480000000.0,37567560000000.0
2057.0,37809004000000.0,38873783000000.0,39826200000000.0,37165150000000.0
2058.0,37640557000000.0,38591650000000.0,39580393000000.0,36860382000000.0
2059.0,37518624000000.0,38400070000000.0,39392584000000.0,36486108000000.0
2060.0,37410147000000.0,38182320000000.0,39077420000000.0,36234823000000.0
2061.0,37179150000000.0,37970750000000.0,38854938000000.0,36043546000000.0
2062.0,36927395000000.0,37684462000000.0,38663786000000.0,35793817000000.0
2063.0,36681920000000.0,37584090000000.0,38498820000000.0,35430430000000.0
2064.0,36408840000000.0,37380570000000.0,38242963000000.0,35088213000000.0
2065.0,36136777000000.0,36987797000000.0,37880190000000.0,34744153000000.0
2066.0,35945735000000.0,36653947000000.0,37617857000000.0,34388115000000.0
2067.0,35698900000000.0,36384020000000.0,37315557000000.0,34021750000000.0
2068.0,35586410000000.0,36209875000000.0,36947473000000.0,33722873000000.0
2069.0,35370046000000.0,36002958000000.0,36614840000000.0,33472991000000.0
2070.0,35168810000000.0,35774892000000.0,36361747000000.0,33123625000000.0
2071.0,34949829000000.0,35558483000000.0,36111867000000.0,32631677000000.0
2072.0,34681066000000.0,35334746000000.0,35585520000000.0,32164861000000.0
2073.0,34346264000000.0,35097315000000.0,35275410000000.0,31800920000000.0
2074.0,34091781000000.0,34888840000000.0,35114178000000.0,31536859000000.0
2075.0,33909614000000.0,34582875000000.0,34945599000000.0,31210820000000.0
2076.0,33771064000000.0,34328336000000.0,34752013000000.0,30929232000000.0
2077.0,33470858000000.0,34065837000000.0,34402415000000.0,30610148000000.0
2078.0,33198417000000.0,33796170000000.0,34018120000000.0,30343996000000.0
2079.0,33036698000000.0,33466159000000.0,33697915000000.0,30012047000000.0
2080.0,32878742000000.0,33249670000000.0,33551284000000.0,29642562000000.0
2081.0,32780680000000.0,33002097000000.0,33342534000000.0,29428854000000.0
2082.0,32590275000000.0,32773755000000.0,33076350000000.0,29185318000000.0
2083.0,32391210000000.0,32539993000000.0,32802140000000.0,28864700000000.0
2084.0,32215658000000.0,32215004000000.0,32466669000000.0,28393261000000.0
2085.0,32016548000000.0,31914120000000.0,32179262000000.0,28145822000000.0
2086.0,31824445000000.0,31735144000000.0,31933201000000.0,27911285000000.0
2087.0,31628848000000.0,31633592000000.0,31772453000000.0,27656936000000.0
2088.0,31546023000000.0,31515980000000.0,31531278000000.0,27390021000000.0
2089.0,31383404000000.0,31370076000000.0,31308225000000.0,27066584000000.0
2090.0,31135726000000.0,31069349000000.0,31069384000000.0,26711494000000.0
2091.0,30990892000000.0,30908816000000.0,30865410000000.0,26274144000000.0
2092.0,30811814000000.0,30700378000000.0,30690980000000.0,25911013000000.0
2093.0,30544748000000.0,30509216000000.0,30399183000000.0,25631630000000.0
2094.0,30427914000000.0,30264145000000.0,30117808000000.0,25305285000000.0
2095.0,30222066000000.0,30061588000000.0,29827118000000.0,24992857000000.0
2096.0,30052180000000.0,29917488000000.0,29453940000000.0,24612646000000.0
2097.0,29892402000000.0,29753617000000.0,29169799000000.0,24251153000000.0
2098.0,29726075000000.0,29662520000000.0,28980013000000.0,23941312000000.0
2099.0,29590167000000.0,29551745000000.0,28724292000000.0,23665823000000.0
2100.0,29463815000000.0,29351395000000.0,28467030000000.0,23267698000000.0
