time,MRI-ESM2-0
2000.0,27424945000000.0
2001.0,27413078000000.0
2002.0,27395938000000.0
2003.0,27383954000000.0
2004.0,27336947000000.0
2005.0,27371416000000.0
2006.0,27337857000000.0
2007.0,27347927000000.0
2008.0,27260654000000.0
2009.0,27193476000000.0
2010.0,27085737000000.0
2011.0,27018356000000.0
2012.0,26937538000000.0
2013.0,26812890000000.0
2014.0,26872640000000.0
2015.0,26833953000000.0
2016.0,26744747000000.0
2017.0,26735454000000.0
2018.0,26717809000000.0
2019.0,26726774000000.0
2020.0,26743595000000.0
2021.0,26613962000000.0
2022.0,26554313000000.0
2023.0,26467230000000.0
2024.0,26397704000000.0
2025.0,26309363000000.0
2026.0,26216694000000.0
2027.0,26170215000000.0
2028.0,26085900000000.0
2029.0,26080142000000.0
2030.0,26013392000000.0
2031.0,26009560000000.0
2032.0,25921240000000.0
2033.0,25898070000000.0
2034.0,25788571000000.0
2035.0,25652500000000.0
2036.0,25592777000000.0
2037.0,25463936000000.0
2038.0,25386030000000.0
2039.0,25343834000000.0
2040.0,25311488000000.0
2041.0,25314881000000.0
2042.0,25307140000000.0
2043.0,25237220000000.0
2044.0,25132662000000.0
2045.0,25027223000000.0
2046.0,24938296000000.0
2047.0,24838639000000.0
2048.0,24725642000000.0
2049.0,24673635000000.0
2050.0,24661121000000.0
2051.0,24545906000000.0
2052.0,24542720000000.0
2053.0,24490709000000.0
2054.0,24344797000000.0
2055.0,24222271000000.0
2056.0,24134833000000.0
2057.0,24093477000000.0
2058.0,24060457000000.0
2059.0,23996335000000.0
2060.0,23880419000000.0
2061.0,23806742000000.0
2062.0,23724577000000.0
2063.0,23680537000000.0
2064.0,23605948000000.0
2065.0,23585186000000.0
2066.0,23472563000000.0
2067.0,23410900000000.0
2068.0,23391304000000.0
2069.0,23273641000000.0
2070.0,23238648000000.0
2071.0,23173553000000.0
2072.0,23070335000000.0
2073.0,23034912000000.0
2074.0,22927053000000.0
2075.0,22815707000000.0
2076.0,22632865000000.0
2077.0,22498391000000.0
2078.0,22399095000000.0
2079.0,22311967000000.0
2080.0,22157800000000.0
2081.0,22036300000000.0
2082.0,22025536000000.0
2083.0,21910331000000.0
2084.0,21849707000000.0
2085.0,21793526000000.0
2086.0,21717102000000.0
2087.0,21610296000000.0
2088.0,21474065000000.0
2089.0,21396856000000.0
2090.0,21259386000000.0
2091.0,21108340000000.0
2092.0,20975530000000.0
2093.0,20917009000000.0
2094.0,20791272000000.0
2095.0,20749590000000.0
2096.0,20706157000000.0
2097.0,20596031000000.0
2098.0,20547900000000.0
2099.0,20529390000000.0
2100.0,20528788000000.0
