time,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,UKESM1-0-LL,MRI-ESM2-0
2040.0,597707060000.0,436623800000.0,546423900000.0,335088250000.0,450422280000.0
2041.0,587227400000.0,413674800000.0,533012870000.0,305230000000.0,428751800000.0
2042.0,561770700000.0,395923320000.0,521833800000.0,282839880000.0,405950400000.0
2043.0,553132100000.0,386370470000.0,504900550000.0,269814420000.0,395978870000.0
2044.0,527096450000.0,378057030000.0,499413900000.0,252751380000.0,387098280000.0
2045.0,521927330000.0,361693380000.0,484571280000.0,237654980000.0,374369420000.0
2046.0,510915150000.0,347488940000.0,461126400000.0,219058800000.0,364515950000.0
2047.0,496984230000.0,330025100000.0,446363700000.0,198003410000.0,357218300000.0
2048.0,483658300000.0,314039140000.0,433543020000.0,182783790000.0,345863000000.0
2049.0,464442330000.0,300500650000.0,426416400000.0,167879330000.0,333715140000.0
2050.0,454226670000.0,291022440000.0,415640680000.0,153990050000.0,318761900000.0
2051.0,438101600000.0,276292530000.0,409550030000.0,137883760000.0,300551400000.0
2052.0,424419070000.0,265013850000.0,398769900000.0,126715140000.0,287765070000.0
2053.0,415861640000.0,245898130000.0,399831200000.0,117701020000.0,274799510000.0
2054.0,400166350000.0,230124860000.0,384436240000.0,110370865000.0,263966050000.0
2055.0,385081540000.0,224940500000.0,370410060000.0,99865860000.0,253039310000.0
2056.0,377351570000.0,209854730000.0,363901350000.0,92577170000.0,249406000000.0
2057.0,363130300000.0,196982690000.0,354479370000.0,82811980000.0,237609270000.0
2058.0,350196860000.0,189512350000.0,346172500000.0,72300440000.0,222658480000.0
2059.0,325939660000.0,179709070000.0,333687230000.0,63509082000.0,213625550000.0
2060.0,320183500000.0,168236100000.0,323583480000.0,53680270000.0,207353040000.0
2061.0,316129740000.0,157598290000.0,309192300000.0,47302150000.0,203717230000.0
2062.0,304547860000.0,145467460000.0,299612900000.0,41984156000.0,197993050000.0
2063.0,293517400000.0,134656390000.0,292328180000.0,34877657000.0,189907040000.0
2064.0,287494570000.0,122633445000.0,282136970000.0,29877901000.0,186084490000.0
2065.0,275745800000.0,111970780000.0,268008130000.0,25463613000.0,178799890000.0
2066.0,267554240000.0,103644320000.0,258733570000.0,20420530000.0,170814650000.0
2067.0,260973040000.0,96098290000.0,253518760000.0,17448102000.0,165153400000.0
2068.0,240730620000.0,88258810000.0,244797060000.0,14254692000.0,160196530000.0
2069.0,234793660000.0,82122875000.0,236132910000.0,11334020000.0,153860460000.0
2070.0,228784880000.0,76347744000.0,228354180000.0,8711501000.0,145993330000.0
2071.0,222413880000.0,72373650000.0,221045560000.0,6829999600.0,138710140000.0
2072.0,217671710000.0,64603400000.0,217526060000.0,5260753000.0,129207970000.0
2073.0,207687340000.0,57475750000.0,205891010000.0,4042683100.0,122252950000.0
2074.0,199484280000.0,51654545000.0,197742870000.0,3301691100.0,116153090000.0
2075.0,188388640000.0,46172512000.0,184051000000.0,2840359400.0,107375770000.0
2076.0,178716880000.0,41327178000.0,180102430000.0,2488596500.0,105336040000.0
2077.0,172473370000.0,35614503000.0,175285980000.0,2153844000.0,97565155000.0
2078.0,162662630000.0,31925604000.0,168436810000.0,1903381100.0,91500150000.0
2079.0,155903920000.0,29175159000.0,158476120000.0,1659650600.0,87319750000.0
2080.0,145921870000.0,25604612000.0,154489100000.0,1531827700.0,81500045000.0
2081.0,136218526000.0,22978800000.0,146109240000.0,1428151300.0,74446170000.0
2082.0,127926430000.0,20769995000.0,136875080000.0,1350417400.0,68704500000.0
2083.0,120256390000.0,17042489000.0,130889550000.0,1278902300.0,63158360000.0
2084.0,114794800000.0,14183453000.0,125660150000.0,1195732600.0,59876065000.0
2085.0,106591570000.0,12514303000.0,118616056000.0,1154530300.0,56068305000.0
2086.0,101453390000.0,10551119000.0,113101500000.0,1089038500.0,52161892000.0
2087.0,95318925000.0,8921389000.0,107445470000.0,1081860400.0,47210360000.0
2088.0,90332520000.0,8023567400.0,105191570000.0,990145900.0,44189610000.0
2089.0,82169250000.0,7052994000.0,98906260000.0,955076900.0,42084045000.0
2090.0,76852986000.0,6331813400.0,92904915000.0,875938940.0,40371430000.0
2091.0,71071410000.0,5891775000.0,87839390000.0,833192100.0,36223967000.0
2092.0,66076370000.0,5472856000.0,84415680000.0,769521340.0,34737582000.0
2093.0,63484264000.0,4736151600.0,79492900000.0,733320600.0,31965454000.0
2094.0,57707130000.0,4093075500.0,72361440000.0,712392060.0,29136384000.0
2095.0,53932708000.0,3362736600.0,67269743000.0,652357700.0,27331705000.0
2096.0,50254553000.0,3170041900.0,63530350000.0,608638800.0,26314170000.0
2097.0,46008963000.0,2772126700.0,61619750000.0,571357800.0,23776131000.0
2098.0,43170775000.0,2430546400.0,57779120000.0,510455650.0,22378550000.0
2099.0,40562700000.0,2040659800.0,54513627000.0,477538300.0,20609788000.0
2100.0,38542143000.0,1888306000.0,51565010000.0,467476640.0,18908730000.0
