time,EC-EARTH3-VEG,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4
2053.0,101942250000.0,103386570000.0,101788975000.0,103138910000.0
2054.0,101882990000.0,103607090000.0,101701665000.0,102905630000.0
2055.0,101711740000.0,103485820000.0,101580170000.0,102719860000.0
2056.0,101583850000.0,103354180000.0,101403330000.0,102554330000.0
2057.0,101483830000.0,103249290000.0,101203810000.0,102695610000.0
2058.0,101339310000.0,103171080000.0,100967694000.0,103167360000.0
2059.0,101250850000.0,103093520000.0,100836450000.0,102908520000.0
2060.0,101136490000.0,102990275000.0,100665430000.0,102443975000.0
2061.0,100930780000.0,102950120000.0,100501290000.0,102364070000.0
2062.0,100787585000.0,102936540000.0,101497730000.0,102274670000.0
2063.0,100578705000.0,102789030000.0,100288230000.0,102124580000.0
2064.0,100586880000.0,102711750000.0,100067880000.0,102198740000.0
2065.0,100315430000.0,102718000000.0,100319260000.0,101979510000.0
2066.0,100120760000.0,102525190000.0,100589490000.0,101920874000.0
2067.0,99973040000.0,102478135000.0,100271505000.0,101808005000.0
2068.0,99772180000.0,102350540000.0,99856835000.0,101703140000.0
2069.0,99665800000.0,102398100000.0,99710860000.0,101540970000.0
2070.0,99457880000.0,102275290000.0,99852770000.0,101419400000.0
2071.0,99288320000.0,102362860000.0,101174610000.0,101303525000.0
2072.0,98985080000.0,102825206000.0,99771570000.0,101202730000.0
2073.0,98822970000.0,102632000000.0,99317465000.0,101022660000.0
2074.0,98720460000.0,102106370000.0,99141050000.0,100877460000.0
2075.0,98553590000.0,101963820000.0,99135390000.0,100749650000.0
2076.0,98423120000.0,101927130000.0,98805750000.0,100661840000.0
2077.0,98180050000.0,101759164000.0,98608720000.0,100751884000.0
2078.0,98072715000.0,101955576000.0,98369675000.0,100590910000.0
2079.0,97943600000.0,101666500000.0,98144870000.0,100331650000.0
2080.0,97656816000.0,101514140000.0,98015590000.0,100341146000.0
2081.0,97424740000.0,101729960000.0,97780120000.0,100174365000.0
2082.0,97267320000.0,101440630000.0,97631290000.0,100867100000.0
2083.0,97378380000.0,101255840000.0,98474975000.0,100121240000.0
2084.0,97034070000.0,101203800000.0,97407205000.0,100571840000.0
2085.0,96780500000.0,101060520000.0,97178010000.0,99978220000.0
2086.0,96856050000.0,100950925000.0,97303120000.0,99801890000.0
2087.0,96465470000.0,100829060000.0,99311480000.0,99668206000.0
2088.0,96251260000.0,100806566000.0,97088060000.0,99896420000.0
2089.0,96069710000.0,100799280000.0,97650890000.0,100779065000.0
2090.0,95847910000.0,100592870000.0,97008280000.0,99405360000.0
2091.0,95573590000.0,100610970000.0,96618690000.0,99304040000.0
2092.0,95423780000.0,100360000000.0,96904520000.0,99136990000.0
2093.0,95294560000.0,100292540000.0,96289080000.0,98894954000.0
2094.0,94893030000.0,100119840000.0,96093330000.0,98798084000.0
2095.0,94708970000.0,100148770000.0,96621430000.0,98805950000.0
2096.0,94774320000.0,100796660000.0,96174060000.0,98521140000.0
2097.0,94365975000.0,100099550000.0,95863550000.0,98332940000.0
2098.0,94032280000.0,99840110000.0,97208525000.0,98430390000.0
2099.0,93815640000.0,99874060000.0,95661270000.0,98203590000.0
2100.0,93517240000.0,99643020000.0,95352060000.0,98128930000.0
