time,CSIRO-MK3-6-0,CESM1-CAM5,NORESM1-M,MPI-ESM-LR
2107.0,2021887400.0,7773230600.0,10430790000.0,15366690000.0
2108.0,1877575400.0,8004787000.0,10422482000.0,14808216000.0
2109.0,1826600100.0,8134662000.0,10005077000.0,14379545000.0
2110.0,1707745200.0,8160618000.0,9794395000.0,13500221000.0
2111.0,1677081300.0,7885594000.0,9607051000.0,13037773000.0
2112.0,1668264800.0,7824980500.0,9660154000.0,13837936000.0
2113.0,1602102300.0,7863944000.0,9370946000.0,13366487000.0
2114.0,1539143400.0,7704043000.0,9194844000.0,13979430000.0
2115.0,1469494000.0,7604772400.0,8916615000.0,14215971000.0
2116.0,1401493900.0,7099140600.0,8789292000.0,14668661000.0
2117.0,1346415100.0,6682377000.0,8435214300.0,14946848000.0
2118.0,1269700900.0,7185989600.0,8374831600.0,14896519000.0
2119.0,1220782800.0,7026357000.0,8171876000.0,15422646000.0
2120.0,1199202000.0,7091596000.0,7963684000.0,15321456000.0
2121.0,1149801700.0,6867494000.0,7560270000.0,15271077000.0
2122.0,1117377700.0,6930397700.0,7644657700.0,14944453000.0
2123.0,1080250000.0,7057986600.0,7366952400.0,14964184000.0
2124.0,1081405800.0,6989191000.0,7346508000.0,14240782000.0
2125.0,1083119600.0,7125865500.0,7252584000.0,14717507000.0
2126.0,1104435700.0,6901309400.0,7088028700.0,14595223000.0
2127.0,1109782700.0,6952639500.0,7313471000.0,14816899000.0
2128.0,1075203600.0,7176595500.0,7486328300.0,14965574000.0
2129.0,1048517300.0,7140344300.0,7455579600.0,15983362000.0
2130.0,1057653500.0,7129709000.0,7436265500.0,16408635000.0
2131.0,1044167940.0,7093437400.0,7363587000.0,16235845000.0
2132.0,1030164160.0,7091039000.0,7492993500.0,16833624000.0
2133.0,1054341900.0,7057401000.0,7410112000.0,16250461000.0
2134.0,1055085630.0,7113686500.0,7335798000.0,16252006000.0
2135.0,1117105400.0,6682436000.0,7412241400.0,16148067000.0
2136.0,1164821100.0,6503956500.0,7459809300.0,15400951000.0
2137.0,1263448200.0,6787013000.0,7575302000.0,15228397000.0
2138.0,1226480000.0,6619038700.0,7540013000.0,15136800000.0
2139.0,1197976000.0,6746950700.0,7685248000.0,14882405000.0
2140.0,1220973600.0,6383507000.0,7814324700.0,15043889000.0
2141.0,1207616500.0,6418332700.0,7486436400.0,15478542000.0
2142.0,1208318600.0,6541050400.0,7702036000.0,15521304000.0
2143.0,1199031200.0,6450883600.0,7524413000.0,15296574000.0
2144.0,1237047300.0,6669549600.0,7501639000.0,15542256000.0
2145.0,1183172200.0,6576213500.0,7616898000.0,15128149000.0
2146.0,1137008600.0,6549198000.0,7732422000.0,15066439000.0
2147.0,1090647600.0,6618462000.0,7982265000.0,14592640000.0
2148.0,1134526000.0,6631263700.0,8134595000.0,14058339000.0
2149.0,1177293300.0,6858568000.0,7978636300.0,13727937000.0
2150.0,1140480800.0,7065999400.0,8164646000.0,12907576000.0
2151.0,1215154000.0,7004967000.0,8355251000.0,12815242000.0
2152.0,1209011700.0,7050353700.0,8517198000.0,12922211000.0
2153.0,1137211300.0,7223987700.0,8524004000.0,12729637000.0
2154.0,1168842100.0,7071435300.0,8344844300.0,12171306000.0
2155.0,1192470800.0,6977418000.0,8294678500.0,11520910000.0
2156.0,1159719600.0,6887596000.0,8377120300.0,10843475000.0
2157.0,1128336100.0,6752637400.0,8244675000.0,11021448000.0
2158.0,1117877800.0,6620056000.0,8010778600.0,11353186000.0
2159.0,1066238800.0,6732069000.0,8039973400.0,11284263000.0
2160.0,1063951740.0,6598243300.0,8123273700.0,10807802000.0
2161.0,1075865700.0,6733252600.0,8033648000.0,11017540000.0
2162.0,1047987900.0,6795458000.0,7870410000.0,10848982000.0
2163.0,1010999740.0,6810930000.0,7863980500.0,10900563000.0
2164.0,967303300.0,6976409000.0,7956261000.0,11099459000.0
2165.0,994677570.0,6995361300.0,7731542500.0,11158365000.0
2166.0,997417500.0,7172288500.0,7786151400.0,11678837000.0
2167.0,975350700.0,7053176000.0,7466373000.0,12132990000.0
2168.0,1004159800.0,7013485600.0,7291622400.0,12155585000.0
2169.0,923011900.0,7282202600.0,7559842000.0,12141507000.0
2170.0,915189760.0,7285208000.0,7576472600.0,12396988000.0
2171.0,913018700.0,6963246600.0,7619159600.0,12677811000.0
2172.0,903418400.0,6969975300.0,7811167000.0,13468055000.0
2173.0,899854340.0,6673448400.0,7908324000.0,13603271000.0
2174.0,935894340.0,6501524500.0,7779682300.0,13394926000.0
2175.0,982022800.0,6471917000.0,7716092000.0,14304391000.0
2176.0,932653200.0,6584760300.0,7703963600.0,14079827000.0
2177.0,900137400.0,6324170000.0,7825804000.0,14050783000.0
2178.0,860712200.0,6162987000.0,7644674000.0,14225446000.0
2179.0,870331460.0,6140594000.0,7618168300.0,14249011000.0
2180.0,857665300.0,5741596000.0,7379087400.0,13281254000.0
2181.0,826172100.0,5923095600.0,7478478000.0,12911873000.0
2182.0,805380000.0,6026135600.0,7216702500.0,12506558000.0
2183.0,758726660.0,5869357600.0,7186996700.0,12917321000.0
2184.0,758922800.0,5924446000.0,7078551000.0,13045743000.0
2185.0,833441200.0,6219927000.0,7049600500.0,12817251000.0
2186.0,802554100.0,5969244700.0,7223554000.0,12828044000.0
2187.0,770005600.0,6031824400.0,7304842000.0,12587622000.0
2188.0,747418240.0,5952259000.0,7513543000.0,12446834000.0
2189.0,774125440.0,5843685000.0,7611228700.0,12761305000.0
2190.0,841186750.0,5676688400.0,7773175300.0,12834200000.0
2191.0,833188600.0,5670616000.0,7734507500.0,13344605000.0
2192.0,862615940.0,5613725700.0,7448974000.0,12758749000.0
2193.0,822405570.0,5768854500.0,7626202000.0,12977185000.0
2194.0,794534300.0,5680559600.0,7746846000.0,12641496000.0
2195.0,823428740.0,5576589300.0,7784020500.0,12493329000.0
2196.0,809200900.0,5719609300.0,8017358000.0,12169987000.0
2197.0,788060350.0,5752617500.0,7899766300.0,12226909000.0
2198.0,796579300.0,5519538000.0,7954842000.0,12025610000.0
2199.0,828738800.0,5538185000.0,7956159000.0,11987061000.0
2200.0,876473400.0,5516843000.0,8181499000.0,12026956000.0
2201.0,909502140.0,5568065500.0,8044763000.0,12204967000.0
2202.0,919656100.0,5612368000.0,8147060700.0,11675658000.0
2203.0,940450400.0,5709862400.0,8378244600.0,11557814000.0
2204.0,896489400.0,5620491300.0,8118589400.0,11849143000.0
2205.0,901945400.0,5324589600.0,7790594000.0,12132773000.0
2206.0,916452350.0,4975067000.0,7832931300.0,12007894000.0
2207.0,955462400.0,4489738000.0,7711222300.0,11945636000.0
2208.0,917186600.0,4491555300.0,7459847000.0,11766682000.0
2209.0,845890000.0,4380202000.0,7571019300.0,11506434000.0
2210.0,816907260.0,4138983200.0,7634732500.0,11104584000.0
2211.0,826042900.0,4237555700.0,7378389000.0,10860221000.0
2212.0,824951500.0,4606932000.0,7418039000.0,10844237000.0
2213.0,863808960.0,4626725400.0,7284145000.0,10492268000.0
2214.0,901795300.0,4607282000.0,7172466000.0,9479538000.0
2215.0,906831550.0,4477522400.0,7012422000.0,9569948000.0
2216.0,933433900.0,4384265000.0,7106838500.0,9588051000.0
2217.0,904191200.0,4403181000.0,7112335000.0,9259730000.0
2218.0,915348100.0,4108642000.0,6989006000.0,9122666000.0
2219.0,922098940.0,4105855700.0,6912916500.0,8663824000.0
2220.0,925409000.0,3982007600.0,6873293300.0,8259564000.0
2221.0,949203260.0,3960210200.0,6976579000.0,8037111000.0
2222.0,931818500.0,3920677600.0,6849046500.0,8578888000.0
2223.0,900513900.0,3991559000.0,6707035000.0,8492248000.0
2224.0,881216960.0,4073550800.0,6794623500.0,7780641300.0
2225.0,843052900.0,4163468300.0,6710563000.0,7561692700.0
2226.0,850449600.0,4450366000.0,6684068000.0,7148237000.0
2227.0,820634050.0,4347703000.0,6615342600.0,7346961400.0
2228.0,821481400.0,4308495000.0,6589999000.0,7193405000.0
2229.0,837031900.0,4427446000.0,6721440000.0,7240625000.0
2230.0,829869200.0,4424965000.0,6744189000.0,6844279300.0
2231.0,816821200.0,4407406600.0,6736844300.0,6553835500.0
2232.0,822711550.0,4297962000.0,6722171400.0,6691278300.0
2233.0,809376400.0,4297726500.0,6453198000.0,6343641600.0
2234.0,820326460.0,4197236000.0,6454072000.0,6346335000.0
2235.0,835821950.0,4145468200.0,6583292400.0,6304006700.0
2236.0,837681200.0,4062423600.0,6804797000.0,6442038000.0
2237.0,854100100.0,4038708000.0,6506292000.0,6336471600.0
2238.0,841615360.0,3936287000.0,6532786000.0,6616772600.0
2239.0,796884860.0,3924691700.0,6368401000.0,6549494300.0
2240.0,790749800.0,4125134600.0,6405837000.0,6198711000.0
2241.0,752309760.0,3926263300.0,6445449700.0,6097030000.0
2242.0,718031940.0,3776727300.0,6392643000.0,5959714000.0
2243.0,741763800.0,3621800700.0,6293978000.0,6692337700.0
2244.0,886171140.0,3693308400.0,6480856000.0,6539267000.0
2245.0,816968900.0,3634371600.0,6447486000.0,6610334000.0
2246.0,774451800.0,3679335400.0,6515604500.0,6672618500.0
2247.0,737023600.0,3587012900.0,6552802000.0,6796942000.0
2248.0,745291200.0,3530930000.0,6287542000.0,6879441000.0
2249.0,763316540.0,3524595500.0,6300509000.0,7018028000.0
2250.0,773004540.0,3483168300.0,6239493000.0,6973122000.0
2251.0,767815940.0,3588672500.0,6253597000.0,6746859000.0
2252.0,793944000.0,3939129900.0,6295595500.0,6674148000.0
2253.0,824704400.0,3905394400.0,6264767500.0,6475068000.0
2254.0,812473900.0,3971304200.0,6396144000.0,6318319000.0
2255.0,790052200.0,4055532500.0,6294396400.0,6417004000.0
2256.0,820583000.0,4012969200.0,6183185000.0,6540387300.0
2257.0,821050750.0,4058893800.0,5843526000.0,6433592300.0
2258.0,778660300.0,3977727500.0,5566108700.0,6486954500.0
2259.0,831360900.0,4003844000.0,5542431000.0,6512012300.0
2260.0,833779200.0,4112154600.0,5638099500.0,6298482000.0
2261.0,837727500.0,4024776000.0,5788900000.0,6155413500.0
2262.0,825760000.0,4144061200.0,5572577300.0,6251281400.0
2263.0,812719550.0,4149925600.0,5764262400.0,6254422500.0
2264.0,800656100.0,4103374600.0,5935776300.0,6209021000.0
2265.0,840648600.0,4117614800.0,5889047600.0,6677059600.0
2266.0,835296260.0,3992681700.0,5889907700.0,6536210400.0
2267.0,860266430.0,4104069600.0,6001320000.0,6738862000.0
2268.0,868466940.0,4171000600.0,5997529600.0,6644807700.0
2269.0,861136400.0,3908040400.0,6119621000.0,6643443700.0
2270.0,855274200.0,3893760300.0,6218793500.0,6676380700.0
2271.0,884772600.0,3892995800.0,6253041000.0,6643799600.0
2272.0,873504300.0,3823204400.0,6233532000.0,6253251600.0
2273.0,901177860.0,3783264000.0,6364396000.0,6529885000.0
2274.0,896955460.0,3775724000.0,6303058000.0,6629307000.0
2275.0,898782500.0,3730985000.0,6092982300.0,6610306600.0
2276.0,886316000.0,3683432000.0,6182828500.0,6633536000.0
2277.0,861805900.0,3719870500.0,6178446000.0,6639435300.0
2278.0,855497660.0,3620598300.0,6229039600.0,6850170000.0
2279.0,851273700.0,3403756000.0,6072108000.0,6841218000.0
2280.0,836288900.0,3570066000.0,5946705400.0,6664902700.0
2281.0,807970200.0,3569956900.0,6047374000.0,7008555000.0
2282.0,792977150.0,3554837500.0,6137128000.0,7398074400.0
2283.0,805500900.0,3810307600.0,6247526000.0,7526171600.0
2284.0,750584060.0,3724929000.0,6350337500.0,8023462000.0
2285.0,756424100.0,3960039200.0,6054376400.0,8013515000.0
2286.0,733763300.0,4499774000.0,6047335000.0,7985456000.0
2287.0,761093100.0,4473520000.0,6019249000.0,7967819300.0
2288.0,743892740.0,4415063000.0,5798433300.0,8129366500.0
2289.0,754441860.0,4363739600.0,5718935000.0,8400253400.0
2290.0,739423700.0,4409843700.0,5661887500.0,8256617000.0
2291.0,720508900.0,4312191500.0,5696000500.0,7972003300.0
2292.0,690663740.0,4184112600.0,5862353000.0,8136973300.0
2293.0,653434800.0,4176309000.0,6112721000.0,7787229700.0
2294.0,698616900.0,3902466000.0,5795596000.0,8190524400.0
2295.0,781392700.0,4001562400.0,5723866600.0,8263958500.0
2296.0,800544400.0,4128440300.0,5650709000.0,8307214000.0
2297.0,777278500.0,4083110700.0,5725786000.0,7978771500.0
2298.0,800877950.0,3873516800.0,5599618600.0,7669702000.0
2299.0,773242240.0,3927447800.0,5622014500.0,7453596700.0
2300.0,740778600.0,3867672600.0,5508779000.0,8065394000.0
