time,CESM1-CAM5,CCSM4
2000.0,28333429000.0,28333429000.0
2001.0,28671502000.0,28671502000.0
2002.0,28380901000.0,28380901000.0
2003.0,28905034000.0,28905034000.0
2004.0,28533480000.0,28533480000.0
2005.0,28173410000.0,28173410000.0
2006.0,28184936000.0,28184936000.0
2007.0,28110880000.0,28110880000.0
2008.0,28038054000.0,28038054000.0
2009.0,27929586000.0,27929586000.0
2010.0,27877143000.0,27877143000.0
2011.0,27805241000.0,27805241000.0
2012.0,27759036000.0,27759036000.0
2013.0,27568898000.0,27568898000.0
2014.0,27441768000.0,27441768000.0
2015.0,27572281000.0,27572281000.0
2016.0,27443560000.0,27443560000.0
2017.0,27257694000.0,27257694000.0
2018.0,27147590000.0,27147590000.0
2019.0,27071609000.0,27071609000.0
2020.0,27045728000.0,27045728000.0
2021.0,26835225000.0,26897705000.0
2022.0,26745780000.0,26836361000.0
2023.0,26730205000.0,26696278000.0
2024.0,26684867000.0,26612537000.0
2025.0,26810943000.0,26542690000.0
2026.0,26552603000.0,26411594000.0
2027.0,26503246000.0,26189970000.0
2028.0,26348438000.0,26077608000.0
2029.0,26190496000.0,25926087000.0
2030.0,26069662000.0,25939420000.0
2031.0,26016492000.0,25633500000.0
2032.0,25828897000.0,25487620000.0
2033.0,25720908000.0,25299569000.0
2034.0,25698765000.0,25123885000.0
2035.0,25565911000.0,24954798000.0
2036.0,25437241000.0,25659990000.0
2037.0,25295714000.0,24754522000.0
2038.0,25140642000.0,24505666000.0
2039.0,25258720000.0,24355582000.0
2040.0,24869992000.0,24166345000.0
2041.0,24761969000.0,23971275000.0
2042.0,24640825000.0,23796206000.0
2043.0,24626604000.0,23613458000.0
2044.0,24438130000.0,23593220000.0
2045.0,24320730000.0,23328297000.0
2046.0,24184287000.0,23143133000.0
2047.0,24033075000.0,22906153000.0
2048.0,23879860000.0,22658812000.0
2049.0,23752724000.0,22440382000.0
2050.0,23572020000.0,22359517000.0
2051.0,23436923000.0,22281906000.0
2052.0,23313848000.0,21935835000.0
2053.0,23292490000.0,21747028000.0
2054.0,23253213000.0,21557533000.0
2055.0,23079840000.0,21404393000.0
2056.0,22848985000.0,21187297000.0
2057.0,22707685000.0,21031956000.0
2058.0,22578838000.0,21588922000.0
2059.0,22681602000.0,20821991000.0
2060.0,22154267000.0,20665876000.0
2061.0,21998866000.0,20450476000.0
2062.0,21915900000.0,20274980000.0
2063.0,21720226000.0,20125278000.0
2064.0,21614810000.0,19917378000.0
2065.0,21422526000.0,19795487000.0
2066.0,21231520000.0,19658555000.0
2067.0,21092534000.0,19594123000.0
2068.0,20888365000.0,19425808000.0
2069.0,20722751000.0,19345916000.0
2070.0,20561433000.0,19196820000.0
2071.0,20386914000.0,19119804000.0
2072.0,20181981000.0,18954744000.0
2073.0,19928947000.0,18852750000.0
2074.0,19650611000.0,18689104000.0
2075.0,19495844000.0,18514758000.0
2076.0,19323683000.0,18372344000.0
2077.0,19177750000.0,18254567000.0
2078.0,18981040000.0,18178812000.0
2079.0,18759647000.0,18027155000.0
2080.0,18536595000.0,17869101000.0
2081.0,18298075000.0,17737130000.0
2082.0,18127313000.0,17594528000.0
2083.0,17818667000.0,17468162000.0
2084.0,17639813000.0,17351094000.0
2085.0,17465868000.0,17216141000.0
2086.0,17262678000.0,17054943000.0
2087.0,17033918000.0,16905786000.0
2088.0,16903476000.0,16795192000.0
2089.0,16744771000.0,16610963000.0
2090.0,16600422000.0,16437874000.0
2091.0,16383459000.0,16217950000.0
2092.0,16193755000.0,16109631000.0
2093.0,16032418000.0,15984492000.0
2094.0,15879886000.0,15857869000.0
2095.0,15709467000.0,15823949000.0
2096.0,15567310000.0,15603220000.0
2097.0,15423129000.0,15478990000.0
2098.0,15239262000.0,15336296000.0
2099.0,15079166000.0,15162193000.0
2100.0,14885445000.0,15045382000.0
2101.0,14737975000.0,14842633000.0
2102.0,14545059000.0,14858639000.0
2103.0,14433018000.0,14656535000.0
2104.0,14326056000.0,14557758000.0
2105.0,14174702000.0,14482961000.0
2106.0,14020438000.0,14373637000.0
2107.0,13872407000.0,14251540000.0
2108.0,13705060000.0,14122164000.0
2109.0,13616627000.0,13994942000.0
2110.0,13428997000.0,14007041000.0
2111.0,13311732000.0,13872087000.0
2112.0,13147662000.0,13762608000.0
2113.0,13031410000.0,13743301000.0
2114.0,12904020000.0,13592688000.0
2115.0,12766193000.0,13498956000.0
2116.0,12653878000.0,13394756000.0
2117.0,12475196000.0,13296275000.0
2118.0,12330402000.0,13211965000.0
2119.0,12168619000.0,13076070000.0
2120.0,12050871000.0,12986826000.0
2121.0,11943060000.0,12903962000.0
2122.0,11831498000.0,12844880000.0
2123.0,11718617000.0,12742921000.0
2124.0,11609671000.0,12671607000.0
2125.0,11464248000.0,12570373000.0
2126.0,11346603000.0,12435214000.0
2127.0,11231344000.0,12312006000.0
2128.0,11108287000.0,12244360000.0
2129.0,10959402000.0,12143579000.0
2130.0,10856576000.0,12058893000.0
2131.0,10729443000.0,11937668000.0
2132.0,10610233000.0,11828496000.0
2133.0,10455172000.0,11746114000.0
2134.0,10343970000.0,11649398000.0
2135.0,10230103000.0,11505415000.0
2136.0,10127794000.0,11378377000.0
2137.0,10028202000.0,11300411000.0
2138.0,9927974000.0,11191546000.0
2139.0,9838612000.0,11093440000.0
2140.0,9756452000.0,11031663000.0
2141.0,9744055000.0,10931718000.0
2142.0,9635168000.0,10783138000.0
2143.0,9512042000.0,10684329000.0
2144.0,9445435000.0,10574160000.0
2145.0,9307872000.0,10521524000.0
2146.0,9277810000.0,10450321000.0
2147.0,9179624000.0,10508947000.0
2148.0,9082251000.0,10374825000.0
2149.0,9003091000.0,10266110000.0
2150.0,8944414000.0,10184868000.0
2151.0,8864895000.0,10098142000.0
2152.0,8791850000.0,9998018000.0
2153.0,8743799000.0,9907693000.0
2154.0,8636427000.0,9860514000.0
2155.0,8555576300.0,9807009000.0
2156.0,8488187000.0,9751036000.0
2157.0,8453791000.0,9662020000.0
2158.0,8412046300.0,9638786000.0
2159.0,8332587500.0,9580209000.0
2160.0,8278262300.0,9537895000.0
2161.0,8228430000.0,9492814000.0
2162.0,8160122400.0,9413204000.0
2163.0,8082562600.0,9356431000.0
2164.0,8031358500.0,9327348000.0
2165.0,8001075000.0,9640739000.0
2166.0,7959118300.0,9305923000.0
2167.0,7876015600.0,9228920000.0
2168.0,7846839300.0,9111257000.0
2169.0,7778411000.0,9033259000.0
2170.0,7724444000.0,8977866000.0
2171.0,7666521600.0,8910047000.0
2172.0,7590202000.0,8832674000.0
2173.0,7530255000.0,8782781000.0
2174.0,7445925000.0,8731497000.0
2175.0,7391907000.0,8696851000.0
2176.0,7323243500.0,8637767000.0
2177.0,7264345600.0,8635898000.0
2178.0,7204275000.0,8631456000.0
2179.0,7154161000.0,8541472300.0
2180.0,7135570400.0,8495782400.0
2181.0,7029303000.0,8436669000.0
2182.0,6974634500.0,8402034700.0
2183.0,6926940700.0,8410372600.0
2184.0,6878582300.0,8297139700.0
2185.0,6845116400.0,8231077400.0
2186.0,6811840000.0,8183117000.0
2187.0,6763271700.0,8135585300.0
2188.0,6743547400.0,8079996000.0
2189.0,6663210000.0,8038086700.0
2190.0,6630403000.0,8001353700.0
2191.0,6606071000.0,7999140000.0
2192.0,6562852000.0,7943598000.0
2193.0,6460757500.0,7924178400.0
2194.0,6412593700.0,7903355000.0
2195.0,6434560000.0,7854314000.0
2196.0,6342614500.0,7784000000.0
2197.0,6241287700.0,7766605000.0
2198.0,6202067500.0,7714876400.0
2199.0,6147329500.0,7710047000.0
2200.0,6126696400.0,7662859300.0
2201.0,6060884500.0,7618397700.0
2202.0,6034315000.0,7573815300.0
2203.0,6015530000.0,7541669400.0
2204.0,5943061500.0,7641190400.0
2205.0,5913094000.0,7487128000.0
2206.0,5865057300.0,7442879000.0
2207.0,5840689700.0,7451695600.0
2208.0,5800663600.0,7383404000.0
2209.0,5740139000.0,7381299000.0
2210.0,5720066000.0,7363981300.0
2211.0,5681073000.0,7267191000.0
2212.0,5666682400.0,7230331000.0
2213.0,5817021400.0,7207723000.0
2214.0,5627097600.0,7177572400.0
2215.0,5564678000.0,7170919400.0
2216.0,5513307600.0,7147828000.0
2217.0,5462579000.0,7075098600.0
2218.0,5419898400.0,7010318300.0
2219.0,5438356500.0,6996515300.0
2220.0,5360219600.0,6959291400.0
2221.0,5316532700.0,6942561300.0
2222.0,5282279400.0,6903853000.0
2223.0,5276484600.0,6909772300.0
2224.0,5238568400.0,6891075600.0
2225.0,5198262000.0,6856767000.0
2226.0,5164520000.0,6843275000.0
2227.0,5127793700.0,6833631000.0
2228.0,5108720600.0,6792405500.0
2229.0,5020507600.0,6771656700.0
2230.0,4955439600.0,6828660000.0
2231.0,4930868700.0,6847768000.0
2232.0,4905835500.0,6723616300.0
2233.0,4866038300.0,6695267000.0
2234.0,4845154300.0,6695233000.0
2235.0,4799169500.0,6661558300.0
2236.0,4771945500.0,6637722600.0
2237.0,4732508000.0,6648552000.0
2238.0,4707473000.0,6602297300.0
2239.0,4675824600.0,6575659000.0
2240.0,4645007400.0,6551842300.0
2241.0,4618426400.0,6565056000.0
2242.0,4585915400.0,6514313700.0
2243.0,4564955600.0,6498431500.0
2244.0,4536265000.0,6480702500.0
2245.0,4494897700.0,6463291000.0
2246.0,4476488700.0,6429395500.0
2247.0,4469116000.0,6435134000.0
2248.0,4468714500.0,6414529500.0
2249.0,4446066000.0,6417390600.0
2250.0,4429263000.0,6368993300.0
2251.0,4417792000.0,6338201600.0
2252.0,4397732000.0,6320962000.0
2253.0,4369902600.0,6298588700.0
