time,MPI-ESM-LR,CANESM2,CESM1-CAM5
2000.0,28333429000.0,28333429000.0,28333429000.0
2001.0,28671502000.0,28671502000.0,28671502000.0
2002.0,28380901000.0,28380901000.0,28380901000.0
2003.0,28905034000.0,28905034000.0,28905034000.0
2004.0,28533480000.0,28533480000.0,28533480000.0
2005.0,28173410000.0,28173410000.0,28173410000.0
2006.0,28184936000.0,28184936000.0,28184936000.0
2007.0,28110880000.0,28110880000.0,28110880000.0
2008.0,28038054000.0,28038054000.0,28038054000.0
2009.0,27929586000.0,27929586000.0,27929586000.0
2010.0,27877143000.0,27877143000.0,27877143000.0
2011.0,27805241000.0,27805241000.0,27805241000.0
2012.0,27759036000.0,27759036000.0,27759036000.0
2013.0,27568898000.0,27568898000.0,27568898000.0
2014.0,27441768000.0,27441768000.0,27441768000.0
2015.0,27572281000.0,27572281000.0,27572281000.0
2016.0,27443560000.0,27443560000.0,27443560000.0
2017.0,27257694000.0,27257694000.0,27257694000.0
2018.0,27147590000.0,27147590000.0,27147590000.0
2019.0,27071609000.0,27071609000.0,27071609000.0
2020.0,27045728000.0,27045728000.0,27045728000.0
2021.0,26831274000.0,26849036000.0,26878497000.0
2022.0,26727135000.0,26813657000.0,26740423000.0
2023.0,26607006000.0,26683566000.0,26646729000.0
2024.0,26502517000.0,26454980000.0,26592014000.0
2025.0,26369620000.0,26312060000.0,26453279000.0
2026.0,26269495000.0,26167930000.0,26227235000.0
2027.0,26281343000.0,26086134000.0,26097326000.0
2028.0,26063612000.0,26270163000.0,25952303000.0
2029.0,25866002000.0,25865503000.0,26001074000.0
2030.0,25788142000.0,25618065000.0,25590487000.0
2031.0,25820287000.0,25427104000.0,25358113000.0
2032.0,25566908000.0,25289023000.0,25233779000.0
2033.0,25394594000.0,25153712000.0,25041723000.0
2034.0,25392054000.0,24973228000.0,24794964000.0
2035.0,25279666000.0,24723487000.0,24664867000.0
2036.0,25105279000.0,24434852000.0,24520288000.0
2037.0,24944585000.0,24311413000.0,24288072000.0
2038.0,25082137000.0,24060266000.0,24125536000.0
2039.0,24789332000.0,23781546000.0,23924877000.0
2040.0,24629387000.0,23638040000.0,23796464000.0
2041.0,24516975000.0,23399109000.0,23620256000.0
2042.0,24406480000.0,23176630000.0,23410120000.0
2043.0,24456548000.0,22993342000.0,23279760000.0
2044.0,24524260000.0,22809905000.0,23316136000.0
2045.0,24164119000.0,22602162000.0,23911459000.0
2046.0,23960132000.0,22304040000.0,23081261000.0
2047.0,23829713000.0,22134573000.0,22884907000.0
2048.0,23653415000.0,21722880000.0,22727168000.0
2049.0,23529308000.0,21555818000.0,22533978000.0
2050.0,23479382000.0,21264240000.0,22365628000.0
2051.0,23431604000.0,21021985000.0,22306513000.0
2052.0,23272102000.0,20726008000.0,22151660000.0
2053.0,23200821000.0,20718547000.0,21959535000.0
2054.0,23047776000.0,20392837000.0,22227755000.0
2055.0,23189295000.0,20175698000.0,22104308000.0
2056.0,22869000000.0,20047750000.0,21764528000.0
2057.0,22852997000.0,19793170000.0,21542736000.0
2058.0,22766617000.0,19634520000.0,21453687000.0
2059.0,22711675000.0,19360889000.0,21549570000.0
2060.0,22648715000.0,19523971000.0,21221780000.0
2061.0,22532813000.0,19057093000.0,21011098000.0
2062.0,22403308000.0,18870500000.0,20895904000.0
2063.0,22264281000.0,18709348000.0,20786629000.0
2064.0,22188173000.0,18702934000.0,20647825000.0
2065.0,22055485000.0,18474777000.0,20577636000.0
2066.0,21999645000.0,18482008000.0,20420696000.0
2067.0,21831004000.0,18247166000.0,20332935000.0
2068.0,21934555000.0,18061170000.0,20271794000.0
2069.0,21677283000.0,18009050000.0,20124131000.0
2070.0,21528668000.0,17910620000.0,20128453000.0
2071.0,21536887000.0,17977180000.0,19982840000.0
2072.0,21411832000.0,18077837000.0,19845315000.0
2073.0,21656500000.0,17671375000.0,19942291000.0
2074.0,21504412000.0,17508209000.0,19653003000.0
2075.0,21304660000.0,18030336000.0,19538037000.0
2076.0,21217892000.0,17628772000.0,19340974000.0
2077.0,21279484000.0,17313776000.0,19253613000.0
2078.0,21449103000.0,17204423000.0,19116915000.0
2079.0,21052967000.0,18150775000.0,19037820000.0
2080.0,21058748000.0,17182013000.0,18761347000.0
2081.0,20941210000.0,17150721000.0,18682999000.0
2082.0,20788910000.0,17370680000.0,18614120000.0
2083.0,20624261000.0,17176684000.0,18519572000.0
2084.0,20615330000.0,16905333000.0,18323362000.0
2085.0,20690964000.0,16861400000.0,18488668000.0
2086.0,20471466000.0,16802723000.0,18151051000.0
2087.0,20375247000.0,16787415000.0,18507090000.0
2088.0,20307937000.0,16881135000.0,18009862000.0
2089.0,20298074000.0,17005742000.0,17759093000.0
2090.0,20162089000.0,16617770000.0,17656822000.0
2091.0,20088130000.0,16922407000.0,17589934000.0
2092.0,21600004000.0,17024259000.0,17433944000.0
2093.0,20604324000.0,17002119000.0,17907358000.0
2094.0,20714492000.0,16571870000.0,17251348000.0
2095.0,20218847000.0,16426231000.0,17160381000.0
2096.0,20480297000.0,16457186000.0,17117784000.0
2097.0,20306278000.0,16376872000.0,16977758000.0
2098.0,19943598000.0,16235534000.0,16930191000.0
2099.0,19919850000.0,16239968000.0,16849833000.0
2100.0,19892742000.0,16167076000.0,16719704000.0
2101.0,19992450000.0,16326847000.0,16661666000.0
2102.0,19875090000.0,18337300000.0,17059851000.0
2103.0,19858117000.0,17129181000.0,16621997000.0
2104.0,19789623000.0,16471736000.0,16446557000.0
2105.0,19656923000.0,16287911000.0,16375389000.0
2106.0,19639366000.0,16130586000.0,16392647000.0
2107.0,19514796000.0,16167582000.0,16334332000.0
2108.0,19389192000.0,16133233000.0,16258844000.0
2109.0,19341900000.0,16030376000.0,16740386000.0
2110.0,19333183000.0,15893560000.0,17057988000.0
2111.0,19233990000.0,15968738000.0,16271130000.0
2112.0,19343954000.0,15946760000.0,16165114000.0
2113.0,19223167000.0,15898932000.0,16139632000.0
2114.0,19162790000.0,15782690000.0,16129564000.0
2115.0,19085015000.0,15695387000.0,16031186000.0
2116.0,19145638000.0,16396977000.0,16013287000.0
2117.0,19096529000.0,16464009000.0,15882827000.0
2118.0,18960882000.0,16118641000.0,15851074000.0
2119.0,18919119000.0,16089481000.0,15860156000.0
2120.0,19000027000.0,16013114000.0,15740838000.0
2121.0,18829367000.0,15633730000.0,15940442000.0
