time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,19611530000000.0,19611530000000.0
2001.0,19650161000000.0,19650161000000.0
2002.0,19627793000000.0,19627793000000.0
2003.0,19580989000000.0,19580989000000.0
2004.0,19518420000000.0,19518420000000.0
2005.0,19432626000000.0,19432626000000.0
2006.0,19354997000000.0,19354997000000.0
2007.0,19307510000000.0,19307510000000.0
2008.0,19223701000000.0,19223701000000.0
2009.0,19243320000000.0,19243320000000.0
2010.0,19158975000000.0,19158975000000.0
2011.0,19076307000000.0,19076307000000.0
2012.0,19031396000000.0,19031396000000.0
2013.0,18987323000000.0,18987323000000.0
2014.0,18889220000000.0,18889220000000.0
2015.0,18804443000000.0,18804443000000.0
2016.0,18727370000000.0,18727370000000.0
2017.0,18547015000000.0,18547015000000.0
2018.0,18422128000000.0,18422128000000.0
2019.0,18303521000000.0,18303521000000.0
2020.0,18122920000000.0,18122920000000.0
2021.0,17994330000000.0,17955318000000.0
2022.0,17936683000000.0,17750638000000.0
2023.0,17877870000000.0,17736504000000.0
2024.0,17695655000000.0,17828437000000.0
2025.0,17584153000000.0,17673537000000.0
2026.0,17597798000000.0,17660540000000.0
2027.0,17511490000000.0,17519902000000.0
2028.0,17427787000000.0,17438166000000.0
2029.0,17331134000000.0,17392887000000.0
2030.0,17171550000000.0,17297574000000.0
2031.0,16988786000000.0,17108918000000.0
2032.0,16848218000000.0,17006517000000.0
2033.0,16681289000000.0,16977635000000.0
2034.0,16534499000000.0,16874736000000.0
2035.0,16441110000000.0,16867367000000.0
2036.0,16231328000000.0,16749287000000.0
2037.0,16091798000000.0,16613600000000.0
2038.0,15975939000000.0,16576187000000.0
2039.0,15827663000000.0,16474533000000.0
2040.0,15721838000000.0,16509028000000.0
2041.0,15592946000000.0,16552678000000.0
2042.0,15413688000000.0,16485476000000.0
2043.0,15293720000000.0,16250772000000.0
2044.0,15054906000000.0,16027198000000.0
2045.0,14916346000000.0,15862856000000.0
2046.0,14735741000000.0,15657585000000.0
2047.0,14613300000000.0,15572973000000.0
2048.0,14435255000000.0,15395287000000.0
2049.0,14212727000000.0,15189678000000.0
2050.0,14237775000000.0,15045475000000.0
2051.0,14095694000000.0,14907975000000.0
2052.0,13844929000000.0,14692304000000.0
2053.0,13713600000000.0,14420710000000.0
2054.0,13615117000000.0,14220024000000.0
2055.0,13487996000000.0,13957079000000.0
2056.0,13416047000000.0,13799144000000.0
2057.0,13287690000000.0,13674942000000.0
2058.0,13239463000000.0,13527576000000.0
2059.0,13147010000000.0,13341592000000.0
2060.0,13120596000000.0,13080469000000.0
2061.0,13039784000000.0,12901168000000.0
2062.0,12959207000000.0,12686457000000.0
2063.0,12766049000000.0,12449846000000.0
2064.0,12534853000000.0,12329537000000.0
2065.0,12378330000000.0,12107476000000.0
2066.0,12308814000000.0,11906951000000.0
2067.0,12226798000000.0,11808828000000.0
2068.0,12140562000000.0,11644819000000.0
2069.0,12029638000000.0,11487104000000.0
2070.0,11907848000000.0,11289901000000.0
2071.0,11734136000000.0,11147611000000.0
2072.0,11626818000000.0,10916020000000.0
2073.0,11581102000000.0,10731186000000.0
2074.0,11537350000000.0,10578925000000.0
2075.0,11436214000000.0,10376049000000.0
2076.0,11374350000000.0,10187169000000.0
2077.0,11296235000000.0,9983880000000.0
2078.0,11120843000000.0,9815368000000.0
2079.0,11043587000000.0,9591047000000.0
2080.0,10930845000000.0,9458698000000.0
2081.0,10863836000000.0,9298125000000.0
2082.0,10809439000000.0,9143025000000.0
2083.0,10687535000000.0,8933242000000.0
2084.0,10633296000000.0,8823569000000.0
2085.0,10527509000000.0,8687557000000.0
2086.0,10438996000000.0,8566321700000.0
2087.0,10454027000000.0,8428603000000.0
2088.0,10342823000000.0,8292244400000.0
2089.0,10182328000000.0,8219862000000.0
2090.0,10079810000000.0,8109606000000.0
2091.0,9882659000000.0,7973725300000.0
2092.0,9816893000000.0,7845952000000.0
2093.0,9742004000000.0,7707839000000.0
2094.0,9677217000000.0,7610959400000.0
2095.0,9584112000000.0,7504898000000.0
2096.0,9513197000000.0,7372164600000.0
2097.0,9471667000000.0,7241001300000.0
2098.0,9403390000000.0,7203148000000.0
2099.0,9303164000000.0,7099032000000.0
2100.0,9245559000000.0,6984105500000.0
