time,MRI-ESM2-0
2000.0,87958330000.0
2001.0,88269210000.0
2002.0,87945310000.0
2003.0,87733666000.0
2004.0,87539130000.0
2005.0,87387726000.0
2006.0,87270154000.0
2007.0,87220390000.0
2008.0,87161810000.0
2009.0,87516774000.0
2010.0,87096615000.0
2011.0,86974340000.0
2012.0,86905240000.0
2013.0,86998974000.0
2014.0,86745915000.0
2015.0,86548570000.0
2016.0,86380340000.0
2017.0,86071525000.0
2018.0,85864870000.0
2019.0,85676170000.0
2020.0,85370946000.0
2021.0,85601214000.0
2022.0,85127225000.0
2023.0,84698420000.0
2024.0,84391354000.0
2025.0,83911450000.0
2026.0,83435000000.0
2027.0,82969444000.0
2028.0,82401845000.0
2029.0,81753290000.0
2030.0,81522400000.0
2031.0,80951410000.0
2032.0,80591220000.0
2033.0,80311790000.0
2034.0,79938224000.0
2035.0,79302260000.0
2036.0,78669810000.0
2037.0,78102210000.0
2038.0,77607625000.0
2039.0,77062290000.0
2040.0,76502720000.0
2041.0,75926070000.0
2042.0,75375780000.0
2043.0,74623350000.0
2044.0,73909330000.0
2045.0,73463260000.0
2046.0,74773170000.0
2047.0,72679270000.0
2048.0,71826770000.0
2049.0,71186830000.0
2050.0,70663490000.0
2051.0,70361820000.0
2052.0,69931065000.0
2053.0,69411170000.0
2054.0,68740040000.0
2055.0,69358620000.0
2056.0,68071547000.0
2057.0,67581770000.0
2058.0,66581668000.0
2059.0,65976672000.0
2060.0,65411895000.0
2061.0,65033420000.0
2062.0,65194820000.0
2063.0,65145820000.0
2064.0,64152224000.0
2065.0,63378250000.0
2066.0,62788157000.0
2067.0,62333633000.0
2068.0,61630296000.0
2069.0,61200310000.0
2070.0,60836114000.0
2071.0,60239933000.0
2072.0,59879370000.0
2073.0,59676623000.0
2074.0,59240526000.0
2075.0,58696800000.0
2076.0,58299847000.0
2077.0,57992070000.0
2078.0,58590134000.0
2079.0,57440686000.0
2080.0,57011347000.0
2081.0,56799154000.0
2082.0,56442820000.0
2083.0,56008516000.0
2084.0,55707185000.0
2085.0,55392387000.0
2086.0,55012426000.0
2087.0,54682653000.0
2088.0,54189280000.0
2089.0,54028497000.0
2090.0,54007173000.0
2091.0,54110730000.0
2092.0,53155607000.0
2093.0,52777652000.0
2094.0,52451713000.0
2095.0,52184293000.0
2096.0,51843834000.0
2097.0,51551500000.0
2098.0,51271442000.0
2099.0,51065692000.0
2100.0,51320270000.0
