time,MRI-ESM2-0
2000.0,7549930700000.0
2001.0,7554656000000.0
2002.0,7539064000000.0
2003.0,7512429400000.0
2004.0,7496646300000.0
2005.0,7475648500000.0
2006.0,7451828000000.0
2007.0,7437635600000.0
2008.0,7420720400000.0
2009.0,7418415000000.0
2010.0,7413049600000.0
2011.0,7411632400000.0
2012.0,7399658000000.0
2013.0,7404249400000.0
2014.0,7361323300000.0
2015.0,7354857000000.0
2016.0,7348141700000.0
2017.0,7349498500000.0
2018.0,7339270700000.0
2019.0,7345936500000.0
2020.0,7314352400000.0
2021.0,7267175000000.0
2022.0,7247206300000.0
2023.0,7222879300000.0
2024.0,7188151000000.0
2025.0,7152148700000.0
2026.0,7108241700000.0
2027.0,7089429000000.0
2028.0,7044188000000.0
2029.0,7035198400000.0
2030.0,6994758500000.0
2031.0,6944468000000.0
2032.0,6899354000000.0
2033.0,6823976000000.0
2034.0,6784158000000.0
2035.0,6721122600000.0
2036.0,6690411000000.0
2037.0,6656014400000.0
2038.0,6598318000000.0
2039.0,6550737000000.0
2040.0,6456246000000.0
2041.0,6401588500000.0
2042.0,6339013600000.0
2043.0,6272976400000.0
2044.0,6197449600000.0
2045.0,6156248000000.0
2046.0,6101454000000.0
2047.0,5999471600000.0
2048.0,5948791300000.0
2049.0,5863310000000.0
2050.0,5791670600000.0
2051.0,5693531000000.0
2052.0,5620642000000.0
2053.0,5559095400000.0
2054.0,5510363300000.0
2055.0,5438765000000.0
2056.0,5350850300000.0
2057.0,5226610000000.0
2058.0,5129589000000.0
2059.0,5023988000000.0
2060.0,4889785000000.0
2061.0,4818048000000.0
2062.0,4747439000000.0
2063.0,4663308500000.0
2064.0,4555972500000.0
2065.0,4455003600000.0
2066.0,4371927800000.0
2067.0,4261455600000.0
2068.0,4179702800000.0
2069.0,4117361000000.0
2070.0,4034760300000.0
2071.0,3974233800000.0
2072.0,3866554800000.0
2073.0,3816868500000.0
2074.0,3736299400000.0
2075.0,3664628700000.0
2076.0,3589133300000.0
2077.0,3513546400000.0
2078.0,3441248000000.0
2079.0,3357291800000.0
2080.0,3303642000000.0
2081.0,3247600600000.0
2082.0,3195073200000.0
2083.0,3134905000000.0
2084.0,3070639200000.0
2085.0,3012978800000.0
2086.0,2952860800000.0
2087.0,2869697000000.0
2088.0,2819143200000.0
2089.0,2753979700000.0
2090.0,2687919500000.0
2091.0,2633732200000.0
2092.0,2575649000000.0
2093.0,2507155000000.0
2094.0,2448046400000.0
2095.0,2387207000000.0
2096.0,2327598600000.0
2097.0,2250144700000.0
2098.0,2195752900000.0
2099.0,2144883400000.0
2100.0,2094506000000.0
