time,IPSL-CM6A-LR,CESM2-WACCM,CANESM5,MRI-ESM2-0
2063.0,5719766000000.0,6302840000000.0,2255795500000.0,4231438300000.0
2064.0,5653603000000.0,6282200000000.0,2138516500000.0,4162013400000.0
2065.0,5612433300000.0,6247281000000.0,2028891400000.0,4112788000000.0
2066.0,5557360500000.0,6201610300000.0,1920131400000.0,4039289900000.0
2067.0,5501444000000.0,6153350700000.0,1817175900000.0,3978860400000.0
2068.0,5446529000000.0,6130573500000.0,1716897200000.0,3903509000000.0
2069.0,5392063000000.0,6080797600000.0,1630658600000.0,3853412500000.0
2070.0,5333448700000.0,6049497600000.0,1545814100000.0,3767874000000.0
2071.0,5303678000000.0,5987146700000.0,1466708500000.0,3689113000000.0
2072.0,5249147000000.0,5956710700000.0,1396451600000.0,3626279600000.0
2073.0,5196704400000.0,5928907000000.0,1327553800000.0,3540956500000.0
2074.0,5141547700000.0,5905409600000.0,1259338900000.0,3492904700000.0
2075.0,5079533000000.0,5850677600000.0,1197701300000.0,3429005800000.0
2076.0,5026063000000.0,5782147000000.0,1139215800000.0,3358217700000.0
2077.0,4973539000000.0,5760674700000.0,1089234340000.0,3299861300000.0
2078.0,4935481000000.0,5702793000000.0,1042879400000.0,3226980800000.0
2079.0,4884994000000.0,5665206600000.0,1001741940000.0,3166021400000.0
2080.0,4824960600000.0,5615099300000.0,956596300000.0,3107823000000.0
2081.0,4783299600000.0,5605131000000.0,916676600000.0,3056233600000.0
2082.0,4713515000000.0,5556767000000.0,879115400000.0,3009889700000.0
2083.0,4649994000000.0,5528784000000.0,840652400000.0,2961414600000.0
2084.0,4600923400000.0,5525876000000.0,803899700000.0,2917600300000.0
2085.0,4567538300000.0,5514355300000.0,771150700000.0,2868690300000.0
2086.0,4517175000000.0,5488440000000.0,738255900000.0,2816110200000.0
2087.0,4462440000000.0,5437471000000.0,709117100000.0,2760837700000.0
2088.0,4408979500000.0,5421961600000.0,682697750000.0,2720392000000.0
2089.0,4356179000000.0,5371298000000.0,656432230000.0,2675704900000.0
2090.0,4290813600000.0,5348861000000.0,631539400000.0,2633261400000.0
2091.0,4224072300000.0,5315047000000.0,610895600000.0,2595632000000.0
2092.0,4168188400000.0,5299896000000.0,588425800000.0,2547267100000.0
2093.0,4104715200000.0,5288571000000.0,567937700000.0,2507889000000.0
2094.0,4052552500000.0,5265571700000.0,549011000000.0,2472571800000.0
2095.0,4011515400000.0,5244594400000.0,531929400000.0,2427237000000.0
2096.0,3956406200000.0,5214599000000.0,515205270000.0,2401246000000.0
2097.0,3905618000000.0,5166088000000.0,501531400000.0,2359927500000.0
2098.0,3873015000000.0,5137703600000.0,489121450000.0,2317279000000.0
2099.0,3836093400000.0,5102058300000.0,477349050000.0,2290714000000.0
2100.0,3782235400000.0,5071237500000.0,464457140000.0,2256373300000.0
